D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 60;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.04 0.94 0.26 0.73 0.19 0.58 0.02 0.92 0.34 0.31 0.05 0.80 0.52 0.61 0.87 0.42 0.82 0.25 0.43 0.85 0.68 0.47 0.38 0.80 0.87 0.66 0.62 0.07 0.99 0.43 0.39 0.28 0.43 0.86 0.67 0.67 0.20 0.67 0.57 0.73 0.94 0.54 0.53 0.92 0.62 0.39 0.81 0.53 0.12 0.51 0.13 0.68 0.66 0.66 0.72 0.28 0.11 0.88 0.70 ]
[0.04 1.00 0.51 0.73 0.98 0.75 0.86 0.28 0.87 0.91 0.46 0.88 0.67 0.51 0.15 0.21 0.03 0.49 0.14 0.96 0.24 0.29 0.16 0.66 0.09 0.74 0.97 0.75 0.56 0.46 0.06 0.77 0.45 0.71 0.13 0.31 0.08 0.08 0.85 0.74 0.60 0.02 0.56 0.28 1.00 0.84 0.39 0.16 0.06 0.56 0.15 0.87 0.97 0.17 0.58 0.87 0.80 0.90 0.78 0.97 ]
[0.94 0.51 1.00 0.80 0.30 0.19 0.36 0.43 0.66 0.05 0.62 0.91 0.89 0.97 0.58 0.78 0.36 0.84 0.14 0.98 0.68 0.25 0.64 0.59 0.76 0.18 0.54 0.48 0.62 0.55 0.55 0.06 0.19 0.87 0.71 0.82 0.29 0.13 0.24 0.66 0.30 0.03 0.06 0.18 0.99 0.69 0.56 0.83 0.83 0.72 0.32 0.75 0.72 0.30 0.09 0.63 0.58 0.58 0.51 0.22 ]
[0.26 0.73 0.80 1.00 0.31 0.44 0.93 0.62 0.24 0.56 0.16 0.85 0.20 0.95 0.71 0.77 0.68 0.57 0.19 0.87 0.33 0.51 0.54 0.61 0.35 0.62 0.32 0.57 0.82 0.35 0.77 0.21 0.26 1.00 0.74 0.92 0.09 0.11 0.92 0.64 0.94 0.24 0.91 0.24 0.29 0.54 0.87 0.57 0.16 0.43 0.79 0.71 0.73 0.54 0.00 0.81 0.76 0.34 0.23 0.83 ]
[0.73 0.98 0.30 0.31 1.00 0.28 0.88 0.13 0.00 0.46 0.42 0.55 0.22 0.81 0.05 0.06 0.44 0.35 0.68 0.04 0.88 0.75 0.86 0.44 0.09 0.04 0.58 0.59 0.08 0.80 0.68 0.89 0.98 0.85 0.56 0.02 0.73 0.58 0.41 0.62 0.83 0.22 0.23 0.14 0.10 0.96 0.30 0.80 0.20 0.40 0.01 0.98 0.53 0.10 0.81 0.76 0.18 0.17 0.39 0.43 ]
[0.19 0.75 0.19 0.44 0.28 1.00 0.52 0.65 0.93 0.46 0.21 0.85 0.81 0.09 0.80 0.77 0.08 0.64 0.11 0.79 0.18 0.13 0.72 0.51 0.39 0.31 0.57 0.98 0.03 0.96 0.13 0.99 0.13 0.99 0.25 0.56 0.60 0.47 0.22 0.98 0.59 0.94 0.57 0.47 0.82 0.09 0.06 0.35 0.64 0.24 0.80 0.12 0.63 0.57 0.69 0.70 0.58 0.65 0.39 0.43 ]
[0.58 0.86 0.36 0.93 0.88 0.52 1.00 0.82 0.58 0.01 0.33 0.83 0.71 0.06 0.37 0.33 0.13 0.45 0.75 0.37 0.56 0.16 0.96 0.53 0.78 0.27 0.69 0.78 0.96 0.15 0.35 0.41 0.12 0.22 0.57 0.77 0.37 0.01 0.50 1.00 0.41 0.59 0.62 0.97 0.95 0.25 0.82 0.72 0.71 0.92 0.13 0.77 0.00 0.13 0.42 0.77 0.84 0.62 0.53 0.67 ]
[0.02 0.28 0.43 0.62 0.13 0.65 0.82 1.00 0.29 0.91 0.15 0.35 0.15 0.58 0.76 0.28 0.78 0.52 0.44 0.44 0.64 0.03 0.78 0.49 0.15 0.49 0.46 0.80 0.84 0.48 0.77 0.20 0.44 0.34 0.49 0.99 0.65 0.36 0.36 0.77 0.70 0.50 0.05 0.54 0.98 0.57 0.96 0.93 0.14 0.27 0.96 0.49 0.72 0.14 0.23 0.34 0.11 0.09 0.27 0.41 ]
[0.92 0.87 0.66 0.24 0.00 0.93 0.58 0.29 1.00 0.07 0.50 0.84 0.65 0.80 0.08 0.23 0.96 0.51 0.76 0.52 0.69 0.30 0.89 0.43 0.55 0.62 0.40 0.23 0.88 0.36 0.38 0.58 0.75 0.02 0.26 0.86 0.16 0.56 0.87 0.78 0.75 0.81 0.24 0.39 0.99 0.21 0.09 0.09 0.18 0.64 0.61 0.18 0.64 0.02 0.98 0.39 0.36 0.84 0.14 0.51 ]
[0.34 0.91 0.05 0.56 0.46 0.46 0.01 0.91 0.07 1.00 0.31 0.36 0.98 0.41 0.13 0.88 0.01 0.19 0.96 0.62 0.14 0.78 0.33 0.41 0.34 0.81 0.68 0.43 0.18 0.93 0.40 0.66 0.27 0.03 0.63 0.51 0.72 0.35 0.91 0.03 0.06 0.93 0.61 0.45 0.33 0.47 0.25 0.00 0.55 0.12 0.50 0.70 0.64 0.78 0.59 0.33 0.42 0.87 0.04 0.17 ]
