D = 4;
n = [ 4 4 4 4 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.82 0.22 0.44 0.37 0.65 0.81 0.81 0.92 0.62 0.24 0.77 0.91 0.31 0.18 0.64 0.57 0.13 0.23 0.53 0.53 0.56 0.84 0.34 0.46 0.66 0.94 0.39 0.20 0.30 0.55 0.87 0.24 0.95 0.18 0.36 0.42 0.12 0.60 0.78 0.02 0.85 0.93 0.76 0.16 0.96 0.48 0.60 0.64 0.21 0.33 0.71 0.83 0.04 ]
[0.82 1.00 0.13 0.37 0.77 0.29 0.01 0.06 0.43 0.82 0.24 0.47 0.14 0.70 0.91 0.49 0.97 0.81 0.09 0.79 0.64 0.86 0.70 0.79 0.73 0.35 0.42 0.73 0.00 0.59 0.89 0.38 0.37 0.97 0.57 0.18 0.74 0.51 0.51 0.80 0.52 0.27 0.71 0.89 0.67 0.52 0.98 0.33 1.00 0.48 0.14 0.45 0.74 0.23 ]
[0.22 0.13 1.00 0.25 0.31 0.13 0.52 0.34 0.28 0.96 0.87 0.56 0.49 0.44 0.89 0.47 0.58 0.17 0.14 0.73 0.48 0.79 0.22 0.90 0.56 0.85 0.35 0.07 0.72 0.72 0.02 0.52 0.64 0.95 0.39 0.16 0.35 0.42 0.93 0.63 0.94 0.63 0.03 0.35 0.69 0.40 0.22 0.62 0.17 0.57 0.65 0.78 0.03 0.29 ]
[0.44 0.37 0.25 1.00 0.64 0.93 0.79 0.42 0.57 0.75 0.29 0.20 0.25 0.87 0.28 0.33 0.72 0.93 0.56 0.56 0.44 0.65 0.15 0.19 0.87 0.23 0.10 0.07 0.66 0.36 0.34 0.80 0.77 0.15 0.17 0.37 0.88 0.24 0.45 0.32 0.67 0.04 0.55 0.60 1.00 0.74 0.40 0.58 0.69 0.14 0.73 0.58 0.60 0.24 ]
[0.37 0.77 0.31 0.64 1.00 0.93 0.11 0.43 0.80 0.68 0.09 0.41 0.07 0.03 0.07 0.30 0.93 0.84 0.05 0.32 0.44 0.19 0.10 0.34 0.79 0.75 0.14 0.73 0.20 0.38 0.68 0.14 0.04 0.54 0.77 0.20 0.35 0.94 0.37 0.44 0.24 0.73 0.72 0.56 0.20 0.20 0.24 0.07 0.72 0.97 0.51 0.00 0.27 0.57 ]
[0.65 0.29 0.13 0.93 0.93 1.00 0.37 0.51 0.80 0.09 0.70 0.12 0.82 0.98 0.85 0.34 0.56 0.75 0.00 0.18 0.93 0.39 0.00 0.17 0.64 0.61 0.25 0.54 0.70 0.13 0.68 0.16 0.90 0.87 0.85 0.50 0.84 0.90 0.73 0.51 0.38 0.77 0.69 0.38 0.34 0.37 0.03 0.54 0.58 0.67 0.13 0.72 0.52 0.41 ]
[0.81 0.01 0.52 0.79 0.11 0.37 1.00 0.15 0.71 0.45 0.11 0.51 0.04 0.40 0.42 0.53 0.34 0.08 0.50 0.49 0.72 0.61 0.62 0.47 0.89 0.26 0.85 0.42 0.25 0.62 0.18 0.67 0.62 0.38 0.50 0.61 0.62 0.15 0.08 0.35 0.70 0.92 0.65 0.46 0.04 0.17 0.76 0.26 0.22 0.66 0.54 0.74 0.99 0.08 ]
[0.81 0.06 0.34 0.42 0.43 0.51 0.15 1.00 0.24 0.41 0.16 0.02 0.16 0.91 0.90 0.44 0.29 0.32 0.98 0.90 0.78 0.91 0.29 0.38 0.91 0.75 0.84 0.20 0.68 0.99 0.79 0.66 0.65 0.10 0.78 0.48 0.31 0.98 0.66 0.81 0.55 0.22 0.35 0.57 0.13 0.54 0.34 0.22 0.76 0.90 0.92 0.79 0.24 0.34 ]
[0.92 0.43 0.28 0.57 0.80 0.80 0.71 0.24 1.00 0.58 0.45 0.06 0.21 0.64 0.85 0.17 0.40 0.33 0.52 0.44 0.46 0.02 0.53 0.99 0.65 0.34 0.32 0.08 0.09 0.57 0.02 0.00 0.90 0.72 0.69 0.39 0.76 0.63 0.84 0.91 0.78 0.63 0.70 0.81 0.84 0.49 0.22 0.33 0.89 0.15 0.44 0.74 0.23 0.14 ]
[0.62 0.82 0.96 0.75 0.68 0.09 0.45 0.41 0.58 1.00 0.58 0.53 0.18 0.06 0.40 0.60 0.08 0.05 0.92 0.81 0.10 0.70 0.02 0.03 0.81 0.88 0.66 0.61 0.51 0.66 0.78 0.85 0.28 0.70 0.95 0.22 0.76 0.69 0.33 0.46 0.42 0.26 0.24 0.21 0.24 0.29 0.92 0.86 0.90 0.78 0.26 0.68 0.08 0.18 ]
[0.24 0.24 0.87 0.29 0.09 0.70 0.11 0.16 0.45 0.58 1.00 0.88 0.44 0.03 0.26 0.03 0.27 0.79 0.38 0.91 0.90 0.56 0.17 0.28 0.74 0.21 0.74 0.38 0.16 0.57 0.15 0.06 0.10 0.22 0.43 0.79 0.79 0.17 0.40 0.62 0.28 0.60 0.82 0.57 0.96 0.20 0.16 0.44 0.07 0.92 0.80 0.54 0.39 0.03 ]
[0.77 0.47 0.56 0.20 0.41 0.12 0.51 0.02 0.06 0.53 0.88 1.00 0.78 0.91 0.70 0.23 0.12 0.01 0.88 0.83 0.01 0.03 0.56 0.66 0.69 0.37 0.50 0.74 0.16 0.21 0.19 0.97 0.28 0.46 0.05 0.01 0.21 0.23 0.92 0.96 0.49 0.42 0.47 0.93 0.00 0.30 0.61 0.12 0.96 0.83 0.46 0.08 0.56 0.81 ]
[0.91 0.14 0.49 0.25 0.07 0.82 0.04 0.16 0.21 0.18 0.44 0.78 1.00 0.91 0.06 0.50 0.91 0.75 0.81 0.87 0.93 0.45 0.22 0.58 0.34 0.35 0.79 0.16 0.14 0.21 0.03 0.11 0.19 0.71 0.91 0.73 0.27 0.96 0.49 0.83 0.88 0.42 0.28 0.13 0.39 0.26 0.54 0.82 0.86 0.36 0.20 0.06 0.72 0.94 ]
