D = 4;
n = [ 3 3 3 3 ];
N = 64;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.01 0.94 0.77 0.04 0.40 0.07 0.60 0.45 0.25 0.50 0.86 0.70 0.11 0.74 0.59 0.07 0.05 0.46 0.88 0.76 0.59 0.99 0.62 0.89 0.09 0.56 0.43 0.57 0.33 0.43 0.03 0.30 0.93 0.26 0.25 0.17 0.81 0.11 0.42 0.25 0.06 0.48 0.32 0.37 0.55 0.34 0.00 0.51 0.58 0.65 0.51 0.20 0.36 0.50 0.37 0.06 0.91 0.68 0.78 0.71 0.77 0.17 0.05 ]
[0.01 1.00 0.51 0.67 0.48 0.28 0.13 0.70 0.81 0.81 0.24 0.72 0.34 0.61 0.70 0.04 0.48 0.92 0.98 0.36 0.85 0.78 0.87 0.51 0.73 0.59 0.94 0.96 0.68 0.28 0.92 0.76 0.50 0.38 0.61 0.13 0.73 0.43 0.33 0.82 0.01 0.29 0.24 0.72 0.72 0.32 0.72 0.13 0.54 0.07 0.53 0.50 0.84 0.47 0.27 0.35 0.51 0.64 0.83 0.27 0.51 0.65 0.56 0.06 ]
[0.94 0.51 1.00 0.06 0.74 0.21 0.79 0.80 0.09 0.82 0.46 0.27 0.59 0.72 0.48 0.44 0.48 0.80 0.60 0.61 0.42 0.26 0.21 0.55 0.67 0.67 0.10 0.85 0.09 0.28 0.96 0.35 0.70 0.63 0.15 0.96 0.53 0.11 0.96 0.43 0.17 0.55 0.66 0.32 0.01 0.39 0.74 0.68 1.00 0.01 0.60 0.33 0.16 0.36 0.85 0.91 0.45 0.73 0.39 0.79 0.84 0.74 0.41 1.00 ]
[0.77 0.67 0.06 1.00 0.82 0.17 0.63 0.79 0.08 0.38 0.07 0.39 0.80 0.16 0.40 0.24 0.34 0.70 0.37 0.41 0.80 0.48 0.68 0.70 0.98 0.14 0.87 0.57 0.76 0.56 0.61 0.78 0.07 0.15 0.52 0.70 0.32 0.28 0.75 0.69 0.95 0.76 0.88 0.98 0.85 0.17 0.50 1.00 0.79 0.98 0.69 0.84 0.20 0.87 0.55 0.24 0.39 0.75 0.31 0.06 0.29 0.93 0.72 0.47 ]
[0.04 0.48 0.74 0.82 1.00 0.76 0.71 0.92 0.30 0.73 0.61 0.79 0.12 0.28 0.51 0.83 0.88 0.22 0.52 0.21 0.86 0.62 0.24 0.33 0.52 0.09 0.13 0.84 0.87 0.42 0.44 0.66 0.24 0.01 0.03 0.81 0.42 0.85 0.42 0.53 0.06 0.25 0.65 0.29 0.17 0.33 0.20 0.27 0.47 0.30 0.25 0.38 0.80 0.64 0.22 0.58 0.98 0.64 0.95 0.51 0.81 0.03 0.46 0.67 ]
[0.40 0.28 0.21 0.17 0.76 1.00 0.43 0.13 0.08 0.47 0.09 0.50 0.92 0.81 0.70 0.45 0.09 0.17 0.57 0.57 0.44 0.39 0.22 0.78 0.35 0.72 0.72 0.93 0.20 0.67 0.42 0.41 0.87 0.81 0.73 0.05 0.41 0.60 0.11 0.14 0.27 0.35 0.62 0.08 0.54 0.26 0.64 0.44 0.66 0.28 0.14 0.57 0.91 0.72 0.44 0.41 0.57 0.83 0.21 0.64 0.21 0.17 0.43 0.55 ]
[0.07 0.13 0.79 0.63 0.71 0.43 1.00 0.39 0.46 0.25 0.06 0.38 0.09 0.56 0.43 0.69 0.38 0.33 0.88 0.78 0.79 0.64 0.26 0.89 0.55 0.70 0.31 0.39 0.93 0.03 0.34 0.71 0.90 0.33 0.94 0.22 0.76 0.76 0.21 0.37 0.20 0.04 0.77 0.85 0.59 0.71 0.37 0.53 0.82 0.83 0.33 0.17 0.81 0.30 0.64 0.95 0.63 0.84 0.34 0.95 0.72 0.28 0.26 0.38 ]
[0.60 0.70 0.80 0.79 0.92 0.13 0.39 1.00 0.94 0.50 0.95 0.02 0.55 0.09 0.34 0.55 0.56 0.44 0.81 0.37 0.86 0.83 0.19 0.56 1.00 0.31 0.65 0.66 0.51 0.42 0.91 0.31 0.60 0.52 0.71 0.23 0.92 0.71 0.92 0.75 0.95 0.33 0.13 0.28 0.61 0.23 0.45 0.60 0.87 0.68 0.71 0.93 0.22 0.78 0.09 0.59 0.57 0.74 0.19 0.61 0.04 0.02 0.09 0.76 ]
[0.45 0.81 0.09 0.08 0.30 0.08 0.46 0.94 1.00 0.90 0.62 0.78 0.22 0.91 0.35 0.05 0.07 1.00 0.91 0.92 0.81 0.81 0.76 0.06 0.99 0.22 0.23 0.57 0.91 0.10 0.36 0.71 0.95 0.75 0.89 0.77 0.07 0.93 0.93 0.16 0.68 0.94 0.62 0.01 0.11 0.19 0.74 0.43 0.62 0.02 0.64 0.10 0.70 0.75 0.21 0.05 0.17 0.35 0.89 0.81 0.34 0.12 0.63 0.82 ]
[0.25 0.81 0.82 0.38 0.73 0.47 0.25 0.50 0.90 1.00 0.98 0.50 0.38 0.54 0.16 0.16 0.63 0.95 0.77 0.92 0.98 0.40 0.08 0.45 0.36 0.42 0.38 0.14 0.02 0.62 0.03 0.91 0.16 0.47 0.01 0.37 0.26 0.13 0.54 0.02 0.01 0.31 0.74 0.82 0.36 0.35 0.04 0.07 0.01 0.52 0.45 0.04 0.17 0.59 0.79 0.10 0.90 0.75 0.27 0.70 0.83 0.05 0.82 0.65 ]
[0.50 0.24 0.46 0.07 0.61 0.09 0.06 0.95 0.62 0.98 1.00 0.48 0.94 0.36 0.36 0.32 0.74 0.16 0.07 0.96 0.12 0.70 0.81 0.04 0.45 0.58 0.12 0.79 0.35 0.26 0.67 0.09 0.34 0.79 0.12 0.91 0.10 0.08 0.79 0.34 0.85 0.09 0.67 0.40 0.70 0.63 0.47 0.93 0.74 0.53 0.75 0.24 0.31 0.97 0.61 0.14 0.52 0.82 0.34 0.61 0.02 0.05 0.12 0.33 ]
[0.86 0.72 0.27 0.39 0.79 0.50 0.38 0.02 0.78 0.50 0.48 1.00 0.31 0.26 0.86 0.50 0.52 0.62 0.67 0.80 0.41 0.58 0.29 0.20 0.07 0.86 0.89 0.13 0.24 0.76 0.85 0.77 0.39 0.68 0.33 0.18 0.34 0.39 0.60 0.18 0.37 0.67 0.28 0.14 0.28 0.81 0.32 0.49 0.69 0.49 0.84 0.67 0.59 0.87 0.03 0.68 0.51 0.49 0.22 0.57 0.15 0.28 0.98 0.64 ]
[0.70 0.34 0.59 0.80 0.12 0.92 0.09 0.55 0.22 0.38 0.94 0.31 1.00 0.17 0.32 0.33 0.82 0.84 0.87 0.56 0.15 0.80 0.93 0.45 0.45 0.03 0.66 0.45 0.78 0.07 0.72 0.47 0.53 0.54 0.89 0.35 0.08 0.92 0.23 0.41 0.00 0.41 0.02 0.56 0.72 0.94 0.02 0.77 0.26 0.41 0.48 0.32 0.13 0.80 0.05 0.66 0.56 0.02 0.68 0.01 0.09 0.37 0.59 0.31 ]
[0.11 0.61 0.72 0.16 0.28 0.81 0.56 0.09 0.91 0.54 0.36 0.26 0.17 1.00 0.89 0.23 0.71 0.87 0.32 0.82 0.79 0.32 0.44 0.73 0.21 0.89 0.92 0.07 0.51 0.77 0.28 0.36 0.43 0.29 1.00 0.18 0.60 0.45 0.93 0.23 0.82 0.81 0.91 0.98 0.05 0.17 0.52 0.60 0.41 0.81 0.04 0.13 0.00 0.25 0.33 0.34 0.36 0.66 0.06 0.72 0.78 0.54 0.87 0.43 ]
[0.74 0.70 0.48 0.40 0.51 0.70 0.43 0.34 0.35 0.16 0.36 0.86 0.32 0.89 1.00 0.21 0.52 0.13 0.65 0.63 0.19 0.55 0.68 0.50 0.80 0.09 0.56 0.67 0.41 0.91 0.53 0.18 0.83 0.54 0.08 0.17 0.89 0.35 0.62 0.64 0.28 0.31 0.55 0.07 0.09 0.00 0.06 0.63 0.07 0.41 0.55 0.12 0.06 0.23 0.07 0.20 0.44 0.99 0.14 0.96 0.49 0.45 0.65 0.18 ]
[0.59 0.04 0.44 0.24 0.83 0.45 0.69 0.55 0.05 0.16 0.32 0.50 0.33 0.23 0.21 1.00 0.67 0.16 0.70 0.42 0.07 0.47 0.25 0.63 0.85 0.46 0.57 0.24 0.07 0.75 0.87 0.50 0.67 0.09 0.23 0.18 0.70 0.50 0.30 0.92 0.31 0.49 0.17 0.93 0.40 0.88 0.51 0.04 0.32 0.93 0.28 0.15 0.81 0.92 0.09 0.90 0.82 0.17 0.77 0.33 0.60 0.56 0.85 0.82 ]
[0.07 0.48 0.48 0.34 0.88 0.09 0.38 0.56 0.07 0.63 0.74 0.52 0.82 0.71 0.52 0.67 1.00 0.73 0.49 0.22 0.56 0.28 0.26 0.19 0.19 0.44 0.48 0.91 0.83 0.46 0.47 0.44 0.85 0.18 0.89 0.63 0.91 0.37 0.08 0.53 0.63 0.81 0.48 0.53 0.75 0.08 0.03 0.83 0.65 0.57 0.67 0.05 0.78 0.71 0.42 0.44 0.31 0.18 0.24 0.80 0.36 0.20 0.40 0.94 ]
[0.05 0.92 0.80 0.70 0.22 0.17 0.33 0.44 1.00 0.95 0.16 0.62 0.84 0.87 0.13 0.16 0.73 1.00 0.45 0.07 0.62 0.64 0.28 0.01 0.95 0.53 0.42 0.14 0.50 0.88 0.74 0.27 0.50 0.76 0.72 0.05 0.62 0.39 0.57 0.18 0.53 0.62 0.41 0.10 0.17 0.99 0.09 0.71 0.57 0.65 0.62 0.19 0.30 0.72 0.76 0.64 0.13 0.97 0.83 0.97 0.64 0.89 0.31 0.75 ]
[0.46 0.98 0.60 0.37 0.52 0.57 0.88 0.81 0.91 0.77 0.07 0.67 0.87 0.32 0.65 0.70 0.49 0.45 1.00 0.94 0.21 0.91 0.46 0.48 0.76 0.03 0.34 0.76 0.02 0.00 0.71 0.20 0.08 0.19 0.10 0.34 0.61 0.97 0.54 0.62 0.92 0.60 0.86 0.11 0.82 0.49 0.58 0.70 1.00 0.64 0.40 0.10 0.25 0.77 0.68 0.76 0.99 0.65 0.77 0.77 0.78 0.44 0.46 0.88 ]
[0.88 0.36 0.61 0.41 0.21 0.57 0.78 0.37 0.92 0.92 0.96 0.80 0.56 0.82 0.63 0.42 0.22 0.07 0.94 1.00 0.66 0.56 0.78 0.54 0.47 0.98 0.67 0.06 0.13 0.05 0.85 0.20 0.29 0.34 0.92 0.31 0.12 0.98 0.37 0.01 1.00 0.12 0.45 0.08 0.72 0.47 0.70 0.52 0.26 0.28 0.17 0.45 0.72 0.56 1.00 0.52 0.05 0.68 0.47 0.89 0.54 0.91 0.04 0.47 ]
[0.76 0.85 0.42 0.80 0.86 0.44 0.79 0.86 0.81 0.98 0.12 0.41 0.15 0.79 0.19 0.07 0.56 0.62 0.21 0.66 1.00 0.55 0.97 0.71 0.94 0.76 0.64 0.54 0.71 0.75 0.65 0.71 0.51 0.07 0.52 0.39 0.82 0.76 0.40 0.84 0.38 0.75 0.68 0.36 0.51 0.82 0.16 0.83 0.03 0.84 0.39 0.31 0.65 0.76 0.93 0.06 0.71 0.52 0.84 0.86 0.27 0.33 0.51 0.65 ]
[0.59 0.78 0.26 0.48 0.62 0.39 0.64 0.83 0.81 0.40 0.70 0.58 0.80 0.32 0.55 0.47 0.28 0.64 0.91 0.56 0.55 1.00 0.73 0.92 0.55 0.51 0.54 0.19 0.30 0.11 0.39 0.93 0.31 0.87 0.38 0.68 0.08 0.91 0.32 0.48 0.96 0.50 0.53 0.92 0.84 0.12 0.72 0.66 0.85 0.94 0.24 0.23 0.86 0.60 0.96 0.74 0.09 0.72 0.15 0.57 0.09 0.60 0.30 0.42 ]
[0.99 0.87 0.21 0.68 0.24 0.22 0.26 0.19 0.76 0.08 0.81 0.29 0.93 0.44 0.68 0.25 0.26 0.28 0.46 0.78 0.97 0.73 1.00 0.92 0.08 0.18 0.48 0.12 0.72 0.97 0.52 0.51 0.18 0.35 0.09 0.26 0.31 0.87 0.67 0.73 0.93 0.09 0.56 0.55 0.90 0.53 0.26 0.90 0.69 0.96 0.54 0.15 0.49 0.73 0.20 0.77 0.41 0.08 0.95 0.70 0.12 0.43 0.18 0.63 ]
