D = 4;
n = [ 4 4 4 4 ];
N = 34;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.64 0.44 0.44 0.24 0.32 0.69 0.18 0.22 0.58 0.42 0.59 0.45 0.77 0.76 0.11 0.11 0.35 0.66 0.60 0.07 0.68 0.74 0.04 0.72 0.57 0.11 0.42 0.31 0.76 0.09 0.91 0.89 0.75 ]
[0.64 1.00 0.25 0.82 0.92 0.61 0.86 0.25 0.32 0.85 0.32 0.03 0.24 0.19 0.91 0.60 0.37 0.30 0.11 0.69 0.44 0.36 0.37 0.46 0.05 0.11 0.91 0.36 0.43 0.94 0.82 0.33 0.42 0.04 ]
[0.44 0.25 1.00 0.46 0.02 0.44 0.29 0.51 0.91 0.57 0.43 0.03 0.88 0.93 0.63 0.85 0.12 0.26 0.60 0.34 0.51 0.32 0.08 0.94 0.33 0.16 0.36 0.76 0.89 0.30 0.79 0.23 0.79 0.50 ]
[0.44 0.82 0.46 1.00 0.16 0.61 0.17 0.68 0.11 0.02 0.12 0.54 0.17 0.41 0.50 0.84 0.22 0.85 0.06 0.66 0.32 0.62 0.03 0.38 0.65 0.23 0.68 0.77 0.16 0.38 0.41 0.92 0.60 0.54 ]
[0.24 0.92 0.02 0.16 1.00 0.84 0.01 0.36 0.86 0.72 0.40 0.52 0.39 0.40 0.14 0.11 0.21 0.06 0.26 0.43 0.94 0.03 0.71 0.66 0.35 0.74 0.93 0.34 0.16 0.92 0.26 0.46 0.34 0.87 ]
[0.32 0.61 0.44 0.61 0.84 1.00 0.69 0.95 0.54 0.01 0.18 0.80 0.24 0.90 0.04 0.53 0.45 0.98 0.73 0.76 0.66 0.70 0.78 0.86 0.46 0.38 0.08 0.40 0.66 0.77 0.06 0.13 0.02 0.48 ]
[0.69 0.86 0.29 0.17 0.01 0.69 1.00 0.29 0.85 0.94 0.39 0.43 0.74 0.50 0.45 0.80 0.46 0.38 0.08 0.65 0.08 0.62 0.76 0.50 0.59 0.82 0.02 0.56 0.86 0.38 0.97 0.54 0.06 0.69 ]
[0.18 0.25 0.51 0.68 0.36 0.95 0.29 1.00 0.78 0.62 0.71 0.10 0.48 0.69 0.26 0.09 0.48 0.94 0.06 0.13 0.26 0.97 0.88 0.72 0.42 0.13 0.30 0.24 0.62 0.60 0.76 0.02 0.28 0.43 ]
[0.22 0.32 0.91 0.11 0.86 0.54 0.85 0.78 1.00 0.21 0.89 0.80 0.39 0.20 0.96 0.69 0.82 0.39 0.03 0.69 0.85 0.47 0.38 0.56 0.74 0.72 0.42 0.46 0.66 0.43 0.92 0.26 0.13 0.33 ]
[0.58 0.85 0.57 0.02 0.72 0.01 0.94 0.62 0.21 1.00 0.76 0.62 0.37 0.86 0.01 0.66 0.25 0.77 0.14 0.91 0.92 0.09 0.42 0.67 0.67 0.86 0.29 0.06 0.82 0.90 0.44 0.02 0.97 0.76 ]
[0.42 0.32 0.43 0.12 0.40 0.18 0.39 0.71 0.89 0.76 1.00 0.51 0.38 0.52 0.47 0.53 0.14 0.21 0.13 0.81 0.58 0.03 0.83 0.15 0.94 0.27 0.69 0.33 0.96 0.96 0.83 0.85 0.16 0.11 ]
[0.59 0.03 0.03 0.54 0.52 0.80 0.43 0.10 0.80 0.62 0.51 1.00 0.59 0.35 0.45 0.25 0.10 0.20 0.04 0.28 0.95 0.58 0.86 0.59 0.84 0.14 0.94 0.78 0.59 0.34 0.75 0.44 0.14 0.64 ]
[0.45 0.24 0.88 0.17 0.39 0.24 0.74 0.48 0.39 0.37 0.38 0.59 1.00 0.27 0.26 0.40 0.62 0.95 0.98 0.04 0.46 0.91 0.16 0.49 0.52 0.91 0.09 0.92 0.14 0.20 0.75 0.43 0.98 0.16 ]
[0.77 0.19 0.93 0.41 0.40 0.90 0.50 0.69 0.20 0.86 0.52 0.35 0.27 1.00 0.44 0.16 0.02 0.72 0.49 0.01 0.18 0.47 0.78 0.14 0.75 0.91 0.71 0.10 0.70 0.84 0.75 0.28 0.99 0.31 ]
[0.76 0.91 0.63 0.50 0.14 0.04 0.45 0.26 0.96 0.01 0.47 0.45 0.26 0.44 1.00 0.15 0.40 0.14 0.32 0.91 0.77 0.47 0.10 0.02 0.07 0.09 0.45 0.95 0.67 0.66 0.71 0.29 0.87 0.17 ]
[0.11 0.60 0.85 0.84 0.11 0.53 0.80 0.09 0.69 0.66 0.53 0.25 0.40 0.16 0.15 1.00 0.48 0.58 0.23 0.90 0.12 0.94 0.31 0.85 0.31 0.76 0.71 0.48 0.49 0.60 0.65 0.85 0.78 0.02 ]
[0.11 0.37 0.12 0.22 0.21 0.45 0.46 0.48 0.82 0.25 0.14 0.10 0.62 0.02 0.40 0.48 1.00 0.27 0.56 0.39 0.90 0.60 0.04 0.04 0.46 0.35 0.82 0.77 0.55 0.25 0.98 0.65 0.46 0.08 ]
[0.35 0.30 0.26 0.85 0.06 0.98 0.38 0.94 0.39 0.77 0.21 0.20 0.95 0.72 0.14 0.58 0.27 1.00 0.90 0.80 0.67 0.11 0.65 0.18 0.02 0.72 0.12 0.95 0.27 0.02 0.61 0.51 0.83 0.75 ]
[0.66 0.11 0.60 0.06 0.26 0.73 0.08 0.06 0.03 0.14 0.13 0.04 0.98 0.49 0.32 0.23 0.56 0.90 1.00 0.05 0.68 0.16 0.83 0.15 0.37 0.38 0.23 0.17 0.57 0.06 0.10 0.27 0.88 0.78 ]
[0.60 0.69 0.34 0.66 0.43 0.76 0.65 0.13 0.69 0.91 0.81 0.28 0.04 0.01 0.91 0.90 0.39 0.80 0.05 1.00 0.03 0.21 0.00 0.50 0.47 0.44 0.53 0.31 0.53 0.70 0.62 0.84 0.35 0.53 ]
[0.07 0.44 0.51 0.32 0.94 0.66 0.08 0.26 0.85 0.92 0.58 0.95 0.46 0.18 0.77 0.12 0.90 0.67 0.68 0.03 1.00 0.28 0.98 0.22 0.74 0.72 0.37 0.16 0.68 0.47 0.11 0.14 0.11 0.72 ]
[0.68 0.36 0.32 0.62 0.03 0.70 0.62 0.97 0.47 0.09 0.03 0.58 0.91 0.47 0.47 0.94 0.60 0.11 0.16 0.21 0.28 1.00 0.88 0.96 0.20 0.68 0.93 0.43 0.70 0.67 0.78 0.32 0.67 0.90 ]
[0.74 0.37 0.08 0.03 0.71 0.78 0.76 0.88 0.38 0.42 0.83 0.86 0.16 0.78 0.10 0.31 0.04 0.65 0.83 0.00 0.98 0.88 1.00 0.98 0.45 0.91 0.26 0.22 0.42 0.43 0.82 0.57 0.44 0.76 ]
[0.04 0.46 0.94 0.38 0.66 0.86 0.50 0.72 0.56 0.67 0.15 0.59 0.49 0.14 0.02 0.85 0.04 0.18 0.15 0.50 0.22 0.96 0.98 1.00 0.40 0.24 1.00 0.28 0.56 0.17 0.59 0.10 0.69 0.70 ]
[0.72 0.05 0.33 0.65 0.35 0.46 0.59 0.42 0.74 0.67 0.94 0.84 0.52 0.75 0.07 0.31 0.46 0.02 0.37 0.47 0.74 0.20 0.45 0.40 1.00 0.60 0.71 0.21 0.05 0.65 0.29 0.06 0.81 0.01 ]
[0.57 0.11 0.16 0.23 0.74 0.38 0.82 0.13 0.72 0.86 0.27 0.14 0.91 0.91 0.09 0.76 0.35 0.72 0.38 0.44 0.72 0.68 0.91 0.24 0.60 1.00 0.22 0.95 0.64 0.85 0.77 0.29 0.54 0.51 ]
[0.11 0.91 0.36 0.68 0.93 0.08 0.02 0.30 0.42 0.29 0.69 0.94 0.09 0.71 0.45 0.71 0.82 0.12 0.23 0.53 0.37 0.93 0.26 1.00 0.71 0.22 1.00 0.24 0.42 0.94 0.18 0.87 0.26 0.27 ]
[0.42 0.36 0.76 0.77 0.34 0.40 0.56 0.24 0.46 0.06 0.33 0.78 0.92 0.10 0.95 0.48 0.77 0.95 0.17 0.31 0.16 0.43 0.22 0.28 0.21 0.95 0.24 1.00 0.27 0.64 0.69 0.08 0.89 0.32 ]
[0.31 0.43 0.89 0.16 0.16 0.66 0.86 0.62 0.66 0.82 0.96 0.59 0.14 0.70 0.67 0.49 0.55 0.27 0.57 0.53 0.68 0.70 0.42 0.56 0.05 0.64 0.42 0.27 1.00 0.22 0.54 0.75 0.61 0.54 ]
[0.76 0.94 0.30 0.38 0.92 0.77 0.38 0.60 0.43 0.90 0.96 0.34 0.20 0.84 0.66 0.60 0.25 0.02 0.06 0.70 0.47 0.67 0.43 0.17 0.65 0.85 0.94 0.64 0.22 1.00 0.93 0.80 0.10 0.21 ]
[0.09 0.82 0.79 0.41 0.26 0.06 0.97 0.76 0.92 0.44 0.83 0.75 0.75 0.75 0.71 0.65 0.98 0.61 0.10 0.62 0.11 0.78 0.82 0.59 0.29 0.77 0.18 0.69 0.54 0.93 1.00 0.46 0.70 0.31 ]
[0.91 0.33 0.23 0.92 0.46 0.13 0.54 0.02 0.26 0.02 0.85 0.44 0.43 0.28 0.29 0.85 0.65 0.51 0.27 0.84 0.14 0.32 0.57 0.10 0.06 0.29 0.87 0.08 0.75 0.80 0.46 1.00 0.45 0.75 ]
[0.89 0.42 0.79 0.60 0.34 0.02 0.06 0.28 0.13 0.97 0.16 0.14 0.98 0.99 0.87 0.78 0.46 0.83 0.88 0.35 0.11 0.67 0.44 0.69 0.81 0.54 0.26 0.89 0.61 0.10 0.70 0.45 1.00 0.03 ]
[0.75 0.04 0.50 0.54 0.87 0.48 0.69 0.43 0.33 0.76 0.11 0.64 0.16 0.31 0.17 0.02 0.08 0.75 0.78 0.53 0.72 0.90 0.76 0.70 0.01 0.51 0.27 0.32 0.54 0.21 0.31 0.75 0.03 1.00 ]
];
