D = 4;
n = [ 4 4 4 4 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.82 0.90 0.58 0.37 0.71 0.18 0.11 0.84 0.08 0.01 0.69 0.09 0.09 0.09 0.86 0.07 0.97 0.51 0.07 0.28 0.37 0.84 0.84 0.38 0.97 0.00 0.92 0.21 0.52 0.00 0.82 0.17 0.18 0.71 0.57 0.97 0.07 0.43 0.61 0.80 0.22 0.42 0.78 0.54 0.55 0.98 0.87 0.04 0.07 0.36 0.77 0.92 0.11 0.39 0.43 0.06 0.10 0.56 0.39 0.75 0.41 ]
[0.82 1.00 0.30 0.59 0.80 0.99 0.63 0.30 0.29 0.26 0.55 0.59 0.26 0.03 0.23 0.26 0.04 0.20 0.44 0.93 0.85 0.32 0.69 0.31 0.17 0.13 0.43 0.30 0.90 0.62 0.06 0.28 0.81 0.29 0.52 0.55 0.77 0.78 0.97 0.69 0.91 0.58 0.86 0.89 0.90 0.86 0.79 0.52 0.00 0.76 0.43 0.27 0.59 0.94 0.39 0.90 0.87 0.85 0.86 0.83 0.03 0.62 ]
[0.90 0.30 1.00 0.57 0.41 0.42 0.55 0.76 0.90 0.89 0.99 0.52 0.81 0.82 0.12 0.66 0.57 0.26 0.96 0.08 0.37 0.21 0.79 0.06 0.26 0.89 0.64 0.16 0.38 0.22 0.48 0.45 0.80 0.22 0.79 0.69 0.41 0.96 0.41 0.59 0.10 0.37 0.31 0.19 0.05 0.53 0.75 0.97 0.54 0.72 0.57 0.69 0.56 0.87 0.92 0.14 0.14 0.46 0.11 0.10 0.57 0.15 ]
[0.58 0.59 0.57 1.00 0.44 0.19 0.68 0.38 0.14 0.52 0.23 0.81 0.68 0.33 0.97 0.88 0.41 0.64 0.67 0.63 0.66 0.26 0.48 0.54 0.79 0.02 0.44 0.19 0.62 0.96 0.38 0.43 0.77 0.03 0.86 0.66 1.00 0.70 0.74 0.96 0.61 0.03 0.73 0.77 0.46 0.48 0.46 0.70 0.98 0.66 0.77 0.26 0.42 0.68 0.51 0.26 0.76 0.18 0.42 0.56 0.94 0.73 ]
[0.37 0.80 0.41 0.44 1.00 0.25 0.18 0.84 0.97 0.38 0.39 0.73 0.53 0.56 0.42 0.72 0.86 0.16 0.15 0.57 0.14 0.48 0.14 0.05 0.26 0.72 0.57 0.16 0.16 0.86 1.00 0.57 0.51 0.58 0.50 0.23 0.38 0.88 0.85 0.85 0.37 0.20 0.88 0.34 0.47 0.11 0.36 0.99 0.84 0.74 0.57 0.53 0.65 0.20 0.70 0.81 0.50 0.54 0.82 0.00 0.34 0.08 ]
[0.71 0.99 0.42 0.19 0.25 1.00 0.26 0.63 0.70 1.00 0.59 0.46 0.24 0.29 0.70 0.48 0.32 0.59 0.13 0.08 0.23 0.66 0.90 0.99 0.18 0.22 0.95 0.15 0.51 0.64 0.13 0.72 0.66 0.96 0.67 0.87 0.44 0.42 0.74 0.41 0.11 0.44 0.04 0.13 0.97 0.72 0.23 0.34 0.52 0.67 0.74 0.57 0.12 0.59 0.65 0.67 0.92 0.03 0.61 1.00 0.51 0.79 ]
[0.18 0.63 0.55 0.68 0.18 0.26 1.00 0.02 0.67 0.88 0.73 0.18 0.62 0.20 0.42 0.92 0.33 0.49 0.48 0.53 0.63 0.08 0.66 0.71 0.13 0.48 0.95 0.76 0.39 0.30 0.48 0.77 0.07 0.87 0.03 0.96 0.55 0.02 0.13 0.42 0.58 0.13 0.35 0.59 0.64 0.34 0.34 0.97 0.91 0.15 0.88 0.67 0.23 0.71 0.64 0.30 0.65 0.69 0.52 0.44 0.81 0.40 ]
[0.11 0.30 0.76 0.38 0.84 0.63 0.02 1.00 0.14 0.00 0.74 0.98 0.02 0.31 0.74 0.42 0.17 0.91 0.61 0.79 0.02 0.02 0.98 0.64 0.02 0.59 0.42 0.51 0.74 0.93 0.94 0.30 0.43 0.90 0.78 0.18 0.10 0.24 0.84 0.56 0.38 0.41 0.50 0.88 1.00 0.36 0.93 0.80 0.41 0.48 0.54 0.56 0.10 0.54 0.33 0.36 0.40 0.44 0.82 0.24 0.90 0.79 ]
[0.84 0.29 0.90 0.14 0.97 0.70 0.67 0.14 1.00 0.23 0.40 0.58 0.66 0.65 0.29 0.60 0.31 0.34 0.87 0.22 0.35 0.06 0.17 0.90 0.34 0.83 0.76 0.43 0.00 0.90 0.48 0.89 0.61 0.10 0.14 0.92 0.04 0.08 0.47 0.77 0.76 0.48 0.99 0.93 0.38 0.22 0.61 0.48 0.29 0.25 0.71 0.09 0.25 0.75 0.74 0.19 0.91 0.33 0.19 0.65 0.32 0.92 ]
[0.08 0.26 0.89 0.52 0.38 1.00 0.88 0.00 0.23 1.00 0.53 0.01 0.28 0.17 0.10 0.24 0.07 0.92 0.33 0.78 0.42 0.72 0.85 0.85 0.36 0.03 0.58 0.32 0.25 0.98 0.63 0.64 0.33 0.24 0.88 0.23 0.15 0.57 0.56 0.08 0.12 0.35 0.05 0.43 0.33 0.56 0.08 0.78 0.45 0.71 0.11 0.42 0.79 0.61 0.70 0.90 0.86 0.76 0.15 0.58 0.08 0.36 ]
