D = 6;
n = [ 4 4 4 4 4 4 ];
N = 56;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.38 0.04 0.59 0.50 0.57 0.56 0.95 0.54 0.16 0.73 0.71 0.42 0.64 0.35 0.10 0.59 0.31 0.23 0.31 0.26 0.74 0.35 0.05 0.26 0.12 0.40 0.34 0.55 0.80 0.86 0.74 0.62 0.37 0.97 0.08 0.08 0.64 0.61 0.62 0.25 0.13 0.82 0.83 0.36 0.62 0.82 0.44 0.01 0.01 0.17 0.72 0.79 0.67 0.15 0.32 ]
[0.38 1.00 0.90 0.71 0.39 0.82 0.29 0.75 0.26 0.47 0.89 0.12 0.55 0.02 0.56 0.18 0.85 0.17 0.85 0.63 0.33 0.90 0.42 0.34 0.89 0.21 0.47 0.27 0.55 0.63 0.70 0.46 0.61 0.62 0.51 0.53 0.67 0.37 0.90 0.65 0.69 0.36 0.32 0.17 0.85 0.34 0.48 0.16 0.87 0.79 0.33 0.67 0.81 0.20 0.08 0.19 ]
[0.04 0.90 1.00 0.50 0.82 0.86 0.55 0.27 0.54 0.37 0.92 0.10 0.56 0.36 0.34 0.07 0.69 0.82 0.78 0.98 0.91 0.85 0.01 0.72 0.35 0.47 0.35 0.28 0.06 0.01 0.33 0.52 0.65 0.00 0.57 0.61 0.82 0.56 0.88 0.82 0.31 0.31 0.68 0.12 0.35 0.06 0.33 0.85 0.40 0.65 0.59 0.98 0.98 0.06 0.82 0.12 ]
[0.59 0.71 0.50 1.00 0.88 0.84 0.04 0.31 0.02 0.51 0.58 0.31 0.71 0.22 0.36 0.47 0.78 0.85 0.73 0.31 0.75 0.03 0.08 0.89 0.22 0.94 0.50 0.56 0.39 0.46 0.50 0.78 1.00 0.84 0.55 0.27 0.24 0.63 0.24 0.98 0.08 0.15 0.31 0.72 0.87 0.62 0.55 0.99 0.33 0.13 0.98 0.31 0.28 0.56 0.32 0.08 ]
[0.50 0.39 0.82 0.88 1.00 0.56 0.99 0.38 0.39 0.92 0.79 0.40 0.40 0.64 0.12 0.34 0.94 0.72 0.27 0.69 0.76 0.17 0.24 0.11 0.42 0.49 0.09 0.67 0.00 0.09 0.41 0.96 0.67 0.66 0.15 0.30 0.66 0.95 0.65 0.65 0.57 0.68 0.53 0.01 0.71 0.41 0.48 0.14 0.15 0.02 0.78 0.04 0.63 0.64 0.29 0.30 ]
[0.57 0.82 0.86 0.84 0.56 1.00 0.26 0.89 0.00 0.21 0.50 0.76 0.22 0.12 0.25 0.10 0.92 0.81 0.07 0.84 0.31 0.96 0.25 0.44 0.35 0.33 0.35 0.76 0.53 0.87 0.32 0.16 0.29 0.41 0.35 0.36 0.12 0.63 0.23 0.25 0.16 0.77 0.28 0.43 1.00 0.49 0.54 0.60 0.80 0.75 0.65 0.64 0.70 0.55 0.33 0.95 ]
[0.56 0.29 0.55 0.04 0.99 0.26 1.00 0.71 0.21 0.55 0.23 0.44 0.98 0.56 0.44 0.01 0.56 0.69 0.89 0.23 0.48 0.63 0.63 0.63 0.40 0.68 0.14 0.49 0.94 0.67 0.17 0.27 0.98 0.77 0.50 0.32 0.92 0.21 0.03 0.43 0.28 0.02 0.03 0.99 0.49 0.19 0.03 0.38 0.70 0.82 0.76 0.48 0.25 0.51 0.42 0.31 ]
[0.95 0.75 0.27 0.31 0.38 0.89 0.71 1.00 0.48 0.53 0.06 0.42 0.81 0.71 0.66 0.39 0.87 0.31 0.32 0.77 0.08 0.14 0.34 0.19 0.53 0.10 0.53 0.29 0.15 0.38 0.24 0.41 0.72 0.53 0.55 0.72 0.56 0.26 0.54 0.96 0.07 0.66 0.36 0.94 0.89 0.67 0.35 0.26 0.30 0.89 0.85 0.40 0.05 0.04 0.37 0.28 ]
[0.54 0.26 0.54 0.02 0.39 0.00 0.21 0.48 1.00 0.15 0.24 0.33 0.85 0.83 0.65 0.34 0.45 0.09 0.59 0.38 0.86 0.72 0.59 0.00 0.05 0.35 0.05 0.42 0.73 0.28 0.53 0.00 0.23 0.82 0.74 0.18 0.67 0.67 0.56 0.16 0.42 0.33 0.44 0.19 0.32 0.77 0.09 0.47 0.25 0.98 0.48 0.25 0.26 0.85 0.17 0.74 ]
[0.16 0.47 0.37 0.51 0.92 0.21 0.55 0.53 0.15 1.00 0.71 0.88 0.74 0.65 0.21 0.85 0.76 0.40 0.81 0.92 0.27 0.53 0.99 0.24 0.93 0.67 0.83 0.04 0.98 0.58 0.59 0.15 0.11 0.63 0.56 0.37 0.24 0.95 0.72 0.70 0.97 0.11 0.70 0.16 0.66 0.30 0.88 0.85 0.16 0.99 0.89 0.57 0.10 0.01 0.89 0.20 ]
[0.73 0.89 0.92 0.58 0.79 0.50 0.23 0.06 0.24 0.71 1.00 0.05 0.67 0.09 0.85 0.63 0.55 0.89 0.80 0.51 0.15 0.49 0.51 0.01 0.76 0.07 0.33 0.24 0.91 0.61 0.13 0.32 0.00 0.54 0.85 0.35 0.75 0.55 0.69 0.06 0.84 0.61 0.81 0.12 0.32 0.56 0.98 0.36 0.88 0.38 0.88 0.73 0.14 0.70 0.06 0.14 ]
[0.71 0.12 0.10 0.31 0.40 0.76 0.44 0.42 0.33 0.88 0.05 1.00 0.42 0.77 0.25 0.51 0.78 0.19 0.34 0.32 0.59 0.18 0.00 0.33 0.84 0.88 0.63 0.32 0.50 0.75 0.87 0.06 0.68 0.53 0.09 0.33 0.99 0.90 0.48 0.64 0.73 0.42 0.29 0.47 0.47 0.31 0.24 0.28 0.86 0.38 0.51 0.83 0.49 0.11 0.93 0.19 ]
[0.42 0.55 0.56 0.71 0.40 0.22 0.98 0.81 0.85 0.74 0.67 0.42 1.00 0.33 0.62 0.92 0.45 0.89 0.19 0.30 1.00 0.46 0.92 0.36 0.63 0.70 0.61 0.81 0.87 0.57 0.17 0.16 0.69 1.00 0.25 0.30 0.88 0.80 0.86 0.45 0.88 0.61 0.11 0.91 0.52 0.09 0.22 0.46 0.01 0.77 0.62 0.61 0.43 0.08 0.59 0.07 ]
[0.64 0.02 0.36 0.22 0.64 0.12 0.56 0.71 0.83 0.65 0.09 0.77 0.33 1.00 0.58 0.63 0.33 0.23 0.76 0.63 0.87 0.48 0.82 0.44 0.86 0.59 0.42 0.17 0.17 0.47 0.33 0.72 0.16 0.38 0.57 0.56 0.55 0.70 0.94 0.68 0.27 0.72 0.39 0.53 0.22 0.78 0.90 0.12 0.84 0.07 0.46 0.51 0.53 0.26 0.20 0.67 ]
[0.35 0.56 0.34 0.36 0.12 0.25 0.44 0.66 0.65 0.21 0.85 0.25 0.62 0.58 1.00 0.16 0.57 0.72 0.94 0.12 0.26 0.12 0.11 0.28 0.09 0.19 0.69 0.59 0.60 0.29 0.24 0.19 0.78 0.53 0.42 0.11 0.20 0.17 0.96 0.94 0.82 0.69 0.43 0.18 0.60 0.62 0.00 0.53 0.63 0.86 0.52 0.91 0.41 0.34 0.72 0.34 ]
[0.10 0.18 0.07 0.47 0.34 0.10 0.01 0.39 0.34 0.85 0.63 0.51 0.92 0.63 0.16 1.00 0.25 0.95 0.11 0.77 0.03 0.20 0.40 0.79 0.57 0.63 0.25 0.36 0.46 0.43 0.95 0.93 0.29 0.90 0.36 0.64 0.42 0.73 0.99 0.73 0.90 0.73 0.22 0.94 0.66 0.56 0.20 0.29 0.90 0.02 0.56 0.98 0.07 0.25 0.81 0.05 ]
[0.59 0.85 0.69 0.78 0.94 0.92 0.56 0.87 0.45 0.76 0.55 0.78 0.45 0.33 0.57 0.25 1.00 0.53 0.60 0.50 0.10 0.09 0.90 0.88 0.17 0.93 0.77 0.39 0.32 0.32 0.59 0.73 0.54 0.31 0.86 0.08 0.99 0.73 0.60 0.12 0.67 0.41 0.81 0.89 0.92 0.26 0.69 0.37 0.25 0.90 0.04 0.66 0.08 0.64 0.86 0.57 ]
[0.31 0.17 0.82 0.85 0.72 0.81 0.69 0.31 0.09 0.40 0.89 0.19 0.89 0.23 0.72 0.95 0.53 1.00 0.47 0.15 0.15 0.48 0.97 0.63 0.19 0.64 0.16 0.67 0.75 0.55 0.45 0.50 0.97 0.08 0.33 0.67 0.11 0.72 0.47 0.95 0.75 0.40 0.07 0.72 0.44 0.03 0.13 0.54 0.53 0.33 0.24 0.25 0.48 0.39 0.64 0.63 ]
[0.23 0.85 0.78 0.73 0.27 0.07 0.89 0.32 0.59 0.81 0.80 0.34 0.19 0.76 0.94 0.11 0.60 0.47 1.00 0.16 0.72 0.89 0.43 0.06 0.13 0.48 0.86 0.37 0.36 0.79 0.71 0.91 0.07 0.25 0.23 0.46 0.83 0.82 0.31 0.67 0.53 0.86 0.15 0.93 0.83 0.26 0.48 0.55 0.91 0.93 0.59 0.67 0.04 0.28 0.60 0.86 ]
[0.31 0.63 0.98 0.31 0.69 0.84 0.23 0.77 0.38 0.92 0.51 0.32 0.30 0.63 0.12 0.77 0.50 0.15 0.16 1.00 0.48 0.82 0.38 0.95 0.74 0.45 0.41 0.63 0.40 0.74 0.97 0.01 0.95 0.05 0.27 0.35 0.32 0.51 0.49 0.46 0.17 0.36 0.19 0.94 0.46 0.18 0.71 0.15 0.80 0.33 0.33 0.80 0.52 0.30 0.11 0.84 ]
[0.26 0.33 0.91 0.75 0.76 0.31 0.48 0.08 0.86 0.27 0.15 0.59 1.00 0.87 0.26 0.03 0.10 0.15 0.72 0.48 1.00 0.51 0.64 0.97 0.69 0.79 0.44 0.32 0.92 0.95 0.97 0.26 0.34 0.09 0.76 0.36 0.85 0.24 0.08 0.41 0.06 0.57 0.30 0.38 0.60 0.81 0.83 0.42 0.97 0.34 0.61 0.87 0.11 0.97 0.14 0.11 ]
[0.74 0.90 0.85 0.03 0.17 0.96 0.63 0.14 0.72 0.53 0.49 0.18 0.46 0.48 0.12 0.20 0.09 0.48 0.89 0.82 0.51 1.00 0.62 0.05 0.45 0.83 0.05 0.73 0.42 0.47 0.33 0.11 0.57 0.98 0.75 0.85 0.08 0.20 0.10 0.47 0.46 0.85 0.22 0.74 0.66 0.81 0.57 0.80 0.48 0.07 0.11 0.30 0.60 0.66 0.53 0.93 ]
[0.35 0.42 0.01 0.08 0.24 0.25 0.63 0.34 0.59 0.99 0.51 0.00 0.92 0.82 0.11 0.40 0.90 0.97 0.43 0.38 0.64 0.62 1.00 0.96 0.50 0.25 0.47 0.57 0.62 0.78 0.08 0.07 0.80 0.92 0.99 0.11 0.15 0.92 0.24 0.61 0.81 0.21 0.37 0.83 0.81 0.94 0.57 0.01 0.29 0.10 0.86 0.74 0.01 0.15 0.21 0.55 ]
[0.05 0.34 0.72 0.89 0.11 0.44 0.63 0.19 0.00 0.24 0.01 0.33 0.36 0.44 0.28 0.79 0.88 0.63 0.06 0.95 0.97 0.05 0.96 1.00 0.04 0.84 0.76 0.97 0.20 0.35 0.84 0.09 0.93 0.32 0.86 0.28 0.13 0.49 0.00 0.37 0.22 0.48 0.53 0.53 0.25 0.02 0.94 0.19 0.58 0.18 0.52 0.11 0.28 0.86 0.54 0.33 ]
[0.26 0.89 0.35 0.22 0.42 0.35 0.40 0.53 0.05 0.93 0.76 0.84 0.63 0.86 0.09 0.57 0.17 0.19 0.13 0.74 0.69 0.45 0.50 0.04 1.00 0.35 0.94 0.29 0.85 0.90 0.66 0.98 0.70 0.56 0.95 0.16 0.51 0.96 0.21 0.95 0.19 0.84 0.74 0.87 0.18 0.36 0.48 0.60 0.79 0.06 0.90 0.06 0.29 0.32 0.41 0.92 ]
[0.12 0.21 0.47 0.94 0.49 0.33 0.68 0.10 0.35 0.67 0.07 0.88 0.70 0.59 0.19 0.63 0.93 0.64 0.48 0.45 0.79 0.83 0.25 0.84 0.35 1.00 0.49 0.93 0.35 0.63 0.84 0.33 0.68 0.79 0.45 0.42 0.43 0.84 0.96 0.75 0.80 0.78 0.89 0.22 0.22 0.79 0.24 0.52 0.26 0.43 0.03 0.67 0.12 0.68 0.51 0.19 ]
[0.40 0.47 0.35 0.50 0.09 0.35 0.14 0.53 0.05 0.83 0.33 0.63 0.61 0.42 0.69 0.25 0.77 0.16 0.86 0.41 0.44 0.05 0.47 0.76 0.94 0.49 1.00 0.32 0.57 0.56 0.29 0.55 0.55 0.12 0.21 0.54 0.59 0.08 0.40 0.61 0.96 0.71 0.45 0.92 0.13 0.07 0.50 0.49 0.06 0.71 0.95 0.83 0.80 0.26 0.95 0.36 ]
[0.34 0.27 0.28 0.56 0.67 0.76 0.49 0.29 0.42 0.04 0.24 0.32 0.81 0.17 0.59 0.36 0.39 0.67 0.37 0.63 0.32 0.73 0.57 0.97 0.29 0.93 0.32 1.00 0.96 0.31 0.09 0.22 0.82 0.62 0.20 0.56 0.25 0.85 0.47 0.09 0.06 0.61 0.28 0.43 0.34 0.24 0.51 0.74 1.00 0.64 0.44 0.38 0.89 0.07 0.25 0.46 ]
[0.55 0.55 0.06 0.39 0.00 0.53 0.94 0.15 0.73 0.98 0.91 0.50 0.87 0.17 0.60 0.46 0.32 0.75 0.36 0.40 0.92 0.42 0.62 0.20 0.85 0.35 0.57 0.96 1.00 0.88 0.72 0.39 0.46 0.51 0.99 0.27 0.40 0.84 0.31 0.48 0.21 0.33 0.59 0.54 0.96 0.12 0.93 0.96 0.04 0.54 0.89 0.22 0.10 0.22 0.35 0.12 ]
[0.80 0.63 0.01 0.46 0.09 0.87 0.67 0.38 0.28 0.58 0.61 0.75 0.57 0.47 0.29 0.43 0.32 0.55 0.79 0.74 0.95 0.47 0.78 0.35 0.90 0.63 0.56 0.31 0.88 1.00 0.15 0.67 0.39 0.22 0.65 0.90 0.42 0.92 0.25 0.95 0.37 0.80 0.38 0.84 0.49 0.79 0.86 0.06 0.52 0.10 0.36 0.75 0.31 0.44 0.55 0.70 ]
[0.86 0.70 0.33 0.50 0.41 0.32 0.17 0.24 0.53 0.59 0.13 0.87 0.17 0.33 0.24 0.95 0.59 0.45 0.71 0.97 0.97 0.33 0.08 0.84 0.66 0.84 0.29 0.09 0.72 0.15 1.00 0.58 0.41 0.95 0.35 0.21 0.41 0.48 0.17 0.12 0.35 0.69 0.58 0.42 0.74 0.57 0.34 0.07 0.48 0.71 0.54 0.42 0.14 0.84 0.64 0.90 ]
[0.74 0.46 0.52 0.78 0.96 0.16 0.27 0.41 0.00 0.15 0.32 0.06 0.16 0.72 0.19 0.93 0.73 0.50 0.91 0.01 0.26 0.11 0.07 0.09 0.98 0.33 0.55 0.22 0.39 0.67 0.58 1.00 0.49 0.85 0.98 0.61 0.89 0.42 0.81 0.15 0.08 0.71 0.80 0.66 0.73 0.72 0.90 0.48 0.33 0.41 0.85 0.61 0.64 0.53 0.58 0.08 ]
[0.62 0.61 0.65 1.00 0.67 0.29 0.98 0.72 0.23 0.11 0.00 0.68 0.69 0.16 0.78 0.29 0.54 0.97 0.07 0.95 0.34 0.57 0.80 0.93 0.70 0.68 0.55 0.82 0.46 0.39 0.41 0.49 1.00 0.68 0.57 0.84 0.63 0.51 0.61 0.20 0.30 0.15 0.09 0.65 0.75 0.45 0.22 0.40 0.84 0.14 0.16 0.33 0.87 0.73 0.44 0.06 ]
[0.37 0.62 0.00 0.84 0.66 0.41 0.77 0.53 0.82 0.63 0.54 0.53 1.00 0.38 0.53 0.90 0.31 0.08 0.25 0.05 0.09 0.98 0.92 0.32 0.56 0.79 0.12 0.62 0.51 0.22 0.95 0.85 0.68 1.00 0.08 0.84 0.90 0.86 0.84 0.06 0.47 0.53 0.01 0.51 0.01 0.96 0.74 0.80 0.54 0.86 0.89 0.39 0.22 0.54 0.98 0.39 ]
[0.97 0.51 0.57 0.55 0.15 0.35 0.50 0.55 0.74 0.56 0.85 0.09 0.25 0.57 0.42 0.36 0.86 0.33 0.23 0.27 0.76 0.75 0.99 0.86 0.95 0.45 0.21 0.20 0.99 0.65 0.35 0.98 0.57 0.08 1.00 0.39 0.38 0.18 0.34 0.98 0.89 0.14 0.02 0.60 0.53 0.21 0.48 0.93 0.92 0.26 0.94 0.13 0.80 0.23 0.43 0.40 ]
[0.08 0.53 0.61 0.27 0.30 0.36 0.32 0.72 0.18 0.37 0.35 0.33 0.30 0.56 0.11 0.64 0.08 0.67 0.46 0.35 0.36 0.85 0.11 0.28 0.16 0.42 0.54 0.56 0.27 0.90 0.21 0.61 0.84 0.84 0.39 1.00 0.32 0.00 0.28 0.69 0.38 0.79 0.01 0.66 0.74 0.26 0.18 0.37 0.11 0.67 0.51 0.42 0.03 0.12 0.17 0.06 ]
