D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 60;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.79 0.85 0.90 0.05 0.76 0.39 0.14 0.22 0.26 0.05 0.66 0.42 0.20 0.45 0.27 0.74 0.47 0.47 0.64 0.86 0.54 0.73 0.19 0.03 0.57 0.97 0.22 0.62 0.79 0.61 0.08 0.41 0.03 0.43 0.95 0.26 0.35 0.06 0.37 0.05 0.18 0.76 0.71 0.47 0.26 0.54 0.33 0.08 0.67 0.17 0.70 0.19 0.50 0.11 0.28 0.36 0.14 0.92 0.26 ]
[0.79 1.00 0.09 0.92 0.97 0.30 0.90 0.09 0.77 0.24 0.57 0.97 0.11 0.83 0.96 0.58 0.69 0.72 0.42 0.50 0.80 0.92 0.51 0.73 0.58 0.41 0.72 0.30 0.27 0.38 0.33 0.13 0.97 0.24 0.29 0.38 0.25 0.90 0.79 0.53 0.15 0.62 0.18 0.48 0.42 0.44 0.15 0.52 0.95 0.93 0.89 0.88 0.41 0.89 0.41 0.23 0.36 0.82 0.62 0.40 ]
[0.85 0.09 1.00 0.29 0.00 0.48 0.94 0.54 0.84 0.33 0.29 0.50 0.37 0.95 0.36 0.61 0.36 0.10 0.44 0.40 0.26 0.17 0.85 0.35 0.83 0.45 0.18 0.98 0.78 0.46 0.20 0.71 0.18 0.79 0.61 0.56 0.57 0.85 0.53 0.44 0.49 0.79 0.30 0.04 0.83 0.79 0.43 0.32 0.40 0.16 0.86 0.81 0.85 0.54 0.46 0.73 0.81 0.96 0.83 0.05 ]
[0.90 0.92 0.29 1.00 0.77 1.00 0.14 0.10 0.87 0.05 0.21 0.57 0.95 0.45 0.71 0.51 0.77 0.62 0.38 0.16 0.56 0.36 0.75 0.15 0.30 0.22 0.56 0.09 0.10 0.97 0.32 0.62 0.57 0.95 0.31 0.90 0.12 0.55 0.57 0.69 0.09 0.43 0.16 0.47 0.94 0.44 0.74 0.77 0.48 0.83 0.78 0.76 0.07 0.76 0.34 0.64 0.32 0.73 0.84 0.50 ]
[0.05 0.97 0.00 0.77 1.00 0.63 0.18 0.31 0.07 0.52 0.32 0.10 0.33 0.99 0.84 0.64 0.66 0.87 0.35 0.22 0.23 0.11 0.54 0.34 0.08 0.86 0.79 0.29 0.07 0.24 0.86 0.46 0.61 0.88 0.98 0.88 0.50 0.08 0.23 0.33 0.52 0.82 0.75 0.39 0.42 0.14 0.44 0.17 0.19 0.97 0.29 0.71 0.39 0.83 0.84 0.90 0.84 0.31 0.11 0.50 ]
[0.76 0.30 0.48 1.00 0.63 1.00 0.56 0.91 0.87 0.68 0.88 0.42 0.03 0.47 0.36 0.08 0.01 0.12 0.88 0.03 0.58 0.88 0.96 0.90 0.51 0.16 0.41 0.05 0.03 0.90 0.55 0.96 0.41 0.22 0.06 0.28 0.88 0.30 0.67 0.46 0.86 0.09 0.45 0.72 0.50 0.33 0.72 0.08 0.11 0.33 0.28 0.77 0.35 0.89 0.77 0.75 0.46 0.94 0.49 0.37 ]
[0.39 0.90 0.94 0.14 0.18 0.56 1.00 0.89 0.59 0.82 0.05 0.59 0.26 0.05 0.16 0.52 0.37 0.30 0.71 0.52 0.76 0.88 0.67 0.63 0.53 0.72 0.35 0.28 0.49 0.50 0.42 0.10 0.61 0.13 0.27 0.06 0.85 0.40 0.39 0.71 0.98 0.29 0.14 0.27 0.61 0.56 0.48 0.42 0.45 0.09 0.14 0.24 0.72 0.72 0.47 0.31 0.02 0.70 0.97 0.96 ]
[0.14 0.09 0.54 0.10 0.31 0.91 0.89 1.00 0.32 0.73 0.91 0.60 0.76 0.51 0.93 0.83 0.58 0.68 0.93 0.34 0.70 0.53 0.72 0.95 0.05 0.26 0.11 0.61 0.03 0.83 0.07 0.73 0.72 0.95 0.80 0.85 0.90 0.57 0.64 0.79 0.67 0.79 0.74 0.56 0.63 0.30 0.96 0.10 0.49 0.16 0.92 0.12 0.31 0.24 0.66 0.66 0.26 0.20 0.29 0.26 ]
[0.22 0.77 0.84 0.87 0.07 0.87 0.59 0.32 1.00 0.89 0.79 0.65 0.23 0.09 0.01 0.18 0.17 0.24 0.22 0.17 0.65 0.71 0.62 0.52 0.90 0.24 0.84 0.00 0.88 0.59 0.78 0.97 0.41 0.12 0.57 0.86 0.27 0.17 0.46 0.96 0.13 0.24 0.91 0.34 0.48 0.93 0.87 0.54 0.06 0.78 0.70 0.07 0.80 0.80 0.85 0.99 0.41 0.06 0.80 0.46 ]
[0.26 0.24 0.33 0.05 0.52 0.68 0.82 0.73 0.89 1.00 0.83 0.08 0.67 0.17 0.04 0.19 0.06 0.44 0.24 0.14 0.35 0.39 0.10 0.15 0.10 0.07 0.36 0.07 0.51 0.39 0.39 0.44 0.73 0.29 0.78 0.19 0.48 0.98 0.63 0.49 0.98 0.25 0.89 0.17 0.46 0.38 0.39 0.77 0.53 0.58 0.26 0.26 0.32 0.32 0.91 0.18 0.04 0.00 0.28 0.48 ]
[0.05 0.57 0.29 0.21 0.32 0.88 0.05 0.91 0.79 0.83 1.00 0.01 0.97 0.33 0.75 0.32 0.51 0.63 0.65 0.19 0.47 0.40 0.70 0.19 0.75 0.40 0.34 0.38 0.20 0.95 0.12 0.83 0.51 0.62 0.80 0.34 0.16 0.83 0.24 0.11 0.38 0.91 0.60 0.01 0.94 0.02 0.99 0.16 0.65 0.80 0.64 0.80 0.59 0.59 0.34 0.98 0.75 0.26 0.73 0.27 ]
[0.66 0.97 0.50 0.57 0.10 0.42 0.59 0.60 0.65 0.08 0.01 1.00 0.74 0.12 0.08 0.53 0.18 1.00 0.66 0.05 0.52 0.94 0.54 0.13 0.82 0.91 0.90 0.57 0.42 0.59 0.11 0.13 0.04 0.61 0.15 0.69 1.00 0.17 0.93 0.58 0.66 0.85 0.12 0.26 0.79 0.05 0.90 0.06 0.07 0.25 0.12 0.01 0.52 0.82 0.09 0.06 0.08 0.82 0.25 0.48 ]
[0.42 0.11 0.37 0.95 0.33 0.03 0.26 0.76 0.23 0.67 0.97 0.74 1.00 0.50 0.37 0.78 0.10 0.05 0.19 0.48 0.08 0.61 0.33 0.01 0.72 0.35 0.43 0.52 0.63 0.47 0.80 0.59 0.73 0.43 0.05 0.34 0.89 0.31 0.09 0.61 0.22 0.84 0.99 0.34 0.20 0.99 0.26 0.26 0.48 0.15 0.13 0.38 0.89 0.79 0.85 0.65 0.02 0.18 0.57 0.52 ]
[0.20 0.83 0.95 0.45 0.99 0.47 0.05 0.51 0.09 0.17 0.33 0.12 0.50 1.00 0.52 0.42 0.71 0.05 0.22 0.85 0.23 0.52 0.32 0.70 0.27 0.70 0.49 0.40 0.96 0.76 0.67 0.11 0.53 0.54 0.22 0.32 0.69 0.23 0.01 0.58 0.70 0.35 0.43 0.79 0.44 0.04 0.98 0.93 0.88 0.84 0.51 0.06 0.53 0.22 0.48 0.75 0.76 0.36 0.85 0.49 ]
[0.45 0.96 0.36 0.71 0.84 0.36 0.16 0.93 0.01 0.04 0.75 0.08 0.37 0.52 1.00 0.08 0.98 0.01 0.51 0.98 0.11 0.12 0.94 0.80 0.79 0.03 0.14 0.25 0.33 1.00 0.35 0.75 0.69 0.66 0.48 0.49 0.44 0.76 0.64 0.79 0.46 0.29 0.94 0.46 0.33 0.82 0.65 0.73 0.47 0.76 0.05 0.88 0.04 0.34 0.96 0.38 0.26 0.36 0.39 0.08 ]
[0.27 0.58 0.61 0.51 0.64 0.08 0.52 0.83 0.18 0.19 0.32 0.53 0.78 0.42 0.08 1.00 0.08 0.82 0.06 0.09 0.59 0.48 0.35 0.17 0.46 0.70 0.32 0.82 0.55 0.96 0.25 0.37 0.82 0.88 0.54 0.30 0.02 0.20 0.14 0.38 0.73 0.37 0.37 0.77 0.16 0.68 0.95 0.95 0.02 0.62 0.76 0.92 0.59 0.46 0.47 0.02 0.35 0.76 0.35 0.68 ]
[0.74 0.69 0.36 0.77 0.66 0.01 0.37 0.58 0.17 0.06 0.51 0.18 0.10 0.71 0.98 0.08 1.00 0.39 0.00 0.54 0.22 0.57 0.81 0.27 0.58 0.20 0.13 0.73 0.41 0.97 0.13 0.89 0.58 0.99 0.31 0.57 0.66 0.19 0.70 0.29 0.99 0.54 0.00 0.81 0.96 0.46 0.50 0.37 0.98 0.90 0.85 0.52 0.96 0.85 0.16 0.44 0.33 0.53 0.87 0.47 ]
[0.47 0.72 0.10 0.62 0.87 0.12 0.30 0.68 0.24 0.44 0.63 1.00 0.05 0.05 0.01 0.82 0.39 1.00 0.73 0.63 0.73 0.93 0.32 0.32 0.05 0.07 0.57 0.06 0.38 0.70 0.60 0.54 1.00 0.22 0.26 0.58 0.19 0.03 0.63 0.09 0.16 0.27 0.91 0.85 0.46 0.14 0.28 0.46 0.60 0.52 0.41 0.29 0.87 0.32 0.32 0.10 0.04 0.14 0.18 0.85 ]
[0.47 0.42 0.44 0.38 0.35 0.88 0.71 0.93 0.22 0.24 0.65 0.66 0.19 0.22 0.51 0.06 0.00 0.73 1.00 0.35 0.02 0.74 0.02 0.27 0.43 0.40 0.59 0.54 0.76 0.25 0.60 0.73 0.96 0.33 0.91 0.18 0.42 0.56 0.75 0.72 0.49 0.23 0.59 0.36 0.07 0.05 0.05 0.71 0.80 0.43 0.65 0.84 0.06 0.75 0.97 0.66 0.01 0.19 0.08 0.29 ]
[0.64 0.50 0.40 0.16 0.22 0.03 0.52 0.34 0.17 0.14 0.19 0.05 0.48 0.85 0.98 0.09 0.54 0.63 0.35 1.00 0.22 0.28 0.41 0.17 0.23 0.47 0.15 0.53 0.18 0.82 0.76 0.15 0.18 0.60 0.09 0.08 0.87 0.34 0.52 0.67 0.76 0.05 0.77 0.28 0.47 0.19 0.81 0.17 0.37 0.06 0.47 0.10 0.11 0.88 0.82 0.45 1.00 0.43 0.27 0.31 ]
[0.86 0.80 0.26 0.56 0.23 0.58 0.76 0.70 0.65 0.35 0.47 0.52 0.08 0.23 0.11 0.59 0.22 0.73 0.02 0.22 1.00 0.46 0.02 0.13 0.52 0.78 0.83 0.35 0.20 0.81 0.22 0.60 0.66 0.01 0.37 0.75 0.76 0.82 0.99 0.36 0.85 0.36 0.57 0.88 0.38 0.89 0.83 0.01 0.86 0.69 0.48 0.04 0.25 0.35 0.64 0.23 1.00 0.98 0.88 0.26 ]
[0.54 0.92 0.17 0.36 0.11 0.88 0.88 0.53 0.71 0.39 0.40 0.94 0.61 0.52 0.12 0.48 0.57 0.93 0.74 0.28 0.46 1.00 0.28 0.97 0.03 0.85 0.51 0.02 0.33 0.46 0.21 0.24 0.77 0.80 0.47 0.74 0.77 0.51 0.66 0.21 0.39 0.78 0.39 0.73 0.16 0.99 0.40 0.93 0.22 0.81 0.75 0.63 0.86 0.45 0.08 0.69 0.33 0.74 0.50 0.19 ]
