D = 2;
n = [ 1 1 ];
N = 28;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.96 0.45 0.07 0.27 0.02 0.54 0.79 0.07 0.16 0.39 0.91 0.85 1.00 0.48 0.85 0.46 0.29 0.27 0.23 0.27 0.89 0.72 0.39 0.81 0.27 0.62 0.21 ]
[0.96 1.00 0.12 0.69 0.77 0.11 0.40 0.20 0.03 0.13 0.69 0.99 0.78 0.73 0.88 0.98 0.17 0.16 0.26 0.37 0.82 0.35 0.71 0.08 0.65 0.08 0.70 0.48 ]
[0.45 0.12 1.00 0.12 0.57 0.53 0.57 0.06 0.36 0.13 0.92 0.51 0.20 0.43 0.02 0.48 0.70 0.63 0.27 0.35 0.87 0.32 0.79 0.96 0.53 0.88 0.69 0.59 ]
[0.07 0.69 0.12 1.00 0.55 0.89 0.71 0.39 0.25 0.94 0.76 0.81 0.76 0.89 0.80 0.13 0.96 0.12 0.03 0.71 0.24 0.25 0.42 0.11 0.80 0.82 0.21 0.82 ]
[0.27 0.77 0.57 0.55 1.00 0.75 0.13 0.06 0.50 0.60 0.51 0.99 0.26 0.11 0.15 0.81 0.93 0.16 0.29 0.18 0.18 0.61 0.76 0.32 0.78 0.98 0.30 0.88 ]
[0.02 0.11 0.53 0.89 0.75 1.00 0.47 0.58 0.33 0.78 0.39 0.55 0.17 0.13 0.27 0.07 0.44 0.47 0.36 0.51 0.10 0.90 0.37 0.97 0.55 1.00 0.17 0.25 ]
[0.54 0.40 0.57 0.71 0.13 0.47 1.00 0.58 0.43 0.31 0.45 0.42 0.66 0.75 0.45 0.59 0.35 0.39 0.51 0.48 0.08 0.52 0.24 0.54 0.71 0.39 0.24 0.11 ]
[0.79 0.20 0.06 0.39 0.06 0.58 0.58 1.00 0.52 0.23 0.80 0.48 0.24 0.66 0.26 0.58 0.37 0.09 0.21 0.41 0.25 0.73 0.19 0.96 0.43 0.50 0.52 0.08 ]
[0.07 0.03 0.36 0.25 0.50 0.33 0.43 0.52 1.00 0.78 0.88 0.45 0.60 0.14 0.36 0.60 0.62 0.61 0.21 0.62 0.39 0.52 0.40 0.56 0.87 0.99 0.22 0.23 ]
[0.16 0.13 0.13 0.94 0.60 0.78 0.31 0.23 0.78 1.00 0.90 0.27 0.28 0.13 0.14 0.98 0.25 0.09 0.41 0.16 0.66 0.89 0.51 0.49 0.44 0.05 0.93 0.65 ]
[0.39 0.69 0.92 0.76 0.51 0.39 0.45 0.80 0.88 0.90 1.00 0.55 0.41 0.25 0.73 0.51 0.82 0.49 0.14 0.16 0.27 0.97 0.41 0.52 0.18 0.06 0.54 0.92 ]
