D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 35;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.39 0.70 0.88 0.98 0.95 0.32 0.83 0.52 0.27 0.92 0.62 0.96 0.13 0.65 0.97 0.56 0.15 0.64 0.44 0.10 0.34 0.33 0.02 0.05 0.49 0.90 0.52 0.64 0.76 0.74 0.28 0.69 0.75 0.19 ]
[0.39 1.00 0.01 0.53 0.35 0.63 0.05 0.37 0.19 0.36 0.98 0.56 0.33 0.70 0.33 0.81 0.95 0.26 0.26 0.30 0.41 0.67 0.52 0.84 0.49 0.86 0.58 0.65 0.06 0.50 0.88 0.85 0.27 0.06 0.01 ]
[0.70 0.01 1.00 0.31 0.31 0.28 0.90 0.79 0.25 0.46 0.35 0.58 1.00 0.24 0.49 0.94 0.16 0.43 0.38 0.45 0.82 0.24 0.85 0.21 0.16 0.79 0.14 0.27 0.55 0.88 0.90 0.54 0.41 0.94 0.55 ]
[0.88 0.53 0.31 1.00 0.85 0.82 0.47 0.25 0.09 0.61 0.12 0.74 0.99 0.22 0.86 0.83 0.72 0.32 0.15 0.78 0.84 0.86 0.88 0.16 0.09 0.70 0.41 0.46 0.29 0.69 0.54 0.82 0.65 0.76 0.30 ]
[0.98 0.35 0.31 0.85 1.00 0.33 0.43 0.81 0.66 0.84 0.67 0.30 0.71 0.06 0.88 0.10 0.25 0.29 0.21 0.10 0.70 0.51 0.27 0.73 0.44 0.70 0.12 0.90 0.21 0.71 0.60 0.53 0.54 0.51 0.47 ]
[0.95 0.63 0.28 0.82 0.33 1.00 0.83 0.78 0.20 0.58 0.67 0.31 0.44 0.68 0.10 0.16 0.54 0.04 0.57 0.24 0.37 0.80 0.26 0.63 0.34 0.35 0.01 0.61 0.68 0.38 0.02 0.81 0.56 0.23 0.78 ]
[0.32 0.05 0.90 0.47 0.43 0.83 1.00 0.68 0.05 0.26 0.52 0.62 0.02 0.98 0.27 0.18 0.16 0.76 0.39 0.86 0.78 0.29 0.78 0.69 0.14 0.62 0.23 0.54 0.52 0.03 0.16 0.58 0.73 0.26 0.05 ]
[0.83 0.37 0.79 0.25 0.81 0.78 0.68 1.00 0.11 0.37 0.12 0.52 0.11 0.65 0.23 0.51 0.81 0.99 0.79 0.16 0.21 0.97 0.13 0.90 0.35 0.77 0.11 0.06 0.25 0.62 0.52 0.08 0.09 0.47 0.98 ]
[0.52 0.19 0.25 0.09 0.66 0.20 0.05 0.11 1.00 0.22 0.49 0.17 0.90 0.77 0.52 0.43 0.35 0.02 0.77 0.32 0.99 0.10 0.08 0.92 1.00 0.35 0.39 0.18 0.84 0.82 0.58 0.24 0.25 0.55 0.91 ]
[0.27 0.36 0.46 0.61 0.84 0.58 0.26 0.37 0.22 1.00 0.10 0.95 0.12 0.21 0.51 0.55 0.01 0.77 0.63 0.09 0.14 0.93 0.61 0.00 0.25 0.96 0.92 0.72 0.57 0.61 0.79 0.58 0.60 0.21 0.19 ]
