D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 59;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.69 0.56 0.66 0.05 0.72 0.53 0.57 0.19 0.88 0.50 0.27 0.61 0.53 0.35 0.66 0.09 0.67 0.37 0.43 0.82 0.98 0.62 0.72 0.83 0.49 0.67 0.80 0.00 0.31 0.03 0.02 0.13 0.63 0.52 0.43 0.82 0.88 0.31 0.96 0.62 0.93 0.96 0.56 0.87 0.29 0.36 0.75 0.04 0.22 0.72 0.69 0.86 0.53 0.07 0.65 0.88 0.50 0.14 ]
[0.69 1.00 0.07 0.31 0.46 0.74 0.98 0.64 0.92 0.14 0.89 0.58 0.11 0.86 0.85 0.15 0.74 0.27 0.23 0.83 0.75 0.87 0.82 0.12 0.95 0.91 0.76 0.16 0.73 0.63 0.26 0.37 0.46 0.33 0.02 0.39 0.66 0.07 0.45 0.45 0.12 0.55 0.79 0.31 0.16 0.37 0.99 0.06 0.70 0.93 0.87 0.10 0.07 0.89 0.95 0.76 0.77 0.29 0.38 ]
[0.56 0.07 1.00 0.59 0.08 0.18 0.06 0.14 0.77 0.19 0.10 0.66 0.28 0.66 0.71 0.57 0.33 0.58 0.06 0.08 0.50 0.10 0.17 0.37 0.07 0.18 0.92 0.67 0.15 0.78 0.08 0.98 0.29 0.25 0.72 0.87 0.51 0.84 0.84 0.68 0.68 0.44 0.26 0.87 0.04 0.32 0.20 0.38 0.22 0.47 0.81 0.01 0.93 0.98 0.21 0.42 0.60 0.11 0.20 ]
[0.66 0.31 0.59 1.00 0.32 0.47 0.17 0.58 0.82 0.37 0.44 0.79 0.84 0.69 0.36 0.67 0.81 0.75 0.42 0.70 0.58 0.03 0.26 0.66 0.85 0.32 0.62 0.61 0.72 0.75 0.74 0.53 0.08 0.16 0.37 0.67 0.87 0.80 0.19 0.46 0.50 0.69 0.47 0.33 0.89 0.19 0.49 0.28 0.58 0.54 0.01 0.78 0.69 0.65 0.31 0.10 0.10 0.22 0.60 ]
[0.05 0.46 0.08 0.32 1.00 0.81 0.02 0.55 0.79 0.70 0.59 0.97 0.03 0.27 0.85 0.07 0.98 0.42 0.74 0.99 0.94 0.22 0.22 0.08 0.67 0.99 0.45 0.08 0.19 0.45 0.08 0.54 0.04 0.75 0.22 0.80 0.03 0.75 0.95 0.01 0.22 0.01 0.44 0.39 0.27 0.72 0.90 0.61 0.56 0.21 0.49 0.68 0.21 0.48 0.83 0.31 0.08 0.89 0.64 ]
[0.72 0.74 0.18 0.47 0.81 1.00 0.01 0.71 0.29 0.67 0.56 0.30 0.56 0.66 0.67 0.24 0.06 0.10 0.54 0.14 0.21 0.48 0.32 0.23 0.25 0.62 0.43 0.51 0.44 0.86 0.75 0.59 0.92 0.64 0.87 0.19 0.11 0.03 0.22 0.66 0.66 0.76 0.53 0.32 0.40 0.17 0.56 0.85 0.58 0.53 0.40 0.81 1.00 0.42 0.49 0.24 0.78 0.54 0.06 ]
[0.53 0.98 0.06 0.17 0.02 0.01 1.00 0.20 0.69 0.55 0.50 0.47 0.88 0.24 0.18 0.39 0.45 0.43 0.75 0.22 0.71 0.55 0.59 0.77 0.94 0.40 0.73 0.34 0.25 0.08 0.77 0.21 0.59 0.92 0.03 0.72 0.04 0.98 0.53 0.42 0.28 0.56 0.63 0.36 0.27 0.45 0.37 0.73 0.61 0.73 0.68 0.06 0.56 0.32 0.45 0.66 0.82 0.49 0.96 ]
[0.57 0.64 0.14 0.58 0.55 0.71 0.20 1.00 0.40 0.25 0.14 0.14 0.86 0.70 0.50 0.67 0.39 0.24 0.86 0.58 0.26 0.38 0.91 0.19 0.20 0.17 0.51 0.32 0.66 0.11 0.50 0.84 0.94 0.96 0.67 0.14 0.76 0.83 0.46 0.10 0.39 0.01 0.87 0.12 0.55 0.82 0.52 0.83 0.29 0.27 0.66 0.06 0.80 0.08 0.92 0.90 0.87 0.62 0.23 ]
[0.19 0.92 0.77 0.82 0.79 0.29 0.69 0.40 1.00 0.47 0.93 0.54 0.84 0.64 0.62 0.91 0.81 0.28 0.89 0.63 0.14 0.19 0.96 0.24 0.33 0.73 0.14 0.09 0.39 0.02 0.44 0.69 0.87 0.26 0.35 0.09 0.16 0.17 0.29 0.08 0.61 0.91 0.71 0.44 0.89 0.57 0.33 0.30 0.99 0.43 0.97 0.13 0.94 0.86 0.97 0.35 0.40 0.77 0.85 ]
[0.88 0.14 0.19 0.37 0.70 0.67 0.55 0.25 0.47 1.00 0.25 0.08 0.43 0.37 0.78 0.79 0.36 0.42 0.19 0.70 0.81 0.00 0.37 0.61 0.90 0.38 0.30 0.12 0.81 0.20 0.02 0.21 0.78 0.28 0.49 0.20 0.36 0.38 0.40 0.27 0.92 0.18 0.42 0.03 0.01 0.92 0.46 0.37 0.84 0.65 0.54 0.77 0.38 0.72 0.08 0.13 0.96 0.08 0.01 ]
[0.50 0.89 0.10 0.44 0.59 0.56 0.50 0.14 0.93 0.25 1.00 0.96 0.68 0.06 0.80 0.67 0.36 0.12 0.01 0.03 0.81 0.83 0.59 0.35 0.68 0.73 0.42 0.23 0.50 0.12 0.96 0.37 0.64 0.92 0.11 0.63 0.85 0.88 0.15 0.27 0.58 0.64 0.64 0.82 0.98 0.62 0.72 0.51 0.41 0.79 0.93 0.17 0.97 0.47 0.26 0.57 0.88 0.44 0.53 ]
[0.27 0.58 0.66 0.79 0.97 0.30 0.47 0.14 0.54 0.08 0.96 1.00 0.08 0.87 0.80 0.66 0.11 0.40 0.89 0.69 0.63 0.72 0.24 0.38 0.64 0.75 0.71 0.05 0.55 0.64 0.57 0.09 0.90 0.74 0.13 0.54 0.48 0.00 0.96 0.92 0.59 0.55 0.02 0.98 0.43 0.07 0.63 0.94 0.25 0.02 0.63 0.60 0.68 0.28 0.33 0.68 0.07 0.83 0.24 ]
[0.61 0.11 0.28 0.84 0.03 0.56 0.88 0.86 0.84 0.43 0.68 0.08 1.00 0.39 0.21 0.02 0.53 0.48 0.67 0.66 0.37 0.16 0.99 0.86 0.66 0.60 0.89 0.40 0.32 0.11 0.57 0.58 0.92 0.89 0.19 0.15 0.16 0.50 0.64 0.10 0.42 0.04 0.32 0.34 0.02 0.89 0.00 0.27 0.54 0.04 0.83 0.27 0.40 0.70 0.09 0.49 0.99 0.82 0.47 ]
[0.53 0.86 0.66 0.69 0.27 0.66 0.24 0.70 0.64 0.37 0.06 0.87 0.39 1.00 0.30 0.69 0.95 0.97 0.68 0.32 0.44 0.26 0.17 0.06 0.44 0.54 0.34 0.82 0.75 0.01 0.51 0.02 0.01 0.71 0.00 0.41 0.82 0.05 0.09 0.29 0.89 0.18 0.45 0.91 0.90 0.98 0.59 0.81 0.59 0.44 0.62 0.45 0.01 0.12 0.47 0.05 0.90 0.90 0.45 ]
[0.35 0.85 0.71 0.36 0.85 0.67 0.18 0.50 0.62 0.78 0.80 0.80 0.21 0.30 1.00 0.68 0.84 0.30 0.38 0.44 0.32 0.05 0.24 0.18 0.14 0.28 0.83 0.34 0.31 0.06 0.17 0.57 0.70 0.86 0.89 0.68 0.99 0.31 0.40 0.47 0.49 0.33 0.51 0.30 0.70 0.21 0.41 0.49 0.95 0.07 0.19 0.30 0.72 0.70 0.97 0.85 0.99 0.45 0.41 ]
[0.66 0.15 0.57 0.67 0.07 0.24 0.39 0.67 0.91 0.79 0.67 0.66 0.02 0.69 0.68 1.00 0.82 0.23 0.30 0.73 0.28 0.22 0.09 0.59 0.89 0.19 0.84 0.63 0.42 0.47 0.94 0.27 0.07 0.39 0.96 0.60 0.87 0.51 0.92 0.75 0.86 0.86 0.22 0.68 0.13 0.44 0.86 0.02 0.99 0.91 0.18 0.29 0.71 0.57 0.39 0.85 0.56 0.46 0.70 ]
[0.09 0.74 0.33 0.81 0.98 0.06 0.45 0.39 0.81 0.36 0.36 0.11 0.53 0.95 0.84 0.82 1.00 0.71 0.90 0.98 0.03 0.70 0.98 0.26 0.06 0.46 0.24 0.06 0.48 1.00 0.85 0.55 0.02 0.06 0.14 0.55 0.24 0.10 0.04 0.98 0.51 0.27 0.94 0.23 0.95 0.46 0.62 0.23 0.13 0.35 0.49 0.03 0.14 0.73 0.73 0.04 0.34 0.24 0.96 ]
[0.67 0.27 0.58 0.75 0.42 0.10 0.43 0.24 0.28 0.42 0.12 0.40 0.48 0.97 0.30 0.23 0.71 1.00 0.86 0.31 0.47 0.18 0.55 0.76 0.71 0.01 0.11 0.58 0.96 0.57 0.89 0.05 0.72 0.87 0.90 0.53 0.83 0.65 0.62 0.77 0.32 0.63 0.41 0.29 0.44 0.93 0.52 0.87 0.48 0.73 0.58 0.82 0.03 0.63 0.38 0.70 0.70 0.67 0.27 ]
[0.37 0.23 0.06 0.42 0.74 0.54 0.75 0.86 0.89 0.19 0.01 0.89 0.67 0.68 0.38 0.30 0.90 0.86 1.00 0.97 0.38 0.05 0.82 0.53 0.44 0.96 0.54 0.29 0.64 0.10 0.48 0.11 0.10 0.42 0.79 0.24 0.53 0.36 0.31 0.28 0.24 0.15 0.81 0.82 0.86 0.47 0.03 0.00 0.42 0.67 0.88 0.39 0.58 0.12 0.55 0.16 0.86 0.64 0.22 ]
[0.43 0.83 0.08 0.70 0.99 0.14 0.22 0.58 0.63 0.70 0.03 0.69 0.66 0.32 0.44 0.73 0.98 0.31 0.97 1.00 0.18 0.50 0.08 0.70 0.70 0.32 0.18 0.47 0.21 0.99 0.51 0.43 0.07 0.79 0.49 0.36 0.27 0.66 0.84 0.41 0.77 0.24 0.22 0.99 0.46 0.05 0.50 0.48 0.74 0.59 0.38 0.08 0.26 0.15 0.06 0.87 0.87 0.42 0.50 ]
[0.82 0.75 0.50 0.58 0.94 0.21 0.71 0.26 0.14 0.81 0.81 0.63 0.37 0.44 0.32 0.28 0.03 0.47 0.38 0.18 1.00 0.27 0.60 0.02 0.98 0.27 0.64 0.37 0.84 0.01 0.86 0.18 0.66 0.94 0.64 0.51 0.46 0.24 0.65 0.20 0.84 0.54 0.32 0.32 0.39 0.71 0.30 0.73 0.74 0.13 0.27 0.65 0.86 0.43 0.81 0.66 0.56 0.74 0.43 ]
[0.98 0.87 0.10 0.03 0.22 0.48 0.55 0.38 0.19 0.00 0.83 0.72 0.16 0.26 0.05 0.22 0.70 0.18 0.05 0.50 0.27 1.00 0.25 0.41 0.07 0.47 0.43 0.79 0.57 0.47 0.94 0.50 0.60 0.30 0.90 0.70 0.16 0.58 0.76 0.26 0.67 0.00 0.68 0.79 0.69 0.29 0.94 0.98 0.99 0.67 0.28 0.27 0.27 0.07 0.38 0.59 0.22 0.32 0.64 ]
[0.62 0.82 0.17 0.26 0.22 0.32 0.59 0.91 0.96 0.37 0.59 0.24 0.99 0.17 0.24 0.09 0.98 0.55 0.82 0.08 0.60 0.25 1.00 0.90 0.64 0.42 0.59 0.59 0.86 0.47 0.66 0.30 0.84 0.84 0.89 0.35 0.90 0.66 0.23 0.87 0.02 0.08 0.11 0.63 0.91 0.21 0.63 0.48 0.15 0.85 0.86 0.88 0.83 0.57 0.91 0.80 0.83 0.07 0.55 ]
[0.72 0.12 0.37 0.66 0.08 0.23 0.77 0.19 0.24 0.61 0.35 0.38 0.86 0.06 0.18 0.59 0.26 0.76 0.53 0.70 0.02 0.41 0.90 1.00 1.00 0.17 0.51 0.93 0.32 0.32 0.39 0.17 0.45 0.78 0.28 0.18 0.25 0.05 0.46 0.49 0.25 0.83 0.30 0.09 0.06 0.27 0.05 0.56 0.17 0.60 0.44 0.67 0.84 0.62 0.42 0.86 0.99 0.31 0.89 ]
