D = 6;
n = [ 2 2 2 2 2 2 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.73 0.74 0.40 0.32 0.53 0.20 0.99 0.33 0.62 0.89 0.67 0.98 0.71 0.84 0.04 0.69 0.88 0.27 0.96 0.80 0.89 0.82 0.84 0.26 0.59 0.44 0.59 0.71 0.26 0.31 0.14 0.55 0.45 0.26 0.95 0.85 0.16 0.98 0.19 0.89 0.18 0.74 0.98 0.43 0.92 0.78 0.84 0.89 0.50 0.52 0.48 0.88 0.78 0.74 0.29 0.12 0.82 0.84 0.37 0.08 0.24 0.91 ]
[0.73 1.00 0.65 0.46 0.77 0.55 0.35 0.30 0.02 0.39 0.54 0.13 0.51 0.40 0.44 0.99 0.80 0.63 0.03 0.92 0.36 0.60 0.17 0.38 0.27 0.52 0.81 0.87 0.36 0.99 0.03 0.77 0.40 0.10 0.62 0.99 0.58 0.60 0.01 0.49 0.38 0.93 0.70 0.24 0.15 0.38 0.41 0.12 0.88 0.66 0.21 0.44 0.30 0.84 0.85 0.58 0.94 0.01 0.64 0.24 0.34 0.16 0.31 ]
[0.74 0.65 1.00 0.90 0.71 0.44 0.90 0.00 0.42 0.56 0.24 0.81 0.39 0.63 0.23 0.97 0.63 0.94 0.38 0.31 0.59 0.25 0.33 0.27 0.86 0.33 0.44 0.99 0.27 0.66 0.11 0.41 0.61 0.43 0.10 0.51 0.48 0.31 0.69 0.66 0.00 0.94 0.63 0.26 0.14 0.79 0.70 0.20 0.01 0.60 0.55 0.01 0.06 0.47 0.14 0.64 0.50 0.13 0.29 0.29 0.36 0.40 0.58 ]
[0.40 0.46 0.90 1.00 0.51 0.08 0.74 0.57 0.25 0.94 0.39 0.77 0.02 0.52 0.77 0.54 0.21 0.03 0.51 0.89 0.82 0.43 0.56 0.70 0.74 0.07 0.37 0.80 0.57 0.45 0.45 0.03 0.68 0.93 0.03 0.27 0.56 0.21 0.45 0.14 0.03 0.09 0.20 0.69 0.44 0.32 0.42 0.13 0.23 0.33 0.83 0.93 0.35 0.46 0.83 0.42 0.17 0.45 0.82 0.45 0.10 0.99 0.35 ]
[0.32 0.77 0.71 0.51 1.00 0.92 0.49 0.94 0.85 0.56 0.79 0.76 0.11 0.08 0.19 0.46 0.06 0.37 0.83 0.77 0.95 0.35 0.30 0.49 0.83 0.91 0.35 0.78 0.76 0.55 0.86 0.20 0.91 0.22 0.98 0.15 0.67 0.14 0.04 0.68 0.91 0.01 0.78 0.41 0.64 0.86 0.75 0.30 0.01 0.79 0.75 0.84 0.24 0.49 0.35 0.31 0.14 0.35 0.95 0.68 0.45 0.66 0.54 ]
[0.53 0.55 0.44 0.08 0.92 1.00 0.28 0.96 0.46 0.54 0.17 0.53 0.60 0.49 0.80 0.20 0.11 0.26 0.93 0.03 0.72 0.12 0.82 0.76 0.07 0.63 0.07 0.74 0.58 0.65 0.54 0.05 0.64 0.98 0.40 0.11 0.36 0.68 0.61 0.93 0.90 0.51 0.34 0.64 0.82 0.05 0.79 0.83 0.32 0.94 0.82 0.62 0.19 0.02 0.75 0.20 0.43 0.10 0.49 0.42 0.04 0.89 0.66 ]
[0.20 0.35 0.90 0.74 0.49 0.28 1.00 0.79 0.40 0.15 0.99 0.70 0.49 0.34 0.41 0.41 0.29 0.72 0.63 0.68 0.21 0.08 0.60 0.38 0.15 0.98 0.25 0.65 0.57 0.26 0.93 0.06 0.38 0.89 0.69 0.54 0.22 0.13 0.43 0.86 0.57 0.61 0.01 0.62 0.18 0.70 0.70 0.01 0.74 0.12 0.53 0.63 0.15 0.27 0.68 0.64 0.63 0.25 0.35 0.93 0.20 0.00 0.93 ]
[0.99 0.30 0.00 0.57 0.94 0.96 0.79 1.00 0.15 0.94 0.12 0.84 0.06 0.92 0.51 0.06 0.56 0.74 0.55 0.08 0.53 0.70 0.96 0.80 0.62 0.12 0.87 0.15 0.70 0.64 0.97 0.12 0.55 0.24 0.17 0.23 0.53 0.14 0.20 0.21 0.75 0.28 0.73 0.86 0.16 0.67 0.44 0.96 0.14 0.57 0.61 0.86 0.02 0.21 0.86 0.28 0.38 0.05 0.66 0.53 0.85 0.11 0.50 ]
[0.33 0.02 0.42 0.25 0.85 0.46 0.40 0.15 1.00 0.21 0.70 0.08 0.14 0.61 0.18 0.25 0.29 0.79 0.76 0.07 0.15 0.92 0.43 0.11 0.81 0.43 0.70 0.08 0.46 0.74 0.09 0.32 0.57 0.85 0.69 0.04 0.03 0.98 0.21 0.21 0.64 0.07 0.73 0.14 0.61 0.89 0.06 0.96 0.82 0.27 0.84 0.10 0.99 0.45 0.39 0.70 0.82 0.67 0.33 0.48 0.69 0.18 0.76 ]
[0.62 0.39 0.56 0.94 0.56 0.54 0.15 0.94 0.21 1.00 0.35 0.34 0.18 0.57 0.83 0.18 0.46 0.45 0.12 0.16 0.84 0.65 0.64 0.39 0.34 0.88 0.77 0.46 0.32 0.19 0.59 0.31 0.73 0.37 0.94 0.05 0.29 0.23 0.10 0.57 0.74 0.60 0.96 0.52 0.61 0.65 0.58 0.67 0.20 0.61 0.09 0.66 0.30 0.44 0.55 0.90 0.50 0.26 0.43 0.52 0.80 0.36 0.10 ]
[0.89 0.54 0.24 0.39 0.79 0.17 0.99 0.12 0.70 0.35 1.00 0.30 0.75 0.00 0.59 0.13 0.53 1.00 0.23 0.41 0.61 0.76 0.40 0.51 0.30 0.62 0.67 0.77 0.57 0.50 0.64 0.39 0.23 0.18 0.22 0.30 0.29 0.70 0.06 0.78 0.53 0.14 0.48 0.80 0.83 0.47 0.64 0.55 0.68 0.94 0.31 0.16 0.44 0.24 0.34 0.05 0.33 0.77 0.34 0.29 0.22 0.58 0.05 ]
[0.67 0.13 0.81 0.77 0.76 0.53 0.70 0.84 0.08 0.34 0.30 1.00 0.41 0.59 0.62 0.34 0.65 0.43 0.41 0.72 0.95 0.03 0.37 0.95 0.27 0.35 0.28 0.73 0.61 0.96 0.07 0.68 0.08 0.12 0.55 0.45 0.80 0.36 0.12 0.66 0.03 0.30 0.96 0.98 0.22 0.83 0.72 0.23 0.99 0.05 0.28 0.24 0.62 0.06 0.85 0.01 0.95 0.25 0.75 0.32 0.03 0.17 0.35 ]
[0.98 0.51 0.39 0.02 0.11 0.60 0.49 0.06 0.14 0.18 0.75 0.41 1.00 0.78 0.09 0.03 0.02 0.76 0.59 0.53 0.18 0.82 0.04 0.96 0.71 0.54 0.58 0.77 0.79 0.13 0.10 0.76 0.23 0.70 0.63 0.53 0.50 0.10 0.69 0.85 0.66 0.02 0.04 0.99 0.26 0.78 0.71 0.43 0.74 0.78 0.88 0.63 0.74 0.96 0.15 0.17 0.27 0.62 0.10 0.85 0.91 0.60 0.79 ]
