D = 4;
n = [ 5 5 5 5 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.03 0.21 0.53 0.53 0.63 0.46 0.03 0.89 0.50 0.76 0.74 0.63 0.33 0.91 0.19 0.49 0.64 0.44 0.53 0.25 0.88 0.85 0.77 0.38 0.81 0.97 0.66 0.49 0.99 0.67 0.03 0.99 0.33 0.68 0.20 0.22 0.54 0.88 0.87 0.72 0.13 0.07 0.34 0.29 0.60 0.32 0.57 0.96 ]
[0.03 1.00 0.06 0.75 0.27 0.17 0.01 0.36 0.46 0.11 0.41 0.25 0.92 0.96 0.11 0.05 0.23 0.25 0.37 0.89 0.01 0.70 0.78 0.60 0.25 0.49 0.83 0.57 0.12 0.60 0.05 0.40 0.54 0.70 0.08 0.44 0.71 0.97 0.50 0.23 0.28 0.41 0.97 0.56 0.03 0.06 0.19 0.94 0.59 ]
[0.21 0.06 1.00 0.52 0.21 0.82 0.32 0.30 0.56 0.83 0.85 0.65 0.24 0.21 0.81 0.74 0.13 0.34 0.25 0.66 0.49 0.09 0.56 0.68 0.65 0.17 0.66 0.36 0.47 0.43 0.10 0.50 0.62 0.08 0.58 0.46 0.70 0.61 0.19 0.64 0.71 0.60 0.81 0.73 0.35 0.96 0.75 0.76 0.76 ]
[0.53 0.75 0.52 1.00 0.70 0.85 0.45 0.81 0.51 0.58 0.50 0.44 0.34 1.00 0.19 0.78 0.75 0.58 0.49 0.87 0.61 0.87 0.04 0.10 0.77 0.41 0.09 0.51 0.50 0.23 0.67 0.61 0.29 0.79 0.48 0.14 0.98 0.06 0.87 0.60 0.27 0.46 0.18 0.98 0.25 0.12 0.53 0.08 0.89 ]
[0.53 0.27 0.21 0.70 1.00 0.39 0.93 0.59 0.27 0.17 0.13 0.53 0.57 0.01 0.49 0.07 0.97 0.28 0.26 0.35 0.19 0.10 0.87 0.41 0.86 0.80 0.50 0.59 0.93 0.71 0.43 0.97 0.97 0.49 0.13 0.57 0.91 0.88 0.28 0.90 0.22 0.02 0.78 0.23 0.43 0.88 0.83 0.56 0.72 ]
[0.63 0.17 0.82 0.85 0.39 1.00 0.56 0.09 0.09 0.77 0.88 0.77 0.96 0.26 0.90 0.73 0.55 0.66 0.85 0.23 0.37 0.94 0.38 0.51 0.50 0.82 0.63 0.37 0.89 0.39 0.76 0.07 0.07 0.66 0.88 0.75 0.67 0.28 0.49 0.65 0.16 0.83 0.34 0.85 0.95 0.88 0.84 0.82 0.96 ]
[0.46 0.01 0.32 0.45 0.93 0.56 1.00 0.61 0.74 0.79 0.96 0.43 0.24 0.85 0.71 0.15 0.92 0.38 0.91 0.04 0.93 0.81 0.56 0.46 0.68 0.46 0.48 0.68 0.47 0.28 0.19 0.21 0.08 0.54 0.83 0.98 0.89 0.58 0.88 0.33 0.29 0.72 0.35 0.49 0.22 0.99 0.13 0.09 0.87 ]
[0.03 0.36 0.30 0.81 0.59 0.09 0.61 1.00 0.87 0.21 0.58 0.93 0.36 0.60 0.06 0.30 0.96 0.19 0.51 0.81 0.40 0.79 0.24 0.99 0.94 0.57 0.76 0.41 0.25 0.09 0.32 0.07 0.96 0.97 0.93 0.03 0.54 0.55 0.96 0.67 0.16 0.54 0.26 0.06 0.36 0.94 0.17 0.18 0.48 ]
[0.89 0.46 0.56 0.51 0.27 0.09 0.74 0.87 1.00 0.11 0.93 0.40 0.58 0.55 0.32 0.96 0.87 0.81 0.07 0.12 0.75 0.57 0.86 0.43 0.17 0.08 0.58 0.30 0.60 0.51 0.76 0.51 0.00 0.01 0.56 0.19 0.65 0.03 0.98 0.76 0.82 0.67 0.71 0.22 0.23 0.02 0.10 0.13 0.24 ]
[0.50 0.11 0.83 0.58 0.17 0.77 0.79 0.21 0.11 1.00 0.96 0.34 0.43 0.17 0.13 0.05 0.32 0.94 0.04 0.21 0.39 0.14 0.03 0.58 0.25 0.76 0.40 0.69 0.77 0.81 0.11 0.25 0.79 0.63 0.10 0.75 0.90 0.08 0.49 0.54 0.78 0.38 0.42 0.54 0.07 0.20 0.60 0.18 0.92 ]
