D = 2;
n = [ 2 2 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.16 0.27 0.98 0.87 0.29 0.70 0.26 0.78 0.63 0.60 0.49 0.08 0.70 0.31 0.58 0.03 0.10 0.83 0.10 0.15 0.04 0.85 0.30 0.53 0.75 0.03 0.28 0.92 0.99 0.32 0.90 0.24 0.95 0.73 0.12 0.69 0.09 0.62 0.89 0.67 0.62 0.87 0.05 0.44 0.36 0.08 0.18 0.68 0.46 0.92 0.21 0.20 0.67 0.78 0.58 0.54 0.61 0.13 0.66 0.61 ]
[0.16 1.00 0.22 0.87 0.07 0.77 0.12 0.93 0.53 0.50 0.44 0.58 0.27 0.50 0.38 0.53 0.98 0.43 0.71 0.36 0.96 0.27 0.01 0.45 0.16 0.86 0.07 0.79 0.87 0.72 0.51 0.36 0.74 0.35 0.37 0.14 0.55 0.31 0.11 0.38 0.07 0.60 0.87 0.43 0.27 0.02 0.09 0.67 0.33 0.03 0.57 0.07 0.47 0.46 0.71 1.00 0.70 0.21 0.79 0.23 0.28 ]
[0.27 0.22 1.00 0.43 0.46 0.95 0.32 0.94 0.31 0.29 0.24 0.30 0.18 0.13 0.91 0.80 0.39 0.44 0.65 0.41 0.10 0.19 0.46 0.18 0.89 0.68 0.15 0.03 0.07 0.62 0.61 0.97 0.76 0.79 0.57 0.14 0.75 0.69 0.40 0.62 0.11 0.95 0.78 0.17 0.79 0.32 0.78 0.64 0.59 0.10 0.26 0.33 0.07 0.17 0.95 0.57 0.47 0.50 0.70 0.84 0.30 ]
[0.98 0.87 0.43 1.00 0.13 0.11 0.39 0.88 0.95 0.65 0.80 0.53 0.96 0.29 0.37 0.11 0.35 0.20 0.79 0.13 0.02 0.41 0.49 0.86 0.18 0.08 0.97 0.78 0.41 0.55 0.99 0.20 0.34 0.97 0.61 0.00 0.73 0.62 0.69 0.05 0.38 1.00 0.38 0.59 0.36 0.51 0.29 0.97 0.41 0.35 0.76 0.24 0.21 0.54 0.71 0.98 0.55 0.10 0.54 0.80 0.50 ]
[0.87 0.07 0.46 0.13 1.00 0.85 0.97 0.81 0.89 0.04 0.75 0.28 0.89 0.49 0.03 0.13 0.54 0.68 0.59 0.61 0.68 0.34 0.33 0.66 0.67 0.60 0.66 0.42 0.68 0.72 0.93 0.19 0.03 0.43 0.32 0.20 0.54 0.90 0.42 0.55 0.07 0.38 0.96 0.64 0.31 0.03 0.05 0.92 0.79 0.66 0.75 0.78 0.46 0.97 0.71 0.27 0.32 0.89 0.22 0.35 0.62 ]
[0.29 0.77 0.95 0.11 0.85 1.00 0.66 0.61 0.27 0.83 0.93 0.10 0.17 0.41 0.06 0.82 0.58 0.16 0.59 0.93 0.07 0.97 0.42 0.32 0.98 0.66 0.80 0.87 0.27 0.14 0.02 0.62 0.62 0.43 0.79 0.08 0.29 0.14 0.91 0.67 0.17 0.17 0.70 0.67 0.33 0.88 0.12 0.68 0.91 0.33 0.93 0.21 0.54 0.01 0.90 0.95 0.34 0.61 0.46 0.63 0.09 ]
[0.70 0.12 0.32 0.39 0.97 0.66 1.00 0.80 0.16 0.94 0.91 0.43 0.45 0.96 0.97 0.50 0.14 0.20 0.95 0.16 0.65 0.59 0.60 0.90 0.83 0.46 0.85 0.05 0.55 0.87 0.87 0.26 0.62 0.07 0.78 0.19 0.87 0.63 0.42 0.11 0.68 0.03 0.97 0.35 0.36 0.66 0.66 0.17 0.33 0.70 0.68 0.08 0.49 0.93 0.97 0.19 0.28 0.62 0.88 0.70 0.96 ]
[0.26 0.93 0.94 0.88 0.81 0.61 0.80 1.00 0.30 0.25 0.50 0.76 0.48 0.04 0.76 0.67 0.66 0.77 0.87 0.15 0.27 0.85 0.38 0.94 0.37 0.58 0.78 0.87 0.98 0.67 0.13 0.15 0.41 0.03 0.66 0.06 0.14 0.57 0.80 0.44 0.55 0.34 0.48 0.39 0.76 0.51 0.26 0.36 0.37 0.88 0.71 0.89 0.03 0.27 0.60 0.08 0.04 0.67 0.38 0.01 0.88 ]
[0.78 0.53 0.31 0.95 0.89 0.27 0.16 0.30 1.00 0.12 0.78 0.41 0.30 0.41 0.02 0.69 0.47 0.74 0.90 0.94 0.60 0.84 0.95 0.96 0.43 0.24 0.11 0.74 0.77 0.46 0.11 0.92 0.76 0.76 0.38 0.37 0.60 0.82 0.45 0.59 0.40 0.82 0.36 0.91 0.95 0.49 0.20 0.99 0.90 0.78 0.54 0.76 0.02 0.87 0.09 0.37 0.51 0.50 0.82 0.84 0.74 ]
[0.63 0.50 0.29 0.65 0.04 0.83 0.94 0.25 0.12 1.00 0.30 0.84 0.60 0.31 0.81 0.17 0.19 0.18 0.20 0.73 0.68 0.83 0.06 0.43 0.28 0.34 0.86 0.59 0.28 0.33 0.38 0.37 0.61 0.86 0.56 0.73 0.58 0.47 0.03 0.51 0.90 0.56 0.34 0.61 0.41 0.56 0.90 0.95 0.50 0.96 0.65 0.22 0.28 0.04 0.36 0.88 0.54 0.54 0.97 0.29 0.48 ]
