D = 6;
n = [ 3 3 3 3 3 3 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.53 0.97 0.41 0.75 0.49 0.54 0.34 0.88 0.93 0.24 0.40 0.45 0.90 0.27 0.16 0.19 0.30 0.24 0.14 0.64 0.38 0.43 0.82 0.66 0.13 0.35 0.26 0.35 0.74 0.61 0.94 0.42 0.28 0.95 0.85 0.30 0.08 0.53 0.17 0.88 0.33 0.16 0.56 0.36 0.36 0.31 0.87 0.36 0.51 0.39 0.33 0.09 0.26 ]
[0.53 1.00 0.06 0.92 0.72 0.02 0.33 0.30 0.55 0.65 0.15 0.23 0.15 0.30 0.37 0.37 0.96 0.70 0.80 0.50 0.89 0.66 0.13 0.57 0.56 0.61 0.72 0.49 0.10 0.41 0.78 0.76 0.78 0.02 0.41 0.07 0.40 0.10 0.52 0.09 0.17 0.27 0.02 0.88 0.46 0.00 0.33 0.88 0.58 0.73 0.43 0.77 0.42 0.62 ]
[0.97 0.06 1.00 0.73 0.15 0.79 0.34 0.38 0.14 0.18 0.27 0.03 0.32 0.10 0.02 0.67 0.94 0.15 0.41 0.42 0.36 0.56 0.64 0.01 0.32 0.16 0.74 0.93 0.64 0.46 0.12 0.78 0.08 0.47 0.83 0.81 0.38 0.59 0.87 0.28 0.88 0.83 0.66 0.59 0.83 0.82 0.44 0.96 0.17 0.25 0.06 0.63 0.74 0.10 ]
[0.41 0.92 0.73 1.00 0.36 0.02 0.64 0.15 0.97 0.45 0.06 0.98 0.42 0.65 0.73 0.04 0.37 0.62 0.47 0.88 0.64 0.31 0.98 0.36 0.73 0.18 0.28 0.77 0.41 0.25 0.77 0.70 0.50 0.71 0.67 0.34 0.63 0.07 0.06 0.62 0.25 0.42 0.97 0.86 0.38 0.17 0.40 0.42 0.28 0.63 0.92 0.82 1.00 0.46 ]
[0.75 0.72 0.15 0.36 1.00 0.15 0.81 0.54 0.71 0.30 0.71 0.15 0.18 0.26 0.90 0.58 0.13 0.48 0.96 0.83 0.86 0.28 0.02 0.41 0.96 0.67 0.51 0.29 0.34 0.07 0.17 0.83 0.77 0.74 0.65 0.65 0.98 0.24 0.38 0.85 0.14 0.28 0.97 0.18 0.82 0.29 0.60 0.21 0.16 0.69 0.56 0.11 0.53 0.61 ]
[0.49 0.02 0.79 0.02 0.15 1.00 0.00 0.99 0.19 0.57 0.54 0.71 0.47 0.03 0.77 0.98 0.52 0.70 0.06 0.06 0.51 0.45 0.09 0.31 0.70 0.38 0.18 0.39 0.45 0.32 0.32 0.39 0.46 0.66 0.98 0.54 0.06 0.52 0.64 0.76 0.86 0.37 0.90 0.00 0.24 0.25 0.02 0.09 0.36 0.75 0.19 0.07 0.73 0.99 ]
[0.54 0.33 0.34 0.64 0.81 0.00 1.00 0.94 0.53 0.84 0.21 0.60 0.61 0.54 0.99 0.95 0.06 0.44 0.84 0.29 0.92 0.95 0.75 0.97 0.92 0.47 0.30 0.92 0.96 0.27 0.60 0.44 0.92 0.31 0.62 0.67 0.77 0.19 0.30 0.93 0.85 0.42 0.33 0.03 0.07 0.28 0.43 0.31 0.27 0.78 0.24 0.80 0.61 0.18 ]
[0.34 0.30 0.38 0.15 0.54 0.99 0.94 1.00 0.92 0.64 0.46 0.63 0.15 0.85 0.65 0.59 0.12 0.16 0.09 0.18 0.06 0.37 0.91 0.18 0.29 0.54 0.26 0.66 0.53 0.85 0.03 0.40 0.65 0.96 0.07 0.81 0.38 0.90 0.18 0.94 0.09 0.88 0.88 0.27 0.01 0.92 0.16 0.09 0.17 0.93 0.61 0.48 0.74 0.37 ]
[0.88 0.55 0.14 0.97 0.71 0.19 0.53 0.92 1.00 0.05 0.43 0.79 0.38 0.84 0.35 0.75 0.16 0.95 0.52 0.37 0.82 0.91 0.75 0.74 0.52 0.93 0.05 0.40 0.21 0.88 0.20 0.51 0.62 0.88 0.86 0.87 0.95 0.23 0.77 0.93 0.43 0.45 0.35 0.22 0.20 0.30 0.89 0.19 0.93 0.09 0.15 0.88 0.40 0.73 ]
[0.93 0.65 0.18 0.45 0.30 0.57 0.84 0.64 0.05 1.00 0.65 1.00 0.22 0.94 0.39 0.44 0.70 0.63 0.17 0.04 0.53 0.11 0.69 0.49 0.19 0.28 0.86 0.65 0.28 0.40 0.96 0.86 0.25 0.05 0.67 0.49 0.56 0.49 0.60 0.53 0.94 0.86 0.96 0.28 0.15 0.49 0.87 0.25 0.02 0.24 0.88 0.31 0.47 0.40 ]
[0.24 0.15 0.27 0.06 0.71 0.54 0.21 0.46 0.43 0.65 1.00 0.58 0.35 0.12 0.93 0.87 0.46 0.43 0.06 0.47 0.19 0.13 0.72 0.73 0.92 0.47 0.75 0.16 0.26 0.80 0.93 0.29 0.08 0.62 0.32 0.93 0.56 0.94 0.91 0.99 0.67 0.34 0.67 0.54 0.62 0.11 0.23 0.71 0.81 0.58 0.17 0.01 0.75 0.67 ]
[0.40 0.23 0.03 0.98 0.15 0.71 0.60 0.63 0.79 1.00 0.58 1.00 0.62 0.67 0.18 0.43 0.11 0.52 0.49 0.06 0.49 0.54 0.94 0.32 0.97 0.30 0.65 0.45 0.99 0.77 0.08 0.92 0.65 0.85 0.03 0.35 0.69 0.39 0.28 0.23 0.41 0.18 0.09 0.18 0.71 0.27 0.01 0.80 0.02 0.81 0.83 0.52 0.54 0.47 ]
[0.45 0.15 0.32 0.42 0.18 0.47 0.61 0.15 0.38 0.22 0.35 0.62 1.00 0.17 0.52 0.29 0.71 0.52 0.52 0.46 0.08 0.91 0.76 0.48 0.22 0.94 0.80 0.24 0.45 0.93 0.65 0.80 0.17 0.20 0.96 0.03 0.28 0.71 0.49 0.25 0.30 0.47 0.64 0.47 0.50 0.33 0.57 0.33 0.30 0.99 1.00 0.95 0.92 0.64 ]
[0.90 0.30 0.10 0.65 0.26 0.03 0.54 0.85 0.84 0.94 0.12 0.67 0.17 1.00 0.74 0.51 0.90 0.64 0.88 0.31 0.46 0.64 0.82 0.93 0.93 0.54 0.17 0.10 0.45 0.33 0.17 0.30 0.37 0.48 0.44 0.52 0.06 0.55 0.15 0.18 0.55 0.41 0.46 0.69 1.00 0.34 0.34 0.41 0.06 0.71 0.22 0.65 0.77 0.78 ]
[0.27 0.37 0.02 0.73 0.90 0.77 0.99 0.65 0.35 0.39 0.93 0.18 0.52 0.74 1.00 0.65 0.32 0.61 0.79 0.69 0.52 0.50 0.47 0.36 0.11 0.19 0.09 0.52 0.48 0.65 0.56 0.06 0.08 0.09 0.93 0.06 0.13 0.77 0.05 0.12 0.74 0.98 0.04 0.66 0.70 0.14 0.91 0.07 0.76 0.75 0.88 0.54 0.37 0.87 ]
[0.16 0.37 0.67 0.04 0.58 0.98 0.95 0.59 0.75 0.44 0.87 0.43 0.29 0.51 0.65 1.00 0.15 0.95 0.33 0.10 0.06 0.80 0.13 0.48 0.23 0.65 0.93 0.23 0.56 0.74 0.90 0.81 0.96 0.26 0.34 0.32 0.40 0.71 0.97 0.85 0.54 0.56 0.44 0.87 0.20 0.23 0.93 0.42 0.14 0.34 0.89 0.94 0.94 0.60 ]
