D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 43;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.88 0.49 0.43 0.91 0.86 0.08 0.24 0.38 0.56 0.37 0.02 0.04 0.44 0.97 0.39 0.34 0.02 0.43 0.09 0.69 0.39 0.11 0.06 0.26 0.21 0.28 0.54 0.87 0.57 0.64 0.33 0.69 0.29 0.05 0.03 0.53 0.18 0.12 0.16 0.66 0.16 0.92 ]
[0.88 1.00 0.42 0.17 0.58 0.51 0.89 0.49 0.09 0.64 0.13 0.62 0.20 0.19 0.24 0.89 0.68 0.34 0.67 0.35 0.15 0.43 0.41 0.90 0.18 0.14 0.91 0.05 0.19 0.12 0.23 0.26 0.11 0.96 0.53 0.59 0.68 0.80 0.79 0.59 0.80 0.78 0.45 ]
[0.49 0.42 1.00 0.60 0.02 0.14 0.44 0.92 0.84 0.30 0.89 0.75 0.72 0.74 0.22 0.91 0.32 0.63 0.48 0.00 0.16 0.43 0.49 0.01 0.62 0.31 0.92 0.70 0.46 0.77 0.12 0.48 0.15 0.03 0.71 0.79 0.27 0.85 0.54 0.29 0.76 0.94 0.21 ]
[0.43 0.17 0.60 1.00 0.35 0.27 0.62 0.56 0.31 0.40 0.49 0.10 0.66 0.50 0.36 0.31 0.63 0.40 0.84 0.54 0.64 0.46 0.14 0.75 0.76 0.35 0.84 0.10 0.44 0.31 0.74 0.89 0.28 0.57 0.82 0.68 0.56 0.30 0.33 0.98 0.27 0.10 0.16 ]
[0.91 0.58 0.02 0.35 1.00 0.17 0.93 0.65 0.81 0.14 0.49 0.98 0.11 0.46 0.59 0.52 0.99 0.37 0.95 0.62 0.15 0.19 0.93 0.90 0.43 0.22 0.54 0.08 0.23 0.83 0.92 0.81 0.74 0.72 0.96 0.98 0.14 0.35 0.86 0.52 0.33 0.33 0.50 ]
[0.86 0.51 0.14 0.27 0.17 1.00 0.15 0.35 0.35 0.33 0.89 0.27 0.08 0.68 0.89 0.73 0.08 0.91 0.55 0.04 0.91 0.96 0.84 0.28 0.80 0.81 0.35 0.17 0.48 0.46 0.23 0.62 0.69 0.09 0.91 0.29 0.80 0.80 0.27 0.27 0.14 0.46 0.57 ]
[0.08 0.89 0.44 0.62 0.93 0.15 1.00 0.79 0.76 0.71 0.70 0.57 0.59 0.92 0.23 0.78 0.35 0.43 0.95 0.60 0.47 0.08 0.85 0.06 0.56 0.66 0.30 0.13 0.59 0.38 0.21 0.03 0.29 0.63 0.35 0.08 0.52 0.67 0.77 0.66 0.10 0.71 0.50 ]
[0.24 0.49 0.92 0.56 0.65 0.35 0.79 1.00 0.08 0.83 0.23 0.59 0.39 0.60 0.30 0.77 0.95 0.29 0.62 0.75 0.94 0.22 0.38 0.26 0.22 0.48 0.06 0.73 0.65 0.40 0.86 0.17 0.83 0.13 0.35 0.03 0.12 0.54 0.64 0.39 0.00 0.49 0.67 ]
[0.38 0.09 0.84 0.31 0.81 0.35 0.76 0.08 1.00 0.81 0.98 0.46 0.67 0.25 0.76 0.13 0.64 0.81 0.04 0.62 0.60 0.71 0.74 0.90 0.96 0.13 0.01 0.81 0.61 0.28 0.25 0.06 0.08 0.14 0.66 0.92 0.05 0.30 0.07 0.47 0.40 0.04 0.94 ]
[0.56 0.64 0.30 0.40 0.14 0.33 0.71 0.83 0.81 1.00 0.30 0.57 0.76 0.99 0.41 0.67 0.16 0.27 0.34 0.62 0.60 0.96 0.27 0.53 0.87 0.30 0.36 0.31 0.28 0.44 0.24 0.02 0.86 0.87 0.85 0.15 0.90 0.87 0.79 0.05 0.24 0.99 0.11 ]
[0.37 0.13 0.89 0.49 0.49 0.89 0.70 0.23 0.98 0.30 1.00 0.09 0.92 0.90 0.24 0.46 0.63 0.44 0.47 0.23 0.87 0.95 0.14 0.09 0.57 0.33 0.21 0.46 0.18 0.84 0.84 0.23 0.79 0.41 0.30 0.26 0.43 0.93 0.37 0.99 0.87 0.29 0.01 ]
[0.02 0.62 0.75 0.10 0.98 0.27 0.57 0.59 0.46 0.57 0.09 1.00 0.59 0.96 0.66 0.38 0.50 0.46 0.22 0.64 0.45 0.50 0.82 0.29 0.32 0.88 0.99 0.60 0.77 0.21 0.18 0.55 0.90 0.98 0.01 0.36 0.05 0.43 0.59 0.16 0.08 0.33 0.34 ]
[0.04 0.20 0.72 0.66 0.11 0.08 0.59 0.39 0.67 0.76 0.92 0.59 1.00 0.30 0.60 0.13 0.27 0.49 0.38 0.88 0.88 0.66 0.61 0.05 0.32 0.84 0.03 0.26 0.17 0.06 0.45 0.09 0.84 0.54 0.86 0.49 0.83 0.46 0.08 0.06 0.03 0.95 0.53 ]
[0.44 0.19 0.74 0.50 0.46 0.68 0.92 0.60 0.25 0.99 0.90 0.96 0.30 1.00 0.30 0.47 0.67 0.90 0.87 0.27 0.05 0.01 0.97 0.47 0.80 0.50 0.91 0.61 0.42 0.80 0.14 0.89 0.52 0.81 0.35 0.50 0.42 0.63 0.88 0.63 0.73 0.11 0.81 ]
[0.97 0.24 0.22 0.36 0.59 0.89 0.23 0.30 0.76 0.41 0.24 0.66 0.60 0.30 1.00 0.41 0.64 0.52 0.93 0.34 0.52 0.88 0.29 0.58 0.95 0.60 0.17 0.55 0.28 0.33 0.21 0.91 0.42 0.33 0.51 0.35 0.57 0.43 0.91 0.48 0.73 0.11 0.42 ]
[0.39 0.89 0.91 0.31 0.52 0.73 0.78 0.77 0.13 0.67 0.46 0.38 0.13 0.47 0.41 1.00 0.42 0.33 0.86 0.19 0.06 0.23 0.35 0.16 0.06 0.17 0.62 0.90 0.36 0.75 0.39 0.57 0.40 0.47 0.73 0.27 0.55 0.95 0.61 0.46 0.32 0.28 0.41 ]
