D = 2;
n = [ 5 5 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.49 0.28 0.95 0.16 0.86 0.00 0.27 0.84 0.82 0.74 0.73 0.46 0.65 0.36 0.98 0.85 0.08 0.81 0.24 0.91 0.02 0.73 0.78 0.48 0.80 0.89 0.19 0.35 0.37 0.93 0.98 0.92 0.92 0.93 0.35 0.09 0.14 0.74 0.03 0.44 0.14 0.64 0.12 0.55 0.10 0.40 0.26 ]
[0.49 1.00 0.78 0.95 0.77 0.06 0.77 0.08 0.27 0.90 0.08 0.24 0.15 0.48 0.04 0.41 0.49 0.09 0.98 0.65 0.90 0.65 0.57 0.02 0.96 0.27 0.02 0.85 0.73 0.12 0.86 0.44 0.91 0.38 0.78 0.86 0.55 0.53 0.06 0.20 0.96 0.26 0.61 0.20 0.30 0.56 0.51 0.04 ]
[0.28 0.78 1.00 0.24 0.18 0.92 0.76 0.37 0.38 0.95 0.21 0.53 0.29 0.12 0.72 0.94 0.30 0.05 0.80 0.61 0.25 0.16 0.30 0.34 0.28 0.01 0.53 0.88 0.39 0.60 0.05 0.12 0.83 0.36 0.89 0.92 0.63 0.04 0.22 0.26 0.10 0.09 0.40 0.76 0.36 0.48 0.45 0.58 ]
[0.95 0.95 0.24 1.00 0.12 0.85 0.20 0.47 0.15 0.45 0.93 0.26 0.33 0.22 0.69 0.98 0.00 0.14 0.38 0.26 0.11 0.78 0.69 0.68 0.70 0.27 0.67 0.62 0.88 0.84 0.76 0.62 0.64 0.28 0.28 0.80 0.28 0.18 0.43 0.51 0.23 0.55 0.76 0.16 0.11 0.91 0.22 0.95 ]
[0.16 0.77 0.18 0.12 1.00 0.87 0.83 0.13 0.51 0.98 0.69 0.30 0.64 0.49 0.14 0.45 0.91 0.47 0.87 0.91 0.42 0.50 0.67 0.49 0.74 0.35 0.34 0.95 0.11 0.33 0.05 0.57 0.95 0.86 0.21 0.48 0.26 0.13 0.04 0.40 0.63 0.07 0.28 0.15 0.57 0.88 0.07 0.10 ]
[0.86 0.06 0.92 0.85 0.87 1.00 0.22 0.49 0.09 0.97 0.66 0.23 0.77 0.45 0.22 0.56 0.27 0.30 0.58 0.49 0.20 0.24 0.05 0.30 0.84 0.21 0.81 0.60 0.06 0.90 0.45 0.41 0.64 0.69 0.85 0.75 0.28 0.04 0.41 0.95 0.20 0.41 0.15 0.21 0.81 0.28 0.17 0.40 ]
[0.00 0.77 0.76 0.20 0.83 0.22 1.00 0.51 0.18 0.42 0.42 0.92 0.04 0.89 0.13 0.46 0.89 0.53 0.12 0.95 0.92 0.51 0.26 1.00 0.67 0.68 0.60 0.48 0.91 0.22 0.08 0.64 0.86 0.25 0.25 0.77 0.99 0.15 0.70 0.37 0.28 0.55 0.72 0.18 0.92 0.63 0.08 0.51 ]
[0.27 0.08 0.37 0.47 0.13 0.49 0.51 1.00 0.43 0.20 0.42 0.91 0.42 0.54 0.49 0.34 0.89 0.05 0.95 0.76 0.21 0.45 0.59 0.04 0.27 0.47 0.45 0.83 1.00 0.12 0.53 0.11 0.09 0.43 0.76 0.23 0.57 0.01 0.05 0.07 0.21 0.08 0.05 0.54 0.87 0.94 0.20 0.67 ]
[0.84 0.27 0.38 0.15 0.51 0.09 0.18 0.43 1.00 0.66 0.32 0.79 0.16 0.69 0.38 0.35 0.06 0.89 0.01 0.21 0.61 0.75 0.18 0.46 0.12 0.96 0.44 0.44 0.82 0.90 0.34 0.51 0.57 0.53 0.77 0.17 0.84 0.19 0.29 0.54 0.80 0.11 0.97 0.29 0.88 0.75 0.74 0.68 ]
[0.82 0.90 0.95 0.45 0.98 0.97 0.42 0.20 0.66 1.00 0.90 0.55 0.17 0.93 0.20 0.41 0.43 0.59 0.55 0.12 0.31 0.56 0.64 0.59 0.71 0.14 0.06 0.91 0.59 0.19 0.93 0.16 0.53 0.91 0.37 0.75 0.45 0.79 0.09 0.54 0.05 0.53 0.91 0.33 0.46 0.53 0.46 0.18 ]
