D = 4;
n = [ 3 3 3 3 ];
N = 29;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.80 0.80 0.82 0.34 0.47 0.77 0.51 0.45 0.86 0.74 0.06 0.52 0.07 0.04 0.17 0.56 0.49 0.24 0.92 0.54 0.24 0.84 0.44 0.35 0.10 0.14 0.57 0.06 ]
[0.80 1.00 0.42 0.21 0.49 0.08 0.50 0.18 0.76 0.68 0.05 0.53 0.01 0.19 0.68 0.23 0.20 0.91 0.71 0.03 0.22 0.76 0.02 0.92 0.48 0.72 0.79 0.17 0.64 ]
[0.80 0.42 1.00 0.32 0.63 0.55 0.25 0.47 0.95 0.30 0.89 0.21 0.18 0.97 0.32 0.78 0.60 0.17 0.16 0.62 0.79 0.41 0.95 0.17 0.98 0.42 0.25 0.20 0.74 ]
[0.82 0.21 0.32 1.00 0.35 0.12 0.77 0.12 0.88 0.97 0.95 0.76 0.85 0.12 0.08 0.83 0.43 0.83 0.53 0.93 0.42 0.41 0.27 0.48 0.25 0.32 0.28 0.75 0.05 ]
[0.34 0.49 0.63 0.35 1.00 0.97 0.20 0.18 0.08 0.05 0.54 0.83 0.89 0.58 0.42 0.95 0.61 0.43 0.21 0.81 0.55 0.63 0.30 0.40 0.94 0.30 0.34 0.29 0.50 ]
[0.47 0.08 0.55 0.12 0.97 1.00 0.68 0.95 0.81 0.19 0.16 0.12 0.53 0.24 0.88 0.72 0.63 1.00 0.13 0.89 0.61 0.78 0.87 0.05 0.30 0.03 0.87 0.80 0.65 ]
[0.77 0.50 0.25 0.77 0.20 0.68 1.00 0.29 0.57 0.73 0.15 0.20 0.65 0.32 0.50 0.86 0.30 0.19 0.31 0.07 0.11 0.25 0.08 0.41 0.97 0.65 0.19 0.32 0.94 ]
[0.51 0.18 0.47 0.12 0.18 0.95 0.29 1.00 0.84 0.64 0.40 0.06 0.97 0.02 0.35 0.11 0.44 0.41 0.68 0.38 0.63 0.38 0.83 0.18 0.02 0.34 0.65 0.25 0.18 ]
[0.45 0.76 0.95 0.88 0.08 0.81 0.57 0.84 1.00 0.99 0.72 0.09 0.85 0.09 0.98 0.97 0.62 0.53 0.42 0.34 0.89 0.84 0.84 0.09 0.30 0.27 0.32 0.91 0.72 ]
[0.86 0.68 0.30 0.97 0.05 0.19 0.73 0.64 0.99 1.00 0.23 0.17 0.05 0.28 0.83 0.85 0.84 0.52 0.33 0.28 0.83 0.92 0.32 0.96 0.69 0.03 0.32 0.62 0.90 ]
