D = 6;
n = [ 3 3 3 3 3 3 ];
N = 52;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.44 0.42 0.40 0.88 0.17 0.62 0.17 0.41 0.59 0.93 0.16 0.96 0.08 0.12 0.68 0.46 0.46 0.09 0.73 0.75 0.13 0.83 0.81 0.22 0.84 0.32 0.74 0.78 0.23 0.77 0.79 0.36 0.08 0.15 0.86 0.82 0.47 0.05 0.71 0.18 0.74 0.17 0.39 0.56 0.39 0.93 0.61 0.36 0.56 0.52 0.81 ]
[0.44 1.00 0.32 0.31 0.33 0.85 0.31 0.19 0.85 0.67 0.82 0.01 0.08 0.09 0.93 0.68 0.31 0.60 0.77 0.31 0.98 0.20 0.49 0.87 0.25 0.02 0.67 0.20 0.13 0.65 0.21 0.01 0.57 0.97 0.43 0.69 0.72 0.09 0.61 0.83 0.67 0.35 0.22 0.28 0.05 0.45 0.03 0.39 0.78 0.51 0.75 0.28 ]
[0.42 0.32 1.00 0.46 0.83 0.39 0.63 0.67 0.91 0.59 0.92 0.86 0.42 0.22 0.33 0.63 0.93 0.02 0.98 0.44 0.15 0.09 0.51 0.16 0.20 0.53 0.99 0.47 0.55 0.03 0.66 0.36 0.22 0.95 0.50 0.71 0.34 0.71 0.03 0.98 0.05 0.41 0.96 0.49 0.93 0.10 0.48 0.93 0.36 0.32 0.82 0.79 ]
[0.40 0.31 0.46 1.00 0.62 0.33 0.47 0.05 0.72 0.80 0.04 0.75 0.76 0.89 0.95 0.05 0.12 0.03 0.28 0.12 0.46 0.52 0.89 0.54 0.77 0.27 0.15 0.62 0.19 0.43 0.35 0.17 0.25 0.58 0.22 0.72 0.03 0.08 0.99 0.42 0.14 0.22 0.57 0.50 0.41 0.17 0.79 0.81 0.07 0.59 0.16 0.98 ]
[0.88 0.33 0.83 0.62 1.00 0.30 0.29 0.82 0.25 0.04 0.45 0.23 0.43 0.41 0.09 0.07 0.74 0.21 0.35 0.40 0.64 0.66 0.94 0.50 0.84 0.54 0.19 0.99 0.90 0.17 0.16 0.78 0.57 0.49 0.37 0.96 0.61 0.43 0.51 0.24 0.00 0.65 0.57 0.42 0.49 0.59 0.53 0.09 0.45 0.74 0.47 0.15 ]
[0.17 0.85 0.39 0.33 0.30 1.00 0.13 0.43 0.51 0.21 0.76 0.15 0.04 0.74 0.03 0.65 0.27 0.01 0.48 0.25 0.65 0.61 0.42 0.82 0.03 0.84 0.32 0.60 0.75 0.71 0.63 0.56 0.22 0.78 0.68 0.84 0.25 0.33 0.51 0.96 0.15 0.30 0.95 0.38 0.60 0.33 0.24 0.02 0.27 0.37 0.58 0.46 ]
[0.62 0.31 0.63 0.47 0.29 0.13 1.00 0.51 0.19 0.43 0.09 0.72 0.08 0.25 0.04 0.54 0.17 0.04 0.23 0.95 0.08 0.02 0.14 0.60 0.14 0.03 0.36 0.63 0.86 0.92 0.89 0.50 0.67 0.14 0.23 0.87 0.91 0.63 0.54 0.92 0.79 0.35 0.98 0.46 0.74 0.33 0.78 0.38 0.16 0.84 0.64 0.09 ]
[0.17 0.19 0.67 0.05 0.82 0.43 0.51 1.00 0.73 0.43 0.94 0.77 0.87 0.03 0.46 0.50 0.70 0.68 0.83 0.18 0.83 0.61 0.23 1.00 0.95 0.66 0.04 0.03 0.06 0.81 0.61 0.60 0.98 0.90 0.69 0.97 0.27 0.76 0.92 0.68 0.73 0.58 0.83 0.84 0.42 0.56 0.35 0.28 0.76 0.29 0.86 0.06 ]
[0.41 0.85 0.91 0.72 0.25 0.51 0.19 0.73 1.00 0.57 0.23 0.55 0.54 0.90 0.71 0.07 0.87 0.92 0.83 0.53 0.73 0.36 0.37 0.18 0.27 0.47 0.35 0.19 0.80 0.14 0.84 0.18 0.56 0.68 0.70 0.83 0.46 0.76 0.37 0.11 0.64 0.99 0.33 0.76 0.88 0.22 0.55 0.23 0.75 0.32 0.89 0.08 ]
[0.59 0.67 0.59 0.80 0.04 0.21 0.43 0.43 0.57 1.00 0.71 0.23 0.16 0.04 0.68 0.31 0.77 0.10 0.08 0.29 0.52 0.68 0.55 0.89 0.67 0.32 0.30 0.65 0.83 0.49 0.52 0.80 0.46 0.13 0.60 0.06 0.36 0.73 0.39 0.43 0.64 0.63 0.46 0.73 0.76 0.03 0.23 0.23 0.73 0.96 0.31 0.59 ]
[0.93 0.82 0.92 0.04 0.45 0.76 0.09 0.94 0.23 0.71 1.00 0.42 0.75 0.92 0.64 0.33 0.57 0.95 0.32 0.64 0.44 0.03 0.18 0.19 0.56 0.51 0.05 0.45 0.37 0.74 0.39 0.46 0.48 0.30 0.40 0.71 0.46 0.23 0.33 0.25 0.68 0.68 0.86 0.94 0.32 0.47 0.49 0.55 0.37 0.82 0.77 0.85 ]
[0.16 0.01 0.86 0.75 0.23 0.15 0.72 0.77 0.55 0.23 0.42 1.00 0.72 0.33 0.15 0.42 0.60 0.61 0.03 0.16 0.97 0.28 0.19 0.39 0.84 0.86 0.54 0.86 0.54 0.72 0.50 0.87 0.70 0.97 0.40 0.95 0.10 0.22 0.08 0.85 0.79 0.38 0.84 0.97 0.45 0.24 0.42 0.06 0.95 0.58 0.32 0.55 ]
[0.96 0.08 0.42 0.76 0.43 0.04 0.08 0.87 0.54 0.16 0.75 0.72 1.00 0.56 0.20 0.26 0.37 0.73 0.53 0.85 0.86 0.46 0.56 0.80 0.74 0.38 0.71 0.65 0.94 0.13 0.71 0.71 0.33 0.06 0.51 0.26 0.53 0.12 0.28 0.34 0.32 0.84 0.78 0.55 0.68 0.97 0.45 0.05 0.31 0.89 0.92 0.89 ]
[0.08 0.09 0.22 0.89 0.41 0.74 0.25 0.03 0.90 0.04 0.92 0.33 0.56 1.00 0.63 0.04 0.15 0.55 0.04 0.91 0.00 0.11 0.40 0.97 0.38 0.08 0.84 0.06 0.34 0.04 0.37 0.09 0.64 0.75 0.37 0.53 0.93 0.55 0.84 0.19 0.68 0.34 0.13 0.56 0.72 0.68 0.26 0.95 0.15 0.96 0.88 0.32 ]
[0.12 0.93 0.33 0.95 0.09 0.03 0.04 0.46 0.71 0.68 0.64 0.15 0.20 0.63 1.00 0.07 0.44 0.96 0.23 0.69 0.19 0.06 0.32 0.56 0.53 0.56 0.48 0.36 0.99 0.35 0.79 0.43 0.12 0.99 0.05 0.30 0.72 0.15 0.62 0.64 0.56 0.68 0.06 0.95 0.39 0.93 0.37 0.08 0.21 0.22 0.77 0.25 ]
[0.68 0.68 0.63 0.05 0.07 0.65 0.54 0.50 0.07 0.31 0.33 0.42 0.26 0.04 0.07 1.00 0.81 0.73 1.00 0.08 0.57 0.21 0.19 0.96 0.52 0.82 0.11 0.04 0.50 0.28 0.71 0.77 0.09 0.75 0.65 0.50 0.93 0.67 0.40 0.44 0.45 0.24 0.45 0.13 0.95 0.98 0.57 0.14 0.11 0.84 0.15 0.03 ]
[0.46 0.31 0.93 0.12 0.74 0.27 0.17 0.70 0.87 0.77 0.57 0.60 0.37 0.15 0.44 0.81 1.00 0.17 0.81 0.14 0.70 0.47 0.40 0.27 0.57 0.77 0.37 0.58 0.39 0.74 0.07 0.56 0.51 0.44 0.90 0.69 0.52 0.85 0.16 0.13 0.87 0.81 0.61 0.16 0.38 0.09 0.27 0.35 0.49 0.07 0.10 0.45 ]
[0.46 0.60 0.02 0.03 0.21 0.01 0.04 0.68 0.92 0.10 0.95 0.61 0.73 0.55 0.96 0.73 0.17 1.00 0.25 0.62 0.61 0.78 0.80 0.20 0.47 0.30 0.85 0.72 0.06 0.24 0.73 0.72 0.13 0.04 0.51 0.72 0.28 0.38 0.63 0.74 0.66 0.70 0.81 0.54 0.93 0.50 0.81 0.62 0.28 0.90 0.30 0.29 ]
[0.09 0.77 0.98 0.28 0.35 0.48 0.23 0.83 0.83 0.08 0.32 0.03 0.53 0.04 0.23 1.00 0.81 0.25 1.00 0.21 0.30 0.24 0.56 0.97 0.92 0.20 0.24 0.11 0.60 0.63 0.58 0.66 0.46 0.49 0.87 0.98 0.23 0.22 0.21 0.86 0.15 0.60 0.67 0.36 0.07 0.15 0.39 0.06 0.01 0.31 0.11 0.32 ]
[0.73 0.31 0.44 0.12 0.40 0.25 0.95 0.18 0.53 0.29 0.64 0.16 0.85 0.91 0.69 0.08 0.14 0.62 0.21 1.00 0.61 0.29 0.68 0.74 0.49 0.97 0.21 0.63 0.87 0.58 0.30 0.89 0.22 0.61 0.23 0.84 0.57 0.82 0.49 0.68 0.53 0.53 0.32 0.15 0.64 0.45 0.84 0.12 0.37 0.15 0.69 0.31 ]
[0.75 0.98 0.15 0.46 0.64 0.65 0.08 0.83 0.73 0.52 0.44 0.97 0.86 0.00 0.19 0.57 0.70 0.61 0.30 0.61 1.00 0.11 0.87 0.61 0.53 0.19 0.36 0.16 0.61 0.91 0.93 0.21 0.28 0.95 0.77 0.13 0.58 0.66 0.69 0.76 0.67 0.05 0.50 0.45 0.28 0.99 0.23 0.59 0.99 0.30 0.83 0.23 ]
[0.13 0.20 0.09 0.52 0.66 0.61 0.02 0.61 0.36 0.68 0.03 0.28 0.46 0.11 0.06 0.21 0.47 0.78 0.24 0.29 0.11 1.00 0.98 0.77 0.10 0.77 0.87 0.49 0.12 0.67 0.92 0.96 0.32 0.35 0.67 0.43 0.58 0.72 0.19 0.29 0.43 0.47 0.61 0.42 0.80 0.80 0.26 0.32 0.81 0.13 0.10 0.93 ]
[0.83 0.49 0.51 0.89 0.94 0.42 0.14 0.23 0.37 0.55 0.18 0.19 0.56 0.40 0.32 0.19 0.40 0.80 0.56 0.68 0.87 0.98 1.00 0.46 0.71 0.32 0.33 0.93 0.74 0.87 0.73 0.68 0.86 0.46 0.14 0.38 0.88 0.26 0.64 0.47 0.60 0.47 0.95 0.67 0.46 0.90 0.33 0.81 0.37 0.00 0.52 0.50 ]
[0.81 0.87 0.16 0.54 0.50 0.82 0.60 1.00 0.18 0.89 0.19 0.39 0.80 0.97 0.56 0.96 0.27 0.20 0.97 0.74 0.61 0.77 0.46 1.00 0.79 0.04 0.28 0.66 0.21 0.53 0.85 0.78 0.41 0.35 0.75 0.21 0.31 0.62 0.50 0.56 0.31 0.75 0.73 0.04 0.15 0.58 0.43 0.55 0.18 0.39 0.83 0.08 ]
[0.22 0.25 0.20 0.77 0.84 0.03 0.14 0.95 0.27 0.67 0.56 0.84 0.74 0.38 0.53 0.52 0.57 0.47 0.92 0.49 0.53 0.10 0.71 0.79 1.00 0.59 0.34 0.21 0.93 0.48 0.43 0.69 0.99 0.45 0.29 0.28 0.42 0.82 0.43 0.15 0.08 0.12 0.91 0.98 0.49 0.35 0.18 0.08 0.07 0.36 0.89 0.94 ]
[0.84 0.02 0.53 0.27 0.54 0.84 0.03 0.66 0.47 0.32 0.51 0.86 0.38 0.08 0.56 0.82 0.77 0.30 0.20 0.97 0.19 0.77 0.32 0.04 0.59 1.00 0.96 0.53 0.37 0.82 0.75 0.27 0.24 0.16 0.27 0.00 0.48 0.63 0.77 0.23 0.44 0.67 0.32 0.92 0.38 0.91 0.15 0.26 0.66 0.36 0.74 0.10 ]
[0.32 0.67 0.99 0.15 0.19 0.32 0.36 0.04 0.35 0.30 0.05 0.54 0.71 0.84 0.48 0.11 0.37 0.85 0.24 0.21 0.36 0.87 0.33 0.28 0.34 0.96 1.00 0.61 0.77 0.33 0.95 0.41 0.50 0.30 0.68 0.39 0.19 0.18 0.95 0.31 0.94 0.02 0.10 0.96 0.15 0.06 0.29 0.82 0.85 0.56 0.71 0.01 ]
[0.74 0.20 0.47 0.62 0.99 0.60 0.63 0.03 0.19 0.65 0.45 0.86 0.65 0.06 0.36 0.04 0.58 0.72 0.11 0.63 0.16 0.49 0.93 0.66 0.21 0.53 0.61 1.00 0.54 0.41 0.11 0.24 0.22 0.90 0.91 0.13 0.58 0.36 0.33 0.28 0.05 0.13 0.80 0.91 0.62 0.05 0.61 0.07 0.85 0.24 0.25 0.95 ]
[0.78 0.13 0.55 0.19 0.90 0.75 0.86 0.06 0.80 0.83 0.37 0.54 0.94 0.34 0.99 0.50 0.39 0.06 0.60 0.87 0.61 0.12 0.74 0.21 0.93 0.37 0.77 0.54 1.00 0.22 0.70 0.69 0.67 0.32 0.83 0.40 0.42 0.46 0.52 0.90 0.98 0.05 0.11 0.40 0.62 0.84 0.45 0.18 0.93 0.39 0.72 0.90 ]
[0.23 0.65 0.03 0.43 0.17 0.71 0.92 0.81 0.14 0.49 0.74 0.72 0.13 0.04 0.35 0.28 0.74 0.24 0.63 0.58 0.91 0.67 0.87 0.53 0.48 0.82 0.33 0.41 0.22 1.00 0.77 0.75 0.68 0.88 0.42 0.75 0.64 0.51 0.35 0.66 0.37 0.74 0.33 0.30 0.11 0.43 0.40 0.66 0.66 0.40 0.14 0.43 ]
[0.77 0.21 0.66 0.35 0.16 0.63 0.89 0.61 0.84 0.52 0.39 0.50 0.71 0.37 0.79 0.71 0.07 0.73 0.58 0.30 0.93 0.92 0.73 0.85 0.43 0.75 0.95 0.11 0.70 0.77 1.00 0.01 0.00 0.48 0.32 0.80 0.20 0.00 0.74 0.00 0.96 0.69 0.56 0.75 0.58 0.67 0.13 0.41 0.20 0.69 0.60 0.25 ]
[0.79 0.01 0.36 0.17 0.78 0.56 0.50 0.60 0.18 0.80 0.46 0.87 0.71 0.09 0.43 0.77 0.56 0.72 0.66 0.89 0.21 0.96 0.68 0.78 0.69 0.27 0.41 0.24 0.69 0.75 0.01 1.00 0.89 0.28 0.31 0.72 0.37 0.50 0.67 0.62 0.04 0.25 0.16 0.58 0.00 0.17 0.94 0.09 0.53 0.02 0.98 0.06 ]
[0.36 0.57 0.22 0.25 0.57 0.22 0.67 0.98 0.56 0.46 0.48 0.70 0.33 0.64 0.12 0.09 0.51 0.13 0.46 0.22 0.28 0.32 0.86 0.41 0.99 0.24 0.50 0.22 0.67 0.68 0.00 0.89 1.00 0.14 0.06 0.63 0.41 0.73 0.13 0.14 0.75 0.07 0.07 0.74 0.53 0.05 0.47 0.03 0.47 0.30 0.46 0.79 ]
[0.08 0.97 0.95 0.58 0.49 0.78 0.14 0.90 0.68 0.13 0.30 0.97 0.06 0.75 0.99 0.75 0.44 0.04 0.49 0.61 0.95 0.35 0.46 0.35 0.45 0.16 0.30 0.90 0.32 0.88 0.48 0.28 0.14 1.00 0.73 0.23 0.62 0.39 0.01 0.90 0.63 0.88 0.82 0.29 0.98 0.95 0.30 0.93 0.33 0.72 0.06 0.93 ]
[0.15 0.43 0.50 0.22 0.37 0.68 0.23 0.69 0.70 0.60 0.40 0.40 0.51 0.37 0.05 0.65 0.90 0.51 0.87 0.23 0.77 0.67 0.14 0.75 0.29 0.27 0.68 0.91 0.83 0.42 0.32 0.31 0.06 0.73 1.00 0.36 0.43 0.59 0.08 0.98 0.07 0.99 0.62 0.31 0.41 0.11 0.93 0.16 0.15 0.24 0.89 0.54 ]
[0.86 0.69 0.71 0.72 0.96 0.84 0.87 0.97 0.83 0.06 0.71 0.95 0.26 0.53 0.30 0.50 0.69 0.72 0.98 0.84 0.13 0.43 0.38 0.21 0.28 0.00 0.39 0.13 0.40 0.75 0.80 0.72 0.63 0.23 0.36 1.00 0.57 0.25 0.91 0.11 0.45 0.07 0.31 0.98 0.32 0.14 0.79 0.96 0.18 0.30 0.33 0.14 ]
[0.82 0.72 0.34 0.03 0.61 0.25 0.91 0.27 0.46 0.36 0.46 0.10 0.53 0.93 0.72 0.93 0.52 0.28 0.23 0.57 0.58 0.58 0.88 0.31 0.42 0.48 0.19 0.58 0.42 0.64 0.20 0.37 0.41 0.62 0.43 0.57 1.00 0.58 0.16 0.70 1.00 0.92 0.48 0.17 0.10 0.04 0.38 0.56 0.56 0.27 0.08 0.63 ]
[0.47 0.09 0.71 0.08 0.43 0.33 0.63 0.76 0.76 0.73 0.23 0.22 0.12 0.55 0.15 0.67 0.85 0.38 0.22 0.82 0.66 0.72 0.26 0.62 0.82 0.63 0.18 0.36 0.46 0.51 0.00 0.50 0.73 0.39 0.59 0.25 0.58 1.00 0.62 0.93 0.88 0.33 0.11 0.01 0.06 0.43 0.78 0.25 0.65 0.14 0.55 0.30 ]
[0.05 0.61 0.03 0.99 0.51 0.51 0.54 0.92 0.37 0.39 0.33 0.08 0.28 0.84 0.62 0.40 0.16 0.63 0.21 0.49 0.69 0.19 0.64 0.50 0.43 0.77 0.95 0.33 0.52 0.35 0.74 0.67 0.13 0.01 0.08 0.91 0.16 0.62 1.00 0.75 0.04 0.75 0.22 0.67 0.45 0.48 0.93 0.20 0.47 0.82 0.47 0.09 ]
[0.71 0.83 0.98 0.42 0.24 0.96 0.92 0.68 0.11 0.43 0.25 0.85 0.34 0.19 0.64 0.44 0.13 0.74 0.86 0.68 0.76 0.29 0.47 0.56 0.15 0.23 0.31 0.28 0.90 0.66 0.00 0.62 0.14 0.90 0.98 0.11 0.70 0.93 0.75 1.00 0.58 0.91 0.88 0.98 0.52 0.40 0.40 0.02 0.17 0.34 0.93 0.55 ]
[0.18 0.67 0.05 0.14 0.00 0.15 0.79 0.73 0.64 0.64 0.68 0.79 0.32 0.68 0.56 0.45 0.87 0.66 0.15 0.53 0.67 0.43 0.60 0.31 0.08 0.44 0.94 0.05 0.98 0.37 0.96 0.04 0.75 0.63 0.07 0.45 1.00 0.88 0.04 0.58 1.00 0.07 0.09 0.08 0.99 0.13 0.72 0.93 0.99 0.66 0.11 0.45 ]
[0.74 0.35 0.41 0.22 0.65 0.30 0.35 0.58 0.99 0.63 0.68 0.38 0.84 0.34 0.68 0.24 0.81 0.70 0.60 0.53 0.05 0.47 0.47 0.75 0.12 0.67 0.02 0.13 0.05 0.74 0.69 0.25 0.07 0.88 0.99 0.07 0.92 0.33 0.75 0.91 0.07 1.00 0.47 0.69 0.45 0.05 0.59 0.90 0.35 0.20 0.90 0.81 ]
