D = 2;
n = [ 1 1 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.44 0.46 0.12 0.45 0.53 0.12 0.70 0.28 0.69 0.78 0.45 0.94 0.15 0.40 0.64 0.86 0.88 0.58 0.18 0.88 0.63 0.50 0.79 0.84 0.55 0.52 0.69 0.96 0.94 0.39 0.73 0.45 0.50 0.73 0.35 0.34 0.93 0.01 0.62 0.51 0.15 0.58 0.95 0.50 0.20 0.32 0.98 0.80 0.61 0.78 0.82 0.12 0.91 0.51 0.45 0.58 ]
[0.44 1.00 0.65 0.48 0.09 0.93 0.82 0.02 0.61 0.58 0.19 0.99 0.77 0.27 0.29 0.44 0.95 0.85 0.91 0.13 0.19 0.27 0.91 0.63 0.58 0.02 0.49 0.76 0.54 0.75 0.09 0.13 0.67 0.16 0.91 0.90 0.00 0.49 0.27 0.93 0.12 0.27 0.69 0.85 0.39 0.38 0.62 0.78 0.78 0.23 0.25 0.72 0.39 0.23 0.33 0.54 0.23 ]
[0.46 0.65 1.00 0.55 0.45 0.71 0.88 0.22 0.04 0.08 0.11 0.81 0.52 0.42 0.05 0.90 0.16 0.98 0.93 0.69 0.94 0.85 0.11 0.79 0.43 0.92 0.77 0.34 0.89 0.23 0.90 0.67 0.10 0.95 0.43 0.15 0.20 0.44 0.80 0.58 0.27 0.71 0.14 0.40 0.28 0.95 0.44 0.09 0.15 0.88 0.66 0.95 0.54 0.94 0.06 0.93 0.94 ]
[0.12 0.48 0.55 1.00 0.87 0.16 0.30 0.23 0.43 1.00 0.84 0.04 0.08 0.68 0.39 0.98 0.62 0.19 0.35 0.16 0.89 0.41 0.39 0.72 0.17 0.40 0.08 0.75 0.20 0.92 0.37 0.99 0.28 0.66 0.13 0.76 0.42 0.08 0.42 0.58 0.19 0.22 0.66 0.72 0.61 0.59 0.85 0.42 0.32 0.06 0.24 0.39 0.72 0.88 0.97 0.09 0.94 ]
[0.45 0.09 0.45 0.87 1.00 0.27 0.47 0.61 0.62 0.75 0.65 0.44 0.81 0.88 0.54 0.43 0.08 0.48 0.09 0.39 0.80 0.71 0.07 0.86 0.35 0.66 0.85 0.17 0.29 0.05 0.80 0.49 0.50 0.94 0.66 0.25 0.34 0.44 0.99 0.09 0.57 0.15 0.51 0.98 0.55 0.62 0.55 0.08 0.85 0.04 0.14 0.37 0.71 0.86 0.34 0.93 0.99 ]
[0.53 0.93 0.71 0.16 0.27 1.00 0.63 0.89 0.04 0.83 0.36 0.67 0.95 0.47 0.83 0.42 0.11 0.88 0.97 0.94 0.59 0.13 0.41 0.80 0.54 0.75 0.34 0.95 0.16 0.07 0.07 0.14 0.30 0.66 0.55 0.22 0.58 0.90 0.58 0.68 0.10 0.10 0.87 0.66 0.69 0.26 0.69 0.87 0.88 0.96 0.51 0.68 0.91 0.71 0.65 0.64 0.85 ]
[0.12 0.82 0.88 0.30 0.47 0.63 1.00 0.06 0.66 0.08 0.80 0.40 0.40 0.43 0.88 0.50 0.41 0.31 0.02 0.02 0.35 0.18 0.96 0.68 0.94 0.91 0.07 0.58 0.38 0.31 0.08 0.28 0.90 0.20 0.79 0.25 0.52 0.05 0.87 1.00 0.57 0.71 0.78 0.34 0.57 0.82 0.37 0.06 0.01 0.37 0.35 0.64 0.49 0.82 0.30 0.62 0.62 ]
[0.70 0.02 0.22 0.23 0.61 0.89 0.06 1.00 0.69 0.58 0.43 0.81 0.90 0.31 0.59 0.51 0.93 0.10 0.04 0.76 0.57 0.30 0.31 0.27 0.48 0.41 0.24 0.13 0.51 0.70 0.98 0.90 0.30 0.20 0.85 0.38 0.41 0.33 0.47 0.03 0.81 0.09 0.91 0.40 0.63 0.90 0.00 0.11 0.59 0.24 0.74 0.46 0.59 0.23 0.38 0.53 0.68 ]
[0.28 0.61 0.04 0.43 0.62 0.04 0.66 0.69 1.00 0.40 0.49 0.78 0.65 0.30 0.10 0.58 0.44 0.80 0.63 0.61 0.42 0.89 0.72 0.63 0.62 0.80 0.50 0.25 0.67 0.95 0.05 0.13 0.36 0.91 0.04 0.16 0.74 0.95 0.77 0.43 0.94 0.17 0.53 0.36 0.01 0.59 0.19 0.68 0.41 0.46 0.39 0.34 0.73 0.90 0.31 0.05 0.17 ]
[0.69 0.58 0.08 1.00 0.75 0.83 0.08 0.58 0.40 1.00 0.58 0.02 0.87 0.87 0.42 0.25 0.49 0.36 0.85 0.18 0.73 0.77 0.56 0.62 0.42 0.79 0.35 0.93 0.87 0.32 0.25 0.75 0.43 0.89 0.35 0.21 0.05 0.26 0.43 0.37 0.16 0.12 0.61 0.56 0.16 0.83 0.82 0.90 0.18 0.13 0.08 0.08 0.98 0.59 0.40 0.27 0.67 ]
