D = 6;
n = [ 2 2 2 2 2 2 ];
N = 78;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.28 0.32 0.17 0.31 0.60 0.72 0.48 0.02 0.46 0.87 0.45 0.29 0.94 0.74 0.32 0.31 0.80 0.12 0.88 0.92 0.48 0.28 0.28 0.32 0.86 0.28 0.51 0.06 0.75 0.30 0.18 0.75 0.86 0.68 0.76 0.43 0.49 0.16 0.27 0.17 0.75 0.26 0.46 0.45 0.60 0.73 0.89 0.71 0.75 0.44 0.14 0.01 0.03 0.06 0.36 0.31 0.54 0.21 0.68 0.09 0.42 0.12 0.61 0.78 0.37 0.37 0.62 0.33 0.00 0.01 0.24 0.05 0.27 0.58 0.70 0.58 0.15 ]
[0.28 1.00 0.74 0.66 0.13 0.32 0.15 0.54 0.35 0.63 0.29 0.62 0.67 0.29 0.71 0.39 0.86 0.26 0.68 0.54 0.19 0.69 0.60 0.30 0.12 0.78 0.97 0.54 0.24 0.52 0.52 0.30 0.29 0.84 0.40 0.09 0.85 0.69 0.80 0.05 0.82 0.48 0.69 0.83 0.91 0.30 0.58 0.66 0.45 0.30 0.75 0.95 0.17 0.01 0.09 0.02 0.87 0.66 0.14 0.22 0.01 0.04 0.25 0.19 0.24 0.93 0.05 0.11 0.25 0.25 0.60 0.56 0.09 0.50 0.94 0.23 0.74 0.49 ]
[0.32 0.74 1.00 0.78 0.23 0.63 0.67 0.00 0.04 0.31 0.39 0.87 0.19 0.67 0.22 0.74 1.00 0.59 0.09 0.93 0.73 0.79 0.16 0.30 0.33 0.37 0.43 0.90 0.76 0.85 0.01 0.28 0.85 0.47 0.76 0.93 0.70 0.64 0.91 0.79 0.46 0.64 0.47 0.45 0.45 0.31 0.90 0.93 0.58 0.40 0.69 0.33 0.59 0.13 0.03 0.01 0.28 0.66 0.25 0.96 0.55 0.13 0.50 0.94 0.40 0.94 0.34 0.60 0.57 0.68 0.61 0.49 0.87 0.31 0.18 0.00 0.71 0.34 ]
[0.17 0.66 0.78 1.00 0.47 0.54 0.56 0.24 0.93 0.53 0.05 1.00 0.26 0.63 0.52 0.58 0.97 0.41 0.47 0.52 0.16 0.56 0.87 0.98 0.80 0.52 0.62 0.53 0.79 0.21 0.24 0.96 0.82 0.08 0.53 0.49 0.51 0.15 0.77 0.22 0.04 0.72 0.71 0.09 0.14 0.45 0.43 0.47 0.18 0.30 0.30 0.85 0.80 0.70 0.08 0.48 0.25 0.48 0.36 0.57 0.57 0.54 0.47 0.05 0.55 0.59 0.29 0.02 0.78 0.65 0.88 0.57 0.93 0.66 0.46 0.34 0.75 0.87 ]
[0.31 0.13 0.23 0.47 1.00 0.95 0.43 0.35 0.60 0.24 0.10 0.13 0.11 0.25 0.48 0.32 0.66 0.11 0.15 0.84 0.75 0.07 0.32 0.70 0.81 0.66 0.11 0.79 0.57 0.45 0.06 0.65 0.84 0.46 0.66 0.94 0.95 0.37 0.16 0.77 0.12 0.89 0.64 0.52 0.69 0.58 0.16 0.65 0.55 0.51 0.83 0.60 0.58 0.57 0.41 0.35 0.39 0.19 0.25 0.00 0.32 0.95 0.32 0.70 0.99 0.39 0.62 0.32 0.38 0.96 0.96 0.69 0.83 0.36 0.79 0.63 0.76 0.77 ]
[0.60 0.32 0.63 0.54 0.95 1.00 0.17 0.28 0.50 0.88 0.91 0.31 0.47 0.40 0.06 0.39 0.79 0.03 0.12 0.44 0.63 0.03 0.75 0.58 0.44 0.17 0.95 0.30 0.04 0.70 0.58 0.14 0.38 0.03 0.45 0.83 0.55 0.51 0.96 0.79 0.01 0.02 0.13 0.29 0.74 0.50 0.43 0.15 0.18 0.08 0.07 0.15 0.24 0.90 0.65 0.95 0.24 0.03 0.95 0.95 0.55 0.16 0.54 0.51 0.63 0.54 0.96 0.05 0.55 0.30 0.28 0.79 0.61 0.13 0.99 0.57 0.75 0.72 ]
[0.72 0.15 0.67 0.56 0.43 0.17 1.00 0.16 0.95 0.54 0.19 0.59 0.71 0.42 0.59 0.21 0.17 0.76 0.18 0.46 0.17 0.29 0.26 0.39 0.39 0.80 0.11 0.12 0.48 0.88 0.11 0.56 0.92 0.47 0.06 0.59 0.20 0.31 0.55 0.25 0.19 0.86 0.07 0.91 0.08 0.35 0.45 0.94 0.64 0.27 0.61 0.40 0.18 0.62 0.87 0.77 0.70 0.03 0.96 1.00 0.70 0.55 0.66 0.74 0.81 0.44 0.90 0.59 0.16 0.52 0.49 0.83 0.21 0.28 0.07 0.48 0.50 0.10 ]
[0.48 0.54 0.00 0.24 0.35 0.28 0.16 1.00 0.65 0.65 0.52 0.34 0.49 0.42 0.62 0.81 0.89 0.57 0.67 0.57 0.10 0.77 0.57 0.31 0.27 0.86 0.76 0.80 0.35 0.58 0.08 0.01 0.03 0.02 0.83 0.65 0.43 0.08 0.97 0.27 0.25 0.78 0.23 0.79 0.60 0.03 0.37 0.60 0.68 0.73 0.41 0.68 0.25 0.73 0.97 0.51 0.26 0.47 0.13 0.18 0.94 0.44 0.06 0.18 0.04 0.94 0.77 0.21 0.93 0.34 0.29 0.11 0.04 0.58 0.45 0.62 0.34 0.06 ]
[0.02 0.35 0.04 0.93 0.60 0.50 0.95 0.65 1.00 0.74 0.26 0.44 0.70 0.97 0.50 0.90 0.65 0.54 0.70 0.33 0.07 0.58 0.40 0.22 0.36 0.85 0.15 0.98 0.57 0.42 0.87 0.65 0.12 0.96 0.78 0.09 0.04 0.09 0.09 0.89 0.13 0.34 0.07 0.79 0.68 0.39 0.30 0.18 0.77 0.07 0.13 0.51 0.41 0.22 0.47 0.20 0.16 0.50 0.94 0.02 0.92 0.54 0.98 0.96 0.68 0.23 0.82 0.11 0.64 0.96 0.08 0.60 0.38 0.02 0.87 0.97 0.65 0.13 ]
[0.46 0.63 0.31 0.53 0.24 0.88 0.54 0.65 0.74 1.00 0.29 0.16 0.34 0.22 0.11 0.89 0.67 0.11 0.32 0.79 0.90 1.00 0.82 0.73 0.56 0.89 0.25 0.96 0.96 0.01 0.21 0.39 0.48 0.38 0.89 0.58 0.19 0.88 0.16 0.12 0.22 0.11 0.14 0.58 0.16 0.50 0.62 0.21 0.22 0.18 0.50 0.99 0.95 0.81 0.29 0.85 0.60 0.20 0.11 0.82 0.17 0.63 0.90 0.94 0.91 0.51 0.82 0.23 0.71 0.31 0.03 0.20 0.21 0.67 0.59 0.21 0.42 0.95 ]
[0.87 0.29 0.39 0.05 0.10 0.91 0.19 0.52 0.26 0.29 1.00 0.94 0.75 0.27 0.91 0.71 0.45 0.65 0.19 0.24 0.39 0.14 0.43 0.77 0.34 0.03 0.45 0.63 0.43 0.07 0.92 0.96 0.02 0.68 0.11 0.73 1.00 0.66 0.48 0.78 0.99 0.27 0.99 0.64 0.82 0.54 0.44 0.58 0.88 0.04 0.98 0.12 0.24 0.82 0.47 0.09 0.50 0.28 0.18 0.88 0.99 0.61 0.25 0.00 0.05 0.40 0.09 0.13 0.47 0.65 0.78 0.53 0.24 0.08 0.73 0.85 0.50 0.24 ]
[0.45 0.62 0.87 1.00 0.13 0.31 0.59 0.34 0.44 0.16 0.94 1.00 0.16 0.36 0.84 0.27 0.82 0.05 0.89 0.55 0.78 0.38 0.83 0.39 0.48 0.93 0.48 0.75 0.60 0.94 0.98 0.62 0.33 0.06 0.31 0.56 0.51 0.97 0.97 0.64 0.14 0.01 0.31 0.56 0.17 0.18 0.12 0.39 0.80 0.90 0.24 0.90 0.19 0.39 0.73 0.80 0.05 0.27 0.42 0.70 0.65 0.36 0.19 0.02 0.03 0.78 0.64 0.61 0.81 0.75 0.75 0.27 0.39 0.96 0.07 0.84 0.69 0.04 ]
[0.29 0.67 0.19 0.26 0.11 0.47 0.71 0.49 0.70 0.34 0.75 0.16 1.00 0.68 0.85 0.80 0.86 0.56 0.78 0.08 0.84 0.88 0.80 0.81 0.93 0.64 0.77 0.96 0.82 0.40 0.30 0.23 0.11 0.85 0.28 0.52 0.93 0.93 0.57 0.77 0.48 0.92 0.22 0.61 0.17 0.14 0.17 0.13 0.73 0.07 0.51 0.15 0.19 0.27 0.91 0.97 0.71 0.12 0.73 0.90 0.55 0.03 0.28 0.03 0.12 0.69 0.82 0.82 0.01 0.12 0.09 0.22 0.52 0.04 0.24 0.62 0.97 0.63 ]
[0.94 0.29 0.67 0.63 0.25 0.40 0.42 0.42 0.97 0.22 0.27 0.36 0.68 1.00 0.48 0.93 0.13 0.28 0.37 0.07 0.74 0.26 0.61 0.20 0.44 0.54 0.02 0.20 0.18 0.65 0.13 0.91 0.08 0.37 0.88 0.90 0.28 0.53 0.62 0.15 0.70 0.88 0.81 0.17 0.12 0.09 0.22 0.04 0.69 0.02 0.76 0.21 0.07 0.83 0.03 0.05 1.00 0.58 0.64 0.86 0.91 0.12 0.41 0.22 0.87 0.01 0.23 0.79 0.15 0.75 0.32 0.59 0.93 0.53 0.58 0.70 0.59 0.99 ]
[0.74 0.71 0.22 0.52 0.48 0.06 0.59 0.62 0.50 0.11 0.91 0.84 0.85 0.48 1.00 0.63 0.33 0.12 0.93 0.95 0.39 0.30 0.38 0.17 0.85 0.24 0.97 0.94 0.50 0.68 0.44 0.52 0.91 0.55 0.58 0.21 0.05 0.20 0.20 0.91 0.65 0.77 0.91 0.02 0.00 0.67 0.70 0.70 0.67 0.83 0.99 0.37 0.89 0.64 0.72 0.31 0.68 0.05 0.07 0.92 0.85 0.81 0.46 0.13 0.35 0.39 0.33 0.47 0.93 0.75 0.34 0.28 0.22 0.08 0.15 0.08 0.17 0.42 ]
