D = 6;
n = [ 3 3 3 3 3 3 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.67 0.35 0.32 0.94 0.59 0.17 0.75 0.25 0.91 0.75 0.68 0.17 0.92 0.66 0.09 0.49 0.79 0.96 0.58 0.06 0.36 0.79 0.74 0.14 0.97 0.92 0.33 0.65 0.33 0.52 0.18 0.98 0.16 0.80 0.54 0.09 0.40 0.82 0.93 0.65 0.21 0.95 0.08 0.16 0.26 0.27 0.03 0.60 0.83 0.78 0.50 0.03 0.90 0.97 0.88 0.84 0.15 0.73 0.59 0.99 0.60 0.97 ]
[0.67 1.00 0.17 0.26 0.26 0.05 0.36 0.45 0.14 0.46 0.35 0.36 0.87 0.81 0.19 0.97 0.75 0.66 0.62 0.58 0.59 0.48 0.77 0.01 0.19 0.76 0.67 0.74 0.93 0.69 0.92 0.68 0.02 0.43 0.32 0.06 0.70 0.92 0.02 0.66 0.95 0.17 0.56 0.55 0.64 0.52 0.26 0.33 0.34 0.42 0.55 0.04 0.77 0.75 0.23 0.73 0.47 0.01 0.57 0.51 0.40 0.04 0.96 ]
[0.35 0.17 1.00 0.03 0.36 0.64 0.27 0.66 0.83 0.16 0.94 0.77 0.65 0.39 0.83 0.73 0.83 0.06 0.96 0.37 0.41 0.44 0.33 0.76 0.95 0.60 0.11 0.77 0.04 0.01 0.70 0.39 0.46 0.39 0.11 0.69 0.08 0.49 0.10 0.72 0.59 0.21 0.72 0.55 0.63 0.50 0.89 0.65 0.16 0.00 0.58 0.72 0.04 0.32 0.49 0.61 0.61 0.45 0.36 0.03 0.90 0.12 0.40 ]
[0.32 0.26 0.03 1.00 0.14 0.65 0.64 0.29 0.14 0.79 0.94 0.40 0.38 0.82 0.74 0.92 0.31 0.58 0.67 0.14 0.32 0.89 0.36 0.58 0.51 0.96 0.34 0.08 0.57 0.35 0.04 0.56 0.23 0.70 0.94 0.94 0.84 0.78 0.73 0.90 0.26 0.63 0.21 0.05 0.28 0.30 0.27 0.31 0.28 0.30 0.70 0.13 0.57 0.56 0.58 0.82 0.54 0.10 0.28 0.81 0.44 0.45 0.75 ]
[0.94 0.26 0.36 0.14 1.00 0.34 0.71 0.25 0.79 0.61 0.40 0.46 0.53 0.51 0.46 0.14 0.52 0.77 0.66 0.40 0.57 0.14 0.86 0.46 0.08 0.56 0.42 0.05 0.95 0.90 0.88 0.61 0.21 0.11 0.08 0.70 0.44 0.79 0.01 0.45 0.06 0.49 0.82 1.00 0.96 0.16 0.58 0.10 0.91 0.84 0.63 0.54 0.19 0.65 0.92 0.28 0.13 0.61 0.12 0.23 0.89 0.78 0.00 ]
[0.59 0.05 0.64 0.65 0.34 1.00 0.39 0.96 0.70 0.71 0.41 0.20 0.97 0.77 0.18 0.09 0.73 0.15 0.39 0.09 0.61 0.62 0.58 0.87 0.42 0.83 0.10 0.16 0.22 0.82 0.58 0.02 0.69 0.44 0.14 0.90 0.84 0.70 0.65 0.84 0.44 0.60 0.40 0.16 0.51 0.54 0.15 0.04 0.68 0.11 0.28 0.68 0.06 0.84 0.46 0.39 0.07 0.08 0.26 0.16 0.06 0.65 0.26 ]
[0.17 0.36 0.27 0.64 0.71 0.39 1.00 0.73 0.71 0.16 0.31 0.08 0.95 0.66 0.23 0.71 0.33 0.02 0.29 0.87 0.52 0.27 0.84 0.42 0.13 0.69 0.97 1.00 0.71 0.26 0.80 0.86 0.44 0.91 0.67 0.53 0.58 0.77 0.44 0.09 0.24 0.31 0.64 0.07 0.54 0.17 0.48 0.81 0.47 0.03 0.94 0.85 0.53 0.42 0.06 0.79 0.84 0.25 0.23 0.97 0.60 0.22 0.85 ]
[0.75 0.45 0.66 0.29 0.25 0.96 0.73 1.00 0.26 0.09 0.42 0.73 0.33 0.67 0.71 0.74 0.21 0.40 0.44 0.54 0.49 0.39 0.67 0.56 0.93 0.27 0.00 0.73 0.72 0.91 0.19 0.20 0.51 0.24 0.92 0.34 0.43 0.59 0.29 0.65 0.32 0.55 0.21 0.46 0.75 0.42 0.37 0.40 0.32 0.86 0.88 0.20 0.29 0.13 0.27 0.30 0.07 0.75 0.92 0.87 0.91 0.75 0.72 ]
[0.25 0.14 0.83 0.14 0.79 0.70 0.71 0.26 1.00 0.18 0.34 0.32 0.02 0.93 0.22 0.20 0.08 0.53 0.75 0.20 0.14 0.35 0.65 0.71 0.05 0.82 0.91 0.80 0.38 0.87 0.57 0.33 0.46 0.15 0.08 0.42 0.12 0.04 0.81 0.28 0.72 0.93 0.08 0.93 0.29 0.99 0.17 0.19 0.79 0.39 0.94 0.29 0.60 0.45 0.95 0.61 0.85 0.59 0.32 0.33 0.74 0.70 0.00 ]
[0.91 0.46 0.16 0.79 0.61 0.71 0.16 0.09 0.18 1.00 0.51 0.17 0.07 0.81 0.94 0.28 0.18 0.84 0.20 0.24 0.51 0.09 0.38 0.07 0.75 0.66 0.72 0.01 0.50 0.61 0.35 0.66 0.62 0.40 0.53 0.39 0.16 0.18 0.16 0.85 0.47 0.65 0.64 0.91 0.74 0.07 0.93 0.56 0.05 0.54 0.70 0.77 0.65 0.36 0.51 0.98 0.95 0.01 0.11 0.71 0.57 0.85 0.07 ]
