D = 4;
n = [ 5 5 5 5 ];
N = 51;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.69 0.34 0.87 0.26 0.48 0.85 0.77 0.89 0.75 0.72 0.94 0.13 0.95 0.01 0.99 0.70 0.56 0.87 0.13 0.70 0.61 0.02 0.11 0.45 0.89 0.07 0.24 0.60 0.80 0.18 0.54 0.49 0.08 0.67 0.90 0.94 0.18 0.62 0.75 0.41 0.35 0.12 0.82 0.70 0.95 0.38 0.62 0.18 0.75 0.11 ]
[0.69 1.00 0.98 0.69 0.27 0.31 0.17 0.79 0.64 0.10 0.70 0.76 0.99 0.37 0.81 0.69 0.91 0.12 0.50 0.93 0.78 0.17 0.10 0.41 0.38 0.22 0.07 0.09 0.25 0.85 0.09 0.71 0.93 0.70 0.91 0.57 0.85 0.09 0.92 0.23 0.82 0.25 0.89 0.90 0.85 0.27 0.39 0.56 0.63 0.38 0.08 ]
[0.34 0.98 1.00 0.28 0.67 0.16 0.29 0.84 0.18 0.27 0.94 0.78 0.40 0.98 1.00 0.59 0.04 0.83 0.06 0.09 0.19 0.87 0.04 0.33 0.85 0.54 0.82 0.74 0.42 0.06 0.89 0.34 0.17 0.51 0.19 0.79 0.60 0.41 0.43 0.81 0.53 0.55 0.04 0.87 0.80 0.79 0.66 0.70 0.43 0.20 0.36 ]
[0.87 0.69 0.28 1.00 0.71 0.79 0.90 0.32 0.58 0.11 0.18 0.37 0.11 0.58 0.27 0.40 0.20 0.16 0.21 0.21 0.21 0.52 0.29 0.52 0.65 0.94 0.28 0.37 0.90 0.11 0.06 0.34 0.17 0.29 0.57 0.55 0.65 0.65 0.21 0.23 0.32 0.83 0.32 0.72 0.52 0.20 0.71 0.45 0.67 0.11 0.79 ]
[0.26 0.27 0.67 0.71 1.00 0.09 0.69 0.26 0.04 0.42 0.42 0.90 0.65 0.46 0.99 0.41 0.82 0.47 0.95 0.63 0.80 0.69 0.23 0.44 0.32 0.57 0.08 0.45 0.05 0.96 0.61 0.45 0.58 0.04 0.67 0.62 0.73 0.44 0.41 0.07 0.46 0.95 0.61 0.98 0.15 0.14 0.50 0.45 0.63 0.90 0.99 ]
[0.48 0.31 0.16 0.79 0.09 1.00 0.42 0.09 0.64 0.57 0.36 0.74 0.81 0.86 0.14 0.72 0.41 0.56 0.13 0.95 0.10 0.69 0.04 0.85 0.18 0.22 0.41 0.88 0.27 0.21 0.69 0.38 0.52 0.28 0.15 0.73 0.99 0.95 0.96 0.93 0.89 0.80 0.52 0.13 0.60 0.48 0.15 0.85 0.27 0.87 0.75 ]
[0.85 0.17 0.29 0.90 0.69 0.42 1.00 0.48 0.71 0.74 0.61 0.61 0.46 0.52 0.68 0.39 0.41 0.35 0.80 0.94 0.55 0.51 0.64 0.39 0.13 0.74 0.34 0.88 0.61 0.88 0.01 0.82 0.37 0.77 0.42 0.50 0.74 0.96 0.72 0.22 0.30 0.13 0.64 0.25 0.06 0.99 0.15 0.94 0.16 0.60 0.03 ]
[0.77 0.79 0.84 0.32 0.26 0.09 0.48 1.00 0.92 0.22 0.29 0.20 0.20 0.29 0.09 0.73 0.94 0.29 0.70 0.82 0.53 0.57 0.23 0.54 0.15 0.44 0.06 0.07 0.23 0.54 0.37 0.30 1.00 0.97 0.21 0.33 0.66 0.81 0.11 0.55 0.27 0.82 0.93 0.43 0.12 0.83 0.03 0.79 0.83 0.88 0.58 ]
[0.89 0.64 0.18 0.58 0.04 0.64 0.71 0.92 1.00 0.17 0.95 0.45 0.73 0.85 0.90 0.96 0.66 0.09 0.50 0.80 0.73 0.90 0.64 0.80 0.36 0.57 0.42 0.02 0.45 0.25 0.31 0.71 0.10 0.61 0.11 0.07 0.25 0.47 0.51 0.42 0.80 0.79 0.25 0.16 0.83 0.05 0.94 0.61 0.47 0.91 0.60 ]
[0.75 0.10 0.27 0.11 0.42 0.57 0.74 0.22 0.17 1.00 0.34 0.43 0.84 0.92 0.68 0.73 0.19 0.80 0.38 0.55 0.83 0.21 0.20 0.20 0.93 0.15 0.00 0.87 0.16 0.78 0.24 0.81 0.08 0.82 0.36 0.84 0.50 0.38 0.68 0.89 0.50 0.53 0.05 0.30 0.55 0.43 0.77 0.38 0.19 0.58 0.29 ]
[0.72 0.70 0.94 0.18 0.42 0.36 0.61 0.29 0.95 0.34 1.00 0.73 0.37 0.29 0.75 0.70 0.10 0.98 0.83 0.76 0.40 0.52 0.51 0.42 0.50 0.37 0.94 0.64 0.15 0.92 0.19 0.80 0.73 0.03 0.61 0.56 0.02 0.63 0.62 0.73 0.92 0.20 0.80 0.65 0.62 0.50 0.94 0.31 0.72 0.56 0.92 ]
[0.94 0.76 0.78 0.37 0.90 0.74 0.61 0.20 0.45 0.43 0.73 1.00 0.26 0.29 0.20 0.97 0.36 0.19 0.40 0.78 0.77 0.33 0.68 0.89 0.69 0.81 0.92 0.28 0.59 0.02 0.15 0.47 0.35 0.21 0.45 0.55 0.22 0.80 0.12 0.17 0.74 0.80 0.08 0.68 0.41 0.80 0.57 0.57 0.64 0.33 0.62 ]
[0.13 0.99 0.40 0.11 0.65 0.81 0.46 0.20 0.73 0.84 0.37 0.26 1.00 0.41 0.55 0.50 0.12 0.89 0.02 0.97 0.63 0.09 0.24 0.53 0.52 0.18 0.28 0.77 1.00 0.57 0.51 0.56 0.82 0.87 0.17 0.34 0.26 0.88 0.88 0.61 0.12 0.03 0.75 0.19 0.98 0.63 0.01 0.84 0.42 0.09 0.26 ]
[0.95 0.37 0.98 0.58 0.46 0.86 0.52 0.29 0.85 0.92 0.29 0.29 0.41 1.00 0.36 0.35 0.33 0.07 0.01 0.02 0.25 0.28 0.85 0.11 0.99 0.96 0.33 0.07 0.26 0.49 0.79 0.65 0.62 0.69 0.37 0.89 0.90 0.05 0.65 0.97 0.80 0.57 0.07 0.61 0.16 0.20 0.91 0.64 0.21 0.16 0.73 ]
[0.01 0.81 1.00 0.27 0.99 0.14 0.68 0.09 0.90 0.68 0.75 0.20 0.55 0.36 1.00 0.51 0.22 0.99 0.50 0.55 0.44 0.34 0.13 0.72 0.88 0.30 0.23 0.91 0.52 0.62 0.05 0.40 0.68 0.43 0.96 0.92 0.47 0.75 0.84 0.10 0.89 0.46 0.73 0.83 0.18 0.68 0.01 0.11 0.15 0.55 0.56 ]
[0.99 0.69 0.59 0.40 0.41 0.72 0.39 0.73 0.96 0.73 0.70 0.97 0.50 0.35 0.51 1.00 0.30 0.45 0.37 0.35 0.91 0.29 0.33 0.06 0.51 0.90 0.02 0.84 0.37 0.14 0.33 0.22 0.47 0.63 0.64 0.53 0.35 0.92 0.90 0.66 0.90 0.18 0.33 0.46 0.02 0.99 0.19 0.23 0.99 0.17 0.34 ]
[0.70 0.91 0.04 0.20 0.82 0.41 0.41 0.94 0.66 0.19 0.10 0.36 0.12 0.33 0.22 0.30 1.00 0.14 0.24 0.36 0.89 0.88 0.74 0.18 0.16 0.41 0.89 0.52 0.17 0.99 0.59 0.18 0.16 0.70 0.68 0.11 0.92 0.57 0.13 0.06 0.68 1.00 0.21 0.75 0.86 0.99 0.87 0.85 0.46 0.51 0.18 ]
[0.56 0.12 0.83 0.16 0.47 0.56 0.35 0.29 0.09 0.80 0.98 0.19 0.89 0.07 0.99 0.45 0.14 1.00 0.10 0.58 0.01 0.17 0.19 0.47 0.94 0.28 0.56 0.08 0.28 0.99 0.38 0.01 0.67 0.34 0.20 0.35 0.94 0.32 0.74 0.49 0.28 0.44 0.16 0.66 0.21 0.18 0.96 0.91 0.35 0.14 0.86 ]
[0.87 0.50 0.06 0.21 0.95 0.13 0.80 0.70 0.50 0.38 0.83 0.40 0.02 0.01 0.50 0.37 0.24 0.10 1.00 0.57 0.53 0.18 0.13 0.26 0.27 0.50 0.58 0.57 0.28 0.56 0.08 0.21 0.27 0.72 0.07 0.06 0.76 0.93 0.56 0.07 0.32 0.68 0.87 0.23 0.45 0.71 0.57 0.28 0.28 0.71 0.08 ]
[0.13 0.93 0.09 0.21 0.63 0.95 0.94 0.82 0.80 0.55 0.76 0.78 0.97 0.02 0.55 0.35 0.36 0.58 0.57 1.00 0.51 0.04 0.13 0.36 0.13 0.73 0.11 0.63 0.91 0.49 0.73 0.82 0.68 0.16 0.07 0.35 0.86 0.73 0.41 0.99 0.41 0.17 0.52 0.22 0.11 0.79 0.38 0.32 0.26 0.37 0.43 ]
[0.70 0.78 0.19 0.21 0.80 0.10 0.55 0.53 0.73 0.83 0.40 0.77 0.63 0.25 0.44 0.91 0.89 0.01 0.53 0.51 1.00 0.07 0.83 0.61 0.73 0.78 0.87 0.88 0.98 0.38 0.33 0.79 0.07 0.03 0.12 0.26 0.58 0.57 0.34 0.39 0.33 0.90 0.76 0.72 0.50 0.05 0.89 0.88 0.12 0.31 0.14 ]
[0.61 0.17 0.87 0.52 0.69 0.69 0.51 0.57 0.90 0.21 0.52 0.33 0.09 0.28 0.34 0.29 0.88 0.17 0.18 0.04 0.07 1.00 0.77 0.04 0.08 1.00 0.40 0.33 0.68 0.21 0.08 0.25 0.84 0.30 0.82 0.64 0.90 0.20 0.57 0.91 0.13 0.32 0.30 0.16 0.84 0.02 0.37 0.51 0.45 0.50 0.58 ]
[0.02 0.10 0.04 0.29 0.23 0.04 0.64 0.23 0.64 0.20 0.51 0.68 0.24 0.85 0.13 0.33 0.74 0.19 0.13 0.13 0.83 0.77 1.00 0.74 0.32 0.18 0.30 0.47 0.89 0.43 0.58 0.62 0.75 0.32 0.04 0.91 0.65 0.73 0.54 0.39 0.42 0.29 0.70 0.24 0.04 0.98 0.94 0.01 0.46 0.62 1.00 ]
[0.11 0.41 0.33 0.52 0.44 0.85 0.39 0.54 0.80 0.20 0.42 0.89 0.53 0.11 0.72 0.06 0.18 0.47 0.26 0.36 0.61 0.04 0.74 1.00 0.20 0.70 0.81 0.17 0.38 0.68 0.72 0.08 0.68 0.68 0.03 0.40 0.86 0.40 0.92 0.77 0.15 0.70 0.40 0.28 0.24 1.00 0.92 0.92 0.58 0.66 0.76 ]
[0.45 0.38 0.85 0.65 0.32 0.18 0.13 0.15 0.36 0.93 0.50 0.69 0.52 0.99 0.88 0.51 0.16 0.94 0.27 0.13 0.73 0.08 0.32 0.20 1.00 0.79 0.95 0.51 0.21 0.32 0.58 0.47 0.30 0.92 0.81 0.23 0.37 0.82 0.53 0.80 0.42 0.83 0.46 0.08 0.81 0.84 0.41 0.00 0.95 0.95 0.30 ]
[0.89 0.22 0.54 0.94 0.57 0.22 0.74 0.44 0.57 0.15 0.37 0.81 0.18 0.96 0.30 0.90 0.41 0.28 0.50 0.73 0.78 1.00 0.18 0.70 0.79 1.00 0.65 0.98 0.62 0.72 0.01 0.21 0.14 0.46 0.09 0.53 0.35 0.26 0.09 0.53 0.68 0.05 0.95 0.31 0.71 0.42 0.39 0.52 0.79 0.52 0.51 ]
[0.07 0.07 0.82 0.28 0.08 0.41 0.34 0.06 0.42 0.00 0.94 0.92 0.28 0.33 0.23 0.02 0.89 0.56 0.58 0.11 0.87 0.40 0.30 0.81 0.95 0.65 1.00 0.92 0.26 0.63 0.12 0.78 0.77 0.96 0.50 0.43 0.93 0.57 0.86 0.20 0.79 0.17 0.08 0.10 0.44 0.68 0.18 0.29 0.20 0.78 0.77 ]
