D = 2;
n = [ 3 3 ];
N = 39;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.14 0.76 0.83 0.70 0.58 0.16 0.86 0.35 0.92 0.52 0.81 0.62 0.38 0.20 0.88 0.68 0.33 0.34 0.39 0.94 0.53 0.36 0.44 0.84 0.38 0.79 0.62 0.03 0.68 0.55 0.63 0.99 0.69 0.47 0.13 0.69 0.80 0.60 ]
[0.14 1.00 0.11 0.96 0.49 0.28 0.67 0.12 0.63 0.86 0.46 0.34 0.15 0.41 0.95 0.60 0.53 0.30 0.58 0.81 0.36 0.69 0.77 0.20 0.91 0.49 0.14 0.69 0.12 0.18 0.27 0.05 0.88 0.14 0.58 0.25 0.53 0.27 0.45 ]
[0.76 0.11 1.00 0.23 0.81 0.93 0.38 0.71 0.45 0.61 0.35 0.12 0.32 0.64 0.34 0.59 0.56 0.98 0.19 0.18 0.92 0.05 0.78 0.94 0.82 0.35 0.24 0.51 0.57 0.48 0.12 0.16 0.26 0.85 0.57 0.31 0.98 0.58 0.50 ]
[0.83 0.96 0.23 1.00 0.86 0.55 0.95 0.79 0.08 0.70 0.40 0.41 0.04 0.51 0.88 0.02 0.49 0.38 0.61 0.79 0.67 0.86 0.27 0.19 0.24 0.92 0.05 0.76 0.84 0.72 0.87 0.76 0.99 0.58 0.12 0.03 0.52 0.20 0.80 ]
[0.70 0.49 0.81 0.86 1.00 0.09 0.18 0.03 0.80 0.04 0.94 0.67 0.07 0.54 0.36 0.15 0.01 0.68 0.08 0.33 0.53 0.49 0.81 0.94 0.98 0.33 0.81 0.09 0.62 0.14 0.61 0.99 0.78 0.90 0.51 0.85 0.26 0.85 0.94 ]
[0.58 0.28 0.93 0.55 0.09 1.00 0.49 0.54 0.93 0.43 0.89 0.43 0.34 0.36 0.09 0.72 0.80 0.50 0.82 0.42 0.71 0.51 0.77 0.92 0.51 0.56 0.05 0.53 0.34 0.96 0.24 0.94 0.51 0.23 0.75 0.23 0.49 0.55 0.01 ]
[0.16 0.67 0.38 0.95 0.18 0.49 1.00 0.87 0.07 0.79 0.65 0.90 0.30 0.56 0.31 0.53 0.87 0.77 0.44 0.34 0.88 0.41 0.77 0.35 0.68 0.84 0.77 0.57 0.38 0.41 0.72 0.07 0.35 0.24 0.36 0.94 0.09 0.08 0.96 ]
[0.86 0.12 0.71 0.79 0.03 0.54 0.87 1.00 0.17 0.21 0.10 0.03 0.49 0.22 0.92 0.37 0.14 0.39 0.29 0.27 0.00 0.20 0.68 0.76 0.71 0.99 0.62 0.67 0.51 0.43 0.23 0.99 0.14 0.75 0.59 0.62 0.83 0.36 0.24 ]
[0.35 0.63 0.45 0.08 0.80 0.93 0.07 0.17 1.00 0.43 0.77 0.99 0.67 0.94 0.48 0.02 0.31 0.65 0.98 0.22 0.89 0.98 0.63 0.40 0.50 0.16 0.26 0.09 0.07 0.15 0.54 0.38 0.69 0.87 0.25 0.77 0.38 0.86 0.50 ]
[0.92 0.86 0.61 0.70 0.04 0.43 0.79 0.21 0.43 1.00 0.86 0.57 0.16 0.42 0.59 0.10 0.30 0.41 0.84 0.19 0.46 0.65 0.70 0.32 0.32 0.10 0.39 0.53 0.42 0.59 0.31 0.01 0.47 0.95 0.75 0.58 0.70 0.30 0.61 ]
[0.52 0.46 0.35 0.40 0.94 0.89 0.65 0.10 0.77 0.86 1.00 0.92 0.50 0.79 0.49 0.78 0.28 0.66 0.74 0.83 0.52 0.74 0.74 0.78 0.35 0.28 0.03 0.97 0.92 0.00 0.25 0.13 0.77 0.74 0.62 0.94 0.23 0.96 0.33 ]
[0.81 0.34 0.12 0.41 0.67 0.43 0.90 0.03 0.99 0.57 0.92 1.00 0.50 0.61 0.65 0.48 0.94 0.57 0.55 0.69 0.43 0.38 0.94 0.35 0.56 0.04 0.95 0.90 0.77 0.60 0.28 0.30 0.70 0.51 0.07 0.91 0.16 0.13 0.61 ]
[0.62 0.15 0.32 0.04 0.07 0.34 0.30 0.49 0.67 0.16 0.50 0.50 1.00 0.13 0.86 0.18 0.44 0.46 0.42 0.79 0.78 0.01 0.80 0.67 0.71 0.08 0.16 0.63 0.22 0.79 0.33 0.79 0.38 0.30 0.05 0.79 0.90 0.14 0.19 ]
[0.38 0.41 0.64 0.51 0.54 0.36 0.56 0.22 0.94 0.42 0.79 0.61 0.13 1.00 0.16 0.34 0.84 0.43 0.06 0.15 0.79 0.33 0.86 0.14 0.25 0.81 0.25 0.76 0.94 0.40 0.67 0.69 0.56 0.81 0.22 0.66 0.73 0.11 0.67 ]
[0.20 0.95 0.34 0.88 0.36 0.09 0.31 0.92 0.48 0.59 0.49 0.65 0.86 0.16 1.00 0.44 0.23 0.64 0.43 0.00 0.16 0.68 0.64 0.13 0.74 0.25 0.14 0.13 0.88 0.21 0.91 0.70 0.74 0.03 0.57 0.53 0.74 0.07 0.08 ]
