D = 2;
n = [ 4 4 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.24 0.03 0.88 0.27 0.94 0.18 0.19 0.23 0.25 0.97 0.66 0.27 0.59 0.03 0.07 0.69 0.33 0.09 0.04 0.71 0.06 0.03 0.37 0.14 0.41 0.96 0.54 0.66 0.41 0.34 0.70 0.76 0.85 0.91 0.01 0.88 0.87 0.93 0.48 0.93 0.47 0.11 0.07 0.54 0.09 0.76 0.25 0.99 0.50 0.01 0.15 0.04 0.48 0.00 0.29 0.37 ]
[0.24 1.00 0.01 0.52 0.10 0.71 0.32 0.29 0.71 0.86 0.55 0.58 0.85 0.82 0.53 0.61 0.11 0.81 0.22 0.52 0.87 0.48 0.68 0.46 0.25 0.41 0.25 0.05 0.06 0.82 0.32 0.95 0.29 0.58 0.57 0.81 0.64 0.62 0.27 0.80 0.35 0.43 0.22 0.49 0.90 0.55 0.56 0.46 0.94 0.46 0.87 0.11 0.91 0.81 0.48 0.50 0.76 ]
[0.03 0.01 1.00 0.57 0.95 0.88 0.93 0.76 0.87 0.92 0.00 0.64 0.07 0.41 0.72 0.11 0.64 0.57 0.17 0.90 0.18 0.58 0.45 0.95 0.59 0.28 0.64 0.54 0.74 0.47 0.88 0.06 0.12 0.20 0.08 0.63 0.36 0.02 0.77 0.40 0.61 0.14 0.92 0.67 0.53 0.09 0.32 0.09 0.01 0.76 0.57 0.94 0.54 0.96 0.74 0.30 0.43 ]
[0.88 0.52 0.57 1.00 0.64 0.74 0.40 0.48 0.93 0.68 0.95 0.95 0.23 0.16 0.93 0.37 0.43 0.65 0.48 0.73 0.98 0.44 0.40 1.00 0.36 0.07 0.06 0.32 0.36 0.69 0.02 0.26 0.77 0.94 0.01 0.06 0.74 0.84 0.89 0.13 0.56 0.21 0.48 0.75 0.80 0.81 0.41 0.99 0.21 0.11 1.00 0.03 0.98 0.89 0.85 0.03 0.42 ]
[0.27 0.10 0.95 0.64 1.00 0.47 0.37 0.42 0.23 0.02 0.76 0.70 0.18 0.35 0.74 0.94 0.87 0.73 0.42 0.04 0.77 0.67 0.89 0.78 0.71 0.55 0.83 0.84 0.66 0.15 0.19 0.54 0.19 0.01 0.74 0.33 0.08 0.03 0.86 0.90 0.39 0.60 0.58 0.85 0.55 0.20 0.71 0.73 0.09 0.08 0.46 0.64 0.21 0.41 0.85 0.11 0.31 ]
[0.94 0.71 0.88 0.74 0.47 1.00 0.65 0.58 0.15 0.70 0.04 0.53 0.04 0.10 0.69 0.63 0.75 0.29 0.75 0.23 0.59 0.67 0.52 0.18 0.76 0.34 0.38 0.04 0.95 0.22 0.53 0.82 0.45 0.62 0.29 0.40 0.81 0.77 0.54 0.45 0.30 0.48 0.24 0.39 0.50 0.48 0.57 0.17 0.29 0.06 0.55 0.00 0.88 0.96 0.67 0.75 0.11 ]
[0.18 0.32 0.93 0.40 0.37 0.65 1.00 0.97 0.90 0.06 0.58 0.61 0.02 0.09 0.89 0.19 0.35 0.38 0.16 0.47 0.38 0.25 0.15 0.67 0.96 0.12 0.85 0.14 0.09 0.26 0.72 0.41 0.71 0.87 0.15 0.41 0.38 0.64 0.76 0.42 0.71 0.23 0.47 0.78 0.68 0.41 0.22 0.75 0.05 0.83 0.64 0.61 0.48 0.82 0.93 0.85 0.07 ]
[0.19 0.29 0.76 0.48 0.42 0.58 0.97 1.00 0.85 0.30 0.96 0.39 0.87 0.45 0.74 0.63 0.28 0.93 0.33 0.17 0.55 0.45 0.69 0.94 0.10 0.85 0.39 0.65 0.87 0.44 0.24 0.69 0.45 0.53 0.28 0.32 0.71 0.61 0.77 0.84 0.54 0.22 0.28 0.14 0.20 0.36 0.54 0.58 0.46 0.12 0.26 0.16 0.58 0.34 0.21 0.54 0.82 ]
[0.23 0.71 0.87 0.93 0.23 0.15 0.90 0.85 1.00 0.16 0.55 0.59 0.58 0.39 0.76 0.24 0.33 0.18 0.03 0.42 0.50 0.10 0.60 0.58 0.91 0.16 0.23 0.83 0.78 0.91 0.57 0.08 0.67 0.50 0.31 0.97 0.68 0.86 0.09 0.19 0.58 0.21 0.82 0.51 0.31 0.97 0.13 0.06 0.88 0.70 0.68 0.10 0.31 0.02 0.68 0.99 0.72 ]
[0.25 0.86 0.92 0.68 0.02 0.70 0.06 0.30 0.16 1.00 0.47 0.06 0.08 0.49 0.40 0.71 0.36 0.42 0.12 0.69 0.59 0.38 0.33 0.63 0.93 0.40 0.85 0.73 0.12 0.40 0.85 0.50 0.58 0.95 0.46 0.64 0.44 0.42 0.21 0.18 0.57 0.22 0.14 0.07 0.48 0.86 0.62 0.85 0.62 0.72 0.08 0.48 0.69 0.70 0.62 0.52 0.46 ]
[0.97 0.55 0.00 0.95 0.76 0.04 0.58 0.96 0.55 0.47 1.00 0.11 0.48 0.39 0.04 0.00 0.37 0.07 0.48 0.35 0.48 0.73 0.19 0.40 0.55 0.50 0.95 0.16 0.18 0.85 0.48 0.45 0.08 0.84 0.40 0.60 0.56 0.80 0.22 0.77 0.73 0.33 0.47 0.42 0.93 0.86 0.08 0.35 0.48 0.27 0.43 0.58 0.98 0.49 0.50 0.51 0.26 ]
