D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 48;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.65 0.11 0.57 0.79 0.02 0.49 0.48 0.92 0.64 0.14 0.05 0.86 0.62 0.02 0.45 0.28 0.56 0.12 0.43 0.61 0.18 0.95 0.09 0.72 0.84 0.55 0.61 0.32 0.75 0.09 0.64 0.51 0.38 0.77 0.81 0.59 0.44 0.90 0.54 0.34 0.36 0.08 0.06 0.28 0.22 0.37 0.16 ]
[0.65 1.00 0.33 0.76 0.10 0.06 0.90 0.36 0.64 0.79 0.34 0.10 0.89 0.42 0.76 0.35 0.03 0.76 0.06 0.46 0.77 0.54 0.35 0.01 0.87 0.39 0.71 0.36 0.39 0.11 0.10 0.61 0.06 0.04 0.37 0.24 0.61 0.38 0.92 0.41 0.49 0.96 0.55 0.76 0.27 0.21 0.26 0.30 ]
[0.11 0.33 1.00 0.14 0.31 0.76 0.92 0.96 0.49 0.00 0.24 0.28 0.13 0.48 0.86 0.80 0.92 0.12 0.93 1.00 0.46 0.59 0.13 0.66 0.03 0.74 0.88 0.37 0.68 0.61 0.24 0.16 0.03 0.25 0.31 0.96 0.74 0.69 0.79 0.40 0.24 0.65 0.57 0.05 0.84 0.09 0.70 0.24 ]
[0.57 0.76 0.14 1.00 0.87 0.55 0.18 0.22 0.98 0.08 0.48 0.63 0.58 0.06 0.58 0.62 0.17 0.01 0.60 0.57 0.18 0.00 0.98 0.40 0.18 0.04 0.07 0.93 0.00 0.62 0.20 0.22 0.24 0.92 0.63 0.02 0.47 0.50 0.72 0.26 0.18 0.86 0.04 0.66 0.95 0.83 0.81 0.99 ]
[0.79 0.10 0.31 0.87 1.00 0.56 0.66 0.92 0.49 0.78 0.55 0.13 0.09 0.75 0.74 0.10 0.96 0.57 0.94 0.18 0.60 0.06 0.81 0.89 0.42 0.25 0.69 0.10 0.66 0.05 0.17 0.52 0.31 0.52 0.39 0.67 0.54 0.90 0.93 0.82 0.70 0.41 0.53 0.03 0.57 0.40 0.85 0.01 ]
[0.02 0.06 0.76 0.55 0.56 1.00 0.52 0.25 0.16 0.09 0.88 0.77 0.87 0.37 0.77 0.41 0.13 0.39 0.62 0.33 0.53 0.90 0.15 0.74 0.26 0.41 0.67 0.20 0.92 0.73 0.03 0.43 0.04 0.08 0.42 0.93 0.88 0.37 0.86 0.65 0.75 0.03 0.40 0.49 0.48 0.36 0.35 0.90 ]
[0.49 0.90 0.92 0.18 0.66 0.52 1.00 0.28 0.44 0.30 0.25 0.02 0.09 0.41 0.94 0.15 0.14 0.16 0.25 0.21 0.36 0.36 0.78 0.85 0.63 0.90 0.58 0.21 0.21 0.24 0.90 0.22 0.91 0.08 0.43 0.60 0.71 0.01 0.11 0.13 0.24 0.69 0.28 0.62 0.05 0.48 0.77 0.16 ]
[0.48 0.36 0.96 0.22 0.92 0.25 0.28 1.00 0.15 0.43 0.06 0.55 0.19 0.90 0.06 0.27 0.74 0.33 0.41 0.66 0.00 0.58 0.71 0.15 0.46 0.65 0.13 0.28 0.85 0.84 0.87 0.18 0.67 0.80 0.23 0.62 0.62 0.34 0.56 0.33 0.27 0.40 0.26 0.36 0.18 0.09 0.98 0.72 ]
[0.92 0.64 0.49 0.98 0.49 0.16 0.44 0.15 1.00 0.29 0.94 0.19 0.22 0.43 0.79 0.67 0.61 0.69 0.93 0.18 0.82 0.31 0.86 0.96 0.16 0.67 0.03 0.44 0.73 0.93 0.86 0.50 0.17 0.89 0.77 0.08 0.51 0.99 0.60 0.92 0.17 0.75 0.96 0.17 0.65 0.42 0.71 0.43 ]
[0.64 0.79 0.00 0.08 0.78 0.09 0.30 0.43 0.29 1.00 0.05 0.43 0.84 0.47 0.90 0.79 0.35 0.38 0.13 0.41 0.54 0.61 0.62 0.49 0.59 0.20 0.22 0.82 0.13 0.79 0.13 0.85 0.88 0.64 0.30 0.76 0.31 0.52 0.31 0.33 0.96 0.35 0.09 0.99 0.73 0.65 0.34 0.75 ]
