D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 63;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.76 0.48 0.04 0.55 0.23 0.61 0.57 0.54 0.73 0.22 0.51 0.67 0.33 0.59 0.60 0.56 0.63 0.19 0.51 0.10 0.29 0.76 0.05 0.12 0.68 0.56 0.71 0.59 0.32 0.47 0.86 0.36 0.94 0.80 0.17 0.72 0.90 0.99 0.53 0.88 0.57 0.73 0.95 0.96 0.31 0.26 0.02 0.44 0.27 0.60 0.74 0.78 0.82 0.90 0.80 0.70 0.02 0.51 0.41 0.39 0.64 0.59 ]
[0.76 1.00 0.86 0.91 0.42 0.61 0.23 0.39 0.32 0.29 0.12 0.48 0.10 0.05 0.45 0.47 0.30 0.44 0.80 0.68 0.82 0.13 0.40 0.31 0.04 0.07 0.74 0.84 0.68 0.42 0.84 0.49 0.29 0.83 0.72 0.55 0.88 0.12 0.35 0.96 0.15 0.73 0.57 0.15 0.41 0.25 0.07 0.76 0.11 0.56 0.12 0.47 0.42 0.49 0.27 0.59 0.27 0.00 0.70 0.84 0.55 0.66 0.50 ]
[0.48 0.86 1.00 0.04 0.62 0.17 0.29 0.63 1.00 0.19 0.66 0.70 0.32 0.97 0.38 0.59 0.32 0.51 0.70 0.99 0.47 0.86 0.53 0.22 0.16 0.41 0.10 0.41 0.36 0.37 0.49 0.45 0.86 0.84 0.77 0.52 0.52 0.18 0.70 0.76 0.85 0.89 0.77 0.48 0.21 0.09 0.66 0.85 0.10 0.98 0.05 0.08 0.77 0.86 0.34 0.13 0.22 1.00 0.67 0.24 0.30 0.46 0.08 ]
[0.04 0.91 0.04 1.00 0.10 0.22 0.63 0.51 0.79 0.84 0.44 0.11 0.65 0.20 0.74 0.76 0.87 0.48 0.82 0.70 0.43 0.88 0.64 0.93 0.20 0.38 0.20 0.38 0.05 0.57 0.76 0.74 0.05 0.56 0.63 0.44 0.11 0.47 0.68 0.29 0.79 0.79 0.84 0.92 0.39 0.91 0.07 0.17 0.29 0.29 0.94 0.55 0.15 0.76 0.59 0.97 0.55 0.71 0.80 0.29 0.54 0.96 0.77 ]
[0.55 0.42 0.62 0.10 1.00 0.59 0.20 0.17 0.02 0.27 0.78 0.83 0.17 0.01 0.00 0.53 0.40 0.85 0.09 0.86 0.95 0.03 0.35 0.10 0.94 0.07 0.31 0.16 0.99 0.32 0.93 1.00 0.33 0.36 0.73 0.42 0.07 0.80 0.47 0.68 0.11 0.98 0.00 0.93 0.45 0.33 0.55 0.52 0.83 0.16 0.13 0.11 0.58 0.87 0.83 0.93 0.75 0.87 0.96 0.43 0.62 0.25 0.55 ]
[0.23 0.61 0.17 0.22 0.59 1.00 0.11 0.93 0.10 0.56 0.24 0.81 0.85 0.36 0.71 0.01 0.85 0.10 0.71 0.64 0.02 0.39 0.30 0.48 0.64 0.23 0.89 0.59 0.15 0.33 0.46 0.73 0.05 0.28 0.22 0.51 0.86 0.97 0.51 0.12 0.36 0.90 0.32 0.80 0.70 0.90 0.22 0.87 0.34 0.58 0.65 0.74 0.03 0.55 0.74 0.45 0.62 0.58 0.88 0.76 0.37 0.29 0.93 ]
[0.61 0.23 0.29 0.63 0.20 0.11 1.00 0.44 0.68 0.23 0.68 0.85 0.62 0.13 0.10 0.11 0.81 0.48 0.05 0.60 0.47 0.84 0.80 0.97 0.67 0.33 0.74 0.88 0.67 0.23 0.36 0.10 0.33 0.50 0.71 0.89 0.28 0.91 0.43 0.83 0.88 0.96 0.59 0.95 0.92 0.45 0.64 0.85 0.69 0.01 0.10 0.17 0.18 0.98 0.28 0.21 0.33 0.72 0.58 0.96 0.95 0.26 0.45 ]
[0.57 0.39 0.63 0.51 0.17 0.93 0.44 1.00 0.81 0.73 0.65 0.14 0.42 0.41 0.94 0.06 0.07 0.89 0.11 0.64 0.15 0.75 0.54 0.28 0.85 0.30 0.22 0.95 0.81 0.60 0.92 0.44 0.68 0.23 0.06 0.19 0.51 0.69 0.64 0.80 0.36 0.72 0.58 0.85 0.42 0.94 0.01 0.67 0.64 0.65 0.21 0.01 0.96 0.75 0.52 0.40 0.59 0.14 1.00 0.08 0.12 0.08 0.21 ]
[0.54 0.32 1.00 0.79 0.02 0.10 0.68 0.81 1.00 0.10 0.27 0.23 0.08 0.53 0.37 0.38 0.96 0.07 0.04 0.78 0.55 0.15 0.54 0.78 0.88 0.25 0.52 0.69 0.90 0.51 0.44 0.99 0.28 0.60 0.21 0.41 0.18 0.10 0.12 0.39 0.67 0.47 0.48 0.06 0.96 0.03 0.36 0.91 0.28 0.35 0.48 0.51 0.99 0.85 0.14 0.98 0.81 0.98 0.74 0.81 0.32 0.23 0.47 ]
[0.73 0.29 0.19 0.84 0.27 0.56 0.23 0.73 0.10 1.00 0.71 0.67 0.19 0.05 0.51 0.40 0.59 0.13 0.30 0.79 0.75 0.04 0.91 0.31 0.77 0.11 0.59 0.09 0.67 0.97 0.20 0.84 0.53 0.92 0.52 0.71 0.78 0.73 0.54 0.77 0.09 0.92 0.68 0.21 0.58 0.29 0.88 0.92 0.47 0.39 0.24 0.73 0.05 0.10 0.93 0.49 0.36 0.26 0.03 0.48 0.56 0.71 0.65 ]
