D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 57;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.26 0.71 0.75 0.58 0.16 0.41 0.83 0.37 0.02 0.10 0.55 0.53 0.75 0.88 0.41 0.68 0.70 0.33 0.48 0.68 0.64 0.98 0.76 0.19 0.28 0.15 0.66 0.00 0.47 0.29 0.96 0.07 0.89 0.43 0.18 0.60 0.33 0.23 0.28 0.03 0.74 0.28 0.95 0.96 0.87 0.99 0.53 0.64 0.50 0.80 0.61 0.50 0.63 0.18 0.58 0.10 ]
[0.26 1.00 0.83 0.55 0.60 0.28 0.13 0.92 0.17 0.84 0.44 0.13 0.64 0.47 0.95 0.78 0.04 0.96 0.88 0.54 0.55 0.43 0.02 0.10 0.83 0.36 0.74 0.33 0.09 0.13 0.47 0.74 0.70 0.47 0.64 0.50 0.90 0.62 0.66 0.14 0.99 0.99 0.24 0.78 0.32 0.44 0.64 0.32 0.29 0.96 0.68 0.08 0.28 0.42 0.18 0.02 0.43 ]
[0.71 0.83 1.00 0.42 0.09 0.61 0.73 0.04 0.35 0.50 0.08 0.55 1.00 0.28 0.65 0.13 0.43 0.57 0.70 0.73 0.20 0.68 0.84 0.33 0.31 0.31 0.99 0.56 0.41 0.78 0.47 0.71 0.21 0.99 0.42 0.61 0.79 0.06 0.62 0.12 0.82 0.30 0.20 0.17 0.96 0.07 0.03 0.50 0.23 0.46 0.60 0.79 0.12 0.83 0.88 0.99 0.91 ]
[0.75 0.55 0.42 1.00 0.68 0.37 0.61 0.77 0.65 0.73 0.52 0.81 0.77 0.62 0.02 0.04 0.72 0.82 0.63 0.26 0.71 0.99 0.88 0.40 0.56 0.77 0.26 0.68 0.29 0.45 0.85 0.94 0.63 0.09 0.96 0.53 0.04 0.32 0.29 0.35 0.51 0.50 0.99 0.96 0.78 0.05 0.83 0.24 0.17 0.87 0.62 0.18 0.23 0.33 0.87 0.24 0.53 ]
[0.58 0.60 0.09 0.68 1.00 0.89 0.48 0.56 0.13 0.72 0.01 0.03 0.85 0.84 0.42 0.49 0.22 0.39 0.76 0.27 0.09 0.94 0.05 0.18 0.38 0.68 0.36 0.40 0.47 0.67 0.87 0.59 0.03 0.33 0.58 0.45 0.08 0.34 0.79 0.10 0.10 0.55 0.84 0.12 0.96 0.78 0.30 0.31 0.19 0.07 0.01 0.97 0.62 0.73 0.66 0.66 0.68 ]
[0.16 0.28 0.61 0.37 0.89 1.00 0.58 0.80 0.84 0.02 0.76 0.16 0.47 0.32 0.83 0.13 0.19 0.70 0.92 0.91 0.44 0.56 0.19 0.99 0.26 0.60 0.71 0.69 0.45 0.50 0.48 0.42 0.23 0.72 0.51 0.96 0.85 0.23 0.90 0.79 0.33 0.31 0.30 0.17 0.25 0.22 0.30 0.78 0.28 0.63 0.91 0.09 0.58 0.07 0.46 0.89 0.32 ]
[0.41 0.13 0.73 0.61 0.48 0.58 1.00 0.01 0.29 0.24 0.29 0.73 0.13 0.91 0.04 0.80 0.97 0.91 0.69 0.12 0.46 0.98 0.63 0.49 0.56 0.83 0.73 0.55 0.18 0.47 0.82 0.75 0.48 0.24 0.56 0.49 0.54 0.63 0.76 0.79 0.32 0.79 0.82 0.56 0.90 0.18 0.70 0.25 0.16 0.41 0.14 0.71 0.81 0.85 0.34 0.23 0.83 ]
[0.83 0.92 0.04 0.77 0.56 0.80 0.01 1.00 0.68 0.91 0.09 0.06 0.82 0.51 1.00 0.88 0.33 0.81 0.52 0.11 0.13 0.19 0.29 0.24 0.56 0.39 0.53 0.83 0.06 0.76 0.76 0.72 0.06 0.82 0.64 0.65 0.18 0.90 0.39 0.62 0.41 0.21 0.90 0.24 0.79 0.76 0.76 0.34 0.11 0.66 0.09 0.04 0.81 0.15 0.45 0.80 0.62 ]
[0.37 0.17 0.35 0.65 0.13 0.84 0.29 0.68 1.00 0.34 0.76 0.81 0.89 0.23 0.14 0.20 0.46 0.36 0.98 0.99 0.77 0.60 0.96 0.33 0.28 0.68 0.36 0.13 0.87 0.51 0.24 0.82 0.14 0.03 0.55 0.98 0.28 0.89 0.60 0.84 0.10 0.63 0.50 0.72 0.74 0.73 0.98 0.59 0.00 0.22 0.34 0.92 0.61 0.13 0.28 0.37 0.88 ]
[0.02 0.84 0.50 0.73 0.72 0.02 0.24 0.91 0.34 1.00 0.49 0.94 0.70 0.86 0.95 0.22 0.93 0.18 0.94 0.07 0.72 0.82 0.46 0.35 0.56 0.01 0.00 0.40 0.78 0.03 0.23 0.31 0.30 0.65 0.27 0.40 0.26 0.88 0.23 0.78 0.55 0.54 0.95 0.92 0.09 0.98 0.53 0.66 0.51 0.07 0.08 0.92 0.75 0.46 0.76 0.20 0.82 ]
