D = 4;
n = [ 3 3 3 3 ];
N = 39;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.23 0.70 0.70 0.49 0.98 0.06 0.03 0.04 0.33 0.49 0.78 0.05 0.12 0.34 0.60 0.00 0.59 0.80 0.55 0.34 0.08 0.87 0.91 0.13 0.31 0.68 0.33 0.55 0.53 0.09 0.58 0.19 0.23 0.18 0.02 0.30 0.12 0.51 ]
[0.23 1.00 0.97 0.82 0.06 0.31 0.86 0.27 0.63 0.13 0.75 0.18 0.16 0.60 0.64 0.20 0.04 0.18 0.70 0.64 0.31 0.29 0.63 0.90 0.58 0.41 0.99 0.03 0.70 0.88 0.54 0.91 0.50 0.39 0.63 0.93 0.61 0.73 0.23 ]
[0.70 0.97 1.00 0.74 0.53 0.45 0.81 0.24 0.68 0.51 0.12 0.08 0.02 0.41 0.89 0.78 0.25 0.07 0.70 0.06 0.49 0.26 0.85 0.23 0.38 0.51 0.82 0.15 0.59 0.71 0.53 0.68 0.82 0.63 0.62 0.58 0.36 0.34 0.32 ]
[0.70 0.82 0.74 1.00 0.56 0.10 0.97 0.66 0.32 0.05 0.31 0.33 0.96 0.03 0.44 0.14 0.58 0.60 0.41 0.85 0.20 0.28 0.47 0.75 0.55 0.48 0.53 0.72 0.06 0.02 0.85 0.22 0.69 0.41 0.47 0.46 1.00 0.48 0.22 ]
[0.49 0.06 0.53 0.56 1.00 0.59 0.72 0.89 0.35 0.04 0.30 0.11 0.26 0.96 0.88 0.16 0.10 0.63 0.38 0.52 0.44 0.99 0.93 0.87 0.11 0.04 0.42 0.09 0.32 0.34 0.76 0.42 0.17 0.56 0.45 0.31 0.91 0.49 0.21 ]
[0.98 0.31 0.45 0.10 0.59 1.00 0.51 0.35 0.70 0.47 0.82 0.10 0.96 0.82 0.77 0.88 0.85 0.67 0.04 0.16 0.03 0.00 0.58 0.74 0.84 0.84 0.94 0.70 0.74 0.50 0.86 0.33 0.56 0.72 0.63 0.36 0.22 0.57 0.47 ]
[0.06 0.86 0.81 0.97 0.72 0.51 1.00 0.88 0.62 0.59 0.83 0.94 0.38 0.69 0.21 0.42 0.14 0.31 0.85 0.27 0.45 0.03 0.49 0.56 0.12 0.89 0.80 0.15 0.62 0.48 0.76 0.75 0.10 0.55 0.42 0.30 0.62 0.61 0.48 ]
[0.03 0.27 0.24 0.66 0.89 0.35 0.88 1.00 0.90 0.60 0.64 0.45 0.90 0.50 0.33 0.86 0.38 0.96 0.62 0.96 0.19 0.95 0.73 0.62 0.77 0.68 0.48 0.55 0.34 0.76 0.17 0.81 0.69 0.27 0.54 0.16 0.66 0.10 0.44 ]
[0.04 0.63 0.68 0.32 0.35 0.70 0.62 0.90 1.00 0.37 0.16 0.98 0.65 0.93 0.68 0.16 0.04 0.14 0.17 0.72 0.34 0.97 0.49 0.69 0.54 0.20 0.37 0.23 0.43 0.62 0.86 0.14 0.41 0.36 0.66 0.16 0.82 0.74 0.04 ]
[0.33 0.13 0.51 0.05 0.04 0.47 0.59 0.60 0.37 1.00 0.94 0.74 0.62 0.00 0.89 0.21 0.57 0.53 0.80 0.24 0.13 0.96 0.35 0.93 0.43 0.80 0.05 0.03 0.70 0.70 0.72 0.15 0.28 0.63 0.07 0.09 0.26 0.91 0.87 ]
[0.49 0.75 0.12 0.31 0.30 0.82 0.83 0.64 0.16 0.94 1.00 0.59 0.88 0.91 0.30 0.86 0.23 0.89 0.24 0.70 0.59 0.38 0.14 0.45 0.47 0.54 0.75 0.14 0.41 0.11 0.83 0.24 0.63 0.27 0.42 0.91 0.67 0.96 0.25 ]
[0.78 0.18 0.08 0.33 0.11 0.10 0.94 0.45 0.98 0.74 0.59 1.00 0.94 0.63 0.04 0.15 0.36 0.25 0.72 0.79 0.41 0.81 0.34 0.10 0.67 0.53 0.22 0.18 0.75 0.18 0.02 0.89 0.42 0.77 0.26 0.18 0.26 0.23 0.57 ]
[0.05 0.16 0.02 0.96 0.26 0.96 0.38 0.90 0.65 0.62 0.88 0.94 1.00 0.76 0.02 0.13 0.86 0.91 0.92 0.14 0.96 0.39 0.96 0.91 0.20 0.01 0.10 0.64 0.17 0.61 0.53 0.62 0.63 0.36 1.00 0.35 0.14 0.26 0.03 ]
[0.12 0.60 0.41 0.03 0.96 0.82 0.69 0.50 0.93 0.00 0.91 0.63 0.76 1.00 0.39 0.30 0.17 0.53 0.26 0.25 0.16 0.39 0.69 0.91 0.40 0.19 0.10 0.39 0.61 0.43 0.35 0.17 0.50 0.36 0.84 0.78 0.71 0.12 0.56 ]
