D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 74;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.72 0.26 0.49 0.14 0.77 0.12 0.07 0.74 0.20 0.15 0.31 0.68 0.59 0.35 0.68 0.49 0.89 0.38 0.52 0.47 0.65 0.61 0.10 0.85 0.26 0.93 0.29 0.02 0.76 0.48 0.12 0.98 0.35 0.59 0.13 0.44 0.61 0.93 0.83 0.81 0.73 0.51 0.82 0.96 0.02 0.93 0.77 0.68 0.23 0.01 0.71 0.90 0.53 0.56 0.48 0.26 0.03 0.35 0.63 0.39 0.44 0.68 0.18 0.44 0.70 0.73 0.39 0.85 0.74 0.88 0.89 0.68 0.85 ]
[0.72 1.00 0.97 0.67 0.62 0.52 0.17 0.73 0.96 0.18 0.95 0.42 0.62 0.80 0.22 0.90 0.35 0.50 0.12 0.77 0.06 0.72 0.19 0.68 0.43 0.22 0.09 0.91 0.68 0.26 0.50 0.69 0.30 0.86 0.27 0.68 0.63 0.49 0.19 0.88 0.52 0.59 0.39 0.25 0.38 0.88 0.73 0.28 0.24 0.00 0.29 0.82 0.30 0.68 0.30 0.62 0.40 0.95 0.52 0.17 0.46 0.85 0.91 0.43 0.75 0.61 0.64 0.82 0.33 0.76 0.53 0.69 0.48 0.82 ]
[0.26 0.97 1.00 0.28 0.20 0.17 0.25 0.57 0.20 0.85 0.56 0.07 0.98 0.36 0.97 0.85 0.52 0.37 0.40 0.49 0.53 0.29 0.30 0.49 0.23 0.75 0.05 0.19 0.14 0.54 0.95 0.76 0.19 0.06 0.92 0.98 0.64 0.27 0.93 0.27 0.35 0.73 0.62 0.32 0.44 0.78 0.17 0.03 0.79 0.87 0.08 0.41 0.44 0.19 0.34 0.89 0.48 0.66 0.28 0.40 0.65 0.65 0.72 0.21 0.31 0.50 0.12 0.83 0.81 0.58 0.57 0.14 0.05 0.30 ]
[0.49 0.67 0.28 1.00 0.91 0.25 0.11 0.81 0.25 0.78 0.56 0.65 0.89 0.08 0.13 0.89 0.07 0.74 0.13 0.27 0.14 0.55 0.37 0.37 0.12 0.67 0.78 0.79 0.45 0.73 0.07 0.56 0.53 0.63 0.94 0.05 0.11 0.12 0.31 0.23 0.72 0.42 0.36 0.15 0.26 0.60 0.07 0.24 0.27 0.14 0.15 0.20 0.20 0.51 0.09 0.43 0.50 0.58 0.81 0.46 0.64 0.05 0.87 0.63 0.23 0.57 0.96 0.72 0.79 0.68 0.97 0.51 0.01 0.46 ]
[0.14 0.62 0.20 0.91 1.00 0.09 0.89 0.92 0.90 0.07 0.36 0.60 0.46 0.93 0.87 0.69 0.32 0.64 0.47 0.70 0.43 0.84 0.49 0.81 0.35 0.87 0.56 0.05 0.49 0.07 0.97 0.36 0.36 0.21 0.25 0.39 0.21 0.95 0.32 0.71 0.37 0.01 0.14 0.10 0.58 0.47 0.93 0.64 0.35 0.21 0.34 0.52 0.98 0.95 0.04 0.35 0.58 0.87 0.31 0.30 0.78 0.77 0.30 0.16 0.26 0.55 0.08 0.14 0.33 0.48 0.63 0.30 0.65 0.66 ]
[0.77 0.52 0.17 0.25 0.09 1.00 0.34 0.96 0.36 0.89 0.19 0.62 0.24 0.68 0.18 0.75 0.10 0.37 0.78 0.77 0.21 0.29 0.42 0.78 0.89 0.88 0.30 0.67 0.84 0.48 0.03 0.80 0.30 0.57 0.90 0.73 0.71 0.77 0.94 0.62 0.67 0.09 0.57 0.42 0.63 0.37 0.18 0.95 0.46 0.23 0.91 0.44 0.43 0.39 0.01 0.48 0.59 0.01 0.49 0.80 0.74 0.30 0.31 0.77 0.39 0.72 0.39 0.70 0.57 0.58 0.87 0.62 0.35 0.46 ]
[0.12 0.17 0.25 0.11 0.89 0.34 1.00 0.63 0.49 0.54 0.75 0.66 0.43 0.10 0.24 0.36 0.00 0.02 0.50 0.44 0.95 0.04 0.75 0.25 0.14 0.05 1.00 0.00 0.26 0.09 0.35 0.40 0.59 1.00 0.81 0.32 0.97 0.86 0.32 0.62 0.34 0.12 0.32 0.14 0.96 0.89 0.89 0.07 0.14 0.56 0.36 0.86 0.83 0.58 0.92 0.57 0.01 0.33 0.48 0.44 0.56 0.89 0.67 0.66 0.36 0.99 0.95 0.17 0.75 0.77 0.96 0.13 0.92 0.16 ]
[0.07 0.73 0.57 0.81 0.92 0.96 0.63 1.00 0.87 0.15 0.21 0.80 0.77 0.99 0.46 0.71 0.95 0.35 0.09 0.42 0.37 0.81 0.14 0.36 0.34 0.07 0.26 0.31 0.07 0.75 0.81 0.99 0.69 0.72 0.88 0.40 0.40 0.03 0.59 0.22 0.75 0.51 0.80 0.66 0.93 0.93 0.45 0.63 0.58 0.01 0.54 0.51 0.12 0.36 0.53 0.69 0.39 0.40 0.07 0.56 0.95 0.73 0.90 0.04 0.46 0.85 0.67 0.15 0.01 0.97 0.10 0.65 0.19 0.18 ]
[0.74 0.96 0.20 0.25 0.90 0.36 0.49 0.87 1.00 0.03 0.02 0.79 0.46 0.86 0.03 0.81 0.05 0.90 0.77 0.63 0.59 0.55 0.86 0.87 0.87 0.75 0.24 0.04 0.55 0.03 0.05 0.41 0.57 0.38 0.41 0.62 0.07 0.85 0.58 0.52 0.03 0.58 0.01 0.96 0.94 0.70 0.54 0.24 0.79 0.47 0.25 0.57 0.01 0.79 0.43 0.95 0.63 0.56 0.96 0.05 0.82 0.45 0.43 0.81 0.65 0.94 0.44 0.18 0.76 0.99 0.61 0.34 0.63 0.87 ]
[0.20 0.18 0.85 0.78 0.07 0.89 0.54 0.15 0.03 1.00 0.71 0.21 0.47 0.34 0.62 0.84 0.22 0.06 0.06 0.61 0.12 0.57 0.00 0.07 0.81 0.48 0.33 0.98 0.39 0.00 0.91 0.18 0.69 0.65 0.89 0.51 0.45 0.94 0.10 0.58 0.15 0.10 0.23 0.12 0.34 0.70 0.79 0.20 0.87 0.55 0.62 0.69 0.41 0.78 0.96 0.70 0.42 0.86 0.88 0.48 0.86 0.66 0.92 0.79 0.49 0.79 0.41 0.85 0.95 0.42 0.01 0.31 0.77 0.73 ]
[0.15 0.95 0.56 0.56 0.36 0.19 0.75 0.21 0.02 0.71 1.00 0.09 0.43 0.64 0.71 0.73 0.06 0.89 0.11 0.72 0.17 0.98 0.46 0.32 0.01 0.95 0.01 0.06 0.02 0.85 0.85 0.08 0.11 0.81 0.12 0.75 0.32 0.52 0.81 0.68 0.76 0.39 0.26 0.46 0.16 0.19 0.86 0.25 0.23 0.57 0.08 0.64 0.92 0.59 0.64 0.32 0.63 0.32 0.09 0.80 0.34 0.22 0.16 0.13 0.53 0.09 0.03 0.02 0.16 0.00 0.28 0.72 0.13 0.44 ]
[0.31 0.42 0.07 0.65 0.60 0.62 0.66 0.80 0.79 0.21 0.09 1.00 0.97 0.58 0.37 0.95 0.52 0.01 0.37 0.30 0.24 0.05 0.49 0.12 0.09 0.30 0.29 0.53 0.84 0.62 0.21 0.87 0.78 0.56 0.71 0.44 0.33 0.98 0.39 0.92 0.14 0.94 0.34 0.65 0.18 0.63 0.76 0.21 0.91 0.64 0.99 0.55 0.98 0.37 0.60 0.59 0.53 0.12 0.16 0.14 0.83 0.64 0.23 0.43 0.31 0.10 0.98 0.32 0.49 0.83 0.68 0.52 0.65 0.51 ]
[0.68 0.62 0.98 0.89 0.46 0.24 0.43 0.77 0.46 0.47 0.43 0.97 1.00 0.26 0.38 0.41 0.73 0.81 0.12 0.18 0.09 0.25 0.40 0.62 0.05 0.73 0.46 0.50 0.31 0.19 0.59 0.41 0.68 0.45 0.95 0.40 0.00 0.92 0.04 0.81 0.14 0.60 0.09 0.57 0.85 0.85 0.38 0.50 0.88 0.80 0.38 0.60 0.70 0.10 0.89 0.93 0.95 0.34 0.07 0.50 0.07 0.02 0.74 0.01 0.77 0.50 0.81 0.65 0.25 0.42 0.79 0.17 0.80 0.71 ]
[0.59 0.80 0.36 0.08 0.93 0.68 0.10 0.99 0.86 0.34 0.64 0.58 0.26 1.00 0.90 0.54 0.64 0.28 0.69 0.14 0.95 0.73 0.29 0.86 0.71 0.59 0.95 0.82 0.20 0.54 0.60 0.37 0.66 0.81 0.93 0.64 0.74 0.25 0.51 0.13 0.24 0.91 0.31 0.48 0.62 0.41 0.92 0.31 0.56 0.55 0.76 0.65 0.36 0.63 0.15 0.80 0.15 0.30 0.90 0.80 0.86 0.48 0.98 0.34 0.68 0.35 0.14 0.12 0.46 0.35 0.35 0.46 0.41 0.06 ]
[0.35 0.22 0.97 0.13 0.87 0.18 0.24 0.46 0.03 0.62 0.71 0.37 0.38 0.90 1.00 0.88 0.50 0.62 0.49 0.61 0.30 0.29 0.51 0.11 1.00 0.06 0.38 0.86 0.72 0.09 0.44 0.28 0.83 0.58 0.48 0.44 0.10 0.99 0.71 0.54 0.22 0.68 0.04 0.69 0.17 0.01 0.33 0.03 0.70 0.45 0.90 0.08 0.73 0.24 0.62 0.81 0.91 0.82 0.00 0.53 0.97 0.33 0.46 0.84 0.31 0.13 0.98 0.70 0.30 0.19 0.54 0.28 0.24 0.88 ]
[0.68 0.90 0.85 0.89 0.69 0.75 0.36 0.71 0.81 0.84 0.73 0.95 0.41 0.54 0.88 1.00 0.96 0.18 0.98 0.29 0.70 0.28 0.00 0.26 0.77 0.24 0.12 0.48 0.48 0.81 0.04 0.34 0.46 0.74 0.95 0.34 0.24 0.43 0.89 0.50 0.65 0.22 0.21 0.22 0.01 0.22 0.48 0.06 0.99 0.89 0.13 0.04 0.68 0.79 0.27 0.65 0.71 0.37 0.65 0.85 0.26 0.42 0.53 0.12 0.40 0.96 0.63 0.71 0.65 0.20 0.10 0.48 0.77 0.15 ]
[0.49 0.35 0.52 0.07 0.32 0.10 0.00 0.95 0.05 0.22 0.06 0.52 0.73 0.64 0.50 0.96 1.00 0.60 0.86 0.22 0.70 0.63 0.25 0.49 0.64 0.25 0.85 0.93 0.85 0.84 0.52 0.41 0.29 0.77 0.94 0.16 0.25 0.97 0.94 0.39 0.54 0.48 0.94 0.74 0.31 0.36 0.48 0.99 0.20 0.68 0.26 0.85 0.88 0.81 0.86 0.52 0.85 0.42 0.57 0.69 0.56 0.15 0.95 0.72 0.09 0.79 0.30 0.55 0.94 0.91 0.45 0.68 0.58 0.09 ]
[0.89 0.50 0.37 0.74 0.64 0.37 0.02 0.35 0.90 0.06 0.89 0.01 0.81 0.28 0.62 0.18 0.60 1.00 0.54 0.33 0.07 0.45 0.20 0.04 0.08 0.54 0.69 0.83 0.86 0.62 0.51 0.39 0.71 0.49 0.02 0.69 0.04 0.05 0.87 0.77 0.53 0.84 0.72 0.71 0.95 0.33 0.43 0.93 0.53 0.15 0.82 0.35 0.99 0.60 0.63 0.48 0.67 0.81 0.04 0.19 0.73 0.12 0.01 0.49 0.25 0.75 0.10 0.93 0.32 0.27 0.07 0.46 0.84 0.32 ]
[0.38 0.12 0.40 0.13 0.47 0.78 0.50 0.09 0.77 0.06 0.11 0.37 0.12 0.69 0.49 0.98 0.86 0.54 1.00 0.62 0.65 0.21 0.43 0.47 0.63 0.01 0.17 0.06 0.63 0.98 0.24 0.27 0.56 0.27 0.52 0.14 0.36 0.22 0.69 0.48 0.19 0.57 1.00 0.71 0.61 0.35 0.00 0.12 0.13 0.01 0.80 0.31 0.57 0.49 0.25 0.52 0.26 0.18 0.95 0.80 0.79 0.41 0.95 0.47 0.65 0.57 0.08 0.56 0.90 0.83 1.00 0.74 0.61 0.51 ]
[0.52 0.77 0.49 0.27 0.70 0.77 0.44 0.42 0.63 0.61 0.72 0.30 0.18 0.14 0.61 0.29 0.22 0.33 0.62 1.00 0.74 0.74 0.05 0.60 0.16 0.33 0.94 0.38 0.90 0.84 0.80 0.55 0.60 0.27 0.83 0.21 0.38 0.14 0.33 0.48 0.08 0.33 0.97 0.04 0.86 0.82 0.52 0.74 0.54 0.71 0.28 0.25 0.85 0.95 0.87 0.23 0.11 0.15 0.10 0.14 0.67 0.87 0.80 0.76 0.51 0.59 0.92 0.01 0.11 0.76 0.31 0.89 0.70 0.34 ]
