D = 6;
n = [ 3 3 3 3 3 3 ];
N = 26;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 6 ];
m = [
[1.00 0.45 0.36 0.75 0.48 0.05 0.21 0.77 0.04 0.67 0.50 0.73 0.42 0.20 0.18 0.63 0.82 0.50 0.61 0.16 0.82 0.56 0.98 0.75 0.85 0.40 ]
[0.45 1.00 0.90 0.92 0.01 0.28 0.26 0.70 0.07 0.96 0.39 0.60 0.88 0.91 0.40 0.87 0.97 0.63 0.50 0.24 0.88 0.99 0.26 0.63 0.32 0.01 ]
[0.36 0.90 1.00 0.69 0.29 0.55 0.86 0.17 0.08 0.13 0.84 0.76 0.02 0.99 0.52 0.41 0.09 0.05 0.02 0.76 0.97 0.44 0.64 0.97 0.83 0.89 ]
[0.75 0.92 0.69 1.00 0.84 0.64 0.23 0.36 0.86 0.65 0.56 0.32 0.32 0.12 0.46 0.91 0.45 0.10 0.19 0.28 0.58 0.26 0.94 0.21 0.67 0.01 ]
[0.48 0.01 0.29 0.84 1.00 0.71 0.65 0.39 0.14 0.18 0.99 0.28 0.88 0.43 0.51 0.98 0.40 0.56 0.33 0.04 0.89 0.35 0.18 0.73 0.97 0.77 ]
[0.05 0.28 0.55 0.64 0.71 1.00 0.89 0.62 0.06 0.79 0.70 0.55 0.85 0.06 0.39 0.09 0.97 0.78 0.53 0.96 0.33 0.39 0.31 0.92 0.47 0.92 ]
[0.21 0.26 0.86 0.23 0.65 0.89 1.00 0.93 0.46 0.34 0.98 0.22 0.92 0.12 0.68 0.35 0.79 0.69 0.73 0.68 0.95 0.23 0.55 0.41 0.41 0.99 ]
[0.77 0.70 0.17 0.36 0.39 0.62 0.93 1.00 0.65 0.87 0.59 0.13 0.40 0.86 0.94 0.03 0.51 0.69 0.13 0.77 0.04 0.12 0.45 0.52 0.67 0.38 ]
[0.04 0.07 0.08 0.86 0.14 0.06 0.46 0.65 1.00 0.59 0.39 0.43 0.68 0.74 0.38 0.52 0.41 0.54 0.14 0.98 0.48 0.04 0.98 0.12 0.85 0.75 ]
[0.67 0.96 0.13 0.65 0.18 0.79 0.34 0.87 0.59 1.00 0.58 0.46 0.54 0.17 0.45 0.57 0.15 0.21 0.35 0.89 0.58 0.61 0.88 0.27 0.62 0.51 ]
[0.50 0.39 0.84 0.56 0.99 0.70 0.98 0.59 0.39 0.58 1.00 0.32 0.07 0.33 0.28 0.93 0.95 0.57 0.53 0.46 0.81 0.90 0.14 0.05 0.99 0.86 ]
[0.73 0.60 0.76 0.32 0.28 0.55 0.22 0.13 0.43 0.46 0.32 1.00 0.44 0.68 0.57 0.34 0.54 0.80 0.53 0.49 0.50 0.89 0.51 0.98 0.21 0.66 ]
[0.42 0.88 0.02 0.32 0.88 0.85 0.92 0.40 0.68 0.54 0.07 0.44 1.00 0.55 0.27 0.75 0.07 0.80 0.09 0.55 0.20 0.51 0.21 0.37 0.07 0.64 ]
[0.20 0.91 0.99 0.12 0.43 0.06 0.12 0.86 0.74 0.17 0.33 0.68 0.55 1.00 0.34 0.20 0.94 0.51 0.88 0.41 0.39 0.41 0.33 0.99 0.66 0.27 ]
[0.18 0.40 0.52 0.46 0.51 0.39 0.68 0.94 0.38 0.45 0.28 0.57 0.27 0.34 1.00 0.19 0.61 0.87 0.63 0.77 0.27 0.34 0.72 0.69 0.78 0.26 ]
[0.63 0.87 0.41 0.91 0.98 0.09 0.35 0.03 0.52 0.57 0.93 0.34 0.75 0.20 0.19 1.00 0.59 0.13 0.29 0.86 0.27 0.87 0.79 0.31 0.53 0.23 ]
[0.82 0.97 0.09 0.45 0.40 0.97 0.79 0.51 0.41 0.15 0.95 0.54 0.07 0.94 0.61 0.59 1.00 0.68 0.91 0.29 0.65 1.00 0.87 0.68 0.74 0.26 ]
[0.50 0.63 0.05 0.10 0.56 0.78 0.69 0.69 0.54 0.21 0.57 0.80 0.80 0.51 0.87 0.13 0.68 1.00 0.05 0.46 0.61 0.22 0.86 0.89 0.10 0.57 ]
[0.61 0.50 0.02 0.19 0.33 0.53 0.73 0.13 0.14 0.35 0.53 0.53 0.09 0.88 0.63 0.29 0.91 0.05 1.00 0.74 0.76 0.27 0.46 0.95 0.13 0.69 ]
[0.16 0.24 0.76 0.28 0.04 0.96 0.68 0.77 0.98 0.89 0.46 0.49 0.55 0.41 0.77 0.86 0.29 0.46 0.74 1.00 0.92 0.16 0.89 0.41 0.76 0.66 ]
