D = 2;
n = [ 5 5 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.82 0.89 0.16 0.21 0.74 0.88 0.37 0.10 0.95 0.96 0.85 0.87 0.55 0.58 0.09 0.04 0.81 0.83 0.78 0.51 0.27 0.31 0.71 0.37 0.79 0.37 0.60 0.83 0.63 0.67 0.97 0.25 0.95 0.72 0.38 0.90 0.07 0.95 0.26 0.22 0.11 0.85 0.93 0.78 0.06 0.05 0.55 0.76 0.49 0.27 0.84 0.15 0.40 0.20 0.85 0.26 0.12 0.24 0.77 0.58 0.93 0.19 0.38 0.67 0.22 0.25 0.72 0.28 0.70 0.05 0.31 0.39 ]
[0.82 1.00 0.92 0.87 0.38 0.15 0.13 0.01 0.78 0.72 0.49 0.71 0.03 0.72 0.88 0.91 0.64 0.18 0.87 0.03 0.25 0.31 0.07 0.20 0.39 0.72 0.74 0.09 0.86 0.27 0.55 0.97 0.58 0.78 0.59 0.16 0.99 0.08 0.74 0.69 0.93 0.75 0.45 0.69 0.19 0.50 0.61 0.68 0.01 0.43 0.85 0.72 0.96 0.99 0.87 0.70 0.09 0.85 0.85 0.96 0.45 0.64 0.52 0.05 0.83 0.31 0.86 0.38 0.57 0.92 0.50 0.09 0.11 ]
[0.89 0.92 1.00 0.60 0.32 0.80 0.17 0.24 0.14 0.06 0.43 0.90 0.21 0.63 0.02 0.99 0.71 0.44 0.23 0.06 0.33 0.68 0.12 0.88 0.64 0.75 0.19 0.83 0.16 0.81 0.16 0.57 0.14 0.78 0.68 0.36 0.22 0.26 0.05 0.08 0.73 0.82 0.58 0.21 0.34 0.34 0.74 0.40 0.69 0.89 0.00 0.00 0.88 0.26 0.45 0.38 0.17 0.09 0.55 0.38 0.04 0.51 0.29 0.79 0.92 0.98 0.46 0.14 0.42 0.20 0.36 0.58 0.76 ]
[0.16 0.87 0.60 1.00 0.44 0.59 0.03 0.59 0.75 0.46 0.67 0.42 0.92 0.35 0.49 0.07 0.54 0.02 0.61 0.38 0.70 0.65 0.87 0.45 0.93 0.27 0.10 0.61 0.86 0.68 0.16 0.97 0.84 0.47 0.51 0.83 0.92 0.31 0.15 0.18 0.25 0.07 0.70 0.13 0.01 0.41 0.24 0.74 0.06 0.53 0.59 0.32 0.73 0.45 0.73 0.37 0.30 0.42 0.29 0.45 0.01 0.08 0.39 0.17 0.99 0.58 0.77 0.05 0.88 0.25 0.06 0.51 1.00 ]
[0.21 0.38 0.32 0.44 1.00 0.91 0.51 0.05 0.27 0.69 0.03 0.57 0.16 0.56 0.93 0.84 0.52 0.97 0.88 0.62 0.01 0.99 0.46 0.88 0.14 0.45 0.47 0.09 0.88 0.94 0.96 0.21 0.78 0.43 0.76 0.87 0.30 0.34 0.34 0.25 0.97 0.58 0.17 0.92 0.91 0.40 0.31 0.22 0.22 0.86 0.16 0.02 0.38 0.47 0.83 0.79 0.91 0.16 0.90 0.95 0.84 0.45 0.36 0.43 0.97 0.16 0.21 0.04 0.11 0.06 0.94 0.02 0.75 ]
[0.74 0.15 0.80 0.59 0.91 1.00 0.73 0.17 0.89 0.30 0.58 0.56 0.19 0.15 0.47 0.68 0.08 0.57 0.48 0.79 0.54 0.70 0.71 0.74 0.63 0.17 0.09 0.89 0.35 0.28 0.12 0.65 0.26 0.06 0.88 0.60 0.45 0.56 0.01 0.18 0.57 0.94 0.08 0.47 0.31 0.71 0.33 0.95 0.96 0.39 0.74 0.18 0.31 0.46 0.71 0.89 0.39 0.97 0.61 0.85 0.51 0.42 0.81 0.48 0.06 0.09 0.18 0.18 0.43 0.40 0.03 0.38 0.44 ]
[0.88 0.13 0.17 0.03 0.51 0.73 1.00 0.58 0.39 0.28 0.55 0.05 0.05 0.67 0.37 0.81 0.74 0.06 0.41 0.79 0.30 0.55 0.27 0.10 0.63 0.54 0.35 0.80 0.60 0.07 0.67 0.98 1.00 0.39 0.77 0.16 0.93 0.77 0.86 0.27 0.69 0.85 0.13 0.39 0.76 0.04 0.84 0.11 0.05 0.29 0.27 0.62 0.19 0.69 0.29 0.28 0.05 0.48 0.88 0.12 0.55 0.73 0.92 0.10 0.37 0.37 0.98 0.14 0.41 0.52 0.12 0.25 0.48 ]
[0.37 0.01 0.24 0.59 0.05 0.17 0.58 1.00 0.01 0.65 0.11 0.33 0.73 0.82 0.36 0.76 0.47 0.47 0.73 0.36 0.53 0.99 0.04 0.72 0.40 0.70 0.28 0.91 0.40 0.72 0.41 0.63 0.10 0.17 0.31 0.81 0.49 0.67 0.66 0.90 0.13 0.62 0.00 0.54 1.00 0.86 0.48 0.85 0.24 0.97 1.00 0.04 0.21 0.94 0.50 0.36 0.02 0.81 0.66 0.49 0.50 0.71 0.98 0.05 0.23 0.50 0.07 0.18 0.16 0.39 0.64 0.70 0.09 ]
[0.10 0.78 0.14 0.75 0.27 0.89 0.39 0.01 1.00 0.39 0.22 0.31 0.08 0.50 0.53 0.89 0.36 0.73 0.12 0.89 0.19 0.67 0.78 0.74 0.17 0.24 0.51 0.21 0.82 0.25 0.56 0.53 0.60 0.21 0.15 0.85 0.22 0.25 0.71 0.88 0.84 0.35 0.22 0.10 0.06 0.43 0.57 0.83 0.57 0.59 0.76 0.60 0.01 0.06 0.39 0.79 0.72 0.56 0.55 0.04 0.08 0.52 0.53 0.50 0.20 0.43 0.33 0.44 0.68 0.71 0.20 0.75 0.82 ]
[0.95 0.72 0.06 0.46 0.69 0.30 0.28 0.65 0.39 1.00 0.20 0.94 0.81 0.24 0.17 0.15 0.77 0.61 0.39 0.31 0.40 0.97 0.70 0.44 0.20 0.73 0.02 0.41 0.90 0.31 0.21 0.62 0.25 0.46 0.19 0.65 0.13 0.61 0.32 0.32 0.54 0.49 0.96 0.44 0.07 0.96 0.52 0.84 0.12 0.25 0.83 0.32 0.21 0.04 0.29 0.62 0.82 0.04 0.55 0.69 0.26 0.99 0.88 0.53 0.32 0.06 0.83 0.76 0.80 0.09 0.59 0.70 0.85 ]
[0.96 0.49 0.43 0.67 0.03 0.58 0.55 0.11 0.22 0.20 1.00 0.38 0.60 0.82 0.43 0.79 0.93 0.61 0.38 0.39 0.19 0.74 0.65 0.10 0.45 0.23 0.57 0.06 0.09 0.19 0.59 0.13 0.56 0.07 0.67 0.70 0.70 0.43 0.34 0.02 0.71 0.61 0.87 0.27 0.36 0.69 0.04 0.82 0.71 0.76 0.89 0.22 0.17 0.51 0.26 0.07 0.85 0.46 0.21 0.84 0.17 0.91 0.12 0.85 0.81 0.23 0.42 0.51 1.00 0.76 0.34 0.39 0.17 ]
[0.85 0.71 0.90 0.42 0.57 0.56 0.05 0.33 0.31 0.94 0.38 1.00 0.03 0.83 0.68 0.51 0.79 0.56 0.13 0.82 0.07 0.96 0.81 0.41 0.89 0.52 0.97 0.28 0.73 0.84 0.96 0.10 0.90 0.67 0.21 0.56 0.90 0.53 0.50 0.09 0.10 0.58 0.55 0.38 0.79 0.98 0.07 0.76 0.03 0.96 0.56 0.39 0.11 0.42 0.15 0.28 0.89 0.75 0.35 0.37 0.47 0.44 0.50 0.60 0.06 0.65 0.03 0.15 0.26 0.19 0.24 0.70 0.19 ]
[0.87 0.03 0.21 0.92 0.16 0.19 0.05 0.73 0.08 0.81 0.60 0.03 1.00 0.17 0.90 0.68 0.37 0.54 0.05 0.33 0.52 0.40 0.03 0.86 0.22 0.54 0.53 0.04 0.08 0.98 0.05 0.34 0.74 0.06 0.16 0.26 0.24 0.46 0.68 0.74 0.62 0.81 0.50 0.52 0.81 0.64 0.78 0.20 0.71 0.77 0.06 0.41 0.98 0.29 0.59 0.49 0.20 0.55 0.39 0.87 0.37 0.23 0.62 0.29 0.06 0.45 0.89 0.42 0.69 0.98 0.76 0.62 0.34 ]
[0.55 0.72 0.63 0.35 0.56 0.15 0.67 0.82 0.50 0.24 0.82 0.83 0.17 1.00 0.12 0.47 0.04 0.82 0.50 0.01 0.55 0.33 0.65 0.13 0.00 0.43 0.63 0.82 0.53 0.59 0.17 0.66 0.31 0.51 0.32 0.35 0.82 0.72 0.23 0.83 0.69 0.87 0.41 0.59 0.10 0.25 0.43 0.50 0.36 0.30 0.16 0.58 0.53 0.24 0.71 0.90 0.80 0.68 0.19 0.21 0.33 0.61 0.86 0.32 0.26 0.61 0.85 0.01 0.08 0.86 0.64 0.76 0.78 ]
[0.58 0.88 0.02 0.49 0.93 0.47 0.37 0.36 0.53 0.17 0.43 0.68 0.90 0.12 1.00 0.04 0.45 0.77 0.39 0.80 0.88 0.68 0.33 0.37 0.63 0.82 0.15 0.93 0.62 0.22 0.68 0.59 0.22 0.30 0.33 0.63 0.23 0.02 0.03 0.85 0.63 0.42 0.38 0.86 0.53 0.01 0.57 0.42 0.64 0.85 0.41 0.78 0.06 0.56 0.36 0.13 0.75 0.72 0.23 0.52 0.15 0.45 0.21 0.48 0.82 0.96 0.45 0.01 0.40 0.68 0.32 0.84 0.22 ]
[0.09 0.91 0.99 0.07 0.84 0.68 0.81 0.76 0.89 0.15 0.79 0.51 0.68 0.47 0.04 1.00 0.02 0.97 0.06 0.23 0.24 0.24 0.49 0.80 0.92 0.83 0.35 0.96 0.78 0.33 0.02 0.63 0.15 0.99 0.54 0.63 0.13 0.02 0.05 0.84 0.58 0.99 0.74 0.89 0.94 0.08 0.70 0.21 0.28 0.12 0.76 0.77 0.41 1.00 0.21 0.59 0.38 0.46 0.49 0.09 0.28 0.68 0.62 0.16 0.35 0.47 0.35 0.19 0.88 0.03 0.50 0.66 0.52 ]
[0.04 0.64 0.71 0.54 0.52 0.08 0.74 0.47 0.36 0.77 0.93 0.79 0.37 0.04 0.45 0.02 1.00 0.73 0.54 0.36 0.65 0.15 0.70 0.09 0.79 0.94 0.90 0.76 0.44 0.56 0.22 0.47 0.40 0.11 0.12 0.88 0.31 0.56 0.81 0.07 0.58 0.50 0.62 0.52 0.19 0.46 0.57 0.19 0.19 0.79 0.58 0.03 0.36 0.72 0.33 0.27 0.93 0.98 0.93 0.06 0.63 0.67 0.26 0.73 0.71 0.24 0.71 0.30 0.72 0.79 0.79 0.21 0.39 ]
[0.81 0.18 0.44 0.02 0.97 0.57 0.06 0.47 0.73 0.61 0.61 0.56 0.54 0.82 0.77 0.97 0.73 1.00 0.92 0.68 0.89 0.98 0.65 0.99 0.23 0.67 0.59 0.98 0.06 0.52 0.45 0.20 0.13 0.40 0.02 0.53 0.67 0.51 0.05 0.81 0.43 0.29 0.04 0.77 0.94 0.58 0.75 0.76 0.99 0.42 0.80 0.12 0.40 0.67 0.65 0.20 0.30 0.03 0.28 0.32 0.74 0.82 0.59 0.25 0.69 0.44 0.65 0.44 0.04 0.32 0.38 0.27 0.24 ]
[0.83 0.87 0.23 0.61 0.88 0.48 0.41 0.73 0.12 0.39 0.38 0.13 0.05 0.50 0.39 0.06 0.54 0.92 1.00 0.35 0.13 0.55 0.33 0.94 0.30 0.39 0.58 0.17 0.43 0.14 0.30 0.13 0.83 0.47 0.46 0.47 0.40 0.45 0.57 0.71 0.38 0.75 0.22 0.10 0.18 0.99 0.64 0.20 0.60 0.72 0.66 0.48 0.63 0.22 0.06 0.66 0.17 0.87 0.65 0.57 0.07 0.63 0.31 0.65 0.13 0.06 0.68 0.60 0.77 0.65 0.08 0.34 0.89 ]
[0.78 0.03 0.06 0.38 0.62 0.79 0.79 0.36 0.89 0.31 0.39 0.82 0.33 0.01 0.80 0.23 0.36 0.68 0.35 1.00 0.05 0.56 0.33 0.24 0.08 0.39 0.33 0.82 0.11 0.03 0.82 0.26 0.90 0.40 0.55 0.96 0.99 0.59 0.52 0.59 0.89 0.37 0.93 0.06 0.06 0.70 0.89 0.99 0.50 0.40 0.25 0.40 0.69 0.44 0.03 0.82 0.19 0.93 0.77 0.87 0.08 0.03 1.00 0.24 0.12 0.01 0.00 0.57 0.35 0.29 0.42 0.78 0.07 ]
