D = 2;
n = [ 1 1 ];
N = 24;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.34 0.30 0.61 0.80 0.17 0.42 0.20 0.37 0.60 0.83 0.34 0.91 0.58 0.79 0.49 0.75 0.86 0.91 0.54 0.37 0.42 0.86 0.62 ]
[0.34 1.00 0.57 0.21 0.28 0.23 0.94 0.03 0.07 0.28 0.39 0.32 0.42 0.55 0.84 0.22 0.41 0.25 0.57 0.48 0.14 0.05 0.26 0.58 ]
[0.30 0.57 1.00 0.01 0.75 0.48 0.42 0.54 0.22 0.84 0.58 0.08 0.40 0.86 0.15 0.58 0.50 0.39 0.25 0.05 0.81 0.80 0.72 0.25 ]
[0.61 0.21 0.01 1.00 0.89 0.56 0.85 0.49 0.41 0.30 0.76 0.69 0.95 0.70 0.07 0.62 0.15 0.31 0.76 0.30 0.63 0.51 0.69 0.31 ]
[0.80 0.28 0.75 0.89 1.00 0.74 0.44 0.22 0.99 0.23 0.51 0.42 0.73 0.88 0.50 0.47 0.47 0.41 0.43 0.35 0.94 0.43 0.84 0.44 ]
[0.17 0.23 0.48 0.56 0.74 1.00 0.45 0.35 0.27 0.14 0.63 0.81 0.22 0.13 0.61 0.68 0.57 0.53 0.11 0.17 0.68 0.45 0.37 0.51 ]
[0.42 0.94 0.42 0.85 0.44 0.45 1.00 0.64 0.43 0.26 0.89 0.52 0.36 0.69 0.06 0.89 0.49 0.76 0.25 0.99 0.79 0.52 0.75 0.83 ]
[0.20 0.03 0.54 0.49 0.22 0.35 0.64 1.00 0.39 0.01 0.10 0.92 0.29 0.71 0.49 0.41 0.85 0.52 0.93 0.53 0.34 0.72 0.80 0.74 ]
[0.37 0.07 0.22 0.41 0.99 0.27 0.43 0.39 1.00 0.96 0.77 0.24 0.23 0.38 0.27 0.77 0.66 0.04 0.69 0.76 0.83 0.10 0.70 0.11 ]
[0.60 0.28 0.84 0.30 0.23 0.14 0.26 0.01 0.96 1.00 0.66 0.02 0.97 0.80 0.04 0.19 0.88 0.29 0.68 0.13 0.40 0.79 0.70 0.06 ]
[0.83 0.39 0.58 0.76 0.51 0.63 0.89 0.10 0.77 0.66 1.00 0.40 0.42 0.19 0.48 0.79 0.01 0.26 0.82 0.90 0.04 0.25 0.59 0.77 ]
[0.34 0.32 0.08 0.69 0.42 0.81 0.52 0.92 0.24 0.02 0.40 1.00 0.76 0.50 0.24 0.29 0.09 0.99 0.90 0.73 0.82 0.76 0.80 0.28 ]
[0.91 0.42 0.40 0.95 0.73 0.22 0.36 0.29 0.23 0.97 0.42 0.76 1.00 0.86 0.91 0.32 0.82 0.28 0.65 0.01 1.00 0.32 0.26 0.05 ]
[0.58 0.55 0.86 0.70 0.88 0.13 0.69 0.71 0.38 0.80 0.19 0.50 0.86 1.00 0.74 0.86 0.31 0.93 0.01 0.00 0.02 0.75 0.17 0.08 ]
[0.79 0.84 0.15 0.07 0.50 0.61 0.06 0.49 0.27 0.04 0.48 0.24 0.91 0.74 1.00 0.02 0.20 0.33 0.22 0.68 0.26 0.96 0.38 0.04 ]
[0.49 0.22 0.58 0.62 0.47 0.68 0.89 0.41 0.77 0.19 0.79 0.29 0.32 0.86 0.02 1.00 0.74 0.33 0.94 0.56 0.81 0.69 0.72 0.74 ]
[0.75 0.41 0.50 0.15 0.47 0.57 0.49 0.85 0.66 0.88 0.01 0.09 0.82 0.31 0.20 0.74 1.00 0.62 0.13 0.10 0.35 0.95 1.00 0.50 ]
[0.86 0.25 0.39 0.31 0.41 0.53 0.76 0.52 0.04 0.29 0.26 0.99 0.28 0.93 0.33 0.33 0.62 1.00 0.58 0.78 0.97 0.88 0.00 0.61 ]
[0.91 0.57 0.25 0.76 0.43 0.11 0.25 0.93 0.69 0.68 0.82 0.90 0.65 0.01 0.22 0.94 0.13 0.58 1.00 0.36 0.41 0.83 0.34 0.53 ]
[0.54 0.48 0.05 0.30 0.35 0.17 0.99 0.53 0.76 0.13 0.90 0.73 0.01 0.00 0.68 0.56 0.10 0.78 0.36 1.00 0.08 0.38 0.76 0.83 ]
[0.37 0.14 0.81 0.63 0.94 0.68 0.79 0.34 0.83 0.40 0.04 0.82 1.00 0.02 0.26 0.81 0.35 0.97 0.41 0.08 1.00 0.82 0.39 0.60 ]
[0.42 0.05 0.80 0.51 0.43 0.45 0.52 0.72 0.10 0.79 0.25 0.76 0.32 0.75 0.96 0.69 0.95 0.88 0.83 0.38 0.82 1.00 0.24 0.53 ]
[0.86 0.26 0.72 0.69 0.84 0.37 0.75 0.80 0.70 0.70 0.59 0.80 0.26 0.17 0.38 0.72 1.00 0.00 0.34 0.76 0.39 0.24 1.00 0.74 ]
[0.62 0.58 0.25 0.31 0.44 0.51 0.83 0.74 0.11 0.06 0.77 0.28 0.05 0.08 0.04 0.74 0.50 0.61 0.53 0.83 0.60 0.53 0.74 1.00 ]
];
