D = 6;
n = [ 3 3 3 3 3 3 ];
N = 27;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.59 0.12 0.99 0.64 0.80 0.49 0.34 0.51 0.69 0.22 0.80 0.46 0.49 0.75 0.76 0.12 0.83 0.88 0.50 0.76 0.40 0.45 0.97 0.14 0.56 0.93 ]
[0.59 1.00 0.75 0.81 0.87 0.80 0.14 0.71 0.74 0.82 0.86 0.95 0.03 0.63 0.36 0.11 0.98 0.53 0.22 0.36 0.59 0.80 0.03 0.47 0.41 0.47 0.64 ]
[0.12 0.75 1.00 0.07 0.80 0.65 0.29 0.83 0.18 0.84 0.66 0.56 0.58 0.66 0.39 0.17 0.26 0.01 0.48 0.33 0.03 0.86 0.07 0.04 0.57 0.85 0.41 ]
[0.99 0.81 0.07 1.00 0.54 0.36 0.78 0.86 0.37 0.01 0.78 0.78 0.50 0.58 0.31 0.72 0.63 0.10 0.12 0.68 0.93 0.15 0.00 0.74 0.99 0.83 0.64 ]
[0.64 0.87 0.80 0.54 1.00 0.72 0.05 0.48 0.70 0.31 0.49 0.62 0.81 0.61 1.00 0.34 0.88 0.33 0.60 0.25 1.00 0.90 0.25 0.64 0.82 0.73 0.19 ]
[0.80 0.80 0.65 0.36 0.72 1.00 0.57 0.04 0.59 0.99 0.71 0.89 0.57 0.09 0.97 0.77 0.28 0.69 0.30 0.62 0.12 0.38 0.69 0.30 0.05 0.60 0.12 ]
[0.49 0.14 0.29 0.78 0.05 0.57 1.00 0.95 0.84 0.04 0.89 0.83 0.66 0.94 0.97 0.58 0.07 0.47 0.55 0.19 0.97 0.64 0.50 0.69 0.83 0.39 0.87 ]
[0.34 0.71 0.83 0.86 0.48 0.04 0.95 1.00 0.43 0.45 0.57 0.38 0.84 0.14 0.84 0.00 0.70 0.12 0.07 0.21 0.68 0.77 0.42 0.93 0.44 0.65 0.94 ]
[0.51 0.74 0.18 0.37 0.70 0.59 0.84 0.43 1.00 0.44 0.55 0.16 0.53 0.69 0.50 0.42 0.19 0.39 0.61 0.90 0.41 0.51 0.17 0.24 0.64 0.81 0.45 ]
[0.69 0.82 0.84 0.01 0.31 0.99 0.04 0.45 0.44 1.00 0.17 0.12 0.76 0.24 0.51 0.59 0.64 0.46 0.42 0.89 0.55 0.60 0.48 0.90 0.41 0.05 0.18 ]
[0.22 0.86 0.66 0.78 0.49 0.71 0.89 0.57 0.55 0.17 1.00 0.67 0.22 0.07 0.67 0.25 0.28 0.99 0.53 0.82 0.11 0.94 0.67 0.12 0.34 0.47 0.24 ]
[0.80 0.95 0.56 0.78 0.62 0.89 0.83 0.38 0.16 0.12 0.67 1.00 0.37 0.01 0.40 0.74 0.65 0.85 0.75 0.98 0.64 0.78 0.74 0.51 0.91 0.90 0.92 ]
[0.46 0.03 0.58 0.50 0.81 0.57 0.66 0.84 0.53 0.76 0.22 0.37 1.00 0.11 0.55 0.53 0.82 0.22 0.79 0.54 0.17 0.54 0.45 0.56 0.98 0.34 0.22 ]
[0.49 0.63 0.66 0.58 0.61 0.09 0.94 0.14 0.69 0.24 0.07 0.01 0.11 1.00 0.11 0.07 0.28 0.31 0.46 0.13 0.47 0.68 0.57 0.70 0.31 0.56 0.00 ]
[0.75 0.36 0.39 0.31 1.00 0.97 0.97 0.84 0.50 0.51 0.67 0.40 0.55 0.11 1.00 0.11 0.04 0.70 0.14 0.23 0.56 0.87 0.79 0.66 0.70 0.02 0.04 ]
[0.76 0.11 0.17 0.72 0.34 0.77 0.58 0.00 0.42 0.59 0.25 0.74 0.53 0.07 0.11 1.00 0.03 0.37 0.88 0.69 0.20 0.97 0.29 0.46 0.92 0.63 0.01 ]
[0.12 0.98 0.26 0.63 0.88 0.28 0.07 0.70 0.19 0.64 0.28 0.65 0.82 0.28 0.04 0.03 1.00 0.29 0.79 0.43 0.45 0.68 0.98 0.55 0.72 0.63 0.59 ]
[0.83 0.53 0.01 0.10 0.33 0.69 0.47 0.12 0.39 0.46 0.99 0.85 0.22 0.31 0.70 0.37 0.29 1.00 0.60 0.36 0.49 0.19 0.33 0.35 0.07 0.54 0.02 ]
[0.88 0.22 0.48 0.12 0.60 0.30 0.55 0.07 0.61 0.42 0.53 0.75 0.79 0.46 0.14 0.88 0.79 0.60 1.00 0.82 0.14 0.57 0.20 0.19 0.78 0.71 0.53 ]
[0.50 0.36 0.33 0.68 0.25 0.62 0.19 0.21 0.90 0.89 0.82 0.98 0.54 0.13 0.23 0.69 0.43 0.36 0.82 1.00 0.56 0.90 0.59 0.14 0.12 0.97 0.99 ]
[0.76 0.59 0.03 0.93 1.00 0.12 0.97 0.68 0.41 0.55 0.11 0.64 0.17 0.47 0.56 0.20 0.45 0.49 0.14 0.56 1.00 0.08 0.20 0.90 0.80 0.88 0.32 ]
[0.40 0.80 0.86 0.15 0.90 0.38 0.64 0.77 0.51 0.60 0.94 0.78 0.54 0.68 0.87 0.97 0.68 0.19 0.57 0.90 0.08 1.00 0.65 0.82 0.70 0.05 0.34 ]
[0.45 0.03 0.07 0.00 0.25 0.69 0.50 0.42 0.17 0.48 0.67 0.74 0.45 0.57 0.79 0.29 0.98 0.33 0.20 0.59 0.20 0.65 1.00 0.17 0.80 0.22 0.19 ]
[0.97 0.47 0.04 0.74 0.64 0.30 0.69 0.93 0.24 0.90 0.12 0.51 0.56 0.70 0.66 0.46 0.55 0.35 0.19 0.14 0.90 0.82 0.17 1.00 0.87 0.78 0.56 ]
[0.14 0.41 0.57 0.99 0.82 0.05 0.83 0.44 0.64 0.41 0.34 0.91 0.98 0.31 0.70 0.92 0.72 0.07 0.78 0.12 0.80 0.70 0.80 0.87 1.00 0.21 0.15 ]
[0.56 0.47 0.85 0.83 0.73 0.60 0.39 0.65 0.81 0.05 0.47 0.90 0.34 0.56 0.02 0.63 0.63 0.54 0.71 0.97 0.88 0.05 0.22 0.78 0.21 1.00 0.31 ]
[0.93 0.64 0.41 0.64 0.19 0.12 0.87 0.94 0.45 0.18 0.24 0.92 0.22 0.00 0.04 0.01 0.59 0.02 0.53 0.99 0.32 0.34 0.19 0.56 0.15 0.31 1.00 ]
];
