D = 2;
n = [ 1 1 ];
N = 45;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.33 0.87 0.53 0.30 0.06 0.04 0.82 0.11 0.21 0.89 0.17 0.38 0.35 0.37 0.27 0.69 0.09 0.87 0.36 0.10 0.01 0.61 0.51 0.90 0.68 0.40 0.63 0.03 0.82 0.44 0.43 0.95 0.77 0.13 0.58 0.96 0.72 0.86 0.42 0.72 0.16 0.97 0.53 ]
[0.46 1.00 0.58 0.73 0.39 0.58 0.16 0.35 0.78 0.55 0.02 0.42 0.98 0.99 0.28 0.44 0.66 0.11 0.64 0.63 0.33 0.93 0.77 0.27 0.27 0.68 0.99 0.52 0.06 0.15 0.64 0.16 0.27 0.16 0.24 0.22 0.62 0.74 0.81 0.00 0.70 0.04 0.98 0.68 0.59 ]
[0.33 0.58 1.00 0.64 0.49 0.77 0.13 0.19 0.29 0.41 0.74 0.50 1.00 0.19 0.71 0.40 0.46 0.67 0.28 0.60 0.10 0.00 0.83 0.91 0.92 0.09 0.21 0.75 0.50 0.42 0.36 0.79 0.99 0.57 0.95 0.85 0.94 0.60 0.59 0.48 0.81 0.99 0.08 0.06 0.63 ]
[0.87 0.73 0.64 1.00 0.12 0.27 0.71 0.40 0.83 0.15 0.02 0.69 0.60 0.76 0.50 0.63 0.28 0.04 0.06 0.82 0.95 0.11 0.59 0.55 0.55 0.12 0.79 0.69 0.16 0.97 0.67 0.67 0.64 0.75 0.40 0.04 0.38 0.50 0.34 0.75 0.45 0.89 0.36 0.13 0.36 ]
[0.53 0.39 0.49 0.12 1.00 0.38 0.69 0.79 0.78 0.41 0.14 0.45 0.48 0.83 0.78 0.58 0.49 0.35 0.06 0.29 0.26 0.42 0.55 0.16 0.67 0.62 0.41 0.82 0.78 0.16 0.40 0.79 0.44 0.80 0.08 0.70 0.21 0.24 0.68 0.19 0.15 0.18 0.35 0.84 0.56 ]
[0.30 0.58 0.77 0.27 0.38 1.00 0.26 0.71 0.63 0.59 0.09 0.90 0.90 0.04 0.60 0.60 0.66 0.74 0.34 0.74 0.44 0.73 0.92 0.56 0.92 0.90 0.78 0.17 0.61 0.00 0.81 0.41 0.82 0.52 0.10 0.52 0.25 0.94 0.17 0.03 0.02 0.15 0.84 0.36 0.09 ]
[0.06 0.16 0.13 0.71 0.69 0.26 1.00 0.18 0.58 0.13 0.28 0.37 0.24 0.90 0.73 0.99 0.22 0.03 0.13 0.78 0.78 0.56 0.55 0.49 0.34 0.36 0.11 0.24 0.59 0.05 0.99 0.79 0.87 0.83 0.18 0.22 0.84 0.50 0.13 0.98 0.55 0.29 0.24 0.66 0.80 ]
[0.04 0.35 0.19 0.40 0.79 0.71 0.18 1.00 0.05 0.71 0.58 0.53 0.41 0.23 0.10 0.74 0.97 0.53 0.41 0.76 0.75 0.63 0.65 0.27 0.03 0.70 0.46 0.52 0.76 0.15 0.42 0.52 0.07 0.66 0.80 0.85 0.31 0.14 0.40 0.79 0.28 0.70 0.19 0.35 0.43 ]
[0.82 0.78 0.29 0.83 0.78 0.63 0.58 0.05 1.00 0.13 0.40 0.80 0.82 0.31 0.99 0.40 0.40 0.11 0.60 0.94 0.25 0.90 0.01 0.99 0.22 0.91 0.18 0.86 0.98 0.82 0.32 0.12 0.81 0.60 0.49 0.07 0.23 0.73 0.15 0.78 0.55 0.48 0.19 0.05 0.90 ]
[0.11 0.55 0.41 0.15 0.41 0.59 0.13 0.71 0.13 1.00 0.41 0.13 0.96 0.55 0.43 0.90 0.29 0.21 0.81 0.16 0.36 0.74 0.94 0.07 0.81 0.63 0.35 0.97 1.00 0.99 0.49 0.43 0.38 0.79 0.62 0.95 0.39 0.26 0.87 0.01 0.39 0.08 0.63 0.19 0.21 ]
