D = 2;
n = [ 1 1 ];
N = 56;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.16 0.63 0.60 0.07 0.87 0.22 0.69 0.72 0.80 0.28 0.41 0.26 0.48 0.13 0.12 0.46 0.08 0.83 0.13 0.17 0.64 0.46 0.45 0.32 0.08 0.06 0.13 0.71 0.97 0.23 0.42 0.62 0.61 0.39 0.46 0.58 0.93 0.05 0.37 0.98 0.59 0.03 0.35 0.77 0.38 0.47 0.75 0.49 0.01 0.96 0.72 0.19 0.26 0.25 ]
[0.04 1.00 0.71 0.62 0.94 0.65 0.24 0.85 0.72 0.25 0.08 0.32 0.66 0.71 0.14 0.55 0.54 0.26 0.53 0.33 0.33 0.38 0.46 0.95 0.29 0.78 0.64 0.39 0.34 0.47 0.87 0.86 0.81 0.82 0.03 1.00 0.29 0.84 0.89 0.43 0.34 0.94 0.07 0.67 0.58 0.33 0.47 0.27 0.83 0.87 0.53 0.87 0.78 0.17 0.82 0.46 ]
[0.16 0.71 1.00 0.19 0.05 0.69 0.60 0.45 0.22 0.12 0.55 0.39 0.24 0.49 0.03 0.26 0.62 0.20 0.50 0.59 0.52 0.71 0.01 0.68 0.73 0.70 0.69 0.92 0.09 0.98 0.47 0.00 0.34 0.67 0.78 0.15 0.82 0.47 0.62 0.51 0.23 0.47 0.66 0.79 0.37 0.26 0.86 0.64 0.43 0.01 0.73 0.56 0.11 0.51 0.91 0.27 ]
[0.63 0.62 0.19 1.00 0.82 0.85 0.13 0.30 0.94 0.13 0.77 0.92 0.86 0.59 0.44 0.03 0.21 0.24 0.35 0.88 0.20 0.81 0.41 0.78 0.01 0.00 0.22 0.03 0.55 0.80 0.57 0.39 0.53 0.86 0.12 0.94 0.05 0.94 0.89 0.05 0.16 0.22 0.98 0.65 0.55 0.06 0.15 0.72 0.69 0.83 0.55 0.08 0.22 0.16 0.20 0.84 ]
[0.60 0.94 0.05 0.82 1.00 0.95 0.07 0.64 0.46 0.22 0.21 0.99 0.54 0.00 0.72 0.73 0.07 0.51 0.04 0.71 0.43 0.62 0.10 0.59 0.34 0.11 0.10 0.97 0.70 0.86 0.41 0.20 0.33 0.11 0.97 0.56 0.23 0.57 0.31 0.32 0.99 0.32 0.76 0.12 0.89 0.35 0.22 0.77 0.93 0.56 0.52 0.36 0.01 0.31 0.92 0.82 ]
[0.07 0.65 0.69 0.85 0.95 1.00 0.95 0.39 0.24 0.23 0.14 0.36 0.55 0.89 0.08 0.80 0.78 0.80 0.91 0.31 0.04 0.64 0.05 0.53 0.19 0.82 0.13 0.79 0.33 0.65 0.90 0.23 0.69 0.56 0.84 0.18 0.78 0.06 0.97 0.34 0.18 0.37 0.08 0.83 0.32 0.11 0.98 0.07 0.53 0.57 0.75 0.93 0.14 0.46 0.29 0.83 ]
[0.87 0.24 0.60 0.13 0.07 0.95 1.00 0.07 0.69 0.60 0.77 0.10 0.47 0.41 0.41 0.74 0.84 0.40 0.25 0.02 0.33 0.67 0.44 1.00 0.44 0.58 0.39 0.11 0.41 0.22 0.28 0.89 0.74 0.95 0.48 0.83 0.66 0.80 0.36 0.26 0.41 0.02 0.25 0.25 0.67 0.91 0.57 0.59 0.66 0.83 0.26 0.73 0.81 0.40 0.71 0.40 ]
[0.22 0.85 0.45 0.30 0.64 0.39 0.07 1.00 0.54 0.95 0.55 0.13 0.67 0.65 0.92 0.41 0.75 0.29 0.78 0.66 0.29 0.82 0.54 0.80 0.65 0.33 0.21 0.67 0.56 0.72 0.66 0.37 0.24 0.28 0.77 0.94 0.56 0.38 0.38 0.09 0.19 0.52 0.07 0.99 0.63 0.41 0.03 0.34 0.34 0.40 0.72 0.58 0.92 0.42 0.01 0.13 ]
[0.69 0.72 0.22 0.94 0.46 0.24 0.69 0.54 1.00 0.29 0.44 0.26 0.63 0.10 0.79 0.40 0.81 0.01 0.18 0.32 0.37 0.25 0.21 0.10 0.03 0.51 0.16 0.15 0.97 0.43 0.39 0.98 0.96 0.85 0.12 0.29 0.12 0.20 0.93 0.17 0.80 0.58 0.54 0.83 0.51 0.45 0.28 0.48 0.47 0.74 0.64 0.35 0.46 0.49 0.69 0.59 ]
[0.72 0.25 0.12 0.13 0.22 0.23 0.60 0.95 0.29 1.00 0.30 0.72 0.45 0.89 0.86 0.21 0.18 0.66 0.23 0.90 0.69 0.11 0.80 0.94 0.59 0.56 0.69 0.69 0.02 0.48 0.34 0.20 0.76 0.46 0.82 0.94 0.12 0.32 0.57 0.53 0.54 0.69 0.35 0.12 0.92 0.88 0.16 0.66 0.46 0.99 0.96 0.63 0.68 0.88 0.51 0.82 ]
[0.80 0.08 0.55 0.77 0.21 0.14 0.77 0.55 0.44 0.30 1.00 0.09 0.20 0.68 0.35 0.29 0.80 0.06 0.06 0.38 0.93 0.79 0.24 0.10 0.48 0.32 0.02 0.27 0.94 0.09 0.16 0.72 0.79 0.19 0.72 0.38 0.41 0.59 0.06 0.85 0.56 0.74 0.30 0.41 0.06 0.23 0.72 0.02 0.67 0.33 0.73 0.71 0.30 0.25 1.00 0.00 ]
[0.28 0.32 0.39 0.92 0.99 0.36 0.10 0.13 0.26 0.72 0.09 1.00 0.87 0.47 0.39 0.01 0.66 0.39 0.37 0.19 0.66 0.70 0.40 0.24 0.64 0.05 0.54 0.76 0.76 0.34 0.78 0.12 0.64 0.22 0.84 0.45 0.49 0.33 0.16 0.06 0.81 0.59 0.39 0.39 0.04 0.43 0.44 0.36 0.28 0.48 0.17 0.82 0.72 0.67 0.94 0.30 ]
[0.41 0.66 0.24 0.86 0.54 0.55 0.47 0.67 0.63 0.45 0.20 0.87 1.00 0.53 0.36 0.58 0.33 0.51 0.15 0.35 0.49 0.55 0.60 0.33 0.61 0.70 0.60 0.81 0.49 0.60 0.61 0.02 0.74 0.73 0.50 0.13 0.99 0.92 0.82 0.51 0.85 0.25 0.46 0.61 0.35 0.87 0.98 0.97 0.78 0.29 0.55 0.82 0.72 0.93 0.43 0.11 ]
[0.26 0.71 0.49 0.59 0.00 0.89 0.41 0.65 0.10 0.89 0.68 0.47 0.53 1.00 0.42 0.14 0.33 0.11 0.13 0.16 0.19 0.06 0.97 0.63 0.48 0.84 0.05 0.85 0.04 0.99 0.56 0.71 0.65 0.37 0.94 0.21 0.32 0.16 0.91 0.36 0.23 0.28 0.36 0.95 0.08 0.89 0.10 0.22 0.72 0.29 0.59 0.99 0.64 0.39 0.96 0.85 ]
