D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 43;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.21 0.78 0.44 0.73 0.04 0.78 0.18 0.25 0.43 0.95 0.56 0.17 0.21 0.57 0.48 0.25 0.78 0.70 0.44 0.78 0.74 0.13 0.09 0.63 0.76 0.68 0.16 0.93 0.45 0.07 0.11 0.10 0.99 0.66 0.17 0.18 0.39 0.21 0.21 0.97 0.79 0.47 ]
[0.21 1.00 0.46 0.76 0.89 0.09 0.43 0.43 0.90 0.71 0.62 0.99 0.40 0.15 0.12 0.41 0.20 0.84 0.04 0.88 0.44 0.79 0.91 0.03 0.75 0.42 0.77 0.93 0.53 0.02 0.99 0.52 0.74 0.89 0.04 0.17 0.35 0.68 0.75 0.73 0.99 0.66 0.22 ]
[0.78 0.46 1.00 0.96 0.68 0.06 0.98 0.96 0.78 0.24 0.19 0.38 0.80 0.37 0.69 0.22 0.01 0.27 0.30 0.11 0.50 0.51 0.29 0.19 0.02 0.78 0.07 0.11 0.22 0.98 0.92 0.49 0.37 0.61 0.03 0.13 0.32 0.71 0.45 0.09 0.05 0.48 0.88 ]
[0.44 0.76 0.96 1.00 0.04 0.45 0.55 0.68 0.28 0.44 0.38 0.02 0.75 0.31 0.47 0.67 0.18 0.74 0.50 0.24 0.24 0.57 0.34 0.57 0.91 0.70 0.23 0.52 0.42 0.52 0.57 0.96 0.43 0.76 0.05 0.20 0.75 0.19 0.68 0.31 0.30 0.15 0.38 ]
[0.73 0.89 0.68 0.04 1.00 0.07 0.84 0.38 0.84 0.38 0.34 0.31 0.42 0.95 0.29 0.91 0.82 0.97 0.73 0.29 0.35 0.56 0.01 0.55 0.56 0.25 0.43 0.69 0.35 0.88 0.93 0.67 0.58 0.53 0.11 0.70 0.44 0.31 0.06 0.25 0.75 0.31 0.35 ]
[0.04 0.09 0.06 0.45 0.07 1.00 0.61 0.09 0.96 0.81 0.39 0.52 0.04 0.93 0.93 0.26 0.31 0.31 0.68 0.42 0.19 0.71 0.68 0.55 0.77 0.71 0.18 0.36 0.57 0.08 0.03 0.10 0.87 0.91 0.83 0.16 0.66 0.76 0.40 0.78 0.22 0.96 0.79 ]
[0.78 0.43 0.98 0.55 0.84 0.61 1.00 0.12 0.35 0.58 0.36 0.50 0.72 0.34 0.69 0.03 1.00 0.58 0.53 0.89 0.67 0.46 0.00 0.59 0.65 0.73 0.17 0.50 0.23 0.69 0.56 0.07 0.60 0.30 0.41 0.59 0.69 0.74 0.96 0.89 0.41 0.67 0.85 ]
[0.18 0.43 0.96 0.68 0.38 0.09 0.12 1.00 0.44 0.55 0.86 0.31 0.58 0.92 0.18 0.95 0.15 0.42 0.06 0.83 0.89 0.43 0.40 0.29 0.38 0.23 0.71 0.00 0.30 0.90 0.77 0.68 0.28 0.51 0.31 0.38 0.39 0.06 0.33 0.84 0.03 0.67 0.12 ]
[0.25 0.90 0.78 0.28 0.84 0.96 0.35 0.44 1.00 0.75 0.65 0.87 0.26 0.52 0.82 0.16 0.21 0.10 0.11 0.64 0.10 0.86 0.59 0.36 0.15 0.99 0.06 0.54 0.69 0.91 0.87 0.97 0.35 0.71 0.09 0.42 0.80 0.86 0.55 0.04 0.82 0.04 0.26 ]
[0.43 0.71 0.24 0.44 0.38 0.81 0.58 0.55 0.75 1.00 0.11 0.31 0.39 0.26 0.17 0.25 0.22 0.21 0.33 0.06 0.57 0.24 0.73 0.45 0.01 0.67 0.77 0.34 0.15 0.30 0.16 0.91 0.25 0.96 0.82 0.76 0.67 0.75 0.20 0.22 0.85 0.19 0.63 ]
[0.95 0.62 0.19 0.38 0.34 0.39 0.36 0.86 0.65 0.11 1.00 0.73 0.43 0.07 0.91 0.02 0.76 0.49 0.94 0.10 0.59 0.56 0.32 0.69 0.40 0.11 0.27 0.19 0.71 0.43 0.65 0.92 0.08 0.30 0.67 0.81 0.23 0.54 0.65 0.15 0.41 0.98 0.38 ]
[0.56 0.99 0.38 0.02 0.31 0.52 0.50 0.31 0.87 0.31 0.73 1.00 0.84 0.46 0.98 0.80 0.52 0.15 0.24 0.08 0.39 0.70 0.83 0.43 0.66 0.45 0.11 0.90 0.90 0.29 0.19 0.46 0.96 0.62 0.02 0.73 0.83 0.23 0.33 0.28 0.01 0.87 0.69 ]
[0.17 0.40 0.80 0.75 0.42 0.04 0.72 0.58 0.26 0.39 0.43 0.84 1.00 0.93 0.04 0.76 0.09 0.78 0.50 0.53 0.24 0.42 0.17 0.22 0.90 0.03 0.38 0.15 0.81 0.33 0.77 0.54 0.74 0.98 0.94 0.06 0.65 0.59 0.24 0.65 0.46 0.49 0.80 ]
[0.21 0.15 0.37 0.31 0.95 0.93 0.34 0.92 0.52 0.26 0.07 0.46 0.93 1.00 0.84 0.65 0.74 0.97 0.38 0.60 0.85 0.26 0.72 0.01 0.24 0.37 0.41 0.41 0.48 0.52 0.49 0.66 0.91 0.94 0.82 0.28 0.12 0.72 0.89 0.68 0.41 0.52 0.35 ]
