D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 33;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 ];
m = [
[1.00 0.73 0.38 0.68 0.37 0.09 0.15 0.39 0.29 0.73 0.06 0.55 0.81 0.24 0.94 0.09 0.27 0.31 0.98 0.27 0.01 0.17 0.07 0.40 0.87 0.36 0.41 0.68 0.13 0.51 0.27 0.60 0.20 ]
[0.73 1.00 0.49 0.06 0.35 0.00 0.95 0.71 0.90 0.91 0.98 0.31 0.62 0.72 0.82 0.99 0.87 0.15 0.49 0.65 0.25 0.88 0.54 0.67 0.78 0.30 0.18 0.71 0.10 0.19 0.33 0.53 0.52 ]
[0.38 0.49 1.00 0.02 0.52 0.81 0.99 0.05 0.66 0.74 0.12 0.88 0.08 0.92 0.22 0.13 0.37 0.06 0.63 0.74 0.86 0.64 0.24 0.66 0.93 0.09 0.68 0.31 0.82 0.77 0.62 0.18 0.93 ]
[0.68 0.06 0.02 1.00 0.16 0.37 0.93 0.25 0.50 0.46 0.04 0.13 0.21 0.88 0.96 0.28 0.14 0.68 0.84 0.25 0.71 0.41 0.71 0.06 0.05 0.82 0.02 0.38 0.90 0.85 0.77 0.29 0.33 ]
[0.37 0.35 0.52 0.16 1.00 0.30 0.91 0.56 0.15 0.06 0.22 0.72 0.68 0.73 0.05 0.90 0.02 0.75 0.06 0.43 0.90 0.76 0.35 0.62 0.61 0.22 0.96 0.62 0.34 0.95 0.20 0.65 0.75 ]
[0.09 0.00 0.81 0.37 0.30 1.00 0.91 0.18 0.28 0.33 0.77 0.24 0.67 0.33 0.61 0.92 0.62 0.77 0.52 0.57 0.15 0.99 0.10 0.91 0.48 0.89 0.09 0.06 0.97 0.43 0.92 0.71 0.80 ]
[0.15 0.95 0.99 0.93 0.91 0.91 1.00 0.10 0.88 0.66 0.37 0.16 0.05 0.12 0.35 0.35 0.25 0.20 0.32 0.54 0.22 0.07 0.50 0.48 0.68 0.34 0.68 0.72 0.33 0.93 0.72 0.43 0.30 ]
[0.39 0.71 0.05 0.25 0.56 0.18 0.10 1.00 0.07 0.17 0.77 0.46 0.34 0.64 0.58 0.80 0.02 0.97 0.10 0.11 0.83 0.44 0.10 0.06 0.53 0.88 0.31 0.49 0.15 0.06 0.27 0.61 0.13 ]
[0.29 0.90 0.66 0.50 0.15 0.28 0.88 0.07 1.00 0.06 0.21 0.62 0.27 0.10 0.42 0.09 0.10 0.31 0.97 0.47 0.75 0.89 0.45 0.05 0.22 0.10 0.50 0.16 0.10 0.59 0.19 0.82 0.32 ]
[0.73 0.91 0.74 0.46 0.06 0.33 0.66 0.17 0.06 1.00 0.08 0.48 0.48 0.89 0.86 0.09 0.67 0.42 0.68 0.87 0.27 0.71 0.94 0.83 0.73 0.23 0.83 0.46 0.27 0.04 0.86 0.62 0.42 ]
[0.06 0.98 0.12 0.04 0.22 0.77 0.37 0.77 0.21 0.08 1.00 0.91 0.40 0.32 0.90 0.97 0.34 0.68 0.92 0.92 0.86 0.11 0.83 0.62 0.35 0.41 0.10 0.45 0.99 0.30 0.22 0.21 0.86 ]
[0.55 0.31 0.88 0.13 0.72 0.24 0.16 0.46 0.62 0.48 0.91 1.00 0.42 0.97 0.24 0.54 0.25 0.52 0.94 0.11 0.90 0.29 0.11 0.45 0.10 0.35 0.75 0.87 0.25 0.72 0.98 0.83 0.87 ]
[0.81 0.62 0.08 0.21 0.68 0.67 0.05 0.34 0.27 0.48 0.40 0.42 1.00 0.63 0.45 0.36 0.60 0.75 0.63 0.11 0.68 0.35 0.44 0.34 0.43 0.76 0.19 0.63 0.51 0.57 0.67 0.72 0.83 ]
[0.24 0.72 0.92 0.88 0.73 0.33 0.12 0.64 0.10 0.89 0.32 0.97 0.63 1.00 0.60 0.06 0.51 0.02 0.02 0.72 0.59 0.51 0.90 0.69 0.70 0.64 0.85 0.39 0.57 0.86 0.37 0.78 0.97 ]
[0.94 0.82 0.22 0.96 0.05 0.61 0.35 0.58 0.42 0.86 0.90 0.24 0.45 0.60 1.00 0.18 0.31 0.94 0.46 0.13 0.17 0.98 0.17 0.72 0.37 0.29 0.69 0.67 0.88 0.69 0.92 0.85 0.56 ]
[0.09 0.99 0.13 0.28 0.90 0.92 0.35 0.80 0.09 0.09 0.97 0.54 0.36 0.06 0.18 1.00 0.65 0.29 0.82 0.86 0.20 0.35 0.14 0.95 0.90 0.39 0.28 0.85 0.50 0.23 0.70 0.36 0.68 ]
[0.27 0.87 0.37 0.14 0.02 0.62 0.25 0.02 0.10 0.67 0.34 0.25 0.60 0.51 0.31 0.65 1.00 0.94 0.82 0.61 0.80 0.91 0.38 0.74 0.04 0.03 0.70 0.23 0.42 0.36 0.33 0.63 0.88 ]
[0.31 0.15 0.06 0.68 0.75 0.77 0.20 0.97 0.31 0.42 0.68 0.52 0.75 0.02 0.94 0.29 0.94 1.00 0.46 0.44 0.03 0.40 0.71 0.37 0.29 0.75 0.78 0.52 0.21 0.42 0.95 0.78 0.50 ]
[0.98 0.49 0.63 0.84 0.06 0.52 0.32 0.10 0.97 0.68 0.92 0.94 0.63 0.02 0.46 0.82 0.82 0.46 1.00 0.36 0.51 0.48 0.64 0.91 0.77 0.44 0.15 0.54 0.57 0.92 0.06 0.21 0.14 ]
[0.27 0.65 0.74 0.25 0.43 0.57 0.54 0.11 0.47 0.87 0.92 0.11 0.11 0.72 0.13 0.86 0.61 0.44 0.36 1.00 0.95 0.28 0.44 0.27 0.63 0.88 0.91 0.15 0.73 0.84 0.09 0.76 0.31 ]
[0.01 0.25 0.86 0.71 0.90 0.15 0.22 0.83 0.75 0.27 0.86 0.90 0.68 0.59 0.17 0.20 0.80 0.03 0.51 0.95 1.00 0.98 0.48 0.62 0.95 0.74 0.94 0.70 0.32 0.90 0.08 0.47 0.72 ]
[0.17 0.88 0.64 0.41 0.76 0.99 0.07 0.44 0.89 0.71 0.11 0.29 0.35 0.51 0.98 0.35 0.91 0.40 0.48 0.28 0.98 1.00 0.38 0.06 0.29 0.46 0.25 0.53 0.89 0.14 0.06 0.92 0.09 ]
[0.07 0.54 0.24 0.71 0.35 0.10 0.50 0.10 0.45 0.94 0.83 0.11 0.44 0.90 0.17 0.14 0.38 0.71 0.64 0.44 0.48 0.38 1.00 0.45 0.41 0.77 0.38 0.84 0.63 0.47 0.79 0.62 0.40 ]
[0.40 0.67 0.66 0.06 0.62 0.91 0.48 0.06 0.05 0.83 0.62 0.45 0.34 0.69 0.72 0.95 0.74 0.37 0.91 0.27 0.62 0.06 0.45 1.00 0.27 0.36 0.53 0.69 0.73 0.99 0.74 0.01 1.00 ]
[0.87 0.78 0.93 0.05 0.61 0.48 0.68 0.53 0.22 0.73 0.35 0.10 0.43 0.70 0.37 0.90 0.04 0.29 0.77 0.63 0.95 0.29 0.41 0.27 1.00 0.57 0.43 0.29 0.51 0.69 0.90 0.98 0.64 ]
[0.36 0.30 0.09 0.82 0.22 0.89 0.34 0.88 0.10 0.23 0.41 0.35 0.76 0.64 0.29 0.39 0.03 0.75 0.44 0.88 0.74 0.46 0.77 0.36 0.57 1.00 0.85 0.57 0.24 0.72 0.98 0.17 0.57 ]
[0.41 0.18 0.68 0.02 0.96 0.09 0.68 0.31 0.50 0.83 0.10 0.75 0.19 0.85 0.69 0.28 0.70 0.78 0.15 0.91 0.94 0.25 0.38 0.53 0.43 0.85 1.00 0.46 0.81 0.23 0.58 0.46 0.71 ]
[0.68 0.71 0.31 0.38 0.62 0.06 0.72 0.49 0.16 0.46 0.45 0.87 0.63 0.39 0.67 0.85 0.23 0.52 0.54 0.15 0.70 0.53 0.84 0.69 0.29 0.57 0.46 1.00 0.71 0.26 0.99 0.37 0.85 ]
[0.13 0.10 0.82 0.90 0.34 0.97 0.33 0.15 0.10 0.27 0.99 0.25 0.51 0.57 0.88 0.50 0.42 0.21 0.57 0.73 0.32 0.89 0.63 0.73 0.51 0.24 0.81 0.71 1.00 0.31 0.24 0.39 0.88 ]
[0.51 0.19 0.77 0.85 0.95 0.43 0.93 0.06 0.59 0.04 0.30 0.72 0.57 0.86 0.69 0.23 0.36 0.42 0.92 0.84 0.90 0.14 0.47 0.99 0.69 0.72 0.23 0.26 0.31 1.00 0.11 0.37 0.57 ]
[0.27 0.33 0.62 0.77 0.20 0.92 0.72 0.27 0.19 0.86 0.22 0.98 0.67 0.37 0.92 0.70 0.33 0.95 0.06 0.09 0.08 0.06 0.79 0.74 0.90 0.98 0.58 0.99 0.24 0.11 1.00 0.36 0.60 ]
[0.60 0.53 0.18 0.29 0.65 0.71 0.43 0.61 0.82 0.62 0.21 0.83 0.72 0.78 0.85 0.36 0.63 0.78 0.21 0.76 0.47 0.92 0.62 0.01 0.98 0.17 0.46 0.37 0.39 0.37 0.36 1.00 0.44 ]
[0.20 0.52 0.93 0.33 0.75 0.80 0.30 0.13 0.32 0.42 0.86 0.87 0.83 0.97 0.56 0.68 0.88 0.50 0.14 0.31 0.72 0.09 0.40 1.00 0.64 0.57 0.71 0.85 0.88 0.57 0.60 0.44 1.00 ]
];
