D = 6;
n = [ 5 5 5 5 5 5 ];
N = 42;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.78 0.45 0.61 0.46 0.70 0.70 0.02 0.63 0.07 0.38 0.54 0.85 0.66 0.30 0.47 0.77 0.67 0.70 0.78 0.79 0.20 0.81 0.51 0.37 0.93 0.93 0.65 0.94 0.93 0.95 0.77 0.73 0.08 0.35 0.74 0.27 0.12 0.82 0.09 0.96 0.70 ]
[0.78 1.00 0.86 0.46 0.00 0.29 0.73 0.49 0.45 0.68 0.54 0.51 0.05 0.16 0.17 0.93 0.17 0.84 0.86 0.67 0.66 0.90 0.56 0.06 0.33 0.22 0.58 0.92 0.16 0.86 0.06 0.54 0.14 0.85 0.19 0.17 0.30 0.84 0.89 0.49 0.81 0.88 ]
[0.45 0.86 1.00 0.96 0.02 0.32 0.37 0.20 0.54 0.01 0.40 0.37 0.09 0.24 0.77 0.42 0.63 0.91 0.53 0.35 0.05 0.15 0.60 0.67 0.42 0.35 0.11 0.14 0.68 0.63 0.19 0.30 0.24 0.04 0.84 0.25 0.24 0.76 0.27 0.23 0.32 0.18 ]
[0.61 0.46 0.96 1.00 0.56 0.98 0.41 0.21 0.13 0.95 0.02 0.13 0.33 0.25 0.29 0.22 0.35 0.50 0.47 0.48 0.98 0.05 0.12 0.85 0.80 0.66 0.57 0.57 0.82 0.43 0.25 0.19 0.22 0.09 0.39 0.58 0.75 0.58 0.96 0.09 0.74 0.15 ]
[0.46 0.00 0.02 0.56 1.00 0.39 0.77 0.28 0.22 0.54 0.84 0.29 0.09 0.38 0.75 0.72 0.77 0.44 0.02 0.81 0.54 0.64 0.47 0.28 0.11 0.60 0.37 0.56 0.91 0.84 0.94 0.21 0.01 0.68 0.63 0.11 0.67 0.48 0.81 0.24 0.32 0.41 ]
[0.70 0.29 0.32 0.98 0.39 1.00 0.95 0.10 0.44 0.74 0.44 0.60 0.89 0.91 0.35 0.70 0.94 0.44 0.06 0.60 0.23 0.27 0.78 0.91 0.78 0.07 0.97 0.18 0.33 0.28 0.56 0.29 0.32 0.31 0.49 0.77 0.88 0.71 0.02 0.86 0.77 0.42 ]
[0.70 0.73 0.37 0.41 0.77 0.95 1.00 0.83 0.86 0.48 0.62 0.73 0.55 0.91 0.36 0.49 0.43 0.12 0.77 0.77 0.38 0.49 0.86 0.82 0.92 0.31 0.45 0.64 0.36 0.16 0.01 0.82 0.06 0.07 0.68 0.14 0.22 0.57 0.59 0.41 0.86 0.00 ]
[0.02 0.49 0.20 0.21 0.28 0.10 0.83 1.00 0.41 0.50 0.43 0.80 0.56 0.13 0.07 0.34 0.20 0.82 0.35 0.75 0.28 0.58 0.78 0.01 0.65 0.41 0.67 0.47 0.81 0.93 0.16 0.33 0.64 0.99 0.99 0.28 0.20 0.33 0.44 0.21 0.25 0.74 ]
[0.63 0.45 0.54 0.13 0.22 0.44 0.86 0.41 1.00 0.23 0.20 0.31 0.92 0.86 0.80 0.09 0.70 0.87 0.04 0.27 0.76 0.15 0.79 0.74 0.44 0.28 0.32 0.42 0.74 0.85 0.13 0.03 0.33 0.33 0.73 0.79 0.60 0.52 0.14 0.73 0.15 0.52 ]
[0.07 0.68 0.01 0.95 0.54 0.74 0.48 0.50 0.23 1.00 0.30 0.41 0.17 0.31 0.37 0.02 0.08 0.99 0.11 0.65 0.44 0.11 0.74 0.57 0.20 0.69 0.01 0.14 0.09 0.76 0.26 0.75 0.58 0.51 0.51 0.94 0.92 0.34 0.27 0.49 0.13 0.68 ]
[0.38 0.54 0.40 0.02 0.84 0.44 0.62 0.43 0.20 0.30 1.00 0.75 0.52 0.48 0.57 0.23 0.23 0.62 0.27 0.81 0.33 0.98 0.48 0.30 0.41 0.02 0.05 0.15 0.07 0.27 0.71 0.62 0.58 0.71 0.85 0.01 0.67 0.86 0.58 0.76 0.83 0.73 ]
[0.54 0.51 0.37 0.13 0.29 0.60 0.73 0.80 0.31 0.41 0.75 1.00 0.65 0.77 0.39 0.94 0.40 0.53 0.49 0.02 0.29 0.10 0.73 0.54 0.29 0.70 0.02 1.00 0.07 0.95 0.58 0.87 0.16 0.83 0.74 0.40 0.62 0.32 0.64 0.23 0.10 0.60 ]
[0.85 0.05 0.09 0.33 0.09 0.89 0.55 0.56 0.92 0.17 0.52 0.65 1.00 0.40 0.80 0.11 0.32 0.98 0.41 0.34 0.50 0.27 0.88 0.79 0.96 0.14 0.70 0.20 0.17 0.56 0.94 0.74 0.13 0.68 0.87 0.94 0.43 0.96 0.76 0.88 0.29 0.64 ]
[0.66 0.16 0.24 0.25 0.38 0.91 0.91 0.13 0.86 0.31 0.48 0.77 0.40 1.00 0.54 0.17 0.22 0.78 0.83 0.68 0.39 0.29 0.36 0.47 0.61 0.85 0.64 0.33 0.02 0.66 0.13 0.75 0.45 0.97 0.98 0.57 0.64 0.52 0.70 0.26 0.50 0.22 ]
[0.30 0.17 0.77 0.29 0.75 0.35 0.36 0.07 0.80 0.37 0.57 0.39 0.80 0.54 1.00 0.04 0.61 0.69 0.20 0.32 0.22 0.33 0.40 0.61 0.01 0.23 0.53 0.53 0.80 0.98 0.32 0.75 0.93 0.22 0.82 0.89 0.29 0.52 0.60 0.53 0.43 0.53 ]
[0.47 0.93 0.42 0.22 0.72 0.70 0.49 0.34 0.09 0.02 0.23 0.94 0.11 0.17 0.04 1.00 0.68 0.70 0.81 0.17 0.98 0.91 0.17 0.33 0.09 0.36 0.32 0.56 0.02 0.45 0.92 0.97 0.85 0.82 0.23 0.51 0.10 0.19 0.66 0.33 0.96 0.54 ]
[0.77 0.17 0.63 0.35 0.77 0.94 0.43 0.20 0.70 0.08 0.23 0.40 0.32 0.22 0.61 0.68 1.00 0.31 0.73 0.04 0.49 0.44 0.02 0.36 0.52 0.35 0.79 0.29 0.01 0.90 0.40 0.41 0.91 0.79 0.77 0.38 0.13 0.01 0.28 0.75 0.84 0.28 ]
[0.67 0.84 0.91 0.50 0.44 0.44 0.12 0.82 0.87 0.99 0.62 0.53 0.98 0.78 0.69 0.70 0.31 1.00 0.01 0.95 0.71 0.75 0.83 0.27 0.13 0.65 0.76 0.82 0.13 0.20 0.25 0.63 0.99 0.62 0.12 0.87 0.46 0.92 0.83 0.33 0.54 0.07 ]
[0.70 0.86 0.53 0.47 0.02 0.06 0.77 0.35 0.04 0.11 0.27 0.49 0.41 0.83 0.20 0.81 0.73 0.01 1.00 0.38 0.45 0.45 0.79 0.95 0.95 0.20 0.87 0.18 0.51 0.72 0.06 0.22 0.95 0.32 0.42 0.28 0.72 0.49 0.62 0.02 0.47 0.51 ]
[0.78 0.67 0.35 0.48 0.81 0.60 0.77 0.75 0.27 0.65 0.81 0.02 0.34 0.68 0.32 0.17 0.04 0.95 0.38 1.00 0.31 1.00 0.68 0.20 0.46 0.26 0.47 0.37 0.37 0.90 0.76 0.11 0.81 0.47 0.46 0.17 0.57 0.60 0.61 0.72 0.87 0.75 ]
[0.79 0.66 0.05 0.98 0.54 0.23 0.38 0.28 0.76 0.44 0.33 0.29 0.50 0.39 0.22 0.98 0.49 0.71 0.45 0.31 1.00 0.04 0.25 0.08 0.71 0.33 0.07 0.31 0.96 0.77 0.34 0.05 0.41 0.86 0.65 0.68 0.54 0.74 0.97 0.71 0.60 0.02 ]
[0.20 0.90 0.15 0.05 0.64 0.27 0.49 0.58 0.15 0.11 0.98 0.10 0.27 0.29 0.33 0.91 0.44 0.75 0.45 1.00 0.04 1.00 0.48 0.47 0.08 0.86 0.48 0.30 0.32 0.65 0.47 0.79 0.01 0.08 0.20 0.65 0.62 0.89 0.71 0.09 0.00 0.67 ]
[0.81 0.56 0.60 0.12 0.47 0.78 0.86 0.78 0.79 0.74 0.48 0.73 0.88 0.36 0.40 0.17 0.02 0.83 0.79 0.68 0.25 0.48 1.00 0.86 0.31 0.82 0.87 0.54 0.62 0.96 0.07 0.18 0.90 0.49 0.41 0.52 1.00 0.39 0.71 0.43 0.63 0.35 ]
