D = 6;
n = [ 5 5 5 5 5 5 ];
N = 37;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.24 0.27 0.65 0.07 0.97 0.70 0.63 0.07 0.21 0.26 0.59 0.10 0.04 0.78 0.52 0.46 0.35 0.37 0.87 0.37 0.38 0.91 0.73 0.61 0.42 0.32 0.58 0.21 0.21 0.21 0.43 0.38 0.90 0.32 0.38 0.13 ]
[0.24 1.00 0.41 0.73 0.61 0.01 0.21 0.84 0.87 0.66 0.91 0.96 0.98 0.35 0.69 0.92 0.75 0.11 0.33 0.90 0.58 0.21 0.32 0.08 0.27 0.32 0.52 0.59 0.23 0.29 0.94 0.33 0.89 0.45 0.82 0.23 0.59 ]
[0.27 0.41 1.00 0.03 0.90 0.19 0.08 0.20 0.87 0.51 0.08 0.14 0.52 0.96 0.53 0.24 0.70 0.58 0.64 0.64 0.72 0.88 0.85 0.70 0.89 0.84 0.92 0.13 0.25 0.71 0.76 0.37 0.21 0.65 0.56 0.07 0.53 ]
[0.65 0.73 0.03 1.00 0.42 0.57 0.01 0.54 0.89 0.80 0.67 0.83 0.37 0.21 0.08 0.26 0.62 0.77 0.49 0.51 0.14 0.36 0.77 0.31 0.28 0.72 0.63 0.03 0.11 0.44 0.10 0.78 0.01 0.43 0.74 0.83 0.76 ]
[0.07 0.61 0.90 0.42 1.00 0.95 0.68 0.22 0.17 0.54 0.59 0.54 0.25 0.31 0.85 0.07 0.47 0.45 0.96 0.53 0.42 0.67 0.24 0.19 0.07 0.65 0.20 0.88 0.43 0.01 0.61 0.79 0.11 0.37 0.19 0.66 0.83 ]
[0.97 0.01 0.19 0.57 0.95 1.00 0.61 0.56 0.85 0.79 0.95 0.77 0.19 0.82 0.58 0.32 0.78 0.24 0.26 0.93 0.28 0.26 0.00 0.43 0.14 0.37 0.83 0.57 0.36 0.17 0.06 0.68 0.52 0.07 0.53 0.54 0.07 ]
[0.70 0.21 0.08 0.01 0.68 0.61 1.00 0.14 0.16 0.31 0.26 0.93 0.04 0.68 0.04 0.66 0.95 0.89 0.61 0.48 0.17 0.81 0.68 0.15 0.01 0.71 0.68 0.83 0.65 0.26 0.53 0.53 0.39 0.01 0.30 0.61 0.86 ]
[0.63 0.84 0.20 0.54 0.22 0.56 0.14 1.00 0.92 0.86 0.47 0.25 0.64 0.95 0.53 0.20 0.01 0.28 0.59 0.97 0.72 0.44 0.23 0.55 0.94 0.67 0.03 0.94 0.27 0.81 0.56 0.45 0.42 0.52 0.42 0.13 0.85 ]
[0.07 0.87 0.87 0.89 0.17 0.85 0.16 0.92 1.00 0.58 0.16 0.64 0.75 0.75 0.57 0.17 0.13 0.98 0.51 0.85 0.20 0.24 0.21 0.70 0.94 0.37 0.09 0.96 0.68 0.45 0.02 0.23 0.52 0.13 0.15 0.31 0.88 ]
[0.21 0.66 0.51 0.80 0.54 0.79 0.31 0.86 0.58 1.00 0.96 0.41 0.58 0.28 0.76 0.22 0.87 0.21 0.98 0.69 0.48 0.24 0.92 0.96 0.99 0.95 0.91 0.25 0.97 0.50 0.23 0.27 0.17 0.66 0.83 0.21 0.02 ]
[0.26 0.91 0.08 0.67 0.59 0.95 0.26 0.47 0.16 0.96 1.00 0.97 0.13 0.92 0.10 0.88 0.40 0.76 0.94 0.35 0.26 0.76 0.49 0.83 0.67 0.80 0.43 0.70 0.07 0.08 0.07 0.51 0.46 0.81 0.98 0.39 0.96 ]
[0.59 0.96 0.14 0.83 0.54 0.77 0.93 0.25 0.64 0.41 0.97 1.00 0.34 0.37 0.21 0.82 0.81 0.19 0.46 0.00 0.04 0.28 0.58 0.81 0.33 0.87 0.49 0.79 0.66 0.39 0.54 0.27 0.76 0.26 0.33 0.81 0.20 ]
[0.10 0.98 0.52 0.37 0.25 0.19 0.04 0.64 0.75 0.58 0.13 0.34 1.00 0.91 0.91 0.41 0.62 0.55 0.66 0.76 0.49 0.74 0.82 0.19 0.54 0.41 0.87 0.46 0.36 0.85 0.77 0.06 0.81 1.00 0.25 0.62 0.13 ]
[0.04 0.35 0.96 0.21 0.31 0.82 0.68 0.95 0.75 0.28 0.92 0.37 0.91 1.00 0.02 0.50 0.23 0.96 0.01 0.04 0.21 0.64 0.85 0.05 0.71 0.34 0.62 0.80 0.91 0.11 0.30 0.28 0.09 0.91 0.25 0.22 0.68 ]
[0.78 0.69 0.53 0.08 0.85 0.58 0.04 0.53 0.57 0.76 0.10 0.21 0.91 0.02 1.00 0.08 0.15 0.08 0.19 0.48 0.66 0.71 0.53 0.66 0.26 0.82 0.22 0.29 0.07 0.81 0.75 0.86 0.24 0.68 0.96 0.68 0.72 ]
[0.52 0.92 0.24 0.26 0.07 0.32 0.66 0.20 0.17 0.22 0.88 0.82 0.41 0.50 0.08 1.00 0.48 0.55 0.61 0.47 0.06 0.43 0.09 0.03 0.56 0.13 0.63 0.18 0.16 0.15 0.39 0.05 0.97 0.16 0.25 0.37 0.63 ]
[0.46 0.75 0.70 0.62 0.47 0.78 0.95 0.01 0.13 0.87 0.40 0.81 0.62 0.23 0.15 0.48 1.00 0.66 0.43 0.47 0.80 0.73 0.19 0.51 0.79 0.22 0.11 0.30 0.53 0.23 0.35 0.87 0.30 0.76 0.51 0.19 0.91 ]
[0.35 0.11 0.58 0.77 0.45 0.24 0.89 0.28 0.98 0.21 0.76 0.19 0.55 0.96 0.08 0.55 0.66 1.00 0.28 0.92 0.34 0.05 0.38 0.63 0.15 0.23 0.29 0.76 0.46 0.56 0.54 0.73 0.61 0.07 0.32 0.54 0.13 ]
[0.37 0.33 0.64 0.49 0.96 0.26 0.61 0.59 0.51 0.98 0.94 0.46 0.66 0.01 0.19 0.61 0.43 0.28 1.00 0.53 0.80 0.14 0.16 0.69 0.53 0.17 0.79 0.72 0.90 0.71 0.31 0.38 0.51 0.02 0.16 0.16 0.67 ]
[0.87 0.90 0.64 0.51 0.53 0.93 0.48 0.97 0.85 0.69 0.35 0.00 0.76 0.04 0.48 0.47 0.47 0.92 0.53 1.00 0.58 0.95 0.58 0.52 0.85 0.67 0.55 0.48 0.90 0.95 0.08 0.58 0.89 0.79 0.32 0.47 0.12 ]
[0.37 0.58 0.72 0.14 0.42 0.28 0.17 0.72 0.20 0.48 0.26 0.04 0.49 0.21 0.66 0.06 0.80 0.34 0.80 0.58 1.00 0.78 0.72 0.32 0.45 0.77 0.85 0.71 0.06 0.78 0.50 0.52 0.49 0.06 0.23 0.25 0.67 ]
[0.38 0.21 0.88 0.36 0.67 0.26 0.81 0.44 0.24 0.24 0.76 0.28 0.74 0.64 0.71 0.43 0.73 0.05 0.14 0.95 0.78 1.00 0.72 0.83 0.89 0.77 0.80 0.08 0.75 0.82 0.17 0.11 0.63 0.45 0.95 0.29 0.26 ]
[0.91 0.32 0.85 0.77 0.24 0.00 0.68 0.23 0.21 0.92 0.49 0.58 0.82 0.85 0.53 0.09 0.19 0.38 0.16 0.58 0.72 0.72 1.00 0.45 0.50 0.85 0.20 0.83 0.14 0.47 0.22 0.48 0.75 0.54 0.43 0.12 0.81 ]
[0.73 0.08 0.70 0.31 0.19 0.43 0.15 0.55 0.70 0.96 0.83 0.81 0.19 0.05 0.66 0.03 0.51 0.63 0.69 0.52 0.32 0.83 0.45 1.00 0.46 0.71 0.92 0.37 0.04 0.43 0.95 0.40 0.49 0.00 0.42 0.48 0.47 ]
[0.61 0.27 0.89 0.28 0.07 0.14 0.01 0.94 0.94 0.99 0.67 0.33 0.54 0.71 0.26 0.56 0.79 0.15 0.53 0.85 0.45 0.89 0.50 0.46 1.00 0.47 0.63 0.98 0.57 0.11 0.14 1.00 0.57 0.25 0.40 0.33 0.65 ]
[0.42 0.32 0.84 0.72 0.65 0.37 0.71 0.67 0.37 0.95 0.80 0.87 0.41 0.34 0.82 0.13 0.22 0.23 0.17 0.67 0.77 0.77 0.85 0.71 0.47 1.00 0.90 0.04 0.73 0.82 0.19 0.65 0.94 0.77 0.42 0.26 0.39 ]
