D = 4;
n = [ 2 2 2 2 ];
N = 27;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.14 0.89 0.82 0.35 0.30 0.12 0.32 0.23 0.63 0.20 0.28 0.17 0.43 0.60 0.50 0.51 0.55 0.35 0.85 0.10 0.32 0.52 0.44 0.87 0.87 0.77 ]
[0.14 1.00 0.75 0.50 0.49 0.31 0.73 0.69 0.88 0.06 0.39 0.70 0.11 0.60 0.41 0.99 0.88 0.24 0.02 0.75 0.66 0.28 0.89 0.28 0.71 0.32 0.12 ]
[0.89 0.75 1.00 0.13 0.42 0.09 0.78 0.93 0.37 0.78 0.33 0.35 0.02 0.24 0.82 0.77 0.89 0.79 0.90 0.73 0.90 0.96 0.68 0.82 0.90 0.85 0.09 ]
[0.82 0.50 0.13 1.00 0.99 0.62 0.71 0.43 0.78 0.88 0.31 0.33 0.20 0.47 0.04 0.12 0.89 0.62 0.35 0.03 0.82 0.92 0.70 0.34 0.90 0.95 0.13 ]
[0.35 0.49 0.42 0.99 1.00 0.53 0.04 0.21 0.31 0.23 0.86 0.00 0.70 0.13 0.99 0.47 0.60 0.54 0.14 0.93 0.93 0.08 0.51 0.36 0.89 0.81 0.87 ]
[0.30 0.31 0.09 0.62 0.53 1.00 0.37 0.25 0.03 0.09 0.80 0.01 0.73 0.29 0.75 0.13 0.69 0.04 0.08 0.90 0.64 0.81 0.54 0.02 0.08 0.66 0.38 ]
[0.12 0.73 0.78 0.71 0.04 0.37 1.00 0.40 0.95 0.97 0.10 0.99 0.33 0.06 0.49 0.89 0.94 0.98 0.98 0.52 0.47 0.11 0.65 0.18 0.13 0.28 0.10 ]
[0.32 0.69 0.93 0.43 0.21 0.25 0.40 1.00 0.98 0.95 0.19 0.20 0.97 0.26 0.15 0.20 0.79 0.39 0.97 0.05 0.56 0.02 0.90 0.81 0.66 0.65 0.74 ]
[0.23 0.88 0.37 0.78 0.31 0.03 0.95 0.98 1.00 0.43 0.81 0.94 0.98 0.70 0.48 0.03 0.21 0.56 0.07 0.65 0.53 0.43 0.58 0.75 0.68 0.32 0.46 ]
[0.63 0.06 0.78 0.88 0.23 0.09 0.97 0.95 0.43 1.00 0.37 0.06 0.14 0.49 0.47 0.96 0.74 0.94 0.16 0.12 0.16 0.88 0.85 0.08 0.27 0.03 0.46 ]
[0.20 0.39 0.33 0.31 0.86 0.80 0.10 0.19 0.81 0.37 1.00 0.08 0.06 0.32 0.87 0.57 0.34 0.51 0.53 0.58 0.69 0.41 0.47 0.93 0.95 0.67 0.97 ]
[0.28 0.70 0.35 0.33 0.00 0.01 0.99 0.20 0.94 0.06 0.08 1.00 0.96 0.75 0.73 0.87 0.70 0.42 0.05 0.22 0.41 0.87 0.90 0.70 0.42 0.80 0.24 ]
[0.17 0.11 0.02 0.20 0.70 0.73 0.33 0.97 0.98 0.14 0.06 0.96 1.00 0.00 0.39 0.86 0.94 0.45 0.48 0.30 0.18 0.70 0.99 0.03 0.50 0.47 0.48 ]
[0.43 0.60 0.24 0.47 0.13 0.29 0.06 0.26 0.70 0.49 0.32 0.75 0.00 1.00 0.53 0.19 0.76 0.14 0.35 0.52 0.10 0.52 0.96 0.18 0.70 0.97 0.81 ]
[0.60 0.41 0.82 0.04 0.99 0.75 0.49 0.15 0.48 0.47 0.87 0.73 0.39 0.53 1.00 0.38 0.14 0.32 0.94 0.53 0.76 0.93 0.87 0.05 0.84 1.00 0.43 ]
[0.50 0.99 0.77 0.12 0.47 0.13 0.89 0.20 0.03 0.96 0.57 0.87 0.86 0.19 0.38 1.00 0.09 0.00 0.46 0.12 0.50 0.35 0.85 0.14 0.26 0.15 0.75 ]
[0.51 0.88 0.89 0.89 0.60 0.69 0.94 0.79 0.21 0.74 0.34 0.70 0.94 0.76 0.14 0.09 1.00 0.58 0.35 0.50 0.12 0.37 0.68 0.77 0.25 0.26 0.85 ]
[0.55 0.24 0.79 0.62 0.54 0.04 0.98 0.39 0.56 0.94 0.51 0.42 0.45 0.14 0.32 0.00 0.58 1.00 0.98 0.60 0.58 0.91 0.07 0.76 0.13 0.22 0.60 ]
[0.35 0.02 0.90 0.35 0.14 0.08 0.98 0.97 0.07 0.16 0.53 0.05 0.48 0.35 0.94 0.46 0.35 0.98 1.00 0.04 0.10 0.46 0.53 0.29 0.76 0.11 0.25 ]
[0.85 0.75 0.73 0.03 0.93 0.90 0.52 0.05 0.65 0.12 0.58 0.22 0.30 0.52 0.53 0.12 0.50 0.60 0.04 1.00 0.28 0.24 0.10 0.37 0.33 0.41 0.33 ]
[0.10 0.66 0.90 0.82 0.93 0.64 0.47 0.56 0.53 0.16 0.69 0.41 0.18 0.10 0.76 0.50 0.12 0.58 0.10 0.28 1.00 0.70 0.13 0.83 0.81 0.76 0.39 ]
[0.32 0.28 0.96 0.92 0.08 0.81 0.11 0.02 0.43 0.88 0.41 0.87 0.70 0.52 0.93 0.35 0.37 0.91 0.46 0.24 0.70 1.00 0.13 0.88 0.10 0.26 0.39 ]
[0.52 0.89 0.68 0.70 0.51 0.54 0.65 0.90 0.58 0.85 0.47 0.90 0.99 0.96 0.87 0.85 0.68 0.07 0.53 0.10 0.13 0.13 1.00 0.80 0.20 0.06 0.89 ]
[0.44 0.28 0.82 0.34 0.36 0.02 0.18 0.81 0.75 0.08 0.93 0.70 0.03 0.18 0.05 0.14 0.77 0.76 0.29 0.37 0.83 0.88 0.80 1.00 0.50 0.90 0.32 ]
[0.87 0.71 0.90 0.90 0.89 0.08 0.13 0.66 0.68 0.27 0.95 0.42 0.50 0.70 0.84 0.26 0.25 0.13 0.76 0.33 0.81 0.10 0.20 0.50 1.00 0.72 0.18 ]
[0.87 0.32 0.85 0.95 0.81 0.66 0.28 0.65 0.32 0.03 0.67 0.80 0.47 0.97 1.00 0.15 0.26 0.22 0.11 0.41 0.76 0.26 0.06 0.90 0.72 1.00 0.97 ]
[0.77 0.12 0.09 0.13 0.87 0.38 0.10 0.74 0.46 0.46 0.97 0.24 0.48 0.81 0.43 0.75 0.85 0.60 0.25 0.33 0.39 0.39 0.89 0.32 0.18 0.97 1.00 ]
];
