D = 2;
n = [ 4 4 ];
N = 39;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.29 0.14 0.90 0.97 0.58 0.72 0.36 0.90 0.68 0.75 0.85 0.48 0.28 0.11 0.46 0.05 0.47 0.73 0.46 0.86 0.44 0.77 0.60 0.68 0.45 0.03 0.68 0.36 0.11 0.63 0.16 0.87 0.99 0.15 0.66 0.74 0.21 0.83 ]
[0.29 1.00 0.11 0.07 0.47 0.65 0.40 0.81 0.94 0.43 0.10 0.43 0.72 0.38 0.92 0.35 0.81 0.12 0.71 0.42 0.59 0.46 0.57 0.15 0.49 0.54 0.06 0.75 0.66 0.37 0.26 0.49 0.92 0.48 0.32 0.64 0.05 0.14 0.23 ]
[0.14 0.11 1.00 0.37 0.18 0.26 0.88 0.38 0.78 0.41 0.75 0.11 0.41 0.79 0.12 0.61 0.33 0.91 0.27 0.46 0.66 0.43 0.01 0.96 0.30 0.75 0.92 0.63 0.93 0.60 0.10 0.81 0.57 0.61 0.42 0.29 0.35 0.35 0.35 ]
[0.90 0.07 0.37 1.00 0.54 0.47 0.18 0.11 0.32 0.77 0.09 0.63 0.25 0.67 0.78 0.12 0.10 0.38 0.48 0.19 0.42 0.75 0.38 0.28 0.90 0.85 0.33 0.85 0.03 0.97 0.51 0.04 0.77 0.42 0.69 0.94 0.54 0.44 0.42 ]
[0.97 0.47 0.18 0.54 1.00 0.56 0.64 0.91 0.63 0.97 0.34 0.58 0.46 0.64 0.02 0.07 0.79 0.79 0.63 0.91 0.50 0.56 0.24 0.46 0.15 0.07 0.55 0.53 0.32 0.23 0.12 0.34 0.07 0.09 0.49 0.84 0.76 0.34 0.43 ]
[0.58 0.65 0.26 0.47 0.56 1.00 0.41 0.36 0.33 0.79 0.53 0.81 0.32 0.88 0.77 0.80 0.53 0.60 0.42 0.63 0.66 0.32 0.15 0.02 0.50 0.05 0.15 0.58 0.34 0.58 0.52 0.02 0.95 0.26 0.77 0.69 0.82 0.08 0.18 ]
[0.72 0.40 0.88 0.18 0.64 0.41 1.00 0.68 0.05 0.48 0.20 0.13 0.88 0.08 0.43 0.43 0.26 0.74 0.08 0.50 0.12 0.57 0.63 0.05 0.12 0.76 0.44 0.39 0.98 0.21 0.57 0.90 0.36 0.09 0.47 0.32 0.75 0.51 0.55 ]
[0.36 0.81 0.38 0.11 0.91 0.36 0.68 1.00 0.60 0.62 0.42 0.80 0.05 0.67 0.73 0.21 0.35 0.50 0.04 0.79 0.41 0.95 0.00 0.29 0.55 0.44 0.38 0.06 0.54 0.60 0.08 0.98 0.28 0.58 0.47 0.24 0.10 0.23 0.25 ]
[0.90 0.94 0.78 0.32 0.63 0.33 0.05 0.60 1.00 0.99 0.93 0.18 0.11 0.34 0.24 0.57 0.89 0.99 0.18 0.67 0.59 0.20 0.24 0.13 0.03 0.86 0.68 0.20 0.99 0.35 0.61 0.91 0.36 0.42 0.72 0.85 0.78 0.47 0.27 ]
[0.68 0.43 0.41 0.77 0.97 0.79 0.48 0.62 0.99 1.00 0.32 0.07 0.97 0.88 0.44 0.72 0.57 0.56 0.32 0.29 0.34 0.85 0.81 0.81 0.98 0.92 0.63 0.38 0.21 0.75 0.42 0.91 0.64 0.22 0.23 0.36 0.92 0.67 0.72 ]
[0.75 0.10 0.75 0.09 0.34 0.53 0.20 0.42 0.93 0.32 1.00 0.56 0.21 0.72 0.18 0.83 0.14 0.94 0.05 0.83 0.72 0.69 0.57 0.44 0.47 0.54 0.43 0.87 0.23 0.23 0.73 0.09 0.06 0.45 0.57 0.26 0.65 0.17 0.21 ]
[0.85 0.43 0.11 0.63 0.58 0.81 0.13 0.80 0.18 0.07 0.56 1.00 0.30 0.38 0.15 0.27 0.40 0.66 0.96 0.86 0.64 0.82 0.96 0.11 0.26 0.27 0.65 0.45 0.55 0.54 0.11 0.73 0.72 0.28 0.67 0.65 0.70 0.86 0.48 ]
[0.48 0.72 0.41 0.25 0.46 0.32 0.88 0.05 0.11 0.97 0.21 0.30 1.00 0.08 0.89 0.15 0.54 0.21 0.70 0.42 0.19 0.87 0.33 0.59 0.23 0.99 0.79 0.75 0.80 0.77 0.33 0.07 0.16 0.77 0.14 0.56 0.36 0.13 0.87 ]
[0.28 0.38 0.79 0.67 0.64 0.88 0.08 0.67 0.34 0.88 0.72 0.38 0.08 1.00 0.25 0.82 0.10 0.90 0.11 0.39 0.82 0.58 0.76 0.61 0.95 0.81 0.38 0.99 0.63 0.01 0.88 0.87 0.73 0.98 0.18 0.54 0.73 0.70 0.60 ]
[0.11 0.92 0.12 0.78 0.02 0.77 0.43 0.73 0.24 0.44 0.18 0.15 0.89 0.25 1.00 0.72 0.19 0.82 0.28 0.63 0.35 0.72 0.77 0.11 0.39 0.37 0.29 0.21 0.38 0.33 0.19 0.79 0.48 0.66 0.39 0.66 0.97 0.64 0.92 ]
[0.46 0.35 0.61 0.12 0.07 0.80 0.43 0.21 0.57 0.72 0.83 0.27 0.15 0.82 0.72 1.00 0.47 0.00 0.42 0.13 0.63 0.31 0.32 0.49 0.41 0.64 0.23 0.98 0.36 0.08 0.06 0.57 0.46 0.94 0.31 0.92 0.30 0.58 0.48 ]
[0.05 0.81 0.33 0.10 0.79 0.53 0.26 0.35 0.89 0.57 0.14 0.40 0.54 0.10 0.19 0.47 1.00 0.50 0.42 0.89 0.21 0.66 0.24 0.02 0.80 0.50 0.70 0.16 0.97 0.64 0.32 0.75 0.23 0.23 0.02 0.49 0.11 0.49 0.78 ]
[0.47 0.12 0.91 0.38 0.79 0.60 0.74 0.50 0.99 0.56 0.94 0.66 0.21 0.90 0.82 0.00 0.50 1.00 0.92 0.17 0.86 0.74 0.05 0.76 0.57 0.75 0.24 0.76 0.67 0.44 0.60 0.97 0.34 0.29 0.10 0.89 0.24 0.27 0.53 ]
[0.73 0.71 0.27 0.48 0.63 0.42 0.08 0.04 0.18 0.32 0.05 0.96 0.70 0.11 0.28 0.42 0.42 0.92 1.00 0.94 0.17 0.83 0.65 0.64 0.51 0.81 0.08 0.38 0.83 0.38 0.50 0.14 0.03 0.64 0.28 0.71 0.16 0.98 0.94 ]
[0.46 0.42 0.46 0.19 0.91 0.63 0.50 0.79 0.67 0.29 0.83 0.86 0.42 0.39 0.63 0.13 0.89 0.17 0.94 1.00 0.30 0.91 0.68 0.93 0.21 0.97 0.42 0.50 0.76 0.58 0.04 0.74 0.15 0.55 0.30 0.77 0.69 0.56 0.67 ]
[0.86 0.59 0.66 0.42 0.50 0.66 0.12 0.41 0.59 0.34 0.72 0.64 0.19 0.82 0.35 0.63 0.21 0.86 0.17 0.30 1.00 0.29 0.69 0.49 0.55 0.40 0.71 0.60 0.62 0.35 0.19 0.87 0.04 0.76 0.28 0.14 0.53 0.22 0.36 ]
[0.44 0.46 0.43 0.75 0.56 0.32 0.57 0.95 0.20 0.85 0.69 0.82 0.87 0.58 0.72 0.31 0.66 0.74 0.83 0.91 0.29 1.00 0.89 0.57 0.52 0.66 0.47 0.16 0.83 0.06 0.01 0.73 0.23 0.21 0.60 0.44 0.63 0.17 0.98 ]
[0.77 0.57 0.01 0.38 0.24 0.15 0.63 0.00 0.24 0.81 0.57 0.96 0.33 0.76 0.77 0.32 0.24 0.05 0.65 0.68 0.69 0.89 1.00 0.50 0.63 0.83 0.87 0.23 0.58 0.86 0.97 0.29 0.12 0.48 0.42 0.12 0.07 0.09 0.13 ]
