D = 6;
n = [ 2 2 2 2 2 2 ];
N = 75;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.58 0.07 0.66 0.40 0.24 0.23 0.09 0.42 0.47 0.77 0.05 0.63 0.05 0.52 0.57 0.22 0.12 0.18 0.68 0.40 0.95 0.46 0.18 0.04 0.65 0.82 0.18 0.51 0.50 0.02 0.05 0.61 0.53 0.73 0.82 0.02 0.19 0.58 0.77 0.34 0.16 0.87 0.34 0.95 0.01 0.67 0.13 0.08 0.96 0.58 0.70 0.22 0.77 0.50 0.03 0.69 0.20 0.36 0.54 0.84 1.00 0.91 0.15 0.74 0.01 0.34 0.42 0.21 0.12 0.51 0.36 0.02 0.46 0.81 ]
[0.58 1.00 0.39 0.11 0.57 0.69 0.99 0.26 0.12 0.41 0.27 0.92 0.55 0.33 0.98 0.82 0.25 0.89 0.23 0.93 0.68 0.69 0.82 0.79 0.12 0.98 0.84 0.02 0.40 0.82 0.06 0.56 0.20 0.19 0.33 0.84 0.24 0.81 0.97 0.61 0.03 0.34 0.15 0.20 0.01 0.25 0.82 0.04 0.77 0.23 0.68 0.43 0.64 0.03 0.15 0.53 0.29 0.35 0.24 0.29 0.05 0.88 0.19 0.81 0.53 0.69 0.75 0.30 0.92 0.90 0.25 0.01 0.48 0.16 0.02 ]
[0.07 0.39 1.00 0.33 0.17 0.53 0.39 0.51 0.30 0.69 0.88 0.49 0.23 0.96 0.69 0.68 0.02 0.04 0.27 0.83 0.95 0.80 0.41 0.02 0.37 0.13 0.43 0.05 0.04 0.97 0.54 0.82 0.97 0.16 0.98 0.46 0.01 0.32 0.82 0.99 0.81 0.02 0.15 0.12 0.44 0.36 0.34 0.80 0.91 0.16 0.91 0.44 0.11 0.55 0.15 0.51 0.24 0.93 0.92 0.51 0.69 0.62 0.40 0.78 0.52 0.10 0.32 0.20 0.51 0.83 0.38 0.94 0.21 0.95 0.04 ]
[0.66 0.11 0.33 1.00 0.77 0.12 0.43 0.12 0.82 0.09 0.24 0.82 0.29 0.11 0.64 0.81 0.91 0.78 0.69 0.18 0.23 0.59 0.74 0.31 0.85 0.24 0.38 0.15 0.94 0.90 0.33 0.63 0.35 0.63 0.19 0.43 0.98 0.20 0.40 0.54 0.61 0.78 0.03 0.32 0.88 0.55 0.04 0.35 0.42 0.90 0.61 0.33 0.54 0.58 0.39 0.55 0.36 0.29 0.45 0.68 0.83 0.88 0.34 0.76 0.47 0.33 0.54 0.48 0.81 0.63 0.62 0.92 0.02 0.82 0.27 ]
[0.40 0.57 0.17 0.77 1.00 0.30 0.47 0.67 0.42 0.19 0.02 0.49 0.28 0.74 0.84 0.95 0.38 0.06 0.25 0.22 0.96 0.46 0.58 0.67 0.62 0.41 0.76 0.06 0.42 0.53 0.03 0.81 0.40 0.13 0.84 0.03 0.27 0.68 0.16 0.34 0.12 0.75 0.65 0.80 0.09 0.61 0.22 0.92 0.97 0.53 0.14 0.71 0.39 0.65 0.95 0.01 0.11 0.67 0.50 0.78 0.72 0.84 0.72 0.81 0.03 0.62 0.20 0.74 0.62 0.42 0.99 0.18 0.32 0.61 0.96 ]
[0.24 0.69 0.53 0.12 0.30 1.00 0.09 0.12 0.41 0.44 0.16 0.50 0.77 0.93 0.41 0.72 0.29 0.89 0.58 0.19 0.50 0.67 0.74 0.14 0.96 0.70 0.81 0.76 0.16 0.27 0.33 0.86 0.75 0.85 0.10 0.43 0.55 0.47 0.42 0.40 0.39 0.45 0.01 0.52 0.71 0.71 0.02 0.12 0.71 0.81 0.06 0.16 0.82 0.08 0.36 0.22 0.41 0.69 0.85 0.33 0.98 0.37 0.32 0.69 0.06 0.76 0.79 0.80 0.16 0.96 0.41 0.46 0.33 0.66 0.96 ]
[0.23 0.99 0.39 0.43 0.47 0.09 1.00 0.46 0.67 0.67 0.65 0.55 0.07 1.00 0.01 0.18 0.24 0.76 0.98 0.60 0.28 0.17 0.79 0.40 0.71 0.49 0.72 0.92 0.11 0.89 0.30 0.86 0.16 0.91 0.64 0.42 0.77 0.35 0.68 0.76 0.95 0.27 0.83 0.06 0.46 0.86 0.08 0.01 0.96 0.22 0.72 0.64 0.51 0.95 0.66 0.28 0.06 0.51 0.80 0.26 0.54 0.25 0.10 0.34 0.82 0.39 0.05 0.50 0.90 0.89 0.09 0.38 0.29 0.85 0.61 ]
[0.09 0.26 0.51 0.12 0.67 0.12 0.46 1.00 0.37 0.50 0.15 0.63 0.57 0.37 0.35 0.56 0.33 0.47 0.57 0.01 0.94 0.45 0.82 0.04 0.37 0.56 0.36 0.11 0.72 0.71 0.48 0.79 0.44 0.05 0.61 0.67 0.74 0.70 0.07 0.97 0.03 0.67 0.21 0.04 0.81 0.51 0.64 0.19 0.36 0.12 0.21 0.44 0.51 0.13 0.14 0.14 0.06 0.38 0.40 0.40 0.39 0.13 0.06 0.87 0.65 0.95 0.74 0.69 0.17 0.02 0.23 0.90 0.53 0.67 0.19 ]
[0.42 0.12 0.30 0.82 0.42 0.41 0.67 0.37 1.00 0.51 0.29 0.10 0.35 0.57 0.81 0.46 0.57 0.88 0.59 0.85 0.27 0.25 0.90 0.14 0.42 0.13 0.81 0.36 0.88 0.59 0.86 0.73 0.21 0.85 0.12 0.39 0.46 0.80 0.16 0.47 0.17 0.77 0.11 0.15 0.86 0.07 0.20 0.69 0.95 0.34 0.86 0.10 0.74 0.34 0.41 0.58 0.27 0.95 0.58 0.74 0.71 0.90 0.71 0.20 0.87 0.59 0.85 0.29 0.55 0.12 0.68 0.47 0.71 0.76 0.32 ]
[0.47 0.41 0.69 0.09 0.19 0.44 0.67 0.50 0.51 1.00 0.69 0.75 0.96 0.14 0.80 0.42 0.72 0.52 0.00 0.00 0.83 0.53 0.27 0.41 0.93 0.51 0.36 0.20 0.40 0.90 0.88 0.50 0.94 0.55 0.12 0.49 0.76 0.81 0.76 0.03 0.69 0.30 0.85 0.18 0.05 0.36 0.07 0.22 0.30 0.99 0.67 0.12 0.24 0.42 0.36 0.11 0.38 0.24 0.62 1.00 0.07 0.07 0.89 0.70 0.14 0.76 0.25 0.72 0.88 0.15 0.46 0.67 0.21 0.28 0.61 ]
