D = 6;
n = [ 5 5 5 5 5 5 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.19 0.64 0.55 0.18 0.06 0.27 0.24 0.07 0.09 0.98 0.34 0.06 0.51 0.95 0.36 0.05 0.30 0.98 0.13 0.50 0.31 0.21 0.42 0.77 0.39 0.55 0.15 0.15 0.20 0.01 0.42 0.77 0.82 0.82 0.54 0.95 0.17 0.10 0.05 0.56 0.74 0.76 0.08 0.67 0.07 0.92 0.58 0.11 0.76 0.52 0.06 0.42 0.54 0.66 0.60 0.12 0.75 0.81 0.62 0.41 0.79 0.11 ]
[0.19 1.00 0.71 0.99 0.33 0.97 0.07 0.43 0.47 0.75 0.96 0.62 0.69 0.98 0.84 0.18 0.54 0.10 0.33 0.98 0.14 0.23 0.85 0.64 0.03 0.92 0.20 0.12 0.56 0.87 0.65 0.83 0.15 0.43 0.22 0.83 0.46 0.13 0.63 0.80 0.18 0.45 0.27 0.30 0.13 0.68 0.62 0.28 0.85 0.39 0.31 0.83 0.43 0.18 0.64 0.91 0.53 0.68 0.26 0.47 0.14 0.25 0.93 ]
[0.64 0.71 1.00 0.09 0.93 0.74 0.22 0.46 0.22 0.18 0.29 0.81 0.80 0.89 0.42 0.87 0.84 0.30 0.03 0.86 0.10 0.94 0.40 0.77 0.62 0.23 0.76 0.72 0.03 0.53 0.06 0.16 0.53 0.39 0.52 0.95 0.90 0.51 0.14 0.01 0.69 0.71 0.95 0.86 0.01 0.42 0.19 0.92 0.74 0.19 0.60 0.62 0.85 0.70 0.41 0.67 0.40 0.26 0.58 0.23 0.93 0.41 0.44 ]
[0.55 0.99 0.09 1.00 0.92 0.62 0.75 0.68 0.43 0.98 1.00 0.76 0.38 0.34 0.51 0.30 0.89 0.48 0.43 0.33 0.82 0.17 0.17 0.51 0.47 0.69 0.84 0.57 0.83 0.28 0.88 0.48 0.59 0.59 0.43 0.27 0.48 0.81 0.94 0.96 0.10 0.37 0.93 0.56 0.36 0.17 0.32 0.08 0.18 0.70 0.05 0.42 0.15 0.39 0.35 0.64 0.89 0.42 0.52 0.29 0.23 0.11 0.31 ]
[0.18 0.33 0.93 0.92 1.00 0.48 0.27 0.80 0.16 0.73 0.26 0.94 0.35 0.41 0.81 0.29 0.03 0.82 0.11 0.57 0.69 0.44 0.55 0.46 0.15 0.23 0.58 0.30 0.60 0.07 0.29 0.62 0.23 0.10 0.86 0.56 0.69 0.36 0.66 0.30 0.69 0.48 0.27 0.38 0.49 0.46 0.51 0.70 0.34 0.67 0.82 0.12 0.56 0.48 0.83 0.98 0.27 0.88 0.26 0.57 0.49 0.42 0.80 ]
[0.06 0.97 0.74 0.62 0.48 1.00 0.56 0.03 0.43 0.10 0.88 0.12 0.42 0.02 0.69 1.00 0.39 0.84 0.12 0.75 0.37 0.61 0.66 0.08 0.73 0.92 0.59 0.59 0.26 0.94 0.26 0.82 0.12 0.78 0.53 0.71 0.91 0.64 0.47 0.84 0.83 0.05 0.43 0.06 0.55 0.58 0.96 0.76 0.84 0.04 0.33 0.64 0.54 0.43 0.04 0.73 0.43 0.16 0.67 0.84 0.31 0.26 0.52 ]
[0.27 0.07 0.22 0.75 0.27 0.56 1.00 0.21 0.47 0.59 0.39 1.00 0.53 0.11 0.34 0.30 0.57 0.54 0.41 0.80 0.07 0.90 0.65 0.68 0.17 0.83 0.03 0.35 0.75 0.59 0.19 0.74 0.45 0.45 0.89 0.41 0.52 0.82 0.15 0.46 0.52 0.08 0.33 0.67 0.76 0.87 0.78 0.78 0.55 0.57 0.66 0.88 0.13 0.10 0.18 0.73 0.96 0.15 0.25 0.19 0.75 0.89 0.88 ]
[0.24 0.43 0.46 0.68 0.80 0.03 0.21 1.00 0.87 0.29 0.60 0.99 0.71 0.05 0.10 0.82 0.92 0.10 0.04 0.31 0.03 0.51 0.50 0.05 0.50 0.52 0.15 0.13 0.21 0.80 0.59 0.63 0.05 0.48 0.82 0.44 0.67 0.23 0.20 0.96 0.41 0.30 0.50 0.97 0.43 0.79 0.31 0.20 0.02 0.81 0.92 0.02 0.95 0.02 0.71 0.20 0.75 0.68 0.81 0.69 0.48 0.26 0.35 ]
[0.07 0.47 0.22 0.43 0.16 0.43 0.47 0.87 1.00 0.38 0.31 0.77 0.87 0.28 0.73 0.01 0.48 0.11 0.32 0.64 0.44 0.04 0.85 0.83 0.76 0.43 0.41 0.65 0.20 0.68 0.59 0.13 0.13 0.51 0.21 0.39 0.94 0.89 0.74 0.82 0.74 0.97 0.63 0.83 0.82 0.94 0.04 0.48 0.76 0.34 0.87 0.86 0.27 0.82 0.41 0.91 0.31 0.27 0.41 0.74 0.62 0.52 0.53 ]
[0.09 0.75 0.18 0.98 0.73 0.10 0.59 0.29 0.38 1.00 0.82 0.05 0.56 0.71 0.89 0.33 0.76 0.54 0.88 0.74 0.97 0.52 0.84 0.98 0.08 0.71 0.41 0.09 0.16 0.93 0.25 0.24 0.30 0.72 0.45 0.46 0.99 0.04 1.00 0.85 0.30 0.33 0.06 0.04 0.33 0.29 0.18 0.72 0.66 0.37 0.81 0.19 0.00 0.36 0.28 0.00 0.06 0.51 0.04 0.93 0.96 0.70 0.11 ]
