D = 6;
n = [ 2 2 2 2 2 2 ];
N = 68;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.37 0.95 0.45 0.87 0.18 0.49 0.28 0.20 0.29 0.34 0.70 0.54 0.98 0.09 0.38 0.75 0.42 0.20 0.64 0.90 0.95 0.67 0.83 0.46 0.74 0.33 0.14 0.11 0.91 0.21 0.53 0.93 0.83 0.44 1.00 0.73 0.22 0.70 0.95 0.11 0.08 0.71 0.34 0.07 0.67 0.81 0.29 0.95 0.83 0.47 0.23 0.87 0.38 0.61 0.35 0.22 0.28 0.63 0.34 0.78 0.15 0.39 0.05 0.10 0.40 0.78 0.79 ]
[0.37 1.00 0.50 0.84 0.39 0.88 0.78 0.71 0.53 0.85 0.06 0.86 0.27 0.81 0.15 0.67 0.97 0.82 0.27 0.20 0.40 0.08 0.63 0.95 0.66 0.67 0.39 0.78 0.61 0.19 0.19 0.35 0.63 0.97 0.08 0.71 0.19 0.38 0.34 0.12 0.69 0.27 0.17 0.60 0.51 0.96 0.89 0.90 0.71 0.58 0.28 0.49 0.44 0.61 0.37 0.40 0.25 0.47 0.36 0.00 0.30 0.33 0.62 0.91 0.49 0.00 0.61 0.71 ]
[0.95 0.50 1.00 0.22 0.81 0.36 0.45 0.50 0.76 0.26 0.19 0.75 0.38 0.11 0.50 0.62 0.58 0.71 0.67 0.31 0.52 0.07 0.96 0.69 0.70 0.55 0.02 0.54 0.22 0.21 0.21 0.30 0.65 0.14 0.62 0.86 0.79 0.65 0.38 0.06 0.57 0.06 0.51 0.47 0.69 0.78 0.91 0.70 0.30 0.45 0.23 0.11 0.91 0.08 0.12 0.63 0.65 0.68 0.92 0.54 0.85 0.16 0.91 0.09 0.16 0.80 0.31 0.15 ]
[0.45 0.84 0.22 1.00 0.31 0.10 0.36 0.35 0.55 0.52 0.52 0.93 0.01 0.44 0.28 0.14 0.91 0.65 0.43 0.91 0.73 0.21 0.64 0.60 0.08 0.95 0.81 0.48 0.82 0.98 0.41 0.48 0.19 0.61 0.52 0.89 0.50 0.28 0.88 0.86 0.48 0.33 0.66 0.23 0.20 0.17 0.43 0.68 0.29 0.27 0.61 0.85 0.30 0.04 0.11 0.61 0.46 0.22 0.40 0.76 0.10 0.75 0.09 0.90 0.64 0.67 0.67 0.57 ]
[0.87 0.39 0.81 0.31 1.00 0.87 0.86 0.05 0.02 0.63 0.60 0.03 0.22 0.04 0.94 0.09 0.86 0.43 0.36 0.42 0.74 0.05 0.81 0.83 0.60 0.46 0.79 0.30 0.06 0.35 0.93 0.85 0.45 0.06 0.37 0.65 0.04 0.93 0.81 0.51 0.05 0.86 0.17 0.09 0.63 0.68 0.69 0.67 0.13 0.78 0.31 0.37 0.32 0.20 0.41 0.07 0.56 0.46 0.94 0.09 0.26 0.11 0.22 0.28 0.19 0.19 0.91 0.36 ]
[0.18 0.88 0.36 0.10 0.87 1.00 0.60 0.52 0.80 0.51 0.19 0.01 0.88 0.72 0.06 0.98 1.00 0.51 0.26 0.51 0.33 0.59 0.76 0.85 0.56 0.73 0.64 0.34 0.44 0.75 0.30 0.27 0.97 0.18 0.13 0.76 0.27 0.05 0.04 0.65 0.65 0.30 0.09 0.20 0.71 0.86 0.79 0.34 0.61 0.75 0.09 0.06 0.90 0.94 0.45 0.50 0.95 0.32 0.52 0.65 0.09 0.00 0.55 0.19 0.33 0.68 0.92 0.82 ]
[0.49 0.78 0.45 0.36 0.86 0.60 1.00 0.69 0.86 0.75 0.35 0.27 0.29 0.60 0.86 0.26 0.37 0.78 0.01 0.08 0.68 0.89 0.75 0.16 0.46 0.51 0.98 0.62 0.15 0.12 0.88 0.43 0.23 0.14 0.63 0.66 0.77 0.99 0.27 0.28 0.32 0.63 0.54 0.40 0.69 0.67 0.26 0.21 0.14 0.54 0.47 0.31 0.49 0.23 0.53 0.15 0.57 0.10 0.43 0.11 0.82 0.03 0.80 0.70 0.85 0.63 0.16 0.13 ]
[0.28 0.71 0.50 0.35 0.05 0.52 0.69 1.00 0.82 0.06 0.01 0.03 0.47 0.62 0.03 0.08 0.03 0.56 0.60 0.89 0.57 0.95 0.52 0.20 0.97 0.77 0.20 0.12 0.56 0.90 0.00 0.05 0.51 0.22 0.70 0.09 0.53 0.95 0.02 0.79 0.41 0.77 0.16 0.91 0.74 0.39 0.07 0.52 0.07 0.87 0.67 0.79 0.92 0.83 0.68 0.05 0.45 0.21 0.12 0.04 0.16 0.33 0.28 0.48 0.65 0.39 0.95 0.33 ]
[0.20 0.53 0.76 0.55 0.02 0.80 0.86 0.82 1.00 0.20 0.37 0.17 0.29 0.35 0.27 0.36 0.21 0.62 0.87 0.49 0.27 0.36 0.32 0.33 0.42 0.86 0.75 0.67 0.69 0.36 0.79 0.31 0.18 0.09 0.44 0.89 0.36 0.64 1.00 0.20 0.93 0.80 0.90 0.81 0.26 0.60 0.35 0.05 0.70 0.34 0.50 0.01 0.51 0.46 0.86 0.76 0.16 0.82 0.27 0.26 0.25 0.13 0.11 0.47 0.22 0.66 0.82 0.72 ]
[0.29 0.85 0.26 0.52 0.63 0.51 0.75 0.06 0.20 1.00 0.25 0.26 0.85 0.57 0.73 0.36 0.74 0.50 0.72 0.98 0.40 0.69 0.50 0.07 0.51 0.51 0.86 0.49 0.86 0.73 0.94 0.59 0.45 0.71 0.84 0.14 0.94 0.61 0.05 0.68 0.50 0.31 0.23 0.99 0.28 0.00 0.08 0.88 0.74 0.03 0.54 0.41 0.84 0.88 0.81 0.06 0.40 0.86 0.68 0.48 0.74 0.33 0.02 0.93 0.01 0.38 0.74 0.25 ]
