D = 4;
n = [ 5 5 5 5 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.10 0.31 0.79 0.30 0.84 0.36 0.13 0.35 0.43 0.75 0.14 0.75 0.33 0.19 0.40 0.09 0.86 0.24 0.81 0.65 0.94 0.98 0.88 0.16 0.28 0.85 0.52 0.62 0.15 0.25 0.84 0.61 0.31 0.70 0.92 0.04 0.89 0.72 0.31 0.08 0.64 0.36 0.46 0.69 0.12 0.99 0.60 0.20 0.61 1.00 0.62 0.08 0.57 0.29 0.63 0.95 0.52 0.32 0.29 0.02 0.53 0.02 0.71 0.35 0.37 ]
[0.10 1.00 0.40 0.46 0.43 0.89 0.52 0.97 0.69 0.23 0.57 0.94 0.64 0.75 0.00 0.62 0.94 0.37 0.99 0.53 0.53 0.21 0.76 0.27 0.74 0.98 0.29 0.53 0.25 0.37 0.55 0.99 0.58 0.68 0.69 0.79 0.13 0.53 0.52 0.88 0.63 0.59 0.20 0.56 0.27 0.79 0.19 0.98 0.17 0.09 0.61 0.65 0.26 0.66 0.48 0.69 0.40 0.76 0.34 0.15 0.00 0.13 0.15 0.21 0.09 0.57 ]
[0.31 0.40 1.00 0.56 0.87 0.28 0.03 0.61 0.87 0.46 0.17 0.05 0.30 0.82 0.36 0.76 0.29 0.59 0.55 0.41 0.36 0.24 0.75 0.56 0.04 0.12 0.89 0.26 0.20 0.25 0.69 0.93 0.65 0.10 0.99 0.35 0.23 0.50 0.42 0.44 0.70 0.56 0.80 0.57 0.27 0.52 0.60 0.94 0.83 0.08 0.92 0.14 0.08 0.63 0.64 0.69 0.87 0.65 0.89 0.90 0.56 0.80 0.24 0.29 0.01 0.51 ]
[0.79 0.46 0.56 1.00 0.41 0.40 0.24 0.40 0.45 0.86 0.61 0.66 0.19 0.74 0.07 0.81 0.64 0.19 0.90 0.50 0.91 0.97 0.54 0.75 0.92 0.42 0.07 0.80 0.66 0.49 0.76 0.12 0.90 0.29 0.63 0.04 0.61 0.86 0.65 0.73 0.38 0.01 0.62 0.78 0.56 0.22 0.78 0.52 0.40 0.45 0.00 0.52 0.33 0.84 0.82 0.60 0.70 0.84 0.85 0.47 0.90 0.61 0.18 0.66 0.51 0.07 ]
[0.30 0.43 0.87 0.41 1.00 0.91 0.77 0.30 0.92 0.98 0.46 0.66 0.32 0.81 0.55 0.06 0.93 0.53 0.40 0.52 0.75 0.36 0.91 0.69 0.12 0.95 0.15 0.44 0.37 0.66 0.75 0.65 0.79 0.54 0.60 0.66 0.47 0.33 0.38 0.26 0.92 0.42 0.97 0.14 0.47 0.61 0.73 0.16 0.16 0.94 0.17 0.59 0.39 0.70 0.48 0.59 0.66 0.17 0.17 0.03 0.61 0.93 0.81 0.95 0.19 0.08 ]
[0.84 0.89 0.28 0.40 0.91 1.00 0.09 0.86 0.08 0.88 0.31 0.63 0.14 0.90 0.51 0.04 0.68 0.96 0.83 0.21 0.58 0.61 0.60 0.95 0.73 0.92 0.77 0.90 0.17 0.34 0.45 0.73 0.49 0.88 0.64 0.16 0.23 0.34 0.68 0.83 0.30 0.83 0.05 0.99 0.12 0.25 0.26 0.25 0.39 0.93 0.06 0.15 0.69 0.11 0.39 0.55 0.83 0.63 0.71 0.02 0.02 0.42 0.69 0.52 0.01 0.57 ]
[0.36 0.52 0.03 0.24 0.77 0.09 1.00 0.39 0.30 0.45 0.03 0.90 0.80 0.43 0.56 0.07 0.22 0.48 0.16 0.50 0.39 0.98 0.70 0.62 0.09 0.71 0.26 0.38 0.27 0.44 0.65 0.45 0.11 0.27 0.97 0.86 0.46 1.00 0.35 0.20 0.85 0.59 0.32 0.73 0.12 0.39 0.87 0.10 0.93 0.90 0.20 1.00 0.59 0.32 0.27 0.69 0.48 0.98 0.19 0.29 0.21 0.27 0.01 0.77 0.96 0.83 ]
[0.13 0.97 0.61 0.40 0.30 0.86 0.39 1.00 0.33 0.83 0.05 0.58 0.59 0.07 0.84 0.55 0.07 0.85 0.93 0.67 0.04 0.05 0.57 0.08 0.87 0.57 0.33 0.54 0.66 0.53 0.85 0.79 0.31 0.84 0.11 0.25 0.11 0.58 0.92 0.37 0.66 0.69 0.77 0.30 0.49 0.28 0.81 0.57 0.10 0.67 0.02 0.33 0.14 0.20 0.40 0.25 0.01 0.22 0.47 0.67 0.03 0.36 0.23 0.91 0.33 0.76 ]
[0.35 0.69 0.87 0.45 0.92 0.08 0.30 0.33 1.00 0.92 0.65 0.63 0.45 0.11 0.17 0.33 0.81 0.95 0.37 0.09 0.48 0.40 0.79 0.18 0.62 0.24 0.12 1.00 0.31 0.23 0.31 0.47 0.71 0.03 0.48 0.88 0.91 0.87 0.32 0.10 0.18 0.01 0.55 0.84 0.25 0.74 0.50 0.00 0.83 0.60 0.36 0.01 0.54 0.20 0.11 0.97 0.87 0.15 0.59 0.79 0.47 0.94 0.93 0.95 0.16 0.57 ]
[0.43 0.23 0.46 0.86 0.98 0.88 0.45 0.83 0.92 1.00 0.94 0.33 0.53 0.60 0.64 0.66 0.74 0.55 0.53 0.80 0.64 0.61 0.37 0.90 0.18 0.39 0.22 0.21 0.67 0.87 0.90 0.65 0.86 0.27 0.42 0.51 0.45 0.46 0.83 0.67 0.16 0.37 0.98 0.85 0.54 0.42 0.64 0.62 0.58 0.87 0.73 0.58 0.09 0.63 0.62 0.28 0.95 0.80 0.66 0.54 0.30 0.07 0.14 0.28 0.02 0.86 ]
