D = 4;
n = [ 4 4 4 4 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.05 0.18 0.55 0.29 0.31 0.82 0.81 0.99 0.13 0.78 0.34 0.30 0.63 0.50 0.23 0.57 0.75 0.34 0.63 0.37 0.69 0.64 0.15 0.72 0.20 0.80 0.91 0.19 0.61 0.03 0.04 0.46 0.25 0.56 0.53 0.82 0.37 0.58 0.17 0.75 0.19 0.05 0.21 0.86 0.24 0.63 0.04 0.40 0.56 0.08 0.19 0.18 0.67 0.69 0.38 0.55 ]
[0.05 1.00 0.55 0.23 0.76 0.71 0.95 0.69 0.76 0.24 0.32 0.97 0.57 0.93 0.10 0.91 0.80 0.36 0.80 0.18 0.98 0.45 0.47 0.67 0.02 0.76 0.99 0.57 0.11 0.84 0.06 0.06 0.35 0.06 0.58 0.84 0.68 0.17 0.01 0.74 0.95 0.61 0.47 0.62 0.94 0.50 0.03 0.32 0.93 0.69 0.37 0.04 0.12 0.53 0.60 0.81 0.79 ]
[0.18 0.55 1.00 0.23 0.36 0.89 0.06 0.29 0.18 0.38 0.52 0.33 0.32 0.33 0.93 0.15 0.38 0.54 0.74 0.01 0.99 0.34 0.12 0.63 0.48 0.62 0.88 0.30 0.54 0.51 0.73 0.47 0.27 0.87 0.15 0.57 0.70 0.96 0.88 0.29 0.59 0.39 0.77 0.04 0.33 0.81 0.73 0.10 0.69 0.49 0.68 0.09 0.64 0.58 0.09 0.67 0.44 ]
[0.55 0.23 0.23 1.00 0.18 0.59 0.17 0.58 0.10 0.61 0.78 0.62 0.39 0.26 0.11 0.58 0.55 0.51 0.83 0.09 0.20 0.63 0.68 0.08 0.12 0.64 0.01 0.72 0.85 0.77 0.51 0.05 0.66 0.80 0.92 0.47 0.66 0.04 0.51 0.81 0.30 0.98 0.52 0.40 0.75 0.68 0.32 0.54 0.38 0.20 0.89 0.97 0.06 0.74 0.91 0.86 0.03 ]
[0.29 0.76 0.36 0.18 1.00 0.95 0.90 0.97 0.86 0.97 0.16 0.57 0.58 0.18 0.22 0.30 0.85 0.04 0.93 0.32 0.70 0.92 0.21 0.10 0.39 0.08 0.58 0.41 0.88 0.50 0.74 0.43 0.71 0.20 0.26 0.20 0.53 0.98 0.49 0.17 0.25 0.73 0.19 0.22 0.71 0.24 0.61 0.73 0.60 0.51 0.22 0.47 0.57 0.89 0.23 0.49 0.47 ]
[0.31 0.71 0.89 0.59 0.95 1.00 0.59 0.30 0.16 0.09 0.82 0.24 0.98 0.06 0.57 0.96 0.71 0.86 0.37 0.21 0.12 0.71 0.23 0.52 0.58 0.59 0.36 0.06 0.18 0.33 0.54 0.36 0.52 0.50 0.65 0.26 0.54 0.58 0.30 0.99 0.06 0.87 0.84 0.84 0.14 0.71 0.93 0.92 0.37 0.20 0.40 0.55 0.49 0.25 0.86 0.14 0.91 ]
[0.82 0.95 0.06 0.17 0.90 0.59 1.00 0.57 0.22 0.12 0.21 0.04 0.77 0.84 0.72 0.01 0.06 0.54 0.46 0.13 0.27 0.40 0.16 0.29 0.97 0.01 0.35 0.73 0.22 0.26 0.32 0.34 0.71 0.32 0.05 0.53 0.04 0.92 0.62 0.04 0.05 0.58 0.56 0.64 0.51 0.64 0.38 0.56 0.59 0.92 0.80 0.23 0.79 0.20 0.27 0.77 0.41 ]
[0.81 0.69 0.29 0.58 0.97 0.30 0.57 1.00 0.88 0.84 0.45 0.56 0.68 0.92 0.41 0.29 0.61 0.64 0.36 0.86 0.56 0.64 0.79 0.72 0.63 0.82 0.92 0.30 0.65 0.84 0.92 0.45 0.46 0.04 0.16 0.52 0.47 0.45 0.82 0.84 0.91 0.64 0.70 0.17 0.28 0.78 0.13 0.35 0.41 0.90 0.95 0.95 0.53 0.39 0.37 0.86 0.63 ]
[0.99 0.76 0.18 0.10 0.86 0.16 0.22 0.88 1.00 0.85 0.49 0.36 0.65 0.72 0.15 0.27 0.64 0.51 0.76 0.81 0.02 0.54 0.20 0.87 0.57 0.33 0.82 0.93 0.65 0.96 0.72 0.32 0.39 0.56 0.12 0.73 0.05 0.44 0.51 0.61 0.13 0.04 0.21 0.48 0.35 0.19 0.40 0.99 0.82 0.59 0.21 0.20 0.79 0.52 0.47 0.37 0.20 ]
[0.13 0.24 0.38 0.61 0.97 0.09 0.12 0.84 0.85 1.00 0.13 0.48 0.59 0.00 0.29 0.62 0.77 0.47 0.04 0.86 0.53 0.13 0.07 0.06 0.50 0.75 0.89 0.58 0.96 0.75 0.45 0.56 0.61 0.26 0.63 0.31 0.35 0.43 0.62 0.88 0.60 0.56 0.82 0.64 0.18 0.98 0.93 0.66 0.04 0.32 0.22 0.12 0.58 0.09 0.68 0.90 0.35 ]
[0.78 0.32 0.52 0.78 0.16 0.82 0.21 0.45 0.49 0.13 1.00 0.47 0.55 0.22 0.68 0.65 0.13 0.11 0.05 0.74 0.01 0.34 0.65 0.71 0.15 0.07 0.50 0.83 0.48 0.06 0.73 0.93 0.75 0.94 0.21 0.73 0.10 0.67 0.74 0.38 0.40 0.11 0.45 0.68 0.73 0.53 0.23 0.46 0.67 0.96 0.65 0.22 0.44 0.60 0.68 0.57 0.24 ]
[0.34 0.97 0.33 0.62 0.57 0.24 0.04 0.56 0.36 0.48 0.47 1.00 0.62 0.13 0.64 0.50 0.80 0.01 0.13 0.02 0.31 0.28 0.96 0.93 0.99 0.09 0.73 0.90 0.69 0.15 0.79 0.30 0.95 0.14 0.36 0.35 0.05 0.55 0.01 0.21 0.39 0.43 0.84 0.76 0.60 0.33 0.67 0.93 0.85 0.90 0.36 0.88 0.70 0.86 0.99 0.57 0.63 ]
[0.30 0.57 0.32 0.39 0.58 0.98 0.77 0.68 0.65 0.59 0.55 0.62 1.00 0.57 0.65 0.77 0.18 0.98 0.45 0.50 0.73 0.93 0.37 0.17 0.17 0.34 0.35 0.50 0.64 0.64 0.17 0.23 0.49 0.84 0.72 0.62 0.85 0.37 0.82 0.36 0.15 0.16 0.65 0.80 0.04 0.38 0.77 0.95 0.72 0.74 0.69 0.87 0.78 0.71 0.44 0.80 0.45 ]
[0.63 0.93 0.33 0.26 0.18 0.06 0.84 0.92 0.72 0.00 0.22 0.13 0.57 1.00 0.87 0.00 0.87 0.93 0.21 0.41 0.39 0.40 0.56 0.84 0.95 0.36 0.95 0.90 0.91 0.05 0.30 0.44 0.71 0.66 0.01 0.49 0.03 0.93 0.19 0.61 0.77 0.66 0.52 0.41 0.84 0.79 0.78 0.43 0.27 0.12 0.28 0.17 0.53 0.69 0.33 0.02 0.22 ]
[0.50 0.10 0.93 0.11 0.22 0.57 0.72 0.41 0.15 0.29 0.68 0.64 0.65 0.87 1.00 0.56 0.06 0.08 0.19 0.86 0.76 0.26 0.58 0.41 0.40 0.23 0.85 0.16 0.71 0.86 0.46 0.47 0.09 0.99 0.70 0.09 0.09 0.74 0.58 0.08 0.72 0.19 0.58 0.70 0.07 0.55 0.56 0.64 0.19 0.33 0.47 0.92 0.88 0.92 0.33 0.68 0.19 ]
[0.23 0.91 0.15 0.58 0.30 0.96 0.01 0.29 0.27 0.62 0.65 0.50 0.77 0.00 0.56 1.00 0.58 0.29 0.09 0.17 0.97 0.50 0.31 0.25 0.11 0.95 0.12 0.99 0.03 0.35 0.60 0.12 0.45 0.27 0.33 0.31 0.60 0.63 0.89 0.06 0.65 0.60 0.81 0.63 0.62 0.07 0.39 0.45 0.53 0.97 0.80 0.46 0.99 0.29 0.06 0.52 0.62 ]
[0.57 0.80 0.38 0.55 0.85 0.71 0.06 0.61 0.64 0.77 0.13 0.80 0.18 0.87 0.06 0.58 1.00 0.58 0.49 0.72 0.56 0.06 0.77 1.00 0.27 0.69 0.77 0.20 0.99 0.01 0.90 0.05 0.52 0.06 0.66 0.78 0.58 0.56 0.33 0.93 0.64 0.19 0.61 0.25 0.49 0.85 0.15 0.38 0.96 0.17 0.13 0.68 0.77 0.15 0.39 0.72 0.71 ]
[0.75 0.36 0.54 0.51 0.04 0.86 0.54 0.64 0.51 0.47 0.11 0.01 0.98 0.93 0.08 0.29 0.58 1.00 0.61 0.27 0.63 0.86 0.89 0.18 0.85 0.85 0.61 0.19 0.45 0.83 0.72 0.19 0.76 0.49 0.40 0.75 0.22 0.74 0.57 0.52 0.42 0.33 0.12 0.64 0.15 0.71 0.72 0.49 0.45 0.65 0.92 0.49 0.06 0.26 0.69 0.39 0.63 ]
