D = 2;
n = [ 1 1 ];
N = 30;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.41 0.27 0.58 0.35 0.43 0.38 0.01 0.94 0.52 0.39 0.55 0.91 0.99 0.51 0.58 0.92 0.95 0.71 0.77 0.64 0.45 0.93 0.50 0.28 0.75 0.07 0.58 0.45 0.32 ]
[0.41 1.00 0.65 0.73 0.15 0.88 0.13 0.42 0.32 0.43 0.97 0.06 0.85 0.57 0.69 0.07 0.60 0.25 0.44 0.46 0.87 0.62 0.34 0.23 0.42 0.35 0.15 0.54 0.16 0.36 ]
[0.27 0.65 1.00 0.71 0.52 0.07 0.23 0.45 0.65 0.78 0.83 0.85 0.96 0.09 0.70 0.47 0.50 0.42 0.68 0.60 0.51 0.49 0.76 0.43 0.15 0.71 0.10 0.04 0.06 0.32 ]
[0.58 0.73 0.71 1.00 0.04 0.24 0.41 0.84 0.00 0.75 0.33 0.52 0.20 0.59 0.70 0.02 0.91 0.63 0.61 0.17 0.11 0.57 0.56 0.23 0.05 0.71 0.17 0.82 0.62 0.97 ]
[0.35 0.15 0.52 0.04 1.00 0.62 0.21 0.88 0.34 0.40 0.97 0.86 0.76 0.05 0.83 0.51 0.56 0.06 0.77 0.03 0.14 0.18 0.19 0.94 0.19 0.11 0.40 0.87 0.20 0.63 ]
[0.43 0.88 0.07 0.24 0.62 1.00 0.57 0.76 0.78 0.42 0.93 0.80 0.25 0.58 0.07 0.96 0.51 0.06 0.02 0.20 0.35 0.55 0.90 0.15 0.67 0.90 0.54 0.68 0.48 0.23 ]
[0.38 0.13 0.23 0.41 0.21 0.57 1.00 0.56 0.45 0.49 0.44 0.71 0.05 0.67 0.63 0.61 0.13 0.70 0.88 0.61 0.25 0.34 0.89 0.54 0.46 0.63 0.55 0.18 0.42 0.79 ]
[0.01 0.42 0.45 0.84 0.88 0.76 0.56 1.00 0.09 0.76 0.81 0.98 0.27 0.50 0.51 0.04 0.46 0.48 0.37 0.42 0.96 0.34 0.72 0.14 0.08 0.67 0.16 0.88 0.89 0.48 ]
[0.94 0.32 0.65 0.00 0.34 0.78 0.45 0.09 1.00 0.84 0.90 0.98 0.90 0.52 0.33 0.35 0.64 0.78 0.94 0.83 0.71 0.71 0.90 0.22 0.49 0.03 0.38 0.01 0.43 0.05 ]
[0.52 0.43 0.78 0.75 0.40 0.42 0.49 0.76 0.84 1.00 0.91 0.54 0.24 0.23 0.64 0.31 0.59 0.93 0.18 0.71 0.64 0.73 1.00 0.31 0.69 0.26 0.31 0.40 0.37 0.40 ]
[0.39 0.97 0.83 0.33 0.97 0.93 0.44 0.81 0.90 0.91 1.00 0.60 0.65 0.61 0.23 0.03 0.53 0.24 0.29 0.77 0.00 0.59 0.84 0.15 0.24 0.58 0.15 0.51 0.88 0.10 ]
[0.55 0.06 0.85 0.52 0.86 0.80 0.71 0.98 0.98 0.54 0.60 1.00 0.88 0.47 0.70 0.81 0.39 0.79 0.34 0.45 0.08 0.22 0.16 0.67 0.73 0.89 0.69 0.09 0.25 0.86 ]
[0.91 0.85 0.96 0.20 0.76 0.25 0.05 0.27 0.90 0.24 0.65 0.88 1.00 0.17 0.89 0.33 0.02 0.48 0.05 0.71 0.03 0.64 0.72 0.35 0.49 0.88 0.09 0.53 0.33 0.36 ]
[0.99 0.57 0.09 0.59 0.05 0.58 0.67 0.50 0.52 0.23 0.61 0.47 0.17 1.00 0.13 0.70 0.20 0.03 0.58 0.74 0.44 0.67 0.06 0.93 0.08 0.47 0.92 0.67 0.75 0.04 ]
[0.51 0.69 0.70 0.70 0.83 0.07 0.63 0.51 0.33 0.64 0.23 0.70 0.89 0.13 1.00 0.89 0.74 0.77 0.70 0.58 0.18 0.87 0.09 0.55 0.32 0.62 0.29 0.27 0.06 0.05 ]
[0.58 0.07 0.47 0.02 0.51 0.96 0.61 0.04 0.35 0.31 0.03 0.81 0.33 0.70 0.89 1.00 0.99 0.05 0.00 0.69 0.91 0.66 0.86 0.59 0.03 0.09 0.71 0.91 0.21 0.13 ]
[0.92 0.60 0.50 0.91 0.56 0.51 0.13 0.46 0.64 0.59 0.53 0.39 0.02 0.20 0.74 0.99 1.00 0.80 0.08 0.24 0.07 0.35 0.17 0.57 0.07 0.65 0.28 0.47 0.80 0.59 ]
