D = 4;
n = [ 4 4 4 4 ];
N = 45;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.97 0.98 0.06 0.92 0.30 0.27 0.50 0.63 0.82 0.45 0.97 0.87 0.67 0.03 0.48 0.48 0.12 0.09 0.99 0.25 0.90 0.19 0.19 0.90 0.49 0.67 0.44 0.15 0.24 0.49 0.03 0.31 0.76 0.43 0.18 0.56 0.14 0.07 0.66 0.01 0.75 0.48 0.06 0.51 ]
[0.97 1.00 0.11 0.28 0.89 0.29 0.22 0.68 0.92 0.18 0.47 0.92 0.22 0.58 0.38 0.66 0.04 0.39 0.66 0.68 0.64 0.26 0.89 0.70 0.08 0.20 0.49 0.46 0.95 0.11 0.37 0.04 0.96 0.45 0.39 0.30 0.19 0.61 0.54 0.58 0.76 0.79 0.73 0.80 0.45 ]
[0.98 0.11 1.00 0.58 0.50 0.61 0.58 0.59 0.46 0.07 0.29 0.07 0.31 0.91 0.66 0.52 0.32 0.73 0.97 0.65 0.38 0.54 0.40 0.11 0.03 0.88 0.19 0.79 0.44 0.69 0.98 0.65 0.38 0.22 0.91 0.52 0.05 0.87 0.37 0.12 0.75 0.24 0.54 0.51 0.70 ]
[0.06 0.28 0.58 1.00 0.48 0.21 0.65 0.94 0.06 0.72 0.32 0.69 0.23 0.24 0.94 0.20 0.93 0.61 0.05 0.39 0.08 0.62 0.53 0.79 0.95 0.22 0.30 0.51 0.94 0.36 0.52 0.91 0.99 0.26 0.02 0.07 0.13 0.73 0.17 0.93 0.97 0.59 0.83 0.80 0.34 ]
[0.92 0.89 0.50 0.48 1.00 0.51 0.99 0.53 0.25 0.06 0.69 0.15 0.08 0.35 0.83 0.51 0.20 0.08 0.96 0.76 0.58 0.13 0.69 0.79 0.04 0.94 0.45 0.40 0.20 0.31 0.74 0.57 0.61 0.64 0.70 0.96 0.56 0.46 0.80 0.21 0.89 0.06 0.97 0.47 0.86 ]
[0.30 0.29 0.61 0.21 0.51 1.00 0.83 0.41 0.48 0.61 0.59 0.47 0.77 0.96 0.49 0.46 0.69 0.68 0.90 0.36 0.21 0.79 0.19 0.70 0.34 0.72 1.00 0.52 0.15 0.70 0.45 0.38 0.07 0.93 0.79 0.55 0.21 0.48 0.35 0.27 0.29 0.87 0.19 0.93 0.92 ]
[0.27 0.22 0.58 0.65 0.99 0.83 1.00 0.42 0.45 0.22 0.63 0.53 0.84 0.47 0.73 0.56 0.03 0.86 0.36 0.89 0.42 0.63 0.62 0.95 0.35 0.73 0.27 0.30 0.69 0.75 0.04 0.61 0.66 0.73 0.64 0.45 0.71 0.89 0.42 0.65 0.84 0.97 0.48 0.11 0.22 ]
[0.50 0.68 0.59 0.94 0.53 0.41 0.42 1.00 1.00 0.97 0.91 0.88 0.62 0.03 0.71 0.11 0.75 0.18 0.80 0.45 0.87 0.47 0.58 0.46 0.77 0.31 0.61 0.26 0.44 0.05 0.50 0.05 0.43 0.70 0.54 0.94 0.72 0.99 0.28 0.40 0.38 0.84 0.88 0.82 0.33 ]
[0.63 0.92 0.46 0.06 0.25 0.48 0.45 1.00 1.00 0.28 0.64 0.88 0.47 0.23 0.15 0.88 0.51 0.16 0.46 0.48 0.57 0.00 0.78 0.86 0.43 0.22 0.82 0.36 0.80 0.84 0.12 0.96 0.11 0.60 0.35 0.33 0.22 0.61 0.68 0.96 0.53 0.74 0.43 0.23 0.20 ]
[0.82 0.18 0.07 0.72 0.06 0.61 0.22 0.97 0.28 1.00 0.26 0.48 0.06 0.12 0.73 0.24 0.37 0.32 0.10 0.00 0.15 0.62 0.16 0.67 0.02 0.89 0.52 0.25 0.23 0.18 0.69 0.37 0.89 0.31 0.09 0.61 0.26 0.26 0.65 0.84 0.05 0.65 0.44 0.17 0.49 ]
