D = 6;
n = [ 4 4 4 4 4 4 ];
N = 42;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.97 0.77 0.52 0.27 0.06 0.26 0.32 0.37 0.98 0.73 0.81 0.56 0.00 0.16 0.38 0.86 0.14 0.87 0.56 0.96 0.14 0.22 0.42 0.59 0.11 0.08 0.40 0.79 0.56 0.24 0.87 0.07 0.57 0.74 0.36 0.69 0.18 0.01 0.37 0.26 0.89 ]
[0.97 1.00 0.53 0.25 0.91 0.11 0.81 0.58 0.19 0.65 0.61 0.57 0.83 0.08 0.16 0.05 0.44 0.61 0.84 0.06 0.21 0.72 0.26 0.78 0.53 0.11 0.62 0.92 0.11 0.99 0.43 0.36 0.29 0.11 0.53 0.25 0.94 0.48 0.16 0.12 0.91 0.29 ]
[0.77 0.53 1.00 0.76 0.67 0.23 0.01 0.94 0.48 0.66 0.67 0.01 0.62 0.98 0.39 0.36 0.39 0.18 0.64 0.47 0.49 0.59 0.27 0.02 0.17 0.13 0.78 0.81 0.15 0.24 0.04 0.11 0.57 0.67 0.99 0.61 0.19 0.03 0.80 0.68 0.42 0.00 ]
[0.52 0.25 0.76 1.00 0.30 0.18 0.10 0.77 0.07 0.99 0.14 0.11 0.34 0.01 0.78 0.86 0.02 0.02 0.49 0.95 0.01 0.38 0.56 0.15 0.87 0.69 0.70 0.01 0.20 0.84 0.52 0.62 0.97 0.78 0.13 0.30 0.89 0.61 0.76 0.97 0.73 0.03 ]
[0.27 0.91 0.67 0.30 1.00 0.51 0.09 0.12 0.07 0.05 0.45 0.65 0.95 0.57 0.80 0.25 0.73 0.33 0.76 0.63 0.18 0.82 0.44 0.48 0.40 0.15 0.01 0.91 0.77 0.81 0.01 0.92 0.13 0.83 1.00 0.70 0.91 0.54 0.99 0.55 0.20 0.49 ]
[0.06 0.11 0.23 0.18 0.51 1.00 0.18 0.52 0.67 0.52 0.78 0.69 0.96 0.64 0.97 0.08 0.93 0.15 0.22 0.35 0.20 0.75 0.28 0.47 0.50 0.76 0.19 0.67 0.56 0.34 0.15 0.77 0.51 0.51 0.50 0.00 0.86 0.46 0.50 0.07 0.80 0.77 ]
[0.26 0.81 0.01 0.10 0.09 0.18 1.00 0.08 0.25 0.16 0.68 0.48 0.80 0.23 0.53 0.58 0.24 0.18 0.13 0.02 0.88 0.32 0.42 0.40 0.16 0.66 0.25 0.34 0.81 0.60 0.04 0.41 0.27 0.46 0.70 0.08 0.25 0.89 0.31 0.51 0.89 0.82 ]
[0.32 0.58 0.94 0.77 0.12 0.52 0.08 1.00 0.74 0.84 0.71 0.01 0.66 0.55 0.37 0.41 0.28 0.20 0.36 0.66 0.70 0.91 0.79 0.99 0.16 0.61 0.78 0.82 0.68 0.74 0.73 0.65 0.86 0.32 0.83 0.65 0.33 0.91 0.21 0.68 0.57 0.27 ]
[0.37 0.19 0.48 0.07 0.07 0.67 0.25 0.74 1.00 0.65 0.43 0.96 0.17 0.06 0.20 0.65 0.35 0.86 0.45 0.09 0.64 0.12 0.61 0.45 0.01 0.15 0.92 0.42 0.66 0.64 0.96 0.16 0.55 0.15 0.02 0.76 0.42 0.90 0.75 0.19 0.93 0.38 ]
[0.98 0.65 0.66 0.99 0.05 0.52 0.16 0.84 0.65 1.00 0.16 0.07 0.91 0.44 0.33 0.22 0.32 0.71 0.12 0.35 0.71 0.44 0.75 0.74 0.12 0.75 0.71 0.09 0.97 0.51 0.45 0.35 0.29 0.92 0.11 0.06 0.39 0.77 0.75 0.81 0.75 0.97 ]
