D = 6;
n = [ 2 2 2 2 2 2 ];
N = 52;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.29 0.65 0.39 0.37 0.05 0.62 0.33 0.52 0.61 0.81 0.89 0.37 0.22 0.02 0.42 0.37 0.04 0.02 0.16 0.91 0.50 0.02 0.85 0.41 0.37 0.30 0.26 0.90 0.15 0.70 0.14 0.40 0.93 0.79 0.31 0.14 0.83 0.27 0.22 0.72 0.05 0.03 0.96 0.71 0.67 0.74 0.60 0.50 0.31 0.29 0.36 ]
[0.29 1.00 0.18 0.66 0.20 0.90 0.55 0.87 0.18 0.70 0.53 0.05 0.50 0.48 0.96 0.73 0.60 0.90 0.16 0.80 0.74 0.98 0.47 0.85 0.74 0.39 0.65 0.47 0.89 0.11 0.29 0.42 0.14 0.55 0.36 0.58 0.97 0.07 0.62 0.38 0.69 0.30 0.87 0.67 0.53 0.95 0.72 0.80 0.29 0.31 0.56 0.72 ]
[0.65 0.18 1.00 0.97 0.05 0.48 0.54 0.74 0.12 0.70 0.43 0.71 0.33 0.12 0.46 0.53 0.47 0.22 0.83 0.14 0.56 0.21 0.39 0.55 0.80 0.89 0.76 0.88 0.28 0.65 0.39 0.81 0.87 0.75 0.29 0.92 0.08 0.84 0.40 0.87 0.14 0.50 0.07 0.03 0.16 0.32 0.73 0.56 0.09 0.88 0.38 0.11 ]
[0.39 0.66 0.97 1.00 0.48 0.51 0.74 0.13 0.71 0.53 0.27 0.07 0.98 0.49 0.72 0.58 0.08 0.75 0.84 0.99 0.94 0.85 0.46 0.35 0.71 0.39 0.13 0.08 0.85 0.47 0.92 0.85 0.43 0.03 0.59 0.07 0.77 0.40 0.82 0.66 0.93 0.14 0.45 0.56 0.73 0.34 0.70 0.25 0.25 0.95 0.40 0.80 ]
[0.37 0.20 0.05 0.48 1.00 0.09 0.86 0.27 0.34 0.62 0.33 0.60 0.56 0.91 0.41 0.87 0.07 0.66 0.56 0.57 0.56 0.14 0.33 0.38 0.45 0.72 0.48 0.39 0.14 0.34 0.30 0.79 0.42 0.73 0.89 0.79 0.26 0.16 0.90 0.51 0.92 0.23 0.95 0.07 0.01 0.11 0.24 0.96 0.85 0.61 0.80 0.33 ]
[0.05 0.90 0.48 0.51 0.09 1.00 0.69 0.58 0.69 0.25 0.96 0.37 0.87 0.74 0.69 0.44 0.87 0.00 0.52 0.55 0.18 0.13 0.43 0.92 0.36 0.05 0.89 0.02 0.97 0.82 0.92 0.53 0.66 0.31 0.59 0.72 0.70 0.41 0.59 0.50 0.18 0.70 0.43 0.22 0.65 0.50 0.35 0.10 0.18 0.74 0.52 0.50 ]
[0.62 0.55 0.54 0.74 0.86 0.69 1.00 0.68 0.68 0.23 0.90 0.73 0.30 0.93 0.93 0.13 0.99 0.70 0.24 0.91 0.16 0.19 0.79 0.77 0.16 0.75 0.40 0.19 0.84 0.74 0.97 0.72 0.60 0.60 0.09 0.74 0.91 0.14 0.86 0.54 0.50 0.30 0.09 0.36 0.69 0.67 0.20 0.54 0.41 0.65 0.54 0.16 ]
[0.33 0.87 0.74 0.13 0.27 0.58 0.68 1.00 0.57 0.04 0.58 0.94 0.99 0.11 0.41 0.40 0.61 0.91 0.46 0.95 0.48 0.66 0.55 0.98 0.10 0.83 0.30 0.19 0.29 0.95 0.77 0.69 0.84 0.82 0.04 0.73 0.43 0.44 0.39 0.66 0.25 0.69 0.10 0.77 0.22 0.17 0.65 0.83 0.82 0.80 0.51 0.11 ]
[0.52 0.18 0.12 0.71 0.34 0.69 0.68 0.57 1.00 0.96 0.47 0.90 0.99 0.67 0.87 0.67 0.13 0.80 0.33 0.58 0.65 0.96 0.84 0.83 0.88 0.78 0.82 0.12 0.66 0.48 0.19 0.49 0.14 0.17 0.80 0.78 0.52 0.87 0.53 0.62 0.44 0.91 0.99 0.61 0.43 0.89 0.66 0.55 0.44 0.14 0.51 0.01 ]
[0.61 0.70 0.70 0.53 0.62 0.25 0.23 0.04 0.96 1.00 0.27 0.98 0.93 0.28 0.59 0.05 0.34 0.42 0.07 0.32 0.07 0.91 0.61 0.65 0.25 0.19 0.34 0.89 0.03 0.19 0.72 0.38 0.20 0.93 0.34 0.77 0.12 0.78 0.75 0.20 0.17 0.88 0.17 0.23 0.56 0.87 0.92 0.48 0.82 0.28 0.51 0.89 ]
