D = 2;
n = [ 2 2 ];
N = 45;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.38 0.31 0.78 0.32 0.68 0.93 0.45 0.05 0.36 0.16 0.10 0.74 0.40 0.12 0.34 0.80 0.03 0.33 0.88 0.79 0.95 0.93 0.08 0.18 0.87 0.06 0.71 0.60 0.98 0.73 0.39 0.52 0.48 0.81 0.27 0.58 0.76 0.16 0.18 0.44 0.42 0.00 0.04 0.45 ]
[0.38 1.00 0.24 0.87 0.85 0.02 0.30 0.22 0.25 0.53 0.05 1.00 0.26 0.30 0.12 0.53 0.37 0.10 0.16 0.92 0.05 0.65 0.32 0.36 0.51 0.21 0.28 0.88 0.67 0.40 0.02 0.63 0.55 0.86 0.06 0.29 0.94 0.73 0.56 0.93 0.33 0.01 0.06 0.37 0.14 ]
[0.31 0.24 1.00 0.79 0.77 0.87 0.71 0.69 0.76 0.18 1.00 0.38 0.88 0.48 0.74 0.10 0.05 0.30 0.84 0.45 0.47 0.25 0.63 0.43 0.14 0.49 0.83 0.81 0.84 0.09 0.85 0.64 0.40 0.15 0.71 0.27 0.71 0.94 0.93 0.96 0.05 0.65 0.55 0.68 0.20 ]
[0.78 0.87 0.79 1.00 0.25 0.15 0.83 0.33 0.73 0.00 0.39 0.49 0.61 0.42 0.68 0.83 0.83 0.46 0.12 0.85 0.70 0.02 0.14 0.41 0.96 0.81 0.41 0.06 0.35 0.21 0.10 0.95 0.67 0.75 0.02 0.02 0.74 0.30 0.66 1.00 0.31 0.01 0.25 0.08 0.17 ]
[0.32 0.85 0.77 0.25 1.00 0.57 0.65 0.47 0.86 0.32 0.94 1.00 0.15 0.83 0.46 0.49 0.69 0.99 0.23 0.16 0.91 0.38 0.66 0.49 0.26 0.57 0.40 0.23 0.13 0.92 0.75 0.09 0.53 0.38 0.08 0.49 0.51 0.68 0.51 0.29 0.73 0.86 0.05 0.44 0.94 ]
[0.68 0.02 0.87 0.15 0.57 1.00 0.30 0.92 0.40 0.06 0.32 0.51 0.91 0.47 0.90 0.70 0.14 0.84 0.22 0.11 0.48 0.32 0.08 0.56 0.33 0.76 0.14 0.13 0.44 0.05 0.99 0.38 0.55 0.64 0.57 0.58 0.01 0.37 0.95 0.73 0.08 0.97 0.32 0.90 0.28 ]
[0.93 0.30 0.71 0.83 0.65 0.30 1.00 0.67 0.94 0.97 0.51 0.32 0.94 0.23 0.38 0.14 0.99 0.24 0.88 0.71 0.37 0.24 0.23 0.88 0.02 0.39 0.61 0.98 0.25 0.24 0.77 0.56 0.50 0.32 0.48 0.12 0.94 0.98 0.39 0.29 0.29 0.51 0.51 0.53 0.75 ]
[0.45 0.22 0.69 0.33 0.47 0.92 0.67 1.00 0.33 0.01 0.50 0.71 0.29 0.06 0.24 0.88 0.04 0.06 0.17 0.76 0.16 0.40 0.08 0.66 0.51 0.27 0.13 0.23 0.20 0.21 0.24 0.89 0.78 0.98 0.77 0.30 0.59 0.36 0.26 0.27 0.93 0.85 0.02 0.00 0.23 ]
[0.05 0.25 0.76 0.73 0.86 0.40 0.94 0.33 1.00 0.69 0.49 0.01 0.87 0.07 0.44 0.79 0.87 0.49 0.10 0.96 0.94 0.20 0.29 0.37 0.76 0.09 0.82 0.00 0.70 0.85 0.86 0.76 0.64 0.34 0.64 0.65 0.38 0.95 0.12 0.29 0.41 0.43 0.38 0.98 0.07 ]
[0.36 0.53 0.18 0.00 0.32 0.06 0.97 0.01 0.69 1.00 0.36 1.00 0.17 0.67 0.37 0.63 0.67 0.19 0.31 0.48 0.27 0.38 0.86 0.58 0.81 0.79 0.66 0.61 0.70 0.88 0.18 0.78 0.10 0.03 0.07 0.09 0.32 0.18 0.64 0.27 0.57 0.16 0.22 0.09 0.73 ]
