D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 60;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.45 0.92 0.87 0.31 0.36 0.57 0.18 0.84 0.77 0.26 0.02 0.59 0.26 0.22 0.29 0.15 0.99 0.81 0.19 0.71 0.34 0.08 0.07 0.58 0.94 0.09 0.83 0.26 0.07 0.52 0.76 0.13 0.89 0.60 0.61 0.01 0.46 0.75 0.68 0.83 0.95 0.98 0.33 0.15 0.54 0.88 1.00 0.97 0.36 0.81 0.09 0.98 0.78 0.28 0.49 0.03 0.33 0.28 0.87 ]
[0.45 1.00 0.49 0.08 0.18 0.73 0.29 0.18 0.50 0.07 0.57 0.22 0.96 0.17 0.20 0.77 0.73 0.85 0.96 0.62 0.71 0.71 0.82 0.80 0.59 0.31 0.96 0.67 0.54 0.92 0.25 0.11 0.28 0.96 0.42 1.00 0.51 0.73 0.23 0.69 0.86 0.20 0.02 0.99 0.01 0.82 0.45 0.33 0.95 0.33 0.80 0.48 0.87 0.46 0.02 0.36 0.34 0.43 0.35 0.86 ]
[0.92 0.49 1.00 0.97 0.63 0.73 0.23 0.66 0.32 0.70 0.83 0.04 0.32 0.20 0.85 0.35 0.84 0.78 0.10 0.52 0.53 0.02 0.66 0.72 0.02 0.53 0.73 0.85 0.28 0.10 0.56 0.65 0.61 0.03 0.53 0.24 0.42 0.35 0.43 0.99 0.81 0.51 0.06 0.04 0.89 0.29 0.68 0.84 0.13 0.91 0.28 0.74 0.18 0.94 0.38 0.14 0.61 0.12 0.97 0.81 ]
[0.87 0.08 0.97 1.00 0.50 0.98 0.62 0.97 0.73 0.54 0.57 0.23 0.01 0.75 0.58 0.24 0.17 0.52 0.88 0.75 0.88 0.27 0.95 0.18 0.19 0.13 0.28 0.81 0.63 0.06 0.75 0.07 0.05 0.62 0.31 0.69 0.30 0.63 0.33 0.99 0.21 0.78 0.35 0.98 0.27 0.58 0.84 0.19 0.11 0.03 0.87 0.97 0.31 0.79 0.21 0.60 0.78 0.91 0.29 0.39 ]
[0.31 0.18 0.63 0.50 1.00 0.01 0.00 0.10 0.95 0.86 0.51 0.85 0.99 0.41 0.33 0.24 0.92 0.79 0.06 0.46 0.23 0.94 0.73 0.91 0.47 0.71 0.92 0.49 0.55 0.61 0.75 0.99 0.00 0.04 0.53 0.10 0.86 0.02 0.63 0.90 0.05 0.97 0.67 0.50 0.50 0.60 0.23 0.23 0.99 0.12 0.07 0.77 0.09 0.77 0.72 0.02 0.05 0.90 0.46 0.28 ]
[0.36 0.73 0.73 0.98 0.01 1.00 0.01 0.30 0.65 0.17 0.66 0.33 0.82 0.00 0.01 0.40 0.50 0.66 0.70 0.27 1.00 0.57 0.37 0.49 0.64 0.23 0.44 0.66 0.55 0.21 0.33 0.14 0.79 0.25 0.31 0.09 0.06 0.35 0.22 0.06 0.77 0.69 0.26 0.07 0.13 0.78 1.00 0.39 0.22 0.90 0.14 0.71 0.77 0.60 0.71 0.62 0.91 0.74 0.28 0.11 ]
[0.57 0.29 0.23 0.62 0.00 0.01 1.00 0.18 0.88 0.19 0.97 0.12 0.40 0.12 0.82 0.46 0.74 0.96 0.23 0.42 0.90 0.89 0.29 0.22 0.07 0.25 0.83 0.83 0.23 0.01 0.70 0.55 0.62 0.82 0.38 0.43 0.22 0.48 0.65 0.62 0.52 0.02 0.80 0.96 0.23 0.89 0.89 0.22 0.93 0.05 0.51 0.98 0.48 0.91 0.97 0.77 0.68 0.39 0.59 0.12 ]
[0.18 0.18 0.66 0.97 0.10 0.30 0.18 1.00 0.77 0.69 0.70 0.20 0.72 0.61 0.45 0.58 0.12 0.09 0.21 0.25 0.52 0.07 0.87 0.87 0.13 0.31 0.82 0.39 0.72 0.17 0.04 0.20 0.06 0.07 0.39 0.97 0.37 0.15 0.14 0.71 0.17 0.11 0.10 0.58 0.60 0.73 0.12 0.14 0.46 0.92 0.23 0.00 0.60 0.81 0.58 0.48 0.79 0.10 0.89 0.67 ]
[0.84 0.50 0.32 0.73 0.95 0.65 0.88 0.77 1.00 0.43 0.74 0.10 0.66 0.66 0.97 0.55 0.51 0.76 0.17 1.00 0.43 0.69 0.66 0.07 0.63 0.89 0.40 0.44 0.42 0.10 0.45 0.94 0.02 0.96 0.03 0.65 0.70 0.59 0.53 0.43 0.84 0.49 0.90 0.58 0.51 0.23 0.16 0.91 0.27 0.08 0.09 0.97 0.30 0.06 0.77 0.00 0.75 0.13 0.93 0.29 ]
[0.77 0.07 0.70 0.54 0.86 0.17 0.19 0.69 0.43 1.00 0.08 0.48 0.08 0.73 0.11 0.81 0.96 0.09 0.33 0.45 0.06 0.24 0.15 0.48 0.32 0.66 0.56 0.43 0.27 0.59 0.77 0.46 0.14 0.30 0.54 0.80 0.89 0.20 0.69 0.96 0.10 0.34 0.08 0.43 0.60 0.30 0.69 0.67 0.66 0.33 0.70 0.54 0.83 0.16 0.70 0.94 0.56 0.38 0.13 0.19 ]
