D = 6;
n = [ 2 2 2 2 2 2 ];
N = 51;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.82 0.68 0.97 0.02 0.04 0.53 0.66 0.63 0.58 0.47 0.27 0.67 0.61 0.74 0.58 0.56 0.43 0.48 0.95 0.07 0.36 0.84 0.64 0.74 0.76 0.91 0.54 0.41 0.95 0.51 0.99 0.54 0.24 0.69 0.78 0.66 0.42 0.25 0.02 0.54 0.16 0.98 0.70 0.71 0.20 0.06 0.01 0.16 0.39 0.01 ]
[0.82 1.00 0.61 0.61 0.94 0.98 0.41 0.07 0.10 0.45 0.19 0.00 0.05 0.87 0.62 0.90 0.78 0.50 0.02 0.73 0.23 0.03 0.56 0.89 0.41 0.69 0.82 0.26 0.54 0.96 0.17 0.54 0.96 0.38 0.92 0.69 0.33 1.00 0.57 0.45 0.35 0.25 0.81 0.65 0.04 0.03 0.34 0.69 0.58 0.37 0.32 ]
[0.68 0.61 1.00 0.55 0.60 0.65 0.04 0.13 0.09 0.60 0.15 0.41 0.07 0.77 0.63 0.16 0.75 0.52 0.46 0.09 0.68 0.00 0.51 0.05 0.86 0.12 0.88 0.09 0.69 0.55 0.26 0.35 0.58 0.89 0.43 0.64 0.49 0.49 0.65 0.99 0.48 0.64 0.24 0.43 0.18 0.53 0.98 0.36 0.56 0.37 0.03 ]
[0.97 0.61 0.55 1.00 0.60 0.08 0.79 0.72 0.14 0.28 0.82 0.78 0.91 0.59 0.86 0.06 0.28 0.31 0.24 0.16 0.01 0.87 0.99 0.87 0.60 0.73 0.92 0.78 0.31 0.20 0.86 0.51 0.02 0.08 0.96 0.77 0.57 0.89 0.75 0.36 0.50 0.43 0.24 0.31 0.60 0.76 0.83 0.91 0.32 0.40 0.07 ]
[0.02 0.94 0.60 0.60 1.00 0.98 0.71 0.69 0.72 0.60 0.81 0.25 0.81 0.04 0.75 0.83 0.71 0.68 0.35 0.56 0.11 0.14 0.77 0.30 0.91 0.58 0.37 0.67 0.20 0.31 0.21 0.55 0.82 0.22 0.93 0.50 0.68 0.64 0.54 0.27 0.21 0.77 0.48 0.28 0.27 0.02 0.56 0.59 0.40 0.71 0.71 ]
[0.04 0.98 0.65 0.08 0.98 1.00 0.37 0.08 0.56 0.56 0.12 0.87 0.58 0.67 0.14 0.78 0.86 0.22 0.90 0.10 0.32 0.74 0.37 0.43 0.37 0.31 0.30 0.44 0.28 0.85 0.56 0.42 0.26 0.09 0.06 0.88 0.34 0.61 0.10 0.88 0.23 0.54 0.86 0.56 0.86 0.85 0.32 0.88 0.58 0.82 0.48 ]
[0.53 0.41 0.04 0.79 0.71 0.37 1.00 0.49 0.47 0.82 0.86 0.16 0.12 0.28 0.74 0.30 0.23 0.34 1.00 0.86 0.59 0.90 0.49 0.59 0.37 0.70 0.18 0.81 0.00 0.93 0.75 0.64 0.42 0.06 0.65 0.10 0.22 0.79 0.80 0.44 0.76 0.55 0.74 0.40 0.05 0.30 0.93 0.50 0.34 0.76 0.10 ]
[0.66 0.07 0.13 0.72 0.69 0.08 0.49 1.00 0.92 0.35 0.74 0.05 0.43 0.90 0.70 0.58 0.33 0.09 0.05 0.92 0.67 0.19 0.27 0.79 0.76 0.37 0.69 0.41 0.89 0.96 0.62 0.49 0.37 0.75 0.48 0.39 0.61 0.90 0.30 0.70 0.69 0.62 0.72 0.71 0.18 0.58 0.36 0.80 0.08 0.53 0.71 ]
[0.63 0.10 0.09 0.14 0.72 0.56 0.47 0.92 1.00 0.07 0.08 0.95 0.05 0.63 0.49 0.20 0.99 0.09 0.89 0.27 0.49 0.70 0.98 0.93 0.11 0.40 0.69 0.23 0.01 0.75 0.82 0.56 0.41 0.16 0.47 0.32 0.27 0.17 0.52 0.90 0.73 0.93 0.55 0.16 0.25 0.83 0.22 0.14 0.07 0.40 0.18 ]
[0.58 0.45 0.60 0.28 0.60 0.56 0.82 0.35 0.07 1.00 0.96 0.99 0.63 0.86 0.46 0.66 0.73 0.73 0.32 0.18 0.71 0.39 0.30 0.84 0.37 0.03 0.30 0.15 0.41 0.77 0.44 0.83 0.12 0.91 0.75 0.76 0.99 0.62 0.15 0.41 0.29 0.23 0.68 0.60 0.66 1.00 1.00 0.94 0.48 0.29 0.70 ]
[0.47 0.19 0.15 0.82 0.81 0.12 0.86 0.74 0.08 0.96 1.00 0.99 0.78 0.69 0.28 0.66 0.96 0.12 0.49 0.92 0.55 0.91 0.86 0.28 0.39 0.64 0.38 0.87 0.74 0.71 0.55 0.37 0.05 0.66 0.53 0.44 0.06 0.79 0.79 0.18 0.06 0.34 0.45 0.07 0.96 0.91 0.55 0.86 0.77 0.01 0.01 ]
[0.27 0.00 0.41 0.78 0.25 0.87 0.16 0.05 0.95 0.99 0.99 1.00 0.04 0.25 0.35 0.78 0.20 0.96 0.45 0.66 0.04 0.36 0.43 0.45 0.75 0.84 0.57 0.43 0.53 0.27 0.78 0.35 0.54 0.95 0.37 0.44 0.97 0.47 0.63 0.23 0.92 0.41 0.40 0.57 0.39 0.88 0.20 0.68 0.88 0.14 0.66 ]
[0.67 0.05 0.07 0.91 0.81 0.58 0.12 0.43 0.05 0.63 0.78 0.04 1.00 0.72 0.40 0.69 0.53 0.74 0.31 0.03 0.14 0.12 0.83 0.61 0.68 0.26 0.19 0.94 0.47 0.57 0.92 0.44 0.58 0.77 0.27 0.97 0.26 0.49 0.59 0.64 0.85 0.96 0.76 0.21 0.30 0.81 0.80 0.14 0.61 0.83 0.15 ]
[0.61 0.87 0.77 0.59 0.04 0.67 0.28 0.90 0.63 0.86 0.69 0.25 0.72 1.00 0.69 0.16 0.55 0.36 0.89 0.96 0.19 0.65 0.59 0.32 0.33 0.69 0.96 0.24 0.45 0.85 0.10 0.83 0.44 0.13 0.95 0.46 0.99 0.21 0.34 0.22 0.08 0.67 0.15 0.34 0.67 0.55 0.82 0.74 0.62 0.85 0.64 ]
[0.74 0.62 0.63 0.86 0.75 0.14 0.74 0.70 0.49 0.46 0.28 0.35 0.40 0.69 1.00 0.56 0.73 0.36 0.95 0.02 0.61 0.76 0.90 0.19 0.53 0.15 0.28 0.90 0.98 0.59 0.15 0.24 0.02 0.82 0.81 0.92 0.24 0.08 0.96 0.53 0.32 0.99 0.48 0.33 0.07 0.83 0.47 0.14 0.54 0.72 0.15 ]
[0.58 0.90 0.16 0.06 0.83 0.78 0.30 0.58 0.20 0.66 0.66 0.78 0.69 0.16 0.56 1.00 0.43 0.20 0.27 0.05 0.41 0.97 0.37 0.04 0.44 0.43 0.60 0.49 0.08 0.27 0.25 0.30 0.52 0.07 0.53 0.50 0.08 0.40 0.30 0.64 0.34 0.97 0.22 0.45 0.49 0.91 0.51 0.31 0.22 0.89 0.44 ]
[0.56 0.78 0.75 0.28 0.71 0.86 0.23 0.33 0.99 0.73 0.96 0.20 0.53 0.55 0.73 0.43 1.00 0.90 0.41 0.92 0.95 0.60 0.01 0.89 0.59 0.76 0.41 0.42 0.43 0.94 0.73 0.65 0.37 0.57 0.92 0.97 0.59 0.83 0.58 0.85 0.49 0.08 0.49 0.29 0.29 0.21 0.78 0.69 0.65 0.75 0.67 ]
