D = 2;
n = [ 4 4 ];
N = 44;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.53 0.99 0.06 0.29 0.28 0.92 0.81 0.81 0.77 0.51 0.60 0.94 0.75 0.97 0.44 0.53 0.00 0.74 0.37 0.20 0.56 0.38 0.19 0.85 0.81 0.51 0.07 0.73 0.13 0.05 0.33 0.06 0.44 0.81 0.39 0.79 0.82 0.86 0.59 0.83 0.86 0.81 0.24 ]
[0.53 1.00 0.69 0.52 0.04 0.58 0.17 0.92 0.46 0.35 0.69 0.01 0.30 0.82 0.71 0.18 0.69 0.77 0.60 0.06 0.64 0.39 0.32 0.07 0.24 0.69 0.80 0.17 0.08 0.30 0.03 0.09 0.36 0.09 0.68 0.04 0.02 0.37 0.07 0.92 0.49 0.50 0.50 0.81 ]
[0.99 0.69 1.00 0.28 0.59 0.88 0.17 0.27 0.89 0.05 0.18 0.36 0.38 0.40 0.52 0.28 0.09 0.90 0.07 0.48 0.41 0.66 0.11 0.77 0.35 0.16 0.58 0.01 0.63 0.55 0.11 0.77 0.80 0.52 0.42 0.88 0.68 0.21 0.93 0.54 0.33 0.43 0.77 0.28 ]
[0.06 0.52 0.28 1.00 0.62 0.35 0.13 0.51 0.72 0.12 0.05 0.09 0.73 0.33 0.42 0.14 0.57 0.17 0.93 0.45 0.95 0.22 0.83 0.81 0.55 0.96 0.73 0.65 0.20 0.93 0.92 0.20 0.10 0.96 0.35 0.11 0.86 0.73 0.88 0.91 0.53 0.56 0.31 0.82 ]
[0.29 0.04 0.59 0.62 1.00 0.14 0.87 0.69 0.46 0.04 0.90 0.50 0.79 0.39 0.87 0.53 0.13 0.36 0.39 0.02 0.46 0.54 0.72 0.85 0.57 0.04 0.04 0.90 0.09 0.67 0.34 0.09 0.50 0.84 0.87 0.38 0.71 0.92 0.57 0.16 0.93 0.31 0.82 0.03 ]
[0.28 0.58 0.88 0.35 0.14 1.00 0.78 0.81 0.13 0.86 0.20 0.58 0.10 0.86 0.66 0.47 0.24 0.77 0.29 0.09 0.37 0.57 0.30 0.36 0.95 0.43 0.44 0.89 0.47 0.23 0.73 0.34 0.16 0.03 0.26 0.11 0.85 0.09 0.98 0.18 0.58 0.08 0.33 0.40 ]
[0.92 0.17 0.17 0.13 0.87 0.78 1.00 0.93 0.84 0.33 0.06 0.99 0.75 0.48 0.01 0.48 0.25 0.82 0.65 0.30 0.46 0.70 0.73 0.18 0.81 0.31 0.58 0.81 0.09 0.23 0.40 0.65 0.46 0.58 0.28 0.92 0.29 0.07 0.45 0.59 0.76 0.72 0.86 0.34 ]
[0.81 0.92 0.27 0.51 0.69 0.81 0.93 1.00 0.83 0.00 0.78 0.32 0.38 0.68 0.56 0.47 0.49 0.81 0.06 0.46 0.37 0.64 0.98 0.60 0.96 0.03 0.65 0.18 0.43 0.40 0.97 0.91 0.20 0.52 0.66 0.09 0.22 0.33 0.61 0.25 0.29 0.54 0.60 0.63 ]
[0.81 0.46 0.89 0.72 0.46 0.13 0.84 0.83 1.00 0.14 0.76 0.38 0.50 0.04 0.53 0.74 0.34 0.20 0.71 0.15 0.42 0.52 0.23 0.63 0.22 0.72 0.76 0.79 0.02 0.08 0.49 0.89 0.57 1.00 0.91 0.66 0.59 0.75 0.23 0.47 0.94 0.16 0.19 0.40 ]
[0.77 0.35 0.05 0.12 0.04 0.86 0.33 0.00 0.14 1.00 0.62 0.59 0.81 0.89 0.44 0.54 0.41 0.23 0.31 0.25 0.44 0.40 0.73 0.03 0.04 0.15 0.23 0.73 0.06 0.80 0.70 0.06 0.80 0.23 0.85 0.56 0.64 0.27 0.09 0.02 0.94 1.00 0.90 0.75 ]
