D = 2;
n = [ 3 3 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.23 0.27 0.07 0.93 0.86 0.04 0.94 0.30 0.92 0.83 0.38 0.82 0.24 0.16 0.50 0.17 0.53 0.24 0.26 0.66 0.98 0.00 0.49 0.18 0.68 0.39 0.62 0.81 0.57 0.22 0.29 0.03 0.47 0.39 0.36 0.50 0.51 0.12 0.95 0.88 0.24 0.99 0.71 0.16 0.34 0.01 0.78 0.02 0.87 0.83 0.05 0.75 0.25 0.34 0.35 0.76 0.41 0.91 0.97 0.29 ]
[0.23 1.00 0.89 0.23 0.73 0.28 0.37 0.86 0.11 0.05 0.25 0.85 0.57 0.58 0.61 0.84 0.63 0.79 0.77 0.61 0.87 0.95 0.56 0.38 0.90 0.36 0.50 0.92 0.56 0.36 0.78 0.86 0.46 0.96 0.16 0.44 0.22 0.17 0.25 0.84 0.50 0.74 0.42 0.17 0.51 0.12 0.23 0.53 0.89 0.44 0.09 0.18 0.38 0.19 0.68 0.59 0.50 0.65 0.92 0.66 0.63 ]
[0.27 0.89 1.00 0.66 0.01 0.49 0.93 0.71 0.49 0.22 0.78 0.79 0.06 0.91 0.11 0.59 0.27 0.96 0.28 0.51 0.27 0.14 0.44 0.62 0.36 0.92 0.77 0.39 0.94 0.13 0.87 0.33 0.47 0.07 0.75 0.90 0.60 0.37 0.18 0.06 0.54 0.05 0.77 0.95 0.25 0.60 0.30 0.59 0.30 0.47 0.43 0.68 0.94 0.41 0.82 0.35 0.78 0.79 0.69 0.15 0.55 ]
[0.07 0.23 0.66 1.00 0.89 0.02 0.48 0.25 0.24 0.24 0.86 0.30 0.78 0.08 0.79 0.98 0.71 0.43 0.58 0.41 0.84 0.18 0.98 0.57 1.00 0.72 0.95 0.51 0.47 0.84 0.86 0.20 0.62 0.86 0.99 0.08 0.23 0.14 0.92 0.98 0.10 0.49 0.02 0.26 0.23 0.34 0.67 0.22 0.54 0.34 0.98 0.54 0.70 0.85 0.56 0.17 0.68 0.99 0.51 0.52 0.42 ]
[0.93 0.73 0.01 0.89 1.00 0.70 0.15 0.19 0.24 0.28 0.82 0.20 0.50 0.15 0.89 0.67 0.55 0.12 0.06 0.69 1.00 0.12 0.61 0.08 0.18 0.36 0.06 0.81 0.35 0.46 0.06 0.16 0.35 0.26 0.40 0.84 0.59 0.02 0.47 0.08 0.26 0.94 0.75 0.24 0.53 0.69 0.26 0.85 0.02 0.82 0.17 0.80 0.10 0.12 0.16 0.86 0.55 0.58 0.95 0.76 0.39 ]
[0.86 0.28 0.49 0.02 0.70 1.00 0.30 0.87 0.81 0.27 0.61 0.78 0.76 0.87 0.35 0.52 0.29 0.61 0.63 0.99 0.18 0.04 0.46 1.00 0.92 0.41 0.11 0.90 0.42 0.87 0.04 0.40 0.25 0.01 0.08 0.67 0.09 0.67 0.79 0.50 0.90 0.33 0.31 0.36 0.32 0.82 0.22 0.29 0.67 0.13 0.15 0.31 0.01 0.25 0.51 0.34 0.01 0.04 0.49 0.16 0.96 ]
[0.04 0.37 0.93 0.48 0.15 0.30 1.00 0.74 0.53 0.27 0.14 0.06 0.02 0.95 0.40 0.89 0.24 0.67 0.95 0.72 0.58 0.56 0.95 0.16 0.02 0.48 0.09 0.34 0.18 0.26 0.14 0.49 0.80 0.79 0.99 0.31 0.84 0.39 0.71 0.41 0.07 0.03 0.57 0.39 0.62 0.86 0.16 0.29 0.37 0.06 0.70 0.69 0.02 0.14 0.62 0.36 0.37 0.90 0.87 0.52 0.04 ]
[0.94 0.86 0.71 0.25 0.19 0.87 0.74 1.00 0.28 0.51 0.48 0.10 0.42 0.41 0.87 0.16 0.99 0.72 0.91 0.19 0.05 0.36 0.94 0.69 0.57 0.97 0.31 0.02 0.97 0.81 0.29 0.26 0.31 0.72 0.86 0.07 0.36 0.76 0.87 0.16 0.09 0.09 0.49 0.73 0.07 0.37 0.84 0.41 0.15 0.07 0.16 0.36 0.32 0.65 0.02 0.00 0.08 0.47 0.27 0.82 0.99 ]
[0.30 0.11 0.49 0.24 0.24 0.81 0.53 0.28 1.00 0.92 0.47 0.60 0.42 0.24 0.25 0.16 0.43 0.20 0.01 0.51 0.99 0.09 0.72 0.18 0.27 0.76 0.70 0.27 0.35 0.57 0.85 0.71 0.96 0.36 0.89 0.44 0.35 0.87 0.15 0.47 0.94 0.54 0.78 0.87 0.98 0.33 0.80 0.30 0.24 0.96 0.23 0.26 0.78 0.22 0.68 0.32 0.96 0.19 0.07 0.47 0.57 ]
[0.92 0.05 0.22 0.24 0.28 0.27 0.27 0.51 0.92 1.00 0.36 0.50 0.97 0.75 0.29 0.45 0.38 0.54 0.32 0.63 0.65 0.27 0.13 0.72 0.00 0.70 0.65 0.48 0.55 0.30 0.68 0.53 0.93 0.94 0.52 0.31 0.66 0.95 0.25 0.13 0.95 0.07 0.90 0.66 0.68 0.29 0.13 0.91 0.79 0.16 0.78 0.39 0.74 0.86 0.86 0.27 0.53 0.69 0.55 0.92 0.55 ]
[0.83 0.25 0.78 0.86 0.82 0.61 0.14 0.48 0.47 0.36 1.00 0.29 0.44 0.96 0.83 0.28 0.82 0.91 0.30 0.79 0.10 0.88 0.56 0.58 0.42 0.32 0.14 0.77 0.10 0.28 0.33 0.76 0.57 0.07 0.94 0.91 0.31 0.30 0.58 0.06 0.98 0.71 0.48 0.52 0.87 0.57 0.38 0.00 0.86 0.28 0.44 0.61 0.73 0.93 0.04 0.02 0.29 0.87 0.90 0.52 0.39 ]
[0.38 0.85 0.79 0.30 0.20 0.78 0.06 0.10 0.60 0.50 0.29 1.00 0.38 0.17 0.50 0.87 0.89 0.89 0.84 0.19 0.33 0.71 0.22 0.21 0.27 0.89 0.81 0.68 0.22 0.92 0.60 0.28 0.74 0.80 0.39 0.52 0.43 0.06 0.47 0.54 0.67 0.88 0.40 0.63 0.98 0.99 0.96 0.54 0.65 0.88 0.70 0.69 0.57 0.63 0.48 0.47 0.83 0.48 0.29 0.62 0.70 ]
[0.82 0.57 0.06 0.78 0.50 0.76 0.02 0.42 0.42 0.97 0.44 0.38 1.00 0.64 0.51 0.54 0.92 0.39 0.95 0.12 0.22 0.93 0.22 0.51 0.61 0.21 0.86 0.84 0.68 0.72 0.90 0.56 0.15 0.90 0.45 0.21 0.66 0.12 0.81 0.58 0.52 0.55 0.93 0.27 0.49 0.46 0.43 0.22 0.45 0.64 0.81 0.86 0.21 0.48 0.55 0.27 0.44 0.41 0.74 0.22 0.83 ]
[0.24 0.58 0.91 0.08 0.15 0.87 0.95 0.41 0.24 0.75 0.96 0.17 0.64 1.00 0.84 0.68 0.36 0.36 0.49 0.52 0.02 0.07 0.23 0.51 0.87 0.39 0.32 0.61 0.86 0.06 0.28 0.98 0.74 0.26 0.40 0.79 0.65 0.20 0.29 0.26 0.84 0.88 0.40 0.08 0.71 0.88 0.83 0.80 0.70 0.01 0.35 0.01 0.65 0.94 0.81 0.64 0.99 0.49 0.18 0.66 0.14 ]
[0.16 0.61 0.11 0.79 0.89 0.35 0.40 0.87 0.25 0.29 0.83 0.50 0.51 0.84 1.00 0.66 0.49 0.05 0.04 0.26 0.01 0.59 0.12 0.53 0.12 0.41 0.61 0.14 0.58 0.30 0.27 0.26 0.20 0.96 0.87 0.20 0.32 0.72 0.98 0.34 0.14 0.51 0.25 0.66 0.69 0.50 0.06 0.52 0.22 0.32 0.44 0.89 0.55 0.55 0.05 0.29 0.45 0.70 0.06 0.70 0.27 ]
[0.50 0.84 0.59 0.98 0.67 0.52 0.89 0.16 0.16 0.45 0.28 0.87 0.54 0.68 0.66 1.00 0.93 0.76 0.08 0.61 0.67 0.88 0.56 0.88 0.82 0.41 0.20 0.41 0.93 0.84 0.84 0.72 0.07 0.66 0.83 0.60 0.18 0.00 0.72 0.83 0.40 0.05 0.54 0.01 0.54 0.03 0.05 0.83 0.82 0.43 0.43 0.41 0.46 0.07 0.65 0.49 0.06 0.02 0.67 0.96 0.68 ]
[0.17 0.63 0.27 0.71 0.55 0.29 0.24 0.99 0.43 0.38 0.82 0.89 0.92 0.36 0.49 0.93 1.00 0.12 0.24 0.47 0.62 0.32 0.43 0.82 0.65 0.41 0.42 0.09 0.50 0.26 0.63 0.31 0.05 0.07 0.56 0.55 0.33 0.69 0.39 0.30 0.23 0.87 0.16 0.54 0.54 0.90 0.50 0.81 0.05 0.39 0.85 0.67 0.14 0.63 0.77 0.69 0.78 0.98 0.27 0.26 0.11 ]
[0.53 0.79 0.96 0.43 0.12 0.61 0.67 0.72 0.20 0.54 0.91 0.89 0.39 0.36 0.05 0.76 0.12 1.00 0.79 0.98 0.82 0.30 0.49 0.25 0.69 0.72 0.98 0.11 0.76 0.17 0.79 0.99 0.47 0.19 0.21 0.80 0.37 0.80 0.63 0.29 0.40 0.03 0.34 0.87 0.28 0.88 0.42 0.90 0.26 0.37 0.57 0.98 0.20 0.53 0.93 0.60 0.56 0.43 0.38 0.79 0.30 ]
[0.24 0.77 0.28 0.58 0.06 0.63 0.95 0.91 0.01 0.32 0.30 0.84 0.95 0.49 0.04 0.08 0.24 0.79 1.00 0.49 0.58 0.31 0.78 0.30 0.26 0.99 0.26 0.45 0.98 0.86 0.05 0.20 0.31 0.73 0.09 0.13 0.28 0.98 0.01 0.22 0.88 0.50 0.02 0.47 0.52 0.93 0.79 0.14 0.77 0.42 0.46 0.49 0.64 0.37 0.41 0.72 0.89 0.99 0.70 0.17 0.65 ]
