D = 4;
n = [ 3 3 3 3 ];
N = 43;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.44 0.84 0.20 0.36 0.19 0.04 0.85 0.11 0.98 0.47 0.03 0.02 0.68 0.34 0.32 0.86 0.42 0.82 0.80 0.59 0.23 0.32 0.78 0.35 0.37 0.66 0.77 0.41 0.93 0.12 0.05 0.09 0.39 0.68 0.32 0.90 0.88 0.03 0.05 0.82 0.70 0.48 ]
[0.44 1.00 0.95 0.87 0.31 0.71 0.22 0.35 0.08 0.50 0.88 0.09 0.64 0.76 0.53 0.22 0.54 0.00 0.57 0.49 0.98 0.40 0.14 0.98 0.51 0.25 0.43 0.29 0.08 0.00 0.13 0.10 0.57 0.83 0.52 0.14 0.29 0.63 0.02 0.54 0.66 0.54 0.50 ]
[0.84 0.95 1.00 0.33 0.78 0.82 0.12 0.18 0.10 0.53 0.08 0.78 0.29 0.76 0.10 0.20 0.06 0.93 0.56 0.31 0.32 0.16 0.99 0.17 0.25 0.34 0.07 0.92 0.41 0.32 0.65 0.91 0.89 0.20 0.81 0.67 0.04 0.03 0.85 0.67 0.92 0.78 0.55 ]
[0.20 0.87 0.33 1.00 0.64 0.22 0.41 0.02 0.89 0.65 0.13 0.72 0.07 0.75 0.75 0.85 0.12 0.37 0.91 0.98 0.17 0.62 0.15 0.18 0.24 0.92 0.43 0.55 0.56 0.39 0.91 0.95 0.95 0.24 0.69 0.25 0.72 0.11 0.44 0.02 0.30 0.10 0.60 ]
[0.36 0.31 0.78 0.64 1.00 0.65 0.44 0.61 0.07 0.23 0.23 0.34 0.13 0.72 0.74 0.14 0.15 0.74 0.61 0.91 0.39 0.99 0.08 0.23 0.89 0.20 0.33 0.58 0.77 0.50 0.46 0.91 0.05 0.56 0.03 0.98 0.57 0.95 0.34 0.20 0.15 0.59 0.27 ]
[0.19 0.71 0.82 0.22 0.65 1.00 0.42 0.87 0.40 0.70 0.26 0.45 0.42 0.87 0.74 0.96 0.95 0.70 0.10 0.40 0.77 0.32 0.33 0.05 0.99 0.98 0.12 0.98 0.42 0.74 0.63 0.10 0.82 0.71 0.21 0.07 0.23 0.22 0.65 0.51 0.12 0.72 0.77 ]
[0.04 0.22 0.12 0.41 0.44 0.42 1.00 0.39 0.76 0.55 0.76 0.31 0.06 0.09 0.98 0.90 0.34 0.97 0.59 0.08 0.64 0.04 0.23 0.01 0.83 0.67 0.02 0.43 0.95 0.17 0.10 0.54 0.62 0.79 0.80 0.18 0.18 0.14 0.90 0.91 0.33 0.86 0.37 ]
[0.85 0.35 0.18 0.02 0.61 0.87 0.39 1.00 0.84 0.82 0.81 0.15 0.53 0.62 0.32 0.34 0.92 0.86 0.95 0.60 0.64 0.81 0.53 0.32 0.74 0.21 0.23 0.50 0.34 0.56 0.90 0.39 0.43 0.92 0.79 0.23 0.98 0.45 0.71 0.75 0.85 0.88 0.63 ]
[0.11 0.08 0.10 0.89 0.07 0.40 0.76 0.84 1.00 0.06 0.83 0.78 0.96 0.60 0.24 0.17 0.02 0.32 0.02 0.80 0.81 0.88 0.56 0.25 0.27 0.02 0.63 0.12 0.09 0.48 0.57 0.58 0.83 0.98 0.53 0.73 0.56 0.25 0.22 0.66 0.27 0.29 0.51 ]
[0.98 0.50 0.53 0.65 0.23 0.70 0.55 0.82 0.06 1.00 0.32 0.22 0.84 0.63 0.60 0.43 0.77 0.88 0.62 0.45 0.15 0.70 0.50 0.82 0.85 0.12 0.19 0.71 0.30 0.95 0.38 0.97 0.72 0.41 0.90 0.45 0.18 0.23 0.00 0.57 0.90 0.00 0.94 ]
[0.47 0.88 0.08 0.13 0.23 0.26 0.76 0.81 0.83 0.32 1.00 0.20 0.15 0.08 0.75 0.05 0.16 0.52 0.89 0.69 0.29 0.74 0.15 0.82 0.17 0.78 0.60 0.19 0.19 0.77 0.47 0.22 0.92 0.76 0.71 0.97 0.72 0.39 0.98 0.18 0.94 0.67 0.27 ]
[0.03 0.09 0.78 0.72 0.34 0.45 0.31 0.15 0.78 0.22 0.20 1.00 0.85 0.35 0.86 0.80 0.07 0.68 0.79 0.52 0.18 0.99 0.66 0.31 0.05 0.82 0.48 0.93 0.10 0.53 0.31 0.64 0.28 0.41 0.03 0.75 0.56 0.89 0.85 0.19 0.36 0.83 0.60 ]
[0.02 0.64 0.29 0.07 0.13 0.42 0.06 0.53 0.96 0.84 0.15 0.85 1.00 0.72 0.81 0.88 0.17 0.32 0.59 0.18 0.80 0.89 0.94 0.96 0.98 0.17 0.10 0.36 0.95 0.95 0.80 0.13 0.16 0.29 0.64 0.39 0.68 0.24 0.08 0.40 0.31 0.40 0.87 ]
[0.68 0.76 0.76 0.75 0.72 0.87 0.09 0.62 0.60 0.63 0.08 0.35 0.72 1.00 0.82 0.85 0.09 0.70 0.16 0.76 0.25 0.52 0.86 0.39 0.92 0.65 0.70 0.10 0.10 0.34 0.20 0.98 0.65 0.17 0.68 0.84 0.84 0.23 0.76 0.76 0.70 0.65 0.98 ]
[0.34 0.53 0.10 0.75 0.74 0.74 0.98 0.32 0.24 0.60 0.75 0.86 0.81 0.82 1.00 0.75 0.26 0.97 0.74 0.21 0.85 0.99 0.70 0.04 0.39 0.89 0.69 0.78 0.66 0.24 0.55 0.17 0.73 0.78 0.49 0.54 0.71 0.66 0.98 0.61 0.03 0.11 0.25 ]
