D = 6;
n = [ 4 4 4 4 4 4 ];
N = 41;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.91 0.83 0.72 0.83 0.55 0.02 0.95 0.46 0.32 0.03 0.73 0.84 0.43 0.10 0.38 0.28 0.87 0.27 0.24 0.56 0.39 0.55 0.91 0.36 0.54 0.53 0.59 0.98 0.45 0.10 0.23 0.02 0.32 0.93 0.81 0.14 0.66 0.78 0.29 0.72 ]
[0.91 1.00 0.29 0.66 0.63 0.65 0.04 0.42 0.27 0.10 0.48 0.60 0.14 0.43 0.04 0.23 0.98 0.62 0.77 0.76 0.67 0.05 0.91 0.24 0.13 0.59 0.46 0.13 0.66 1.00 0.62 0.51 0.70 0.01 0.02 0.56 0.44 0.44 0.17 0.59 0.16 ]
[0.83 0.29 1.00 0.02 0.23 0.49 0.43 0.42 0.07 0.45 0.91 0.69 0.00 0.26 0.05 0.62 0.89 0.94 0.82 0.16 0.46 0.25 0.67 0.00 0.47 0.03 0.01 0.60 0.41 0.02 0.58 0.18 0.60 0.15 0.96 0.98 0.20 0.40 0.20 0.83 0.56 ]
[0.72 0.66 0.02 1.00 0.17 0.45 0.39 0.36 0.76 0.23 0.16 0.32 0.53 0.14 0.54 0.04 0.68 0.17 0.40 0.73 0.13 0.95 0.34 0.45 0.29 0.10 0.16 1.00 0.96 0.92 0.04 0.32 0.65 0.39 0.83 0.33 0.54 0.50 0.57 0.37 0.87 ]
[0.83 0.63 0.23 0.17 1.00 0.33 0.89 0.23 0.95 0.39 0.06 0.97 0.05 0.51 0.55 0.87 0.60 0.61 0.75 0.88 0.89 0.43 0.41 0.44 0.08 0.79 0.52 0.90 0.90 0.17 0.53 0.02 0.64 0.18 0.70 0.41 0.76 0.63 0.81 0.91 0.24 ]
[0.55 0.65 0.49 0.45 0.33 1.00 0.59 0.81 0.44 0.09 0.97 0.52 0.96 0.46 0.72 0.26 0.73 0.81 0.46 0.27 0.62 0.59 0.02 0.45 0.93 0.76 0.07 0.66 0.21 0.24 0.10 0.96 0.47 0.60 0.15 0.99 0.39 0.27 0.96 0.98 0.99 ]
[0.02 0.04 0.43 0.39 0.89 0.59 1.00 1.00 0.39 0.54 0.24 0.86 0.95 0.53 0.64 0.19 0.24 0.58 0.52 0.60 0.17 0.45 0.02 0.11 0.57 0.82 0.82 0.33 0.58 0.39 0.02 0.04 0.02 0.60 0.96 0.30 0.74 0.11 0.18 0.15 0.99 ]
[0.95 0.42 0.42 0.36 0.23 0.81 1.00 1.00 0.51 0.21 0.94 0.62 0.24 0.93 0.93 0.45 0.07 0.32 0.59 0.79 0.55 0.25 0.25 0.32 0.57 0.87 0.36 0.82 0.11 0.16 0.46 0.56 0.64 0.78 0.17 0.85 0.93 0.22 0.37 0.09 0.82 ]
[0.46 0.27 0.07 0.76 0.95 0.44 0.39 0.51 1.00 0.92 0.60 0.15 0.22 0.67 0.20 0.50 0.22 0.92 0.32 0.11 0.16 0.12 0.65 0.28 0.89 0.76 0.10 0.74 0.99 0.19 0.00 0.51 0.93 0.09 0.54 0.65 0.48 0.89 0.44 0.54 0.34 ]
[0.32 0.10 0.45 0.23 0.39 0.09 0.54 0.21 0.92 1.00 0.19 0.78 0.17 0.60 0.06 0.53 0.69 0.11 0.49 0.57 0.76 0.54 0.19 0.06 0.13 0.18 0.97 0.84 0.18 0.90 0.24 0.03 0.14 0.70 0.77 0.75 0.63 0.77 0.53 0.97 0.43 ]
