D = 6;
n = [ 2 2 2 2 2 2 ];
N = 50;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.01 0.19 0.60 1.00 0.50 0.72 0.54 0.74 0.62 0.32 0.57 0.81 0.51 0.23 0.90 0.74 0.76 0.17 0.54 0.54 0.16 0.57 0.80 0.65 1.00 0.15 0.41 0.84 0.70 0.54 0.86 0.28 0.90 0.45 0.47 0.91 0.57 0.69 0.36 0.80 0.26 0.55 0.29 0.83 0.50 0.82 0.42 0.90 0.04 ]
[0.01 1.00 0.29 0.13 0.32 0.11 0.58 0.46 0.43 0.79 0.59 0.13 0.79 0.17 0.36 0.79 0.88 0.28 0.33 0.53 0.96 0.81 0.67 0.62 0.81 0.22 0.21 0.43 0.59 0.41 0.26 0.54 0.81 0.65 0.10 0.84 0.96 0.66 0.81 0.40 0.47 0.60 0.94 0.71 0.85 0.62 0.52 0.22 0.30 0.84 ]
[0.19 0.29 1.00 0.01 0.73 0.66 0.88 0.03 0.74 0.41 0.23 0.98 0.95 0.16 0.38 0.78 0.58 0.77 0.02 0.68 0.64 0.09 0.40 0.37 0.74 0.60 0.71 0.60 0.25 0.63 0.49 0.24 0.88 0.53 0.31 0.15 0.42 0.12 0.35 0.07 0.71 0.19 0.83 0.72 0.88 0.98 0.51 0.96 0.67 0.35 ]
[0.60 0.13 0.01 1.00 0.51 0.71 0.85 0.76 0.33 0.51 0.93 0.79 0.77 0.93 0.96 0.56 0.05 0.49 0.98 0.29 0.79 0.65 0.72 0.07 0.40 0.80 0.04 0.83 0.07 0.08 0.36 0.21 0.09 0.41 0.07 0.48 0.70 0.48 0.45 0.17 0.74 0.98 0.98 0.72 0.78 0.43 0.94 0.32 0.39 0.02 ]
[1.00 0.32 0.73 0.51 1.00 0.28 0.35 0.49 0.23 0.40 0.73 0.59 0.28 0.66 0.49 0.05 0.80 0.58 0.62 0.33 0.21 0.34 0.52 0.38 0.35 0.95 0.88 0.97 0.75 0.76 0.38 0.95 0.84 0.02 0.50 0.48 0.76 0.62 0.08 0.45 0.78 0.59 0.54 0.65 0.37 0.94 0.71 0.03 0.15 0.60 ]
[0.50 0.11 0.66 0.71 0.28 1.00 0.58 0.74 0.83 0.75 0.35 0.57 0.68 0.29 0.02 0.94 0.29 0.47 0.37 0.65 0.53 0.65 0.71 0.43 0.84 0.99 0.51 0.47 0.47 0.77 0.01 0.07 0.81 0.45 0.68 0.52 0.45 0.67 0.78 0.26 0.44 0.31 0.98 0.91 0.83 0.43 0.61 0.50 0.10 0.29 ]
[0.72 0.58 0.88 0.85 0.35 0.58 1.00 0.44 0.26 0.21 0.53 0.18 0.58 0.81 0.16 0.97 0.40 0.36 0.64 0.96 0.47 1.00 0.03 0.28 0.04 0.55 0.28 0.33 0.16 0.76 0.38 0.48 0.17 0.42 0.57 0.36 0.90 0.46 0.81 0.97 0.82 0.51 0.54 0.52 0.91 0.02 0.72 0.61 0.38 0.30 ]
[0.54 0.46 0.03 0.76 0.49 0.74 0.44 1.00 0.39 0.90 0.29 0.13 0.43 0.05 0.52 0.09 0.18 0.28 0.31 0.95 0.77 0.63 0.20 0.35 0.84 0.23 0.56 0.59 0.87 0.09 0.50 0.73 0.17 0.40 0.05 0.93 0.31 0.34 0.26 0.13 0.70 0.24 0.59 0.46 0.76 0.69 0.97 0.72 0.07 0.25 ]
[0.74 0.43 0.74 0.33 0.23 0.83 0.26 0.39 1.00 0.67 0.20 0.31 0.75 0.11 0.17 0.45 0.86 0.53 0.02 0.99 0.90 0.64 0.38 0.36 0.66 0.03 0.40 0.03 0.02 0.09 0.28 0.63 0.30 0.42 0.22 0.02 0.25 0.65 0.52 0.73 0.86 0.58 0.52 0.62 0.60 0.58 0.47 0.13 0.48 0.92 ]
[0.62 0.79 0.41 0.51 0.40 0.75 0.21 0.90 0.67 1.00 0.98 0.44 0.30 0.64 0.00 0.61 0.69 0.44 0.40 0.59 0.80 0.81 0.77 0.85 0.54 0.65 0.36 0.27 0.79 0.02 0.05 0.04 0.66 0.13 0.14 0.68 0.87 0.59 0.65 0.59 0.04 0.99 0.80 0.31 0.76 0.44 0.02 0.31 0.60 0.60 ]
