D = 4;
n = [ 4 4 4 4 ];
N = 46;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.19 0.96 0.96 0.82 0.80 0.58 0.24 0.11 0.98 0.50 0.67 0.14 0.16 0.92 0.04 1.00 0.37 0.19 0.05 0.23 0.20 0.99 0.55 0.82 0.36 0.12 0.96 0.57 0.48 0.15 0.27 0.87 0.32 0.16 0.50 0.34 0.49 0.94 0.63 0.57 0.66 0.42 0.64 0.86 0.93 ]
[0.19 1.00 0.20 0.83 0.75 0.73 0.65 0.46 0.58 0.27 0.41 0.79 0.44 0.45 0.38 0.18 0.38 0.52 0.12 0.70 0.56 0.89 0.69 0.54 0.24 0.15 0.58 0.27 0.24 0.21 0.44 0.07 0.78 0.18 0.55 0.85 0.56 0.56 0.94 0.05 0.75 0.28 0.83 0.14 0.27 0.22 ]
[0.96 0.20 1.00 0.73 0.29 0.58 0.98 0.03 0.14 0.09 0.75 0.58 0.83 0.05 0.43 0.67 0.17 0.83 0.87 0.19 0.66 0.01 0.31 0.35 0.57 0.51 0.63 0.60 0.71 0.63 0.84 0.54 0.71 0.58 0.54 0.29 0.68 0.43 0.04 0.67 0.03 0.26 0.02 0.63 0.89 0.83 ]
[0.96 0.83 0.73 1.00 0.48 0.96 0.52 0.74 0.14 0.22 0.60 0.39 0.27 0.57 0.40 0.17 0.48 1.00 0.55 0.57 0.63 0.14 0.91 0.79 0.37 0.19 0.25 0.17 0.79 0.44 0.97 0.55 0.45 0.20 0.25 0.22 0.28 0.23 0.86 0.30 0.82 0.74 0.50 0.33 0.43 0.54 ]
[0.82 0.75 0.29 0.48 1.00 0.70 0.14 0.63 0.85 0.55 0.73 0.14 0.00 0.89 0.89 0.81 0.81 0.37 0.55 0.19 0.88 0.76 0.53 0.74 0.69 0.32 0.42 0.92 0.66 0.11 0.10 0.19 0.93 0.26 0.69 0.90 0.68 0.27 0.22 0.20 0.12 0.14 0.74 0.32 0.15 0.05 ]
[0.80 0.73 0.58 0.96 0.70 1.00 0.28 0.80 0.05 0.05 0.14 0.12 0.50 0.35 0.27 0.17 0.21 0.21 0.65 0.82 0.75 0.02 0.75 0.26 0.45 0.60 0.41 0.47 0.79 0.25 0.12 0.58 0.93 0.23 0.27 0.46 0.02 0.86 0.86 0.74 0.79 0.46 0.63 0.26 0.99 0.77 ]
[0.58 0.65 0.98 0.52 0.14 0.28 1.00 0.24 0.77 0.80 0.81 0.67 0.82 0.13 0.69 0.62 0.90 0.78 0.90 0.13 0.45 0.06 0.56 0.69 0.53 0.59 0.79 0.16 0.43 0.97 0.04 0.34 0.54 0.01 0.83 0.68 0.81 0.53 0.94 0.95 0.39 0.83 0.96 0.23 0.93 0.12 ]
[0.24 0.46 0.03 0.74 0.63 0.80 0.24 1.00 0.41 0.53 0.12 0.37 0.13 0.54 0.93 0.48 0.17 0.42 0.20 0.59 0.39 0.91 0.77 0.74 0.85 0.23 0.69 0.31 0.79 0.92 0.90 0.82 0.77 0.92 0.83 0.23 0.07 0.87 0.58 0.17 0.54 0.48 0.77 0.05 0.78 0.37 ]
[0.11 0.58 0.14 0.14 0.85 0.05 0.77 0.41 1.00 0.76 0.06 0.32 0.25 0.41 0.19 0.65 0.19 0.86 0.93 0.60 0.73 0.77 0.30 0.68 0.15 0.96 0.60 0.96 0.37 0.38 0.23 0.14 0.38 0.31 0.08 0.47 0.40 0.67 0.82 0.26 0.79 0.96 0.09 0.89 0.94 0.38 ]
[0.98 0.27 0.09 0.22 0.55 0.05 0.80 0.53 0.76 1.00 0.18 0.99 0.09 0.14 0.45 0.23 0.94 0.94 0.21 0.28 0.67 0.84 0.32 0.45 0.36 0.59 0.57 0.44 0.75 0.43 0.99 0.75 0.83 0.72 0.31 0.50 0.54 0.08 0.80 0.42 0.18 0.26 0.59 0.40 0.51 0.07 ]
[0.50 0.41 0.75 0.60 0.73 0.14 0.81 0.12 0.06 0.18 1.00 0.78 0.67 0.94 0.44 0.00 0.87 0.69 0.86 0.28 0.50 0.78 0.46 0.54 0.39 0.87 0.34 0.17 0.68 0.95 0.19 0.10 0.22 0.88 0.19 0.37 0.85 0.06 0.81 0.43 0.07 0.76 0.86 0.91 0.60 0.21 ]
[0.67 0.79 0.58 0.39 0.14 0.12 0.67 0.37 0.32 0.99 0.78 1.00 0.63 0.15 0.25 0.23 0.73 0.04 0.28 0.54 0.54 0.96 0.20 0.88 0.76 0.97 0.25 0.34 1.00 0.27 0.19 0.57 0.09 0.42 0.62 0.23 0.98 0.91 0.96 0.45 0.11 0.56 0.28 0.52 0.41 0.63 ]
[0.14 0.44 0.83 0.27 0.00 0.50 0.82 0.13 0.25 0.09 0.67 0.63 1.00 0.70 0.89 0.97 0.26 0.99 0.43 0.68 0.37 0.86 0.57 0.68 0.30 0.29 0.08 0.71 0.66 0.20 0.62 0.35 0.38 0.14 0.19 0.60 0.84 0.83 0.54 0.58 0.78 0.38 0.04 0.65 0.85 0.57 ]
[0.16 0.45 0.05 0.57 0.89 0.35 0.13 0.54 0.41 0.14 0.94 0.15 0.70 1.00 0.47 0.84 0.90 0.76 0.14 0.59 0.46 0.30 0.47 0.26 0.35 0.80 0.75 0.51 0.27 0.21 0.57 0.01 0.13 0.98 0.89 0.83 0.52 0.12 0.65 0.95 0.20 0.76 0.27 0.46 0.60 0.91 ]
