D = 2;
n = [ 4 4 ];
N = 69;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.08 0.83 0.61 0.04 0.99 0.04 0.01 0.67 0.44 0.28 0.33 0.88 0.87 0.23 0.36 0.59 0.04 0.52 0.93 0.26 0.99 0.98 0.16 0.48 0.57 0.32 0.27 0.57 0.66 0.23 0.65 0.17 0.85 0.83 0.97 0.93 0.74 0.80 0.53 0.69 0.09 0.52 0.61 0.28 0.10 0.99 0.94 0.53 0.75 0.05 0.59 0.30 0.48 0.09 0.14 0.36 0.58 0.39 0.45 0.28 0.38 0.62 0.88 0.31 0.40 0.62 0.83 0.83 ]
[0.08 1.00 0.53 0.09 0.00 0.20 0.87 0.31 0.52 0.06 0.50 0.29 0.49 0.42 0.66 0.36 0.81 0.83 0.73 0.49 0.22 0.33 0.49 0.81 0.62 0.64 0.46 0.77 0.78 0.01 0.50 0.80 0.82 0.97 0.83 0.49 0.14 0.28 0.79 0.05 0.34 0.63 0.15 0.50 0.66 0.74 0.50 0.66 0.38 0.91 0.27 0.13 0.89 0.84 0.39 0.25 0.74 0.38 0.58 0.54 0.42 0.68 0.75 0.83 0.68 0.24 0.77 0.95 0.61 ]
[0.83 0.53 1.00 0.11 0.22 0.34 0.90 0.77 0.67 0.11 0.97 0.51 0.96 0.64 0.97 0.44 0.13 0.88 0.01 0.79 0.48 0.75 0.50 0.06 0.46 0.59 0.10 0.90 1.00 0.24 0.57 0.11 0.57 0.72 0.35 0.73 0.69 0.05 0.49 0.24 0.32 0.08 0.40 0.56 0.65 0.26 0.84 0.46 0.29 0.01 0.82 0.93 0.85 0.55 0.37 0.98 0.93 0.76 0.87 0.59 0.23 0.51 0.95 0.26 0.44 0.92 0.39 0.85 0.97 ]
[0.61 0.09 0.11 1.00 0.09 0.32 0.85 0.70 0.38 0.05 0.99 0.38 0.01 0.72 0.04 0.12 0.78 0.63 0.60 0.44 1.00 0.55 0.18 0.89 0.93 0.86 0.69 0.24 0.14 0.92 0.46 0.37 0.84 0.61 0.64 0.59 0.87 0.96 0.03 0.02 0.89 0.15 0.80 0.35 0.91 0.76 0.20 0.07 0.28 0.25 0.14 0.12 0.05 0.62 0.53 0.77 0.29 0.88 0.25 0.32 0.73 0.46 0.81 0.97 0.52 0.67 0.12 0.15 0.91 ]
[0.04 0.00 0.22 0.09 1.00 0.97 0.11 0.18 0.93 0.66 0.21 0.72 0.96 0.24 0.27 0.18 0.36 0.87 0.49 0.48 0.33 0.76 0.99 0.18 0.69 0.89 0.73 0.55 0.43 0.64 0.03 0.72 0.82 0.39 0.68 0.19 0.55 0.66 0.64 0.54 0.50 0.95 0.14 0.12 0.80 0.42 0.91 0.53 0.04 0.68 0.11 0.52 0.24 0.29 0.62 0.46 0.05 0.13 0.68 0.06 0.20 0.84 0.16 0.34 0.94 0.71 0.77 0.17 0.82 ]
[0.99 0.20 0.34 0.32 0.97 1.00 0.04 0.90 0.38 0.26 0.94 0.01 0.49 0.06 0.43 0.77 0.11 0.41 0.73 0.77 0.95 0.97 0.55 0.59 0.99 0.50 0.87 0.36 0.73 0.84 0.61 0.33 0.85 0.76 0.92 0.63 0.11 0.80 0.90 0.03 0.13 0.63 0.48 0.14 0.09 0.93 0.73 0.87 0.40 0.03 0.43 0.36 0.38 0.74 0.17 0.36 0.02 0.85 0.71 0.03 0.74 0.48 0.74 0.88 0.80 0.27 0.61 0.51 0.75 ]
[0.04 0.87 0.90 0.85 0.11 0.04 1.00 0.22 0.40 0.65 0.74 0.18 0.89 0.55 0.50 0.26 0.69 0.57 0.53 0.26 0.54 0.95 0.20 0.71 0.45 0.11 0.93 0.15 0.68 0.86 0.26 0.38 0.87 0.86 0.01 0.52 0.68 0.52 0.52 0.65 0.23 0.21 0.19 0.07 0.67 0.32 0.36 0.64 0.17 0.65 0.59 0.12 0.33 0.84 0.13 0.23 0.73 0.32 0.95 0.57 0.81 0.86 0.31 0.01 0.42 0.99 0.66 0.96 0.32 ]
[0.01 0.31 0.77 0.70 0.18 0.90 0.22 1.00 0.52 0.93 0.10 0.62 0.92 0.16 0.62 0.38 0.38 0.03 0.54 0.02 0.08 0.76 0.48 0.63 0.18 0.41 0.70 0.27 0.49 0.16 0.89 0.24 0.12 0.32 0.71 0.74 0.76 0.41 0.76 0.68 0.64 0.33 0.59 0.17 0.07 0.84 0.19 0.34 0.21 0.96 0.37 0.71 0.07 0.63 0.18 0.64 0.88 0.55 0.19 0.32 0.60 0.68 0.81 0.73 0.60 0.94 0.21 0.26 0.19 ]
[0.67 0.52 0.67 0.38 0.93 0.38 0.40 0.52 1.00 0.19 0.22 0.15 0.48 0.32 0.35 0.54 0.00 0.39 0.11 0.35 0.64 0.35 0.57 0.75 0.12 0.17 0.88 0.42 0.94 0.67 0.71 0.52 0.07 0.53 0.77 0.99 0.64 0.43 0.12 0.43 0.13 0.77 0.12 0.54 0.99 0.59 0.15 0.04 0.29 0.02 0.69 0.19 0.01 0.52 0.44 0.08 0.51 0.49 0.05 0.64 0.18 0.65 0.32 0.92 0.10 0.86 0.46 0.01 0.98 ]
[0.44 0.06 0.11 0.05 0.66 0.26 0.65 0.93 0.19 1.00 0.66 0.07 0.76 0.75 0.81 0.73 0.57 0.57 0.92 0.59 0.08 0.97 0.28 0.82 0.22 0.93 0.81 0.49 0.73 0.68 0.04 0.85 0.18 0.31 0.87 0.04 0.47 0.69 0.23 0.71 0.46 0.63 0.72 0.83 0.04 0.46 0.52 0.56 0.71 0.48 0.65 0.25 0.83 0.86 0.45 0.18 0.74 0.76 0.76 0.45 0.23 0.31 0.88 0.94 0.38 0.05 0.88 0.67 0.61 ]
