D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 58;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.88 0.75 0.62 0.76 0.14 0.14 0.25 0.36 0.59 0.47 0.23 0.39 0.80 0.94 0.67 0.91 0.93 0.08 0.71 0.60 0.16 0.51 0.27 0.12 0.15 0.15 0.25 0.25 0.99 0.27 0.78 0.06 0.28 0.54 0.27 0.95 0.34 0.86 0.40 0.61 0.02 0.04 0.31 0.48 0.46 0.97 0.74 0.46 0.23 0.97 0.72 0.64 0.35 0.52 0.49 0.70 0.28 ]
[0.88 1.00 0.47 0.44 0.02 0.98 0.25 0.83 0.47 0.79 0.50 0.24 0.45 0.00 0.49 0.65 0.63 0.11 0.77 0.51 0.97 0.17 0.36 0.85 0.05 0.52 0.59 0.47 0.63 0.88 0.84 0.15 0.83 0.97 0.88 0.91 0.09 0.33 0.85 0.74 0.73 0.45 0.26 0.88 0.01 0.38 0.52 0.03 0.49 0.65 0.97 0.96 0.72 0.11 0.03 0.29 0.05 0.44 ]
[0.75 0.47 1.00 0.82 0.49 0.73 0.52 0.79 0.43 0.23 0.81 0.96 0.99 0.04 0.93 0.27 0.64 0.80 0.07 0.66 0.58 0.72 0.96 0.21 0.75 0.58 0.25 0.06 0.18 0.31 0.07 0.96 0.63 0.96 0.05 0.16 0.58 0.60 0.88 0.69 0.33 0.90 0.80 0.02 0.34 0.58 0.54 0.52 0.95 0.77 0.27 0.39 0.04 0.39 0.31 0.64 0.37 0.05 ]
[0.62 0.44 0.82 1.00 0.16 0.36 0.17 0.10 0.72 0.47 0.63 0.89 0.56 0.33 0.48 0.96 0.74 0.73 0.23 0.40 0.15 0.47 0.21 0.36 0.68 0.62 0.96 0.77 0.43 0.23 0.51 0.55 0.41 0.01 0.29 0.46 0.09 0.90 0.13 0.97 0.82 0.81 0.54 0.54 0.80 0.28 0.76 0.66 0.32 0.60 0.55 0.98 0.15 0.18 0.38 0.01 0.55 0.93 ]
[0.76 0.02 0.49 0.16 1.00 0.41 0.67 0.19 0.38 0.49 0.56 0.21 0.96 0.68 0.33 0.93 0.70 0.10 0.94 0.74 0.02 0.72 0.59 0.98 0.84 0.64 0.48 0.56 0.73 0.12 0.23 0.15 0.34 0.90 0.03 0.17 0.39 0.75 0.62 0.02 0.16 0.18 0.22 0.13 0.83 0.71 0.76 0.29 0.04 0.53 0.63 0.51 0.15 0.02 0.93 0.60 0.91 0.94 ]
[0.14 0.98 0.73 0.36 0.41 1.00 0.71 0.87 0.24 0.29 0.59 0.53 1.00 0.62 0.41 0.66 0.39 0.13 0.84 1.00 0.26 0.36 0.85 0.37 0.55 0.99 0.88 0.32 0.43 0.24 0.84 0.05 0.24 0.61 0.86 0.44 0.26 0.50 0.53 0.99 0.17 0.20 0.35 0.71 0.69 0.92 0.22 0.54 0.29 0.49 0.57 0.91 0.38 0.60 0.54 0.15 0.72 0.81 ]
[0.14 0.25 0.52 0.17 0.67 0.71 1.00 0.69 0.62 0.28 0.21 0.99 0.73 0.62 0.21 0.62 0.51 0.92 0.69 0.99 0.32 0.52 0.49 0.24 0.23 0.68 0.08 0.81 0.15 0.57 0.17 0.78 0.82 0.77 0.38 0.40 0.18 0.89 0.15 0.58 0.20 0.19 0.76 0.59 0.21 0.61 0.68 0.09 0.30 0.75 0.00 0.90 0.40 0.43 0.59 0.47 0.92 0.85 ]
[0.25 0.83 0.79 0.10 0.19 0.87 0.69 1.00 0.52 0.09 0.49 0.89 0.49 0.06 0.65 0.06 0.22 0.89 0.64 0.26 0.20 0.93 0.60 0.18 0.61 0.79 0.64 0.86 0.90 0.04 0.28 0.47 0.51 0.91 0.79 0.35 0.87 0.49 0.87 0.49 0.44 0.08 0.06 0.60 0.00 0.45 0.24 0.62 0.25 0.40 0.68 0.78 0.56 0.83 0.16 0.06 0.83 0.29 ]
[0.36 0.47 0.43 0.72 0.38 0.24 0.62 0.52 1.00 0.41 0.74 0.57 0.55 0.48 0.39 0.60 0.06 0.90 0.59 0.84 0.09 0.38 0.45 0.13 0.51 0.63 0.25 0.12 0.86 0.53 0.48 0.62 0.44 0.92 0.16 0.76 0.99 0.43 0.03 0.36 0.78 0.81 0.55 0.27 0.10 0.11 1.00 0.81 0.64 0.04 0.25 0.20 0.99 0.25 0.38 0.66 0.22 0.70 ]
[0.59 0.79 0.23 0.47 0.49 0.29 0.28 0.09 0.41 1.00 0.19 0.14 0.73 0.35 0.87 0.94 0.76 0.17 0.17 0.85 0.21 0.47 0.87 0.70 0.08 0.81 0.13 0.42 0.21 0.44 0.46 0.77 0.30 0.47 0.13 0.40 0.10 0.33 0.80 0.66 0.62 0.02 0.91 0.01 0.43 0.86 0.21 0.23 0.87 0.74 0.81 0.49 0.70 0.44 0.85 0.98 0.40 0.07 ]
[0.47 0.50 0.81 0.63 0.56 0.59 0.21 0.49 0.74 0.19 1.00 0.09 0.52 0.44 0.22 0.14 0.54 0.52 0.45 0.86 0.35 0.65 0.14 0.25 0.96 0.48 0.66 0.30 0.07 0.45 0.46 0.58 0.27 0.58 0.62 0.78 0.60 0.71 0.53 0.90 0.15 0.91 0.96 0.64 0.44 0.38 0.17 0.20 0.41 0.16 0.92 0.34 0.21 0.45 0.93 0.83 0.13 0.72 ]
[0.23 0.24 0.96 0.89 0.21 0.53 0.99 0.89 0.57 0.14 0.09 1.00 0.04 0.46 0.64 0.09 0.66 0.81 0.95 0.94 0.92 0.24 0.92 0.60 0.89 0.57 0.76 0.91 0.70 0.84 0.51 0.22 0.21 0.26 0.04 0.44 0.44 0.30 0.23 0.53 0.38 0.11 0.77 0.33 0.13 0.02 0.51 0.97 0.52 0.30 0.80 0.80 0.36 0.35 0.96 0.33 0.18 0.82 ]
[0.39 0.45 0.99 0.56 0.96 1.00 0.73 0.49 0.55 0.73 0.52 0.04 1.00 0.58 0.79 0.86 0.53 0.74 0.24 0.15 0.09 0.09 0.30 0.12 0.94 0.96 0.85 0.54 0.14 0.27 0.77 0.86 0.14 0.21 0.62 0.03 0.31 0.88 0.62 0.85 0.23 0.42 0.83 0.25 0.94 0.76 0.44 0.16 0.19 0.98 0.96 0.95 0.09 0.13 0.18 0.52 0.49 0.12 ]
[0.80 0.00 0.04 0.33 0.68 0.62 0.62 0.06 0.48 0.35 0.44 0.46 0.58 1.00 0.62 0.82 0.81 0.20 0.16 0.51 0.24 0.66 0.30 0.99 0.01 0.52 0.65 0.72 0.62 0.03 0.10 0.37 0.09 0.41 0.42 0.32 0.01 0.94 0.49 0.06 0.31 0.23 0.47 0.09 0.06 0.44 0.00 0.32 0.92 0.50 0.29 0.71 0.63 0.47 0.40 0.69 0.83 0.30 ]
[0.94 0.49 0.93 0.48 0.33 0.41 0.21 0.65 0.39 0.87 0.22 0.64 0.79 0.62 1.00 0.31 0.35 0.38 0.77 0.30 0.63 0.40 0.37 0.35 0.50 0.45 0.43 0.86 0.31 0.73 0.92 0.84 0.52 0.14 0.56 0.46 0.85 0.63 0.52 0.09 0.69 0.11 0.13 0.53 0.92 0.59 0.71 0.64 0.13 0.56 0.72 0.76 0.89 0.81 0.86 0.84 0.82 0.77 ]
[0.67 0.65 0.27 0.96 0.93 0.66 0.62 0.06 0.60 0.94 0.14 0.09 0.86 0.82 0.31 1.00 0.92 0.14 0.09 0.31 0.17 0.52 0.98 0.08 0.56 0.34 0.75 0.45 0.50 0.98 0.63 0.26 0.23 0.79 0.15 0.52 0.79 0.10 0.95 0.75 0.08 0.30 0.67 0.80 0.77 0.63 0.58 0.96 0.63 0.98 0.56 0.44 0.75 0.94 0.32 0.31 0.95 0.88 ]
[0.91 0.63 0.64 0.74 0.70 0.39 0.51 0.22 0.06 0.76 0.54 0.66 0.53 0.81 0.35 0.92 1.00 0.67 0.86 0.64 0.65 0.21 0.82 0.98 0.56 0.65 0.13 0.60 0.81 0.99 0.92 0.54 0.99 0.27 0.16 0.15 0.91 0.99 0.74 0.68 0.01 0.49 0.28 0.24 0.09 0.08 0.93 0.58 0.46 0.26 0.10 0.24 0.81 0.95 0.02 0.22 0.31 0.80 ]
[0.93 0.11 0.80 0.73 0.10 0.13 0.92 0.89 0.90 0.17 0.52 0.81 0.74 0.20 0.38 0.14 0.67 1.00 0.10 0.44 0.57 0.53 0.85 0.32 0.19 0.36 0.43 0.57 0.99 0.95 0.16 0.91 0.65 0.68 0.54 0.79 0.59 0.56 0.57 0.93 0.73 0.93 0.91 0.88 0.31 0.16 0.78 0.12 0.45 0.07 0.80 0.46 0.95 0.17 0.44 0.10 0.37 0.17 ]
[0.08 0.77 0.07 0.23 0.94 0.84 0.69 0.64 0.59 0.17 0.45 0.95 0.24 0.16 0.77 0.09 0.86 0.10 1.00 0.59 0.39 0.72 0.39 0.50 0.25 0.08 0.71 0.75 0.41 0.51 0.24 0.28 0.29 0.26 0.85 0.55 0.74 0.09 0.30 0.45 0.44 0.09 0.36 0.55 0.54 0.74 0.19 0.15 0.61 0.30 0.49 0.40 0.06 0.48 0.31 0.50 0.53 1.00 ]
[0.71 0.51 0.66 0.40 0.74 1.00 0.99 0.26 0.84 0.85 0.86 0.94 0.15 0.51 0.30 0.31 0.64 0.44 0.59 1.00 0.58 0.15 0.25 0.62 0.34 0.05 0.22 0.42 0.45 0.67 0.34 0.12 0.92 0.34 0.40 0.73 0.05 0.01 0.34 0.82 0.75 0.97 0.58 0.75 0.64 0.11 0.89 0.62 0.49 0.11 0.51 0.34 0.01 0.62 0.72 0.80 0.19 0.28 ]
[0.60 0.97 0.58 0.15 0.02 0.26 0.32 0.20 0.09 0.21 0.35 0.92 0.09 0.24 0.63 0.17 0.65 0.57 0.39 0.58 1.00 0.35 0.63 0.81 0.18 0.02 0.86 0.78 0.19 0.39 0.92 0.35 0.77 0.22 0.39 0.16 0.75 0.03 0.29 0.16 0.76 0.78 0.63 0.58 0.87 0.80 0.26 0.99 0.29 0.65 0.18 0.58 0.76 0.53 0.32 0.54 0.28 0.29 ]
[0.16 0.17 0.72 0.47 0.72 0.36 0.52 0.93 0.38 0.47 0.65 0.24 0.09 0.66 0.40 0.52 0.21 0.53 0.72 0.15 0.35 1.00 0.58 0.50 0.52 0.28 0.04 0.90 0.24 0.30 0.68 0.07 0.46 0.46 0.10 0.57 0.24 0.77 0.06 0.09 0.27 0.60 0.06 0.26 0.54 0.93 0.70 0.39 0.70 0.13 0.05 0.26 0.35 0.33 0.39 0.37 0.08 0.13 ]
[0.51 0.36 0.96 0.21 0.59 0.85 0.49 0.60 0.45 0.87 0.14 0.92 0.30 0.30 0.37 0.98 0.82 0.85 0.39 0.25 0.63 0.58 1.00 0.25 0.37 0.73 0.74 0.43 0.05 0.21 0.74 0.95 0.21 0.01 0.73 0.13 0.88 0.96 0.59 0.82 0.99 0.14 0.56 0.82 0.46 0.07 0.99 0.16 0.40 0.81 0.36 0.72 0.45 0.24 0.90 0.81 0.10 0.66 ]
[0.27 0.85 0.21 0.36 0.98 0.37 0.24 0.18 0.13 0.70 0.25 0.60 0.12 0.99 0.35 0.08 0.98 0.32 0.50 0.62 0.81 0.50 0.25 1.00 0.34 0.85 0.05 0.62 0.23 0.92 0.12 0.79 0.34 0.59 0.49 0.89 0.93 0.27 0.90 0.81 0.94 0.77 0.30 0.30 0.27 0.36 0.30 0.31 0.86 0.63 0.90 0.74 0.72 0.45 0.75 0.01 0.09 0.96 ]
[0.12 0.05 0.75 0.68 0.84 0.55 0.23 0.61 0.51 0.08 0.96 0.89 0.94 0.01 0.50 0.56 0.56 0.19 0.25 0.34 0.18 0.52 0.37 0.34 1.00 0.31 0.20 0.78 0.07 0.65 0.57 0.19 0.41 0.94 0.83 0.05 0.62 0.33 0.69 0.89 0.10 0.13 0.36 0.02 0.21 0.21 0.17 0.64 0.43 0.49 0.15 0.59 0.29 0.93 0.53 0.79 0.06 0.20 ]
