D = 4;
n = [ 5 5 5 5 ];
N = 23;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.02 0.61 0.88 0.32 0.75 0.17 0.12 0.91 0.57 0.56 0.27 0.87 0.14 0.26 0.29 0.50 0.35 0.06 0.78 0.74 0.82 0.99 ]
[0.02 1.00 0.94 0.16 0.25 0.44 0.20 0.44 0.90 0.93 0.38 0.72 0.91 0.69 0.43 0.67 0.92 0.26 0.91 0.49 0.97 0.78 0.17 ]
[0.61 0.94 1.00 0.23 0.96 0.80 0.06 0.86 0.61 0.92 0.51 0.26 0.27 0.89 0.44 0.62 0.06 0.47 0.83 0.29 0.83 0.39 0.30 ]
[0.88 0.16 0.23 1.00 0.45 0.60 0.21 0.49 0.95 0.20 0.66 0.39 0.37 0.76 0.22 0.69 0.00 0.89 0.19 0.14 0.85 0.39 0.04 ]
[0.32 0.25 0.96 0.45 1.00 0.11 0.29 0.93 0.64 0.01 0.92 0.47 0.83 0.15 0.83 0.17 0.11 0.48 0.67 0.71 0.58 0.01 0.09 ]
[0.75 0.44 0.80 0.60 0.11 1.00 0.70 0.49 0.90 0.98 0.77 0.70 0.64 0.07 0.56 0.54 0.55 0.31 0.16 0.34 0.08 0.53 0.65 ]
[0.17 0.20 0.06 0.21 0.29 0.70 1.00 0.63 0.70 0.28 0.54 0.50 0.47 0.26 0.26 0.88 0.79 0.71 0.97 0.28 0.47 0.85 0.66 ]
[0.12 0.44 0.86 0.49 0.93 0.49 0.63 1.00 0.66 0.33 0.97 0.86 0.18 0.27 0.78 0.67 0.23 0.01 0.43 0.27 0.56 0.59 0.61 ]
[0.91 0.90 0.61 0.95 0.64 0.90 0.70 0.66 1.00 0.18 0.10 0.70 0.10 0.11 0.66 0.81 0.50 0.40 0.45 0.39 0.35 0.99 0.69 ]
[0.57 0.93 0.92 0.20 0.01 0.98 0.28 0.33 0.18 1.00 0.61 0.09 0.50 0.56 0.88 0.26 0.97 0.67 0.49 0.36 0.25 0.15 0.45 ]
[0.56 0.38 0.51 0.66 0.92 0.77 0.54 0.97 0.10 0.61 1.00 0.90 0.98 0.32 0.59 0.82 0.57 0.70 0.92 0.39 0.21 0.08 0.75 ]
[0.27 0.72 0.26 0.39 0.47 0.70 0.50 0.86 0.70 0.09 0.90 1.00 0.94 0.22 0.13 0.26 0.56 0.11 0.96 0.31 0.68 0.15 0.97 ]
[0.87 0.91 0.27 0.37 0.83 0.64 0.47 0.18 0.10 0.50 0.98 0.94 1.00 0.35 0.58 0.60 0.04 0.26 0.74 0.83 0.21 0.57 0.89 ]
[0.14 0.69 0.89 0.76 0.15 0.07 0.26 0.27 0.11 0.56 0.32 0.22 0.35 1.00 0.42 0.27 0.02 0.64 0.70 0.03 0.05 0.52 0.08 ]
[0.26 0.43 0.44 0.22 0.83 0.56 0.26 0.78 0.66 0.88 0.59 0.13 0.58 0.42 1.00 0.12 0.44 0.24 0.17 0.30 0.47 0.98 0.33 ]
[0.29 0.67 0.62 0.69 0.17 0.54 0.88 0.67 0.81 0.26 0.82 0.26 0.60 0.27 0.12 1.00 0.97 0.31 0.38 0.10 0.56 0.70 0.44 ]
[0.50 0.92 0.06 0.00 0.11 0.55 0.79 0.23 0.50 0.97 0.57 0.56 0.04 0.02 0.44 0.97 1.00 0.71 0.11 0.57 0.02 0.66 0.04 ]
[0.35 0.26 0.47 0.89 0.48 0.31 0.71 0.01 0.40 0.67 0.70 0.11 0.26 0.64 0.24 0.31 0.71 1.00 0.79 0.70 0.72 0.74 0.33 ]
[0.06 0.91 0.83 0.19 0.67 0.16 0.97 0.43 0.45 0.49 0.92 0.96 0.74 0.70 0.17 0.38 0.11 0.79 1.00 0.58 0.76 0.38 0.43 ]
[0.78 0.49 0.29 0.14 0.71 0.34 0.28 0.27 0.39 0.36 0.39 0.31 0.83 0.03 0.30 0.10 0.57 0.70 0.58 1.00 0.98 0.70 0.91 ]
[0.74 0.97 0.83 0.85 0.58 0.08 0.47 0.56 0.35 0.25 0.21 0.68 0.21 0.05 0.47 0.56 0.02 0.72 0.76 0.98 1.00 0.75 0.69 ]
[0.82 0.78 0.39 0.39 0.01 0.53 0.85 0.59 0.99 0.15 0.08 0.15 0.57 0.52 0.98 0.70 0.66 0.74 0.38 0.70 0.75 1.00 0.10 ]
[0.99 0.17 0.30 0.04 0.09 0.65 0.66 0.61 0.69 0.45 0.75 0.97 0.89 0.08 0.33 0.44 0.04 0.33 0.43 0.91 0.69 0.10 1.00 ]
];
