D = 6;
n = [ 3 3 3 3 3 3 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.82 0.28 0.05 0.77 0.52 0.47 0.27 0.95 0.87 0.73 0.44 0.75 0.22 0.25 0.35 0.41 0.71 0.05 0.99 0.39 0.75 0.52 0.91 0.23 0.20 0.16 0.24 0.02 0.93 0.89 0.52 0.17 0.02 0.74 0.89 0.33 0.43 0.95 0.40 0.24 0.93 0.26 0.45 0.92 0.53 0.24 1.00 0.06 0.80 0.98 0.48 0.89 0.08 0.29 0.45 0.69 0.91 0.37 0.10 0.96 0.75 0.08 0.74 0.61 0.85 ]
[0.82 1.00 0.50 0.61 0.98 0.38 0.29 0.48 0.77 0.84 0.87 0.85 0.59 0.02 0.40 0.87 0.25 0.98 0.27 0.02 0.55 0.62 0.18 0.64 0.70 0.76 0.86 0.94 0.42 0.12 0.06 0.49 0.67 0.40 0.30 0.27 0.46 0.07 0.95 0.28 0.26 0.74 0.91 0.52 0.20 0.34 0.72 0.32 0.23 0.76 0.95 0.54 0.89 0.80 0.94 0.72 0.39 0.49 0.37 0.03 0.03 0.99 0.05 0.06 0.91 0.25 ]
[0.28 0.50 1.00 0.92 0.77 0.89 0.10 0.22 0.51 0.30 0.73 0.10 0.79 0.48 0.32 0.71 0.73 0.69 0.29 0.99 0.50 0.91 0.99 0.84 0.43 0.89 0.16 0.21 0.55 0.21 0.95 0.31 0.51 0.29 0.02 0.60 0.78 0.22 0.57 0.13 0.64 0.51 0.88 0.08 0.31 0.13 0.67 0.70 0.09 0.27 0.83 0.99 0.54 0.66 0.05 0.87 0.40 0.95 0.35 0.55 0.68 0.09 0.30 0.33 0.13 0.34 ]
[0.05 0.61 0.92 1.00 0.98 0.66 0.60 0.34 0.49 0.65 0.93 0.25 0.45 0.55 0.77 0.98 0.43 0.24 0.63 0.33 0.41 0.96 0.63 0.63 0.23 0.35 0.43 0.08 0.64 0.49 0.79 0.01 0.91 0.37 1.00 0.10 0.68 0.26 0.09 0.02 0.26 0.38 0.52 0.00 0.07 0.25 0.18 0.79 0.79 0.74 0.65 0.63 0.62 0.09 0.89 0.59 0.47 0.30 0.67 0.50 0.09 0.10 0.56 0.97 0.62 0.11 ]
[0.77 0.98 0.77 0.98 1.00 0.45 0.80 0.25 0.88 0.95 0.88 0.33 0.07 0.18 0.25 0.76 0.64 0.00 0.88 0.89 0.05 0.91 0.24 0.60 0.68 0.89 0.65 0.04 0.57 0.46 0.15 0.31 0.67 0.84 0.06 0.97 0.85 0.06 0.53 0.64 0.79 0.52 0.33 0.10 0.13 0.20 0.06 0.67 0.01 0.69 0.49 0.41 0.70 0.19 0.29 0.40 0.28 0.67 0.28 0.50 0.62 0.38 0.35 0.12 0.77 0.19 ]
[0.52 0.38 0.89 0.66 0.45 1.00 0.45 0.17 0.95 0.99 0.74 0.53 0.68 0.86 0.58 0.64 0.94 0.16 0.84 0.67 0.83 0.36 0.63 0.61 0.26 0.53 0.96 0.92 0.85 0.42 0.48 0.76 0.29 0.81 0.59 0.86 0.88 0.65 0.03 0.20 0.58 0.93 0.36 0.87 0.63 0.24 0.41 0.04 0.59 0.36 0.79 0.58 0.21 0.99 0.89 0.31 0.55 0.03 0.67 0.87 0.56 0.08 0.82 0.08 0.70 0.84 ]
[0.47 0.29 0.10 0.60 0.80 0.45 1.00 0.96 0.25 0.08 0.67 0.39 0.13 0.53 0.76 0.64 0.90 0.65 0.86 0.76 0.78 0.18 0.24 0.28 0.31 0.65 0.24 0.44 0.97 0.93 0.22 0.80 0.82 0.35 0.93 0.93 0.33 0.95 0.38 0.38 0.18 0.96 0.28 0.69 0.80 0.82 0.61 0.17 0.18 0.01 0.62 0.83 0.93 0.41 0.70 0.17 0.83 0.44 0.38 0.12 0.40 0.52 0.10 0.03 0.66 0.87 ]
[0.27 0.48 0.22 0.34 0.25 0.17 0.96 1.00 0.74 0.72 0.09 0.60 0.26 0.48 0.70 0.26 0.52 0.18 0.02 0.93 0.20 0.52 0.82 0.63 0.79 0.26 0.20 0.86 0.33 0.03 0.78 0.75 0.44 0.91 0.50 0.56 0.06 0.98 0.89 0.57 0.55 0.93 0.59 0.26 0.10 0.24 0.24 0.52 0.92 0.41 0.78 0.15 0.20 0.06 0.26 0.93 0.22 0.95 0.54 0.40 0.56 0.15 0.16 0.13 0.76 0.84 ]
[0.95 0.77 0.51 0.49 0.88 0.95 0.25 0.74 1.00 0.59 0.05 0.31 0.32 0.93 0.25 0.91 0.55 0.80 0.43 0.18 0.10 0.44 0.31 0.10 0.75 0.94 0.19 0.49 0.38 0.21 0.25 0.19 0.70 0.02 0.05 0.69 0.33 0.64 0.63 0.86 0.86 0.76 0.33 0.40 1.00 0.39 0.60 0.29 0.74 0.29 0.89 0.82 0.48 0.77 0.15 0.77 0.62 0.43 0.32 0.30 0.08 0.81 0.31 0.75 0.58 0.53 ]
[0.87 0.84 0.30 0.65 0.95 0.99 0.08 0.72 0.59 1.00 0.65 0.05 0.43 0.33 0.87 0.72 0.97 0.51 0.85 0.10 0.06 0.85 0.92 0.86 0.75 0.19 0.41 0.69 0.01 0.66 0.54 0.09 0.70 0.19 0.01 0.88 0.24 0.74 0.39 0.04 0.53 0.10 0.97 0.10 0.12 0.36 0.98 0.80 0.04 0.30 0.71 0.17 0.51 0.68 0.64 0.11 0.71 0.79 0.89 0.59 0.54 0.20 0.78 0.35 0.77 0.46 ]
