D = 2;
n = [ 3 3 ];
N = 29;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.10 0.43 0.78 0.25 0.11 0.40 0.60 0.13 0.99 0.19 0.18 0.16 0.79 0.85 0.56 0.04 0.28 0.99 0.47 0.78 0.31 0.62 0.01 0.80 0.17 0.17 0.75 0.51 ]
[0.10 1.00 0.41 0.44 0.18 0.58 0.12 0.16 0.38 0.11 0.85 0.89 0.92 0.75 0.72 0.09 0.81 0.02 0.23 0.01 0.42 0.72 1.00 0.58 0.35 0.89 0.78 0.17 0.89 ]
[0.43 0.41 1.00 0.58 0.12 0.69 0.92 0.13 0.06 0.39 0.23 0.40 0.15 0.57 0.36 0.46 0.09 0.81 0.94 0.13 0.98 0.11 0.36 0.79 0.53 0.80 0.98 0.37 0.83 ]
[0.78 0.44 0.58 1.00 0.38 0.46 0.77 0.10 0.49 0.43 0.05 0.64 0.11 0.87 0.58 0.35 0.43 0.51 0.36 0.95 0.42 0.14 0.38 0.05 0.42 0.57 0.74 0.21 0.04 ]
[0.25 0.18 0.12 0.38 1.00 0.21 0.49 0.97 0.45 0.52 0.04 0.32 0.83 0.06 0.60 0.30 0.80 0.41 0.20 0.62 0.85 0.16 0.69 0.02 0.69 0.54 0.70 0.52 0.23 ]
[0.11 0.58 0.69 0.46 0.21 1.00 0.20 0.99 0.43 0.88 0.37 0.83 0.06 0.96 0.91 0.25 0.81 0.25 0.32 0.14 0.62 0.51 0.01 0.53 0.62 0.48 0.13 0.44 0.92 ]
[0.40 0.12 0.92 0.77 0.49 0.20 1.00 0.74 0.30 0.43 0.05 0.01 0.08 0.42 0.31 0.07 0.32 0.62 0.54 0.09 0.27 0.45 0.69 0.24 0.50 0.70 0.61 0.26 0.52 ]
[0.60 0.16 0.13 0.10 0.97 0.99 0.74 1.00 0.02 0.97 0.75 1.00 0.42 0.58 0.93 0.50 0.88 0.10 0.55 0.08 0.95 0.15 0.14 0.13 0.34 0.78 0.71 0.74 0.30 ]
[0.13 0.38 0.06 0.49 0.45 0.43 0.30 0.02 1.00 0.08 0.32 0.42 0.56 0.02 0.85 0.54 0.72 0.46 0.01 0.34 0.62 0.20 0.36 0.60 0.57 0.23 0.40 0.82 0.98 ]
[0.99 0.11 0.39 0.43 0.52 0.88 0.43 0.97 0.08 1.00 0.56 0.11 0.48 0.59 0.93 0.02 0.82 0.66 0.02 0.07 0.14 0.76 0.78 0.71 0.14 0.90 0.77 0.15 0.47 ]
[0.19 0.85 0.23 0.05 0.04 0.37 0.05 0.75 0.32 0.56 1.00 0.56 0.46 0.53 0.77 0.07 0.46 0.76 0.87 0.30 0.81 0.20 0.42 0.30 0.01 0.86 0.17 0.01 0.88 ]
[0.18 0.89 0.40 0.64 0.32 0.83 0.01 1.00 0.42 0.11 0.56 1.00 0.81 0.31 0.16 0.03 0.15 0.69 0.23 0.18 0.63 0.72 0.20 0.02 0.85 0.38 0.66 0.56 0.49 ]
[0.16 0.92 0.15 0.11 0.83 0.06 0.08 0.42 0.56 0.48 0.46 0.81 1.00 0.31 0.18 0.93 0.59 0.90 0.71 0.46 0.45 0.31 0.63 0.84 0.61 0.48 0.16 0.96 0.18 ]
[0.79 0.75 0.57 0.87 0.06 0.96 0.42 0.58 0.02 0.59 0.53 0.31 0.31 1.00 0.50 0.25 0.62 0.15 0.35 0.04 0.37 0.20 0.53 0.34 0.26 0.70 0.63 0.20 0.97 ]
[0.85 0.72 0.36 0.58 0.60 0.91 0.31 0.93 0.85 0.93 0.77 0.16 0.18 0.50 1.00 0.36 0.63 0.18 0.24 0.74 0.32 0.71 0.66 0.98 0.36 0.80 0.43 0.50 0.68 ]
[0.56 0.09 0.46 0.35 0.30 0.25 0.07 0.50 0.54 0.02 0.07 0.03 0.93 0.25 0.36 1.00 0.56 0.69 0.37 0.24 0.12 0.33 0.35 0.04 0.04 0.01 0.38 0.12 0.42 ]
[0.04 0.81 0.09 0.43 0.80 0.81 0.32 0.88 0.72 0.82 0.46 0.15 0.59 0.62 0.63 0.56 1.00 0.21 0.39 0.97 0.52 0.47 0.78 0.24 0.04 0.09 0.44 0.35 0.05 ]
[0.28 0.02 0.81 0.51 0.41 0.25 0.62 0.10 0.46 0.66 0.76 0.69 0.90 0.15 0.18 0.69 0.21 1.00 0.99 0.12 0.03 0.39 0.11 0.42 0.68 0.17 0.55 0.54 0.01 ]
